,inRemoteIP,inRemotePort,inLocIP,inLocPort,outLocIP,outLocPort,outRemoteIP,outRemotePort,M Address A,M Port A,M Address B,M Port B,M Packets,M Bytes,M Stream ID,M Rel Start,M Duration,M Flows,Server Name,W Address A,W Port A,W Address B,W Port B,W Packets,W Bytes,W Stream ID,W Rel Start,W Duration,W Flows
21,198.18.0.1,59215,198.18.0.24,443,192.168.5.2,59217,221.5.100.174,2011,198.18.0.1,59215,198.18.0.24,443,25,14520,50,12.365741,0.0992820000000005,2,android.clients.google.com,192.168.5.2,59217,221.5.100.174,2011,21,11994,46,12.36429,0.1359459999999988,2
22,198.18.0.1,59214,198.18.0.23,5228,192.168.5.2,59216,221.5.100.174,2011,198.18.0.1,59214,198.18.0.23,5228,38,15723,49,12.365499,43.94822,4,mtalk.google.com,192.168.5.2,59216,221.5.100.174,2011,38,16304,45,12.363323,43.987533,4
23,198.18.0.1,59218,198.18.0.24,443,192.168.5.2,59219,221.5.100.174,2011,198.18.0.1,59218,198.18.0.24,443,60,19559,51,12.465359,43.877564,9,android.clients.google.com,192.168.5.2,59219,221.5.100.174,2011,48,23869,47,12.463928,43.916338,9
24,198.18.0.1,59220,198.18.0.27,443,192.168.5.2,59221,221.5.100.174,2011,198.18.0.1,59220,198.18.0.27,443,221,111857,52,12.617659,43.725472,35,optimizationguide-pa.googleapis.com,192.168.5.2,59221,221.5.100.174,2011,184,118830,48,12.616278,43.763887,35
25,198.18.0.1,59222,198.18.0.10,443,192.168.5.2,59223,221.5.100.174,2011,198.18.0.1,59222,198.18.0.10,443,302,207871,53,12.624538,43.718928,29,accounts.google.com,192.168.5.2,59223,221.5.100.174,2011,262,197011,49,12.622881,43.757264,29
26,198.18.0.1,59224,198.18.0.41,443,192.168.5.2,59225,221.5.100.174,2011,198.18.0.1,59224,198.18.0.41,443,307,176384,54,12.868554,43.474124,53,play.google.com,192.168.5.2,59225,221.5.100.174,2011,393,213791,50,12.866959,43.511654,51
27,198.18.0.1,59226,198.18.0.36,443,192.168.5.2,59227,221.5.100.174,2011,198.18.0.1,59226,198.18.0.36,443,3124,2416252,55,12.970785,43.371663,64,www.gstatic.com,192.168.5.2,59227,221.5.100.174,2011,1270,1295729,51,12.969404,43.40858299999999,66
28,198.18.0.1,59228,198.18.0.32,443,192.168.5.2,59229,221.5.100.174,2011,198.18.0.1,59228,198.18.0.32,443,603,437714,56,12.976155,43.367064,39,ssl.gstatic.com,192.168.5.2,59229,221.5.100.174,2011,378,328247,52,12.974614,43.405468,39
29,198.18.0.1,59230,198.18.0.16,443,192.168.5.2,59232,221.5.100.174,2011,198.18.0.1,59230,198.18.0.16,443,44,10961,57,16.184296,40.158283,9,www.googleapis.com,192.168.5.2,59232,221.5.100.174,2011,45,16764,53,16.182353,40.196216,9
30,198.18.0.1,59231,198.18.0.80,443,192.168.5.2,59233,221.5.100.174,2011,198.18.0.1,59231,198.18.0.80,443,31,13185,58,16.184901,40.160407000000006,4,accountcapabilities-pa.googleapis.com,192.168.5.2,59233,221.5.100.174,2011,29,13065,54,16.182734,40.198391,4
31,198.18.0.1,59234,198.18.0.81,443,192.168.5.2,59235,221.5.100.174,2011,198.18.0.1,59234,198.18.0.81,443,42,19277,59,16.394867,39.946839,7,myaccount.google.com,192.168.5.2,59235,221.5.100.174,2011,45,26539,55,16.392983,39.985608,7
32,198.18.0.1,59236,198.18.0.19,443,192.168.5.2,59237,221.5.100.174,2011,198.18.0.1,59236,198.18.0.19,443,70,33634,60,16.479773,39.863313,13,clients4.google.com,192.168.5.2,59237,221.5.100.174,2011,88,44315,56,16.477936,39.902188,13
33,198.18.0.1,59238,198.18.0.82,443,192.168.5.2,59239,221.5.100.174,2011,198.18.0.1,59238,198.18.0.82,443,126,64615,61,16.635061,39.707035,23,gds.google.com,192.168.5.2,59239,221.5.100.174,2011,119,71764,57,16.633171,39.744767,21
34,198.18.0.1,59242,198.18.0.34,443,192.168.5.2,59243,221.5.100.174,2011,198.18.0.1,59242,198.18.0.34,443,1314,1039210,63,17.383207,38.959046,19,fonts.gstatic.com,192.168.5.2,59243,221.5.100.174,2011,577,570372,59,17.382962,38.998255,19
35,198.18.0.1,59244,198.18.0.33,443,192.168.5.2,59245,221.5.100.174,2011,198.18.0.1,59244,198.18.0.33,443,98,55123,64,17.677078,38.665079,15,lh3.googleusercontent.com,192.168.5.2,59245,221.5.100.174,2011,88,57226,60,17.675271,38.704746,15
