,inRemoteIP,inRemotePort,inLocIP,inLocPort,outLocIP,outLocPort,outRemoteIP,outRemotePort,M Address A,M Port A,M Address B,M Port B,M Packets,M Bytes,M Stream ID,M Rel Start,M Duration,M Flows,Server Name,W Address A,W Port A,W Address B,W Port B,W Packets,W Bytes,W Stream ID,W Rel Start,W Duration,W Flows
21,198.18.0.1,62119,140.207.124.177,443,192.168.5.2,62120,140.207.124.177,443,198.18.0.1,62119,198.18.0.39,443,21,6585,92,11.462034,45.751165,4,rr3---sn-q4flrnld.googlevideo.com,192.168.5.2,62120,221.5.100.174,2064,103,43157,85,11.464019,241.532202,10
22,198.18.0.1,62118,198.18.0.12,443,192.168.5.2,62120,221.5.100.174,2064,198.18.0.1,62118,198.18.0.12,443,119,53341,91,11.461354,241.335937,10,www.google.com,192.168.5.2,62120,221.5.100.174,2064,103,43157,85,11.464019,241.532202,10
23,198.18.0.1,62119,198.18.0.39,443,192.168.5.2,62122,221.5.100.174,2064,198.18.0.1,62119,198.18.0.39,443,21,6585,92,11.462034,45.751165,4,rr3---sn-q4flrnld.googlevideo.com,192.168.5.2,62122,221.5.100.174,2064,26,9758,86,11.464695,0.7908019999999993,3
24,198.18.0.1,62121,116.128.171.220,443,192.168.5.2,62122,116.128.171.220,443,198.18.0.1,62121,198.18.0.39,443,21,6529,93,11.462632,45.79402,4,rr3---sn-q4flrnld.googlevideo.com,192.168.5.2,62122,221.5.100.174,2064,26,9758,86,11.464695,0.7908019999999993,3
25,198.18.0.1,62121,198.18.0.39,443,192.168.5.2,62123,221.5.100.174,2064,198.18.0.1,62121,198.18.0.39,443,21,6529,93,11.462632,45.79402,4,rr3---sn-q4flrnld.googlevideo.com,192.168.5.2,62123,221.5.100.174,2064,28,10345,87,11.465185,0.8367590000000007,3
26,198.18.0.1,62130,222.79.113.63,443,192.168.5.2,62131,222.79.113.63,443,198.18.0.1,62130,198.18.0.45,443,148,37827,100,12.091529,267.00792900000005,25,play.google.com,192.168.5.2,62131,221.5.100.174,2064,144,56332,88,12.094879,267.083361,25
27,198.18.0.1,62130,198.18.0.45,443,192.168.5.2,62131,221.5.100.174,2064,198.18.0.1,62130,198.18.0.45,443,148,37827,100,12.091529,267.00792900000005,25,play.google.com,192.168.5.2,62131,221.5.100.174,2064,144,56332,88,12.094879,267.083361,25
28,198.18.0.1,62142,198.18.0.50,443,192.168.5.2,62145,221.5.100.174,2064,198.18.0.1,62142,198.18.0.50,443,29,13033,109,13.060249,45.756131,4,rr1---sn-q4fl6nsk.googlevideo.com,192.168.5.2,62145,221.5.100.174,2064,33,13963,94,13.063479,0.7865510000000011,3
29,198.18.0.1,62146,198.18.0.33,443,192.168.5.2,62147,221.5.100.174,2064,198.18.0.1,62146,198.18.0.33,443,76,16659,111,13.250842,240.601548,8,fonts.gstatic.com,192.168.5.2,62147,221.5.100.174,2064,66,18602,95,13.253956,240.793067,8
30,198.18.0.1,62222,198.18.0.9,80,192.168.5.2,62224,157.0.148.1,80,198.18.0.1,62222,198.18.0.11,443,79,15098,149,75.512564,196.219755,9,accounts.google.com,192.168.5.2,62224,103.166.52.49,2064,75,25953,120,75.515349,206.518968,11
31,198.18.0.1,62223,198.18.0.55,443,192.168.5.2,62224,103.166.52.49,2064,198.18.0.1,62223,198.18.0.55,443,75,14848,150,75.512746,206.236132,11,beacons.gcp.gvt2.com,192.168.5.2,62224,103.166.52.49,2064,75,25953,120,75.515349,206.518968,11
32,198.18.0.1,62222,198.18.0.11,443,192.168.5.2,62225,103.166.52.49,2064,198.18.0.1,62222,198.18.0.11,443,79,15098,149,75.512564,196.219755,9,accounts.google.com,192.168.5.2,62225,103.166.52.49,2064,71,21706,121,75.515359,196.577523,9
33,198.18.0.1,62242,198.18.0.81,443,192.168.5.2,62243,103.216.253.85,2064,198.18.0.1,62242,198.18.0.62,443,104,20429,158,81.111901,200.190207,18,beacons3.gvt2.com,192.168.5.2,62243,103.166.52.49,2064,99,33223,129,81.114822,200.558533,14
