inRemoteIP,inRemotePort,inLocIP,inLocPort,outLocIP,outLocPort,outRemoteIP,outRemotePort,M Address A,M Port A,M Address B,M Port B,M Packets,M Bytes,M Stream ID,M Rel Start,M Duration,M Flows,Server Name,W Address A,W Port A,W Address B,W Port B,W Packets,W Bytes,W Stream ID,W Rel Start,W Duration,W Flows
198.18.0.1,56369,198.18.0.19,443,192.168.5.2,56370,120.232.217.159,2011,198.18.0.1,56369,198.18.0.19,443,36,15052,22,4.002119,2.7340729999999995,7,accounts.google.com,192.168.5.2,56370,120.232.217.159,2011,35,17484,21,4.028347,2.767927,7
198.18.0.1,56372,198.18.0.161,443,192.168.5.2,56374,120.232.217.159,2011,198.18.0.1,56372,198.18.0.161,443,42,18754,24,4.19079,2.5458670000000003,7,accounts.youtube.com,192.168.5.2,56374,120.232.217.159,2011,36,20031,22,4.215368,2.5765840000000004,7
198.18.0.1,56376,198.18.0.10,443,192.168.5.2,56377,120.232.217.159,2011,198.18.0.1,56376,198.18.0.10,443,13,2504,26,4.379973,45.098351,1,basic-static-server.infinitynewtab.com,192.168.5.2,56377,120.232.217.159,2011,17,4734,23,4.404479,0.1325199999999995,1
198.18.0.1,56378,198.18.0.10,443,192.168.5.2,56379,120.232.217.159,2011,198.18.0.1,56378,198.18.0.10,443,13,2472,27,4.476363,45.103198,1,basic-static-server.infinitynewtab.com,192.168.5.2,56379,120.232.217.159,2011,15,3796,24,4.500351,0.1402209999999994,1
198.18.0.1,56384,198.18.0.179,443,192.168.5.2,56386,120.232.217.159,2011,198.18.0.1,56384,198.18.0.179,443,10,2329,30,6.666476,0.0686460000000002,1,clients2.google.com,192.168.5.2,56386,120.232.217.159,2011,22,13090,27,6.692059,0.0884799999999996,2
198.18.0.1,56385,198.18.0.180,443,192.168.5.2,56387,120.232.217.159,2011,198.18.0.1,56385,198.18.0.180,443,10,2299,31,6.667345,0.0683090000000001,1,update.googleapis.com,192.168.5.2,56387,120.232.217.159,2011,20,10506,28,6.693709,0.0868909999999996,2
198.18.0.1,56389,198.18.0.180,443,192.168.5.2,56391,120.232.217.159,2011,198.18.0.1,56389,198.18.0.180,443,43,19730,33,6.735856,0.2760040000000003,6,update.googleapis.com,192.168.5.2,56391,120.232.217.159,2011,41,20232,30,6.760857,0.3049610000000005,6
198.18.0.1,56388,198.18.0.179,443,192.168.5.2,56390,120.232.217.159,2011,198.18.0.1,56388,198.18.0.179,443,40,18076,32,6.735586,0.2703630000000006,6,clients2.google.com,192.168.5.2,56390,120.232.217.159,2011,37,20333,29,6.760037,0.3030920000000003,6
198.18.0.1,56392,198.18.0.14,5228,192.168.5.2,56395,120.232.217.159,2011,198.18.0.1,56392,198.18.0.14,5228,74,17540,34,6.79154,247.73898,4,mtalk.google.com,192.168.5.2,56395,120.232.217.159,2011,64,17357,31,6.815314,247.771622,4
198.18.0.1,56394,198.18.0.181,443,192.168.5.2,56397,120.232.217.159,2011,198.18.0.1,56394,198.18.0.181,443,10,2304,36,6.791961,0.0901930000000001,1,android.clients.google.com,192.168.5.2,56397,120.232.217.159,2011,20,12397,33,6.816413,0.0905770000000005,2
198.18.0.1,56393,198.18.0.181,443,192.168.5.2,56396,120.232.217.159,2011,198.18.0.1,56393,198.18.0.181,443,10,2336,35,6.79178,0.0903309999999999,1,android.clients.google.com,192.168.5.2,56396,120.232.217.159,2011,22,12717,32,6.816162,0.0981499999999995,2
198.18.0.1,56398,198.18.0.181,443,192.168.5.2,56401,120.232.217.159,2011,198.18.0.1,56398,198.18.0.181,443,73,21664,37,6.882221,61.452702,13,android.clients.google.com,192.168.5.2,56401,120.232.217.159,2011,60,27501,34,6.908343,61.48415,13
198.18.0.1,56399,198.18.0.181,443,192.168.5.2,56400,120.232.217.159,2011,198.18.0.1,56399,198.18.0.181,443,10,2368,38,6.882456,0.092257,1,android.clients.google.com,192.168.5.2,56400,120.232.217.159,2011,20,12697,35,6.908343,0.1025229999999997,2
198.18.0.1,56404,198.18.0.182,443,192.168.5.2,56405,120.232.217.159,2011,198.18.0.1,56404,198.18.0.182,443,9277,7277343,41,8.384427,59.950397,111,www.youtube.com,192.168.5.2,56405,120.232.217.159,2011,4791,4179781,38,8.408579,59.986214,119
198.18.0.1,56402,198.18.0.11,443,192.168.5.2,56403,120.232.217.159,2011,198.18.0.1,56402,198.18.0.11,443,77,35833,40,8.380939,59.953698,9,optimizationguide-pa.googleapis.com,192.168.5.2,56403,120.232.217.159,2011,56,31016,37,8.404992,59.99428700000001,9
198.18.0.1,56406,198.18.0.182,443,192.168.5.2,56407,120.232.217.159,2011,198.18.0.1,56406,198.18.0.182,443,36,16144,42,8.387606,59.945958,4,www.youtube.com,192.168.5.2,56407,120.232.217.159,2011,34,15481,39,8.412172,59.98259900000001,4
198.18.0.1,56408,198.18.0.183,443,192.168.5.2,56409,120.232.217.159,2011,198.18.0.1,56408,198.18.0.183,443,600,434966,43,8.59353,59.741868,29,i.ytimg.com,192.168.5.2,56409,120.232.217.159,2011,329,280588,40,8.618755,59.770723,29
198.18.0.1,56410,198.18.0.183,443,192.168.5.2,56411,120.232.217.159,2011,198.18.0.1,56410,198.18.0.183,443,21,8949,44,8.598039,0.0871080000000006,3,i.ytimg.com,192.168.5.2,56411,120.232.217.159,2011,24,13733,41,8.622673,0.1177539999999996,4
198.18.0.1,56415,198.18.0.184,443,192.168.5.2,56417,120.232.217.159,2011,198.18.0.1,56415,198.18.0.184,443,32,11647,47,8.688933,59.644494,4,rr1---sn-i3belnll.googlevideo.com,192.168.5.2,56417,120.232.217.159,2011,35,14106,44,8.713078,59.67673500000001,4
198.18.0.1,56412,198.18.0.36,443,192.168.5.2,56413,120.232.217.159,2011,198.18.0.1,56412,198.18.0.36,443,121,63443,45,8.685746,59.649024,10,fonts.googleapis.com,192.168.5.2,56413,120.232.217.159,2011,76,40181,42,8.710446,59.68476,10
198.18.0.1,56414,198.18.0.184,443,192.168.5.2,56416,120.232.217.159,2011,198.18.0.1,56414,198.18.0.184,443,32,11683,46,8.68868,59.64479600000001,4,rr1---sn-i3belnll.googlevideo.com,192.168.5.2,56416,120.232.217.159,2011,32,12173,43,8.713057,59.679415,4
198.18.0.1,56418,198.18.0.27,443,192.168.5.2,56419,120.232.217.159,2011,198.18.0.1,56418,198.18.0.27,443,351,255018,48,8.954747,59.380252,19,fonts.gstatic.com,192.168.5.2,56419,120.232.217.159,2011,224,181412,45,8.978974000000001,59.416135,19
198.18.0.1,56422,198.18.0.19,443,192.168.5.2,56423,120.232.217.159,2011,198.18.0.1,56422,198.18.0.19,443,61,22717,51,9.39868,58.934957,11,accounts.google.com,192.168.5.2,56423,120.232.217.159,2011,55,26673,46,9.423134,58.96931,11
198.18.0.1,56424,198.18.0.185,443,192.168.5.2,56425,120.232.217.159,2011,198.18.0.1,56424,198.18.0.185,443,49709,39986000,52,9.588165,58.745356,30,rr5---sn-i3belne6.googlevideo.com,192.168.5.2,56425,120.232.217.159,2011,18017,18685528,47,9.61228,58.777978,30
198.18.0.1,56426,198.18.0.187,443,192.168.5.2,56427,120.232.217.159,2011,198.18.0.1,56426,198.18.0.187,443,15369,12564221,53,9.624365,58.709138,8,rr2---sn-i3belnls.googlevideo.com,192.168.5.2,56427,120.232.217.159,2011,6935,6641776,48,9.649079,58.740443,8
198.18.0.1,56430,198.18.0.12,443,192.168.5.2,56431,120.232.217.159,2011,198.18.0.1,56430,198.18.0.12,443,233,154444,57,10.096743,58.23782,21,www.gstatic.com,192.168.5.2,56431,120.232.217.159,2011,154,119252,50,10.122531,58.272472,21
198.18.0.1,56433,198.18.0.188,443,192.168.5.2,56435,120.232.217.159,2011,198.18.0.1,56433,198.18.0.188,443,26,12449,59,10.107548,0.6503709999999998,4,rr3---sn-q4flrnee.googlevideo.com,192.168.5.2,56435,120.232.217.159,2011,28,13872,52,10.132778,0.6845800000000004,4
198.18.0.1,56432,198.18.0.188,443,192.168.5.2,56434,120.232.217.159,2011,198.18.0.1,56432,198.18.0.188,443,26,12441,58,10.1072,0.6679459999999988,4,rr3---sn-q4flrnee.googlevideo.com,192.168.5.2,56434,120.232.217.159,2011,29,15006,51,10.132778,0.7070860000000003,4
198.18.0.1,56438,198.18.0.190,443,192.168.5.2,56439,120.232.217.159,2011,198.18.0.1,56438,198.18.0.190,443,191,122289,61,10.693145,57.64207999999999,11,yt3.ggpht.com,192.168.5.2,56439,120.232.217.159,2011,104,73063,54,10.719122,57.682491,11
198.18.0.1,56440,198.18.0.19,443,192.168.5.2,56441,120.232.217.159,2011,198.18.0.1,56440,198.18.0.19,443,47,14329,62,10.740836,57.59288599999999,9,accounts.google.com,192.168.5.2,56441,120.232.217.159,2011,46,21198,55,10.766948,57.623034,9
198.18.0.1,56442,198.18.0.191,443,192.168.5.2,56444,120.232.217.159,2011,198.18.0.1,56442,198.18.0.191,443,173,102561,63,10.942075,57.392219,13,jnn-pa.googleapis.com,192.168.5.2,56444,120.232.217.159,2011,106,73216,56,10.966329,57.428802000000005,13
198.18.0.1,56446,198.18.0.188,443,192.168.5.2,56447,120.232.217.159,2011,198.18.0.1,56446,198.18.0.188,443,27,12469,66,11.074713,0.6383690000000009,4,rr3---sn-q4flrnee.googlevideo.com,192.168.5.2,56447,120.232.217.159,2011,28,14708,57,11.099489,0.672013999999999,4
198.18.0.1,56448,198.18.0.188,443,192.168.5.2,56449,120.232.217.159,2011,198.18.0.1,56448,198.18.0.188,443,26,12441,67,11.088646,0.6445479999999986,4,rr3---sn-q4flrnee.googlevideo.com,192.168.5.2,56449,120.232.217.159,2011,31,14635,58,11.113194,0.6807680000000005,4
198.18.0.1,56436,198.18.0.26,443,192.168.5.2,56437,120.232.217.159,2011,198.18.0.1,56436,198.18.0.26,443,45,15087,60,10.120218,58.214271,7,content-autofill.googleapis.com,192.168.5.2,56437,120.232.217.159,2011,41,17187,53,10.144782,58.249703,7
198.18.0.1,56450,198.18.0.27,443,192.168.5.2,56451,120.232.217.159,2011,198.18.0.1,56450,198.18.0.27,443,43,15005,68,11.269491,57.06445599999999,7,fonts.gstatic.com,192.168.5.2,56451,120.232.217.159,2011,40,16754,59,11.293614,57.096152,7
198.18.0.1,56454,198.18.0.20,443,192.168.5.2,56455,120.232.217.159,2011,198.18.0.1,56454,198.18.0.20,443,50,17429,71,11.44725,56.88675500000001,7,play.google.com,192.168.5.2,56455,120.232.217.159,2011,45,18459,61,11.471964,56.91747,7
198.18.0.1,56456,198.18.0.20,443,192.168.5.2,56457,120.232.217.159,2011,198.18.0.1,56456,198.18.0.20,443,10,2261,72,11.45101,0.0798100000000001,1,play.google.com,192.168.5.2,56457,120.232.217.159,2011,22,12232,62,11.475632,0.0892190000000017,2
198.18.0.1,56458,198.18.0.6,443,192.168.5.2,56459,120.232.217.159,2011,198.18.0.1,56458,198.18.0.6,443,105,62586,73,11.583978,56.751223,9,www.google.com,192.168.5.2,56459,120.232.217.159,2011,66,42263,63,11.608262,56.786782,9
198.18.0.1,56460,198.18.0.20,443,192.168.5.2,56461,120.232.217.159,2011,198.18.0.1,56460,198.18.0.20,443,96,33913,74,11.886269,56.448415,19,play.google.com,192.168.5.2,56461,120.232.217.159,2011,80,40143,64,11.912837,56.481705000000005,19
198.18.0.1,56462,198.18.0.12,443,192.168.5.2,56463,120.232.217.159,2011,198.18.0.1,56462,198.18.0.12,443,44,16802,75,11.895968,56.43911700000001,7,www.gstatic.com,192.168.5.2,56463,120.232.217.159,2011,41,19783,65,11.920789,56.473677,7
198.18.0.1,56464,198.18.0.193,443,192.168.5.2,56466,120.232.217.159,2011,198.18.0.1,56464,198.18.0.193,443,43,15148,76,11.954203,56.381159,7,www.google.com.hk,192.168.5.2,56466,120.232.217.159,2011,42,18875,66,11.979288,56.41573700000001,7
198.18.0.1,56465,198.18.0.194,443,192.168.5.2,56467,120.232.217.159,2011,198.18.0.1,56465,198.18.0.194,443,49,19028,77,11.955381,56.37854399999999,7,youtube.com,192.168.5.2,56467,120.232.217.159,2011,46,22157,67,11.980657,56.412558,7
198.18.0.1,56468,198.18.0.188,443,192.168.5.2,56469,120.232.217.159,2011,198.18.0.1,56468,198.18.0.188,443,26,12447,78,12.023994,0.6420940000000002,4,rr3---sn-q4flrnee.googlevideo.com,192.168.5.2,56469,120.232.217.159,2011,27,13089,68,12.048739,0.6767120000000002,4
198.18.0.1,56470,198.18.0.188,443,192.168.5.2,56471,120.232.217.159,2011,198.18.0.1,56470,198.18.0.188,443,27,12555,79,12.07011,0.6565500000000011,4,rr3---sn-q4flrnee.googlevideo.com,192.168.5.2,56471,120.232.217.159,2011,30,14292,69,12.095897,0.6976589999999998,4
198.18.0.1,56473,198.18.0.195,443,192.168.5.2,56481,119.188.204.71,443,198.18.0.1,56473,198.18.0.195,443,18,6884,81,12.217917,0.0730880000000002,4,analytics.immersivetranslate.com,192.168.5.2,56481,119.188.204.71,443,16,6633,70,12.270462,0.0428929999999994,4
198.18.0.1,56475,198.18.0.195,443,192.168.5.2,56480,119.188.204.71,443,198.18.0.1,56475,198.18.0.195,443,43,12214,83,12.218364,56.12824199999999,6,analytics.immersivetranslate.com,192.168.5.2,56480,119.188.204.71,443,40,12250,71,12.270462,56.09815699999999,6
198.18.0.1,56491,198.18.0.78,443,192.168.5.2,56492,120.232.217.159,2011,198.18.0.1,56491,198.18.0.78,443,47,14896,92,23.580052,44.754079,9,clients4.google.com,192.168.5.2,56492,120.232.217.159,2011,52,20979,76,23.604037,44.790486,9
198.18.0.1,56497,198.18.0.157,443,192.168.5.2,56498,120.232.217.159,2011,198.18.0.1,56497,198.18.0.157,443,844,661232,94,32.415721,35.918506,7,www.googleapis.com,192.168.5.2,56498,120.232.217.159,2011,371,365051,78,32.440045,35.949456,7
198.18.0.1,56522,198.18.0.175,443,192.168.5.2,56523,120.232.217.159,2011,198.18.0.1,56522,198.18.0.175,443,165,123753,100,59.300139,9.031447999999996,13,clientservices.googleapis.com,192.168.5.2,56523,120.232.217.159,2011,230,139071,98,59.324055,9.070388999999992,13
198.18.0.1,56524,198.18.0.180,443,192.168.5.2,56525,120.232.217.159,2011,198.18.0.1,56524,198.18.0.180,443,61,28689,101,59.774154,8.730707000000002,10,update.googleapis.com,192.168.5.2,56525,120.232.217.159,2011,61,33240,99,59.797826,8.763323999999997,10
198.18.0.1,56528,198.18.0.78,443,192.168.5.2,56529,120.232.217.159,2011,198.18.0.1,56528,198.18.0.78,443,51,26909,103,62.177022,6.154631000000002,7,clients4.google.com,192.168.5.2,56529,120.232.217.159,2011,50,29234,101,62.200747,6.193757999999995,7
198.18.0.1,56534,198.18.0.175,443,192.168.5.2,56535,120.232.217.159,2011,198.18.0.1,56534,198.18.0.175,443,148,94560,105,69.181085,185.37205,7,clientservices.googleapis.com,192.168.5.2,56535,120.232.217.159,2011,146,101660,103,69.204577,185.402205,9
198.18.0.1,56536,198.18.0.185,443,192.168.5.2,56537,120.232.217.159,2011,198.18.0.1,56536,198.18.0.185,443,58308,46829418,106,72.535141,182.011405,22,rr5---sn-i3belne6.googlevideo.com,192.168.5.2,56537,120.232.217.159,2011,22315,21585113,104,72.55876,182.047805,22
198.18.0.1,56545,198.18.0.42,443,192.168.5.2,56553,120.232.217.159,2011,198.18.0.1,56545,198.18.0.42,443,10,2298,113,73.055104,0.1011879999999934,1,beacons.gcp.gvt2.com,192.168.5.2,56553,120.232.217.159,2011,20,6197,111,73.078949,0.4323540000000037,1
198.18.0.1,56543,198.18.0.42,443,192.168.5.2,56551,120.232.217.159,2011,198.18.0.1,56543,198.18.0.42,443,10,2362,111,73.0548,0.1014380000000017,1,beacons.gcp.gvt2.com,192.168.5.2,56551,120.232.217.159,2011,24,11271,109,73.078376,0.4478139999999939,2
198.18.0.1,56544,198.18.0.42,443,192.168.5.2,56552,120.232.217.159,2011,198.18.0.1,56544,198.18.0.42,443,22,10968,112,73.054953,0.101157999999998,3,beacons.gcp.gvt2.com,192.168.5.2,56552,120.232.217.159,2011,21,10319,110,73.078541,0.1378389999999996,3
198.18.0.1,56542,198.18.0.42,443,192.168.5.2,56550,120.232.217.159,2011,198.18.0.1,56542,198.18.0.42,443,156,31666,110,73.054662,181.49142,21,beacons.gcp.gvt2.com,192.168.5.2,56550,120.232.217.159,2011,118,44367,108,73.078252,181.528555,21
198.18.0.1,56541,198.18.0.42,443,192.168.5.2,56549,120.232.217.159,2011,198.18.0.1,56541,198.18.0.42,443,80,17518,109,73.054513,181.491493,9,beacons.gcp.gvt2.com,192.168.5.2,56549,120.232.217.159,2011,66,22401,107,73.078191,181.534399,9
198.18.0.1,56546,198.18.0.42,443,192.168.5.2,56554,120.232.217.159,2011,198.18.0.1,56546,198.18.0.42,443,10,2266,114,73.05527,0.1010710000000045,1,beacons.gcp.gvt2.com,192.168.5.2,56554,120.232.217.159,2011,20,10414,112,73.078988,0.1025670000000076,2
198.18.0.1,56547,198.18.0.42,443,192.168.5.2,56555,120.232.217.159,2011,198.18.0.1,56547,198.18.0.42,443,10,2266,115,73.055453,0.1009099999999989,1,beacons.gcp.gvt2.com,192.168.5.2,56555,120.232.217.159,2011,19,10248,113,73.079363,0.1026710000000008,2
198.18.0.1,56540,198.18.0.19,443,192.168.5.2,56548,120.232.217.159,2011,198.18.0.1,56540,198.18.0.19,443,74,17101,108,73.054289,181.491657,9,accounts.google.com,192.168.5.2,56548,120.232.217.159,2011,65,21651,106,73.078156,181.533498,9
198.18.0.1,56560,198.18.0.181,443,192.168.5.2,56561,120.232.217.159,2011,198.18.0.1,56560,198.18.0.181,443,71,10810,117,75.084785,179.461005,9,android.clients.google.com,192.168.5.2,56561,120.232.217.159,2011,63,17779,115,75.108352,179.49509,9
198.18.0.1,56562,198.18.0.182,443,192.168.5.2,56563,120.232.217.159,2011,198.18.0.1,56562,198.18.0.182,443,579,357777,118,77.266673,177.278791,59,www.youtube.com,192.168.5.2,56563,120.232.217.159,2011,492,307805,116,77.290269,177.309678,59
198.18.0.1,56594,198.18.0.197,443,192.168.5.2,56595,120.232.217.159,2011,198.18.0.1,56594,198.18.0.197,443,57,17073,128,138.468917,116.08419,7,safebrowsing.googleapis.com,192.168.5.2,56595,120.232.217.159,2011,56,22277,127,138.541962,116.06896799999998,7
198.18.0.1,56617,198.18.0.20,443,192.168.5.2,56618,120.232.217.159,2011,198.18.0.1,56617,198.18.0.20,443,69,15756,134,167.584355,86.96135000000001,13,play.google.com,192.168.5.2,56618,120.232.217.159,2011,59,27980,134,167.607856,87.000234,13
198.18.0.1,56628,198.18.0.198,443,192.168.5.2,56629,120.232.217.159,2011,198.18.0.1,56628,198.18.0.198,443,35,11306,137,187.611551,5.698053000000016,6,e2c58.gcp.gvt2.com,192.168.5.2,56629,120.232.217.159,2011,33,13796,138,187.635011,5.731745000000018,6
198.18.0.1,56636,198.18.0.48,443,192.168.5.2,56637,183.240.139.64,2011,198.18.0.1,56636,198.18.0.48,443,47,14641,140,197.31513,57.23047,7,beacons.gvt2.com,192.168.5.2,56637,183.240.139.64,2011,42,17278,141,197.338597,57.266002000000015,7
198.18.0.1,56651,198.18.0.49,443,192.168.5.2,56652,221.5.100.174,2011,198.18.0.1,56651,198.18.0.49,443,46,18161,144,230.276956,24.268608,7,google.com,192.168.5.2,56652,221.5.100.174,2011,38,19391,146,230.300354,24.308672,7
198.18.0.1,56653,198.18.0.199,443,192.168.5.2,56654,221.5.100.174,2011,198.18.0.1,56653,198.18.0.199,443,36,11357,145,230.439553,5.280399000000017,8,e2c33.gcp.gvt2.com,192.168.5.2,56654,221.5.100.174,2011,37,15767,147,230.462821,5.324971000000005,6
198.18.0.1,56677,198.18.0.187,443,192.168.5.2,56678,221.5.100.174,2011,198.18.0.1,56677,198.18.0.187,443,12732,10206346,156,252.158735,2.387745999999993,4,rr2---sn-i3belnls.googlevideo.com,192.168.5.2,56678,221.5.100.174,2011,5904,5072598,153,252.182048,2.4270070000000032,4
198.18.0.1,56679,198.18.0.183,443,192.168.5.2,56680,221.5.100.174,2011,198.18.0.1,56679,198.18.0.183,443,105,69565,157,252.511049,2.0348049999999773,9,i.ytimg.com,192.168.5.2,56680,221.5.100.174,2011,70,48346,154,252.535334,2.071193999999992,9
198.18.0.1,56681,198.18.0.12,443,192.168.5.2,56682,221.5.100.174,2011,198.18.0.1,56681,198.18.0.12,443,25,7822,158,253.092092,1.4541109999999833,7,www.gstatic.com,192.168.5.2,56682,221.5.100.174,2011,29,12167,155,253.1162,1.4905459999999948,7
198.18.0.1,56685,198.18.0.195,443,192.168.5.2,56689,119.188.204.71,443,198.18.0.1,56685,198.18.0.195,443,33,11860,161,253.809113,0.7483009999999979,6,analytics.immersivetranslate.com,192.168.5.2,56689,119.188.204.71,443,31,11807,156,253.832935,0.7465020000000209,6
