inRemoteIP,inRemotePort,inLocIP,inLocPort,outLocIP,outLocPort,outRemoteIP,outRemotePort,M Address A,M Port A,M Address B,M Port B,M Packets,M Bytes,M Stream ID,M Rel Start,M Duration,M Flows,Server Name,W Address A,W Port A,W Address B,W Port B,W Packets,W Bytes,W Stream ID,W Rel Start,W Duration,W Flows
198.18.0.1,60092,198.18.0.15,443,192.168.5.2,60105,103.166.52.49,2011,198.18.0.1,60092,198.18.0.15,443,29,9997,15,3.513853,2.694916,6,weatheroffer.com,192.168.5.2,60105,103.166.52.49,2011,34,14478,12,3.55736,2.6897830000000003,6
198.18.0.1,60082,198.18.0.11,443,192.168.5.2,60108,103.166.52.49,2011,198.18.0.1,60082,198.18.0.11,443,34,11679,5,3.48702,2.722106,7,www.google.com,192.168.5.2,60108,103.166.52.49,2011,34,17226,15,3.557418,2.693138,7
198.18.0.1,60113,198.18.0.12,443,192.168.5.2,60115,112.82.180.41,443,198.18.0.1,60113,198.18.0.12,443,21,8638,16,3.59373,2.625438,4,infinityicon.infinitynewtab.com,192.168.5.2,60115,112.82.180.41,443,26,9040,17,3.597091,2.622065,4
198.18.0.1,60116,198.18.0.16,443,192.168.5.2,60117,103.166.52.49,2011,198.18.0.1,60116,198.18.0.16,443,39,15231,17,3.702828,2.506156,7,www.googleapis.com,192.168.5.2,60117,103.166.52.49,2011,32,17607,18,3.716408,2.534184,7
198.18.0.1,60118,198.18.0.10,443,192.168.5.2,60119,103.166.52.49,2011,198.18.0.1,60118,198.18.0.10,443,38,15410,18,3.79867,2.410161,7,accounts.google.com,192.168.5.2,60119,103.166.52.49,2011,37,18033,19,3.800463,2.449512,7
198.18.0.1,60122,198.18.0.18,443,192.168.5.2,60123,121.43.167.86,443,198.18.0.1,60122,198.18.0.18,443,37,13905,23,3.894628,2.3331850000000003,8,api.infinitynewtab.com,192.168.5.2,60123,121.43.167.86,443,34,13044,20,3.896947,2.33088,8
198.18.0.1,60124,198.18.0.18,443,192.168.5.2,60125,121.43.167.86,443,198.18.0.1,60124,198.18.0.18,443,13,6453,24,3.925713,0.0439739999999999,2,api.infinitynewtab.com,192.168.5.2,60125,121.43.167.86,443,14,6725,21,3.930684,0.03905,1
198.18.0.1,60126,198.18.0.20,443,192.168.5.2,60127,103.166.52.49,2011,198.18.0.1,60126,198.18.0.20,443,13,2440,25,4.260706,45.092749,1,basic-static-server.infinitynewtab.com,192.168.5.2,60127,103.166.52.49,2011,14,3700,23,4.26221,0.1220170000000004,1
198.18.0.1,60128,198.18.0.10,443,192.168.5.2,60129,103.166.52.49,2011,198.18.0.1,60128,198.18.0.10,443,37,15633,26,4.274054,1.9349730000000005,7,accounts.google.com,192.168.5.2,60129,103.166.52.49,2011,34,18408,24,4.275479,1.9730490000000005,7
198.18.0.1,60130,198.18.0.20,443,192.168.5.2,60131,103.166.52.49,2011,198.18.0.1,60130,198.18.0.20,443,13,2472,28,4.352371,45.087677,1,basic-static-server.infinitynewtab.com,192.168.5.2,60131,103.166.52.49,2011,16,4594,25,4.353933,0.1168210000000007,1
198.18.0.1,60134,198.18.0.72,443,192.168.5.2,60135,103.166.52.49,2011,198.18.0.1,60134,198.18.0.72,443,44,18957,32,4.763739,1.4451529999999997,7,accounts.youtube.com,192.168.5.2,60135,103.166.52.49,2011,38,20992,26,4.765281,1.483194,7
198.18.0.1,60136,198.18.0.23,5228,192.168.5.2,60137,103.166.52.49,2011,198.18.0.1,60136,198.18.0.23,5228,42,15918,36,6.24547,62.476975,4,mtalk.google.com,192.168.5.2,60137,103.166.52.49,2011,37,15607,27,6.246959,62.51421499999999,4
198.18.0.1,60138,198.18.0.21,443,192.168.5.2,60140,103.166.52.49,2011,198.18.0.1,60138,198.18.0.21,443,52,18739,37,6.466817,62.281771,7,clients2.google.com,192.168.5.2,60140,103.166.52.49,2011,47,20286,28,6.468252,62.318595,7
198.18.0.1,60139,198.18.0.22,443,192.168.5.2,60141,103.166.52.49,2011,198.18.0.1,60139,198.18.0.22,443,53,20199,38,6.467138,62.281408000000006,7,update.googleapis.com,192.168.5.2,60141,103.166.52.49,2011,50,21944,29,6.468345,62.319583,7
198.18.0.1,60142,198.18.0.24,443,192.168.5.2,60143,103.166.52.49,2011,198.18.0.1,60142,198.18.0.24,443,62,19646,39,6.559632,62.189809,9,android.clients.google.com,192.168.5.2,60143,103.166.52.49,2011,51,23948,30,6.561465,62.226444,9
198.18.0.1,60144,198.18.0.27,443,192.168.5.2,60145,103.166.52.49,2011,198.18.0.1,60144,198.18.0.27,443,169,88250,44,10.450924,58.299165,25,optimizationguide-pa.googleapis.com,192.168.5.2,60145,103.166.52.49,2011,130,84315,32,10.453003,58.34506199999999,25
198.18.0.1,60148,198.18.0.28,443,192.168.5.2,60149,103.166.52.49,2011,198.18.0.1,60148,198.18.0.28,443,7733,6065138,46,10.455665,58.294087000000005,97,drive.google.com,192.168.5.2,60149,103.166.52.49,2011,3138,3125994,34,10.45706,58.33188200000001,93
198.18.0.1,60146,198.18.0.28,443,192.168.5.2,60147,103.166.52.49,2011,198.18.0.1,60146,198.18.0.28,443,35,16037,45,10.453499,58.298785,4,drive.google.com,192.168.5.2,60147,103.166.52.49,2011,32,15394,33,10.455143,58.339553,4
198.18.0.1,60150,198.18.0.10,443,192.168.5.2,60151,103.166.52.49,2011,198.18.0.1,60150,198.18.0.10,443,2306,1710445,47,10.908486,57.841094,31,accounts.google.com,192.168.5.2,60151,103.166.52.49,2011,906,945752,35,10.909766,57.878220000000006,31
198.18.0.1,60152,198.18.0.33,443,192.168.5.2,60153,103.166.52.49,2011,198.18.0.1,60152,198.18.0.33,443,128,84285,48,11.489209,57.259542,9,lh3.googleusercontent.com,192.168.5.2,60153,103.166.52.49,2011,88,66628,36,11.490779,57.29733999999999,9
198.18.0.1,60154,198.18.0.34,443,192.168.5.2,60155,103.166.52.49,2011,198.18.0.1,60154,198.18.0.34,443,317,225030,49,11.510978,57.238382,15,fonts.gstatic.com,192.168.5.2,60155,103.166.52.49,2011,177,148546,37,11.5129,57.281959,15
198.18.0.1,60156,198.18.0.32,443,192.168.5.2,60157,103.166.52.49,2011,198.18.0.1,60156,198.18.0.32,443,641,454357,50,11.526276,57.223586,47,ssl.gstatic.com,192.168.5.2,60157,103.166.52.49,2011,388,322546,38,11.527719,57.26127400000001,49
198.18.0.1,60158,198.18.0.72,443,192.168.5.2,60159,103.166.52.49,2011,198.18.0.1,60158,198.18.0.72,443,74,41025,51,11.59739,57.15209999999999,7,accounts.youtube.com,192.168.5.2,60159,103.166.52.49,2011,57,37051,39,11.59919,57.188948,7
198.18.0.1,60164,198.18.0.11,443,192.168.5.2,60165,103.166.52.49,2011,198.18.0.1,60164,198.18.0.11,443,105,56342,53,12.436691,56.311823,13,www.google.com,192.168.5.2,60165,103.166.52.49,2011,79,45735,41,12.438699,56.36015999999999,13
198.18.0.1,60166,198.18.0.19,443,192.168.5.2,60167,103.166.52.49,2011,198.18.0.1,60166,198.18.0.19,443,51,20481,54,14.400155,54.349161,7,clients4.google.com,192.168.5.2,60167,103.166.52.49,2011,43,20850,42,14.402334,54.385613000000006,7
198.18.0.1,60169,198.18.0.41,443,192.168.5.2,60171,103.166.52.49,2011,198.18.0.1,60169,198.18.0.41,443,339,182317,56,14.433286,54.317356,51,play.google.com,192.168.5.2,60171,103.166.52.49,2011,361,216196,43,14.435245,54.365345,51
198.18.0.1,60168,198.18.0.41,443,192.168.5.2,60170,103.166.52.49,2011,198.18.0.1,60168,198.18.0.41,443,10,2357,55,14.433081,0.0989740000000001,1,play.google.com,192.168.5.2,60170,103.166.52.49,2011,18,11747,44,14.435251,0.1025550000000006,2
198.18.0.1,60172,198.18.0.31,443,192.168.5.2,60174,103.166.52.49,2011,198.18.0.1,60172,198.18.0.31,443,53,17947,57,14.51455,54.23445,9,fonts.googleapis.com,192.168.5.2,60174,103.166.52.49,2011,45,21948,45,14.516154,54.272000000000006,9
198.18.0.1,60173,198.18.0.30,443,192.168.5.2,60175,103.166.52.49,2011,198.18.0.1,60173,198.18.0.30,443,337,252056,58,14.514805,54.234322000000006,9,apis.google.com,192.168.5.2,60175,103.166.52.49,2011,168,147667,46,14.516204,54.27847299999999,9
198.18.0.1,60180,198.18.0.36,443,192.168.5.2,60181,103.166.52.49,2011,198.18.0.1,60180,198.18.0.36,443,890,657908,61,15.092589,53.657741,37,www.gstatic.com,192.168.5.2,60181,103.166.52.49,2011,448,414748,49,15.094194,53.700607000000005,37
198.18.0.1,60182,198.18.0.37,443,192.168.5.2,60185,103.166.52.49,2011,198.18.0.1,60182,198.18.0.37,443,128,35256,62,15.12959,53.619465,34,drivefrontend-pa.clients6.google.com,192.168.5.2,60185,103.166.52.49,2011,121,53388,51,15.131503,53.656596,34
198.18.0.1,60183,198.18.0.37,443,192.168.5.2,60184,103.166.52.49,2011,198.18.0.1,60183,198.18.0.37,443,35,21264,63,15.129712,0.1029689999999998,3,drivefrontend-pa.clients6.google.com,192.168.5.2,60184,103.166.52.49,2011,25,16587,50,15.131491,0.1459189999999992,3
198.18.0.1,60186,198.18.0.37,443,192.168.5.2,60187,103.166.52.49,2011,198.18.0.1,60186,198.18.0.37,443,10,2346,64,15.155014,0.0778189999999998,1,drivefrontend-pa.clients6.google.com,192.168.5.2,60187,103.166.52.49,2011,22,15935,52,15.158074,0.0954360000000011,2
198.18.0.1,60189,198.18.0.36,443,192.168.5.2,60190,103.166.52.49,2011,198.18.0.1,60189,198.18.0.36,443,10,2261,66,15.184774,0.0427629999999989,1,www.gstatic.com,192.168.5.2,60190,103.166.52.49,2011,15,5064,54,15.186661,0.0935089999999991,1
198.18.0.1,60188,198.18.0.36,443,192.168.5.2,60191,103.166.52.49,2011,198.18.0.1,60188,198.18.0.36,443,11,2409,65,15.184602,0.0429600000000007,1,www.gstatic.com,192.168.5.2,60191,103.166.52.49,2011,15,4700,53,15.186659,0.0935469999999991,1
198.18.0.1,60192,198.18.0.38,443,192.168.5.2,60193,103.166.52.49,2011,198.18.0.1,60192,198.18.0.38,443,71,20843,67,15.212712,53.537802,17,content-autofill.googleapis.com,192.168.5.2,60193,103.166.52.49,2011,65,31433,55,15.214356,53.586255,17
198.18.0.1,60194,198.18.0.35,443,192.168.5.2,60195,103.166.52.49,2011,198.18.0.1,60194,198.18.0.35,443,51,19099,68,15.308815,53.44192700000001,8,clients6.google.com,192.168.5.2,60195,103.166.52.49,2011,44,20657,56,15.310546,53.49008499999999,8
198.18.0.1,60198,198.18.0.40,443,192.168.5.2,60199,103.166.52.49,2011,198.18.0.1,60198,198.18.0.40,443,61,25029,70,15.37513,53.37608300000001,9,waa-pa.clients6.google.com,192.168.5.2,60199,103.166.52.49,2011,49,24109,58,15.37683,53.417937,9
198.18.0.1,60196,198.18.0.39,443,192.168.5.2,60197,103.166.52.49,2011,198.18.0.1,60196,198.18.0.39,443,56,21693,69,15.373471,53.37788799999999,7,ogads-pa.clients6.google.com,192.168.5.2,60197,103.166.52.49,2011,44,21975,57,15.375041,53.42560900000001,7
198.18.0.1,60200,198.18.0.37,443,192.168.5.2,60201,103.166.52.49,2011,198.18.0.1,60200,198.18.0.37,443,274,144185,71,15.778496,52.971976,43,drivefrontend-pa.clients6.google.com,192.168.5.2,60201,103.166.52.49,2011,275,160922,59,15.78235,53.006626,41
198.18.0.1,60202,198.18.0.40,443,192.168.5.2,60203,103.166.52.49,2011,198.18.0.1,60202,198.18.0.40,443,118,69946,72,15.847098,52.902135,9,waa-pa.clients6.google.com,192.168.5.2,60203,103.166.52.49,2011,78,54987,60,15.849192,52.945557,9
198.18.0.1,60204,198.18.0.39,443,192.168.5.2,60205,103.166.52.49,2011,198.18.0.1,60204,198.18.0.39,443,62,26258,73,15.862023,52.88859,7,ogads-pa.clients6.google.com,192.168.5.2,60205,103.166.52.49,2011,51,29320,61,15.863937,52.930776,7
198.18.0.1,60206,198.18.0.35,443,192.168.5.2,60207,103.166.52.49,2011,198.18.0.1,60206,198.18.0.35,443,810,612949,74,15.953792,52.796156,9,clients6.google.com,192.168.5.2,60207,103.166.52.49,2011,352,328872,62,15.955679,52.833243,9
198.18.0.1,60176,198.18.0.86,443,192.168.5.2,60177,103.166.52.49,2011,198.18.0.1,60176,198.18.0.86,443,43,17130,59,15.078737,53.672403,7,drive-thirdparty.googleusercontent.com,192.168.5.2,60177,103.166.52.49,2011,47,22625,47,15.080446,53.720115,7
198.18.0.1,60178,198.18.0.35,443,192.168.5.2,60179,103.166.52.49,2011,198.18.0.1,60178,198.18.0.35,443,10,2265,60,15.082112,1.043391999999999,1,clients6.google.com,192.168.5.2,60179,103.166.52.49,2011,16,4768,48,15.083728,1.0916099999999993,1
198.18.0.1,60208,198.18.0.42,443,192.168.5.2,60209,103.166.52.49,2011,198.18.0.1,60208,198.18.0.42,443,70,31116,75,16.387236,52.36295799999999,9,people-pa.clients6.google.com,192.168.5.2,60209,103.166.52.49,2011,57,31278,63,16.389007,52.40577700000001,9
198.18.0.1,60210,198.18.0.43,443,192.168.5.2,60211,103.166.52.49,2011,198.18.0.1,60210,198.18.0.43,443,44,17116,76,16.562537,52.18713400000001,7,addons-pa.clients6.google.com,192.168.5.2,60211,103.166.52.49,2011,41,21434,64,16.564662,52.230285,7
198.18.0.1,60212,198.18.0.41,443,192.168.5.2,60213,103.166.52.49,2011,198.18.0.1,60212,198.18.0.41,443,63,18938,77,16.674893,52.076183,10,play.google.com,192.168.5.2,60213,103.166.52.49,2011,56,23427,65,16.676695,52.123993,10
198.18.0.1,60214,198.18.0.43,443,192.168.5.2,60215,103.166.52.49,2011,198.18.0.1,60214,198.18.0.43,443,58,24330,78,17.182488,51.567941,7,addons-pa.clients6.google.com,192.168.5.2,60215,103.166.52.49,2011,51,26812,66,17.184277,51.610454,7
198.18.0.1,60216,198.18.0.34,443,192.168.5.2,60217,103.166.52.49,2011,198.18.0.1,60216,198.18.0.34,443,40,14311,79,17.878751,50.871507,7,fonts.gstatic.com,192.168.5.2,60217,103.166.52.49,2011,36,15058,67,17.88033,50.908629000000005,7
198.18.0.1,60219,198.18.0.44,443,192.168.5.2,60220,103.166.52.49,2011,198.18.0.1,60219,198.18.0.44,443,88,44868,80,19.38804,49.362758,7,ogs.google.com,192.168.5.2,60220,103.166.52.49,2011,67,42659,68,19.389571,49.411098,7
198.18.0.1,60221,198.18.0.32,443,192.168.5.2,60222,103.166.52.49,2011,198.18.0.1,60221,198.18.0.32,443,40,14685,81,19.500876,49.24998199999999,7,ssl.gstatic.com,192.168.5.2,60222,103.166.52.49,2011,35,15910,69,19.502894,49.29176100000001,7
198.18.0.1,60223,198.18.0.45,443,192.168.5.2,60224,103.166.52.49,2011,198.18.0.1,60223,198.18.0.45,443,79,36000,82,19.591157,49.159779,9,youtube.googleapis.com,192.168.5.2,60224,103.166.52.49,2011,54,29410,70,19.593207,49.199811,9
198.18.0.1,60225,198.18.0.46,443,192.168.5.2,60226,103.166.52.49,2011,198.18.0.1,60225,198.18.0.46,443,261,190894,83,19.670701,49.078185,15,docs.google.com,192.168.5.2,60226,103.166.52.49,2011,166,137863,71,19.672721,49.126413,15
198.18.0.1,60227,198.18.0.47,443,192.168.5.2,60228,103.166.52.49,2011,198.18.0.1,60227,198.18.0.47,443,748,610912,84,19.937769,48.811026,13,contacts.google.com,192.168.5.2,60228,103.166.52.49,2011,393,376693,72,19.939576,48.848309,13
198.18.0.1,60229,198.18.0.48,443,192.168.5.2,60230,103.166.52.49,2011,198.18.0.1,60229,198.18.0.48,443,67,19791,85,20.251818,48.496831,13,signaler-pa.clients6.google.com,192.168.5.2,60230,103.166.52.49,2011,63,28519,73,20.253731,48.534235,13
198.18.0.1,60231,198.18.0.48,443,192.168.5.2,60232,103.166.52.49,2011,198.18.0.1,60231,198.18.0.48,443,85,30765,86,20.822633,47.928358,13,signaler-pa.clients6.google.com,192.168.5.2,60232,103.166.52.49,2011,72,35305,74,20.82481,47.96981100000001,13
198.18.0.1,60263,198.18.0.9,443,192.168.5.2,60264,103.166.52.49,2011,198.18.0.1,60263,198.18.0.9,443,49,15329,95,61.147807,7.6082329999999985,13,clientservices.googleapis.com,192.168.5.2,60264,103.166.52.49,2011,55,25405,86,61.149459,7.645429,13
198.18.0.1,60265,198.18.0.22,443,192.168.5.2,60266,120.232.217.159,2011,198.18.0.1,60265,198.18.0.22,443,50,25645,96,61.379631,7.376485000000002,7,update.googleapis.com,192.168.5.2,60266,120.232.217.159,2011,53,28976,87,61.381279,7.410836999999994,7
198.18.0.1,60271,198.18.0.19,443,192.168.5.2,60272,120.232.217.159,2011,198.18.0.1,60271,198.18.0.19,443,42,20557,98,62.699789,6.056227999999997,7,clients4.google.com,192.168.5.2,60272,120.232.217.159,2011,40,22261,89,62.701554,6.093429999999998,7
