inRemoteIP,inRemotePort,inLocIP,inLocPort,outLocIP,outLocPort,outRemoteIP,outRemotePort,M Address A,M Port A,M Address B,M Port B,M Packets,M Bytes,M Stream ID,M Rel Start,M Duration,M Flows,Server Name,W Address A,W Port A,W Address B,W Port B,W Packets,W Bytes,W Stream ID,W Rel Start,W Duration,W Flows
198.18.0.1,60209,198.18.0.9,443,192.168.5.2,60210,121.43.167.86,443,198.18.0.1,60209,198.18.0.9,443,36,13817,25,3.371455,10.21024,10,api.infinitynewtab.com,192.168.5.2,60210,121.43.167.86,443,30,12744,23,3.421014,10.207971,10
198.18.0.1,60211,198.18.0.78,443,192.168.5.2,60212,221.5.100.174,2011,198.18.0.1,60211,198.18.0.78,443,46,19451,26,3.379876,10.18837,9,clients4.google.com,192.168.5.2,60212,221.5.100.174,2011,42,23175,24,3.429327,10.224896,9
198.18.0.1,60213,198.18.0.10,443,192.168.5.2,60214,221.5.100.174,2011,198.18.0.1,60213,198.18.0.10,443,13,2504,27,3.733971,45.135248,1,basic-static-server.infinitynewtab.com,192.168.5.2,60214,221.5.100.174,2011,17,4764,25,3.783007,0.1676809999999999,1
198.18.0.1,60215,198.18.0.10,443,192.168.5.2,60216,221.5.100.174,2011,198.18.0.1,60215,198.18.0.10,443,13,2472,28,3.868119,45.098095,1,basic-static-server.infinitynewtab.com,192.168.5.2,60216,221.5.100.174,2011,17,5093,26,3.917001,0.141483,1
198.18.0.1,60221,198.18.0.11,443,192.168.5.2,60222,221.5.100.174,2011,198.18.0.1,60221,198.18.0.11,443,68,32875,34,5.371293,8.196645,11,optimizationguide-pa.googleapis.com,192.168.5.2,60222,221.5.100.174,2011,57,31877,29,5.420768,8.235042,11
198.18.0.1,60224,198.18.0.81,443,192.168.5.2,60225,221.5.100.174,2011,198.18.0.1,60224,198.18.0.81,443,74,43507,36,5.37565,8.192333999999999,8,open.spotify.com,192.168.5.2,60225,221.5.100.174,2011,67,40294,30,5.424862,8.229239,8
198.18.0.1,60223,198.18.0.81,443,192.168.5.2,60226,221.5.100.174,2011,198.18.0.1,60223,198.18.0.81,443,16,5963,35,5.375431,8.189356,3,open.spotify.com,192.168.5.2,60226,221.5.100.174,2011,19,7743,31,5.425946,8.22536,3
198.18.0.1,60228,198.18.0.83,443,192.168.5.2,60236,221.5.100.174,2011,198.18.0.1,60228,198.18.0.83,443,1453,1161069,39,5.883492,7.685103,6,encore.scdn.co,192.168.5.2,60236,221.5.100.174,2011,585,610463,34,5.936251,7.717934999999999,6
198.18.0.1,60227,198.18.0.83,443,192.168.5.2,60235,221.5.100.174,2011,198.18.0.1,60227,198.18.0.83,443,16,7072,38,5.883201,0.0938350000000003,2,encore.scdn.co,192.168.5.2,60235,221.5.100.174,2011,17,7937,33,5.935975,0.1409950000000002,2
198.18.0.1,60229,198.18.0.83,443,192.168.5.2,60237,221.5.100.174,2011,198.18.0.1,60229,198.18.0.83,443,15,7004,40,5.884645,0.0923519999999999,2,encore.scdn.co,192.168.5.2,60237,221.5.100.174,2011,20,8370,35,5.936712,0.1403069999999999,2
198.18.0.1,60247,198.18.0.84,443,192.168.5.2,60254,221.5.100.174,2011,198.18.0.1,60247,198.18.0.84,443,3315,2539402,51,5.891627,7.677746000000001,160,open.spotifycdn.com,192.168.5.2,60254,221.5.100.174,2011,1305,1374067,46,5.940811,7.714945999999999,160
198.18.0.1,60239,198.18.0.90,443,192.168.5.2,60249,221.5.100.174,2011,198.18.0.1,60239,198.18.0.90,443,18,6767,47,5.890519,7.673889,3,gae2-dealer.spotify.com,192.168.5.2,60249,221.5.100.174,2011,19,8054,41,5.940503,7.710882,3
198.18.0.1,60234,198.18.0.87,443,192.168.5.2,60243,221.5.100.174,2011,198.18.0.1,60234,198.18.0.87,443,38,10790,45,5.887249,7.680824,9,clienttoken.spotify.com,192.168.5.2,60243,221.5.100.174,2011,35,19400,37,5.93865,7.715553000000001,9
198.18.0.1,60241,198.18.0.84,443,192.168.5.2,60251,221.5.100.174,2011,198.18.0.1,60241,198.18.0.84,443,5426,4255086,49,5.891017,7.675988,20,open.spotifycdn.com,192.168.5.2,60251,221.5.100.174,2011,2059,2076760,43,5.940636,7.711798,20
198.18.0.1,60238,198.18.0.84,443,192.168.5.2,60250,221.5.100.174,2011,198.18.0.1,60238,198.18.0.84,443,22,10323,46,5.890193,0.0962459999999998,3,open.spotifycdn.com,192.168.5.2,60250,221.5.100.174,2011,22,10074,42,5.940516,0.1311600000000004,3
198.18.0.1,60230,198.18.0.83,443,192.168.5.2,60245,221.5.100.174,2011,198.18.0.1,60230,198.18.0.83,443,11,2408,41,5.884913,0.0922879999999999,1,encore.scdn.co,192.168.5.2,60245,221.5.100.174,2011,18,8276,38,5.93873,0.0951890000000004,2
198.18.0.1,60233,198.18.0.86,443,192.168.5.2,60248,221.5.100.174,2011,198.18.0.1,60233,198.18.0.86,443,188,54727,44,5.887038,7.680427999999999,55,api-partner.spotify.com,192.168.5.2,60248,221.5.100.174,2011,172,92101,40,5.939063,7.714621,55
198.18.0.1,60240,198.18.0.84,443,192.168.5.2,60252,221.5.100.174,2011,198.18.0.1,60240,198.18.0.84,443,10,2361,48,5.890745,0.0958110000000003,1,open.spotifycdn.com,192.168.5.2,60252,221.5.100.174,2011,15,4977,44,5.94068,0.1338819999999998,1
198.18.0.1,60231,198.18.0.83,443,192.168.5.2,60246,221.5.100.174,2011,198.18.0.1,60231,198.18.0.83,443,10,2324,42,5.885187,0.0920860000000001,1,encore.scdn.co,192.168.5.2,60246,221.5.100.174,2011,18,8179,39,5.938866,0.1030009999999999,2
198.18.0.1,60232,198.18.0.85,443,192.168.5.2,60242,221.5.100.174,2011,198.18.0.1,60232,198.18.0.85,443,42,10829,43,5.886748,7.68081,11,apresolve.spotify.com,192.168.5.2,60242,221.5.100.174,2011,41,17580,36,5.938632,7.717212,11
198.18.0.1,60244,198.18.0.88,443,192.168.5.2,60253,221.5.100.174,2011,198.18.0.1,60244,198.18.0.88,443,145,60325,50,5.891293,7.677468,35,gae2-spclient.spotify.com,192.168.5.2,60253,221.5.100.174,2011,152,87208,45,5.94068,7.718012999999999,33
198.18.0.1,60256,198.18.0.91,443,192.168.5.2,60259,221.5.100.174,2011,198.18.0.1,60256,198.18.0.91,443,20,7551,53,5.894889,7.670029,4,pixel.spotify.com,192.168.5.2,60259,221.5.100.174,2011,23,9204,48,5.943856,7.707487,4
198.18.0.1,60257,198.18.0.92,443,192.168.5.2,60260,221.5.100.174,2011,198.18.0.1,60257,198.18.0.92,443,20,7654,54,5.895873,7.668974,4,pixel-static.spotify.com,192.168.5.2,60260,221.5.100.174,2011,23,8927,49,5.945115,7.706247,4
198.18.0.1,60262,198.18.0.94,443,192.168.5.2,60265,221.5.100.174,2011,198.18.0.1,60262,198.18.0.94,443,22,10220,56,5.898131,7.66655,3,mosaic.scdn.co,192.168.5.2,60265,221.5.100.174,2011,24,11135,51,5.946983,7.704301999999999,3
198.18.0.1,60255,198.18.0.89,443,192.168.5.2,60258,221.5.100.174,2011,198.18.0.1,60255,198.18.0.89,443,22,10280,52,5.894588,7.670366,3,pl.scdn.co,192.168.5.2,60258,221.5.100.174,2011,23,11058,47,5.943818,7.710248,3
198.18.0.1,60263,198.18.0.97,443,192.168.5.2,60266,221.5.100.174,2011,198.18.0.1,60263,198.18.0.97,443,18,7855,57,5.899096,7.665558000000001,3,lineup-images.scdn.co,192.168.5.2,60266,221.5.100.174,2011,24,10995,52,5.947958,7.703302000000001,3
198.18.0.1,60261,198.18.0.93,443,192.168.5.2,60264,221.5.100.174,2011,198.18.0.1,60261,198.18.0.93,443,22,10263,55,5.897816,7.666949,3,open-exp.spotifycdn.com,192.168.5.2,60264,221.5.100.174,2011,23,11503,50,5.946924,7.707194,3
198.18.0.1,60268,198.18.0.98,443,192.168.5.2,60272,221.5.100.174,2011,198.18.0.1,60268,198.18.0.98,443,22,10255,59,5.901266,7.663050999999999,3,daily-mix.scdn.co,192.168.5.2,60272,221.5.100.174,2011,23,11768,55,5.950314,7.700651,3
198.18.0.1,60269,198.18.0.95,443,192.168.5.2,60271,221.5.100.174,2011,198.18.0.1,60269,198.18.0.95,443,20,7863,60,5.901457,7.663000000000001,4,i.scdn.co,192.168.5.2,60271,221.5.100.174,2011,24,10393,54,5.950302,7.701022000000001,4
198.18.0.1,60267,198.18.0.96,443,192.168.5.2,60270,221.5.100.174,2011,198.18.0.1,60267,198.18.0.96,443,20,7566,58,5.900941,7.663441000000001,4,exp.wg.spotify.com,192.168.5.2,60270,221.5.100.174,2011,23,9875,53,5.95029,7.699863,4
198.18.0.1,60273,198.18.0.99,443,192.168.5.2,60275,221.5.100.174,2011,198.18.0.1,60273,198.18.0.99,443,36,11773,61,5.903795,7.665685000000001,9,api.spotify.com,192.168.5.2,60275,221.5.100.174,2011,34,18223,56,5.952872,7.702903,9
198.18.0.1,60274,198.18.0.100,443,192.168.5.2,60276,221.5.100.174,2011,198.18.0.1,60274,198.18.0.100,443,91,20109,62,5.904056,7.664343,29,spclient.wg.spotify.com,192.168.5.2,60276,221.5.100.174,2011,85,40436,57,5.9529060000000005,7.701227999999999,29
198.18.0.1,60277,198.18.0.6,443,192.168.5.2,60280,221.5.100.174,2011,198.18.0.1,60277,198.18.0.6,443,43,16707,63,5.971685,7.597598,9,www.google.com,192.168.5.2,60280,221.5.100.174,2011,41,20153,58,6.021139,7.633381,9
198.18.0.1,60278,198.18.0.84,443,192.168.5.2,60281,221.5.100.174,2011,198.18.0.1,60278,198.18.0.84,443,10,2265,64,5.972183,0.0401280000000001,1,open.spotifycdn.com,192.168.5.2,60281,221.5.100.174,2011,16,5112,59,6.021203,0.0892420000000004,1
198.18.0.1,60279,198.18.0.84,443,192.168.5.2,60283,221.5.100.174,2011,198.18.0.1,60279,198.18.0.84,443,10,2329,65,5.972952,0.039384,1,open.spotifycdn.com,192.168.5.2,60283,221.5.100.174,2011,16,5335,60,6.022154,0.0848960000000005,1
198.18.0.1,60282,198.18.0.101,443,192.168.5.2,60284,221.5.100.174,2011,198.18.0.1,60282,198.18.0.101,443,216,159747,66,5.974001,7.593799,7,www.googleoptimize.com,192.168.5.2,60284,221.5.100.174,2011,109,92597,61,6.022781,7.633011,7
198.18.0.1,60285,198.18.0.12,443,192.168.5.2,60286,221.5.100.174,2011,198.18.0.1,60285,198.18.0.12,443,694,532715,67,6.131653,7.436666000000001,7,www.gstatic.com,192.168.5.2,60286,221.5.100.174,2011,279,261205,62,6.180946,7.473539,7
198.18.0.1,60287,198.18.0.102,443,192.168.5.2,60288,221.5.100.174,2011,198.18.0.1,60287,198.18.0.102,443,30,9953,69,6.68073,6.887002,7,o22381.ingest.sentry.io,192.168.5.2,60288,221.5.100.174,2011,29,16927,63,6.7297080000000005,6.924337999999999,7
198.18.0.1,60289,198.18.0.26,443,192.168.5.2,60291,221.5.100.174,2011,198.18.0.1,60289,198.18.0.26,443,60,17724,71,6.746033,6.821347,15,content-autofill.googleapis.com,192.168.5.2,60291,221.5.100.174,2011,53,24508,64,6.7952,6.858951,15
198.18.0.1,60290,198.18.0.6,443,192.168.5.2,60292,221.5.100.174,2011,198.18.0.1,60290,198.18.0.6,443,153,106040,72,6.74626,6.821376999999999,10,www.google.com,192.168.5.2,60292,221.5.100.174,2011,94,63667,65,6.79521,6.858958,10
198.18.0.1,60293,198.18.0.12,443,192.168.5.2,60295,221.5.100.174,2011,198.18.0.1,60293,198.18.0.12,443,743,577405,73,6.987573,6.57974,8,www.gstatic.com,192.168.5.2,60295,221.5.100.174,2011,318,305538,66,7.037102,6.615367999999999,8
198.18.0.1,60294,198.18.0.12,443,192.168.5.2,60296,221.5.100.174,2011,198.18.0.1,60294,198.18.0.12,443,22,10911,74,6.987788,0.097404,3,www.gstatic.com,192.168.5.2,60296,221.5.100.174,2011,22,10973,67,7.037103,0.1376549999999996,3
198.18.0.1,60297,198.18.0.90,443,192.168.5.2,60298,221.5.100.174,2011,198.18.0.1,60297,198.18.0.90,443,400,273082,75,7.117481,240.020213,21,gae2-dealer.spotify.com,192.168.5.2,60298,221.5.100.174,2011,285,212756,68,7.166644,240.065759,21
198.18.0.1,60299,198.18.0.12,443,192.168.5.2,60300,221.5.100.174,2011,198.18.0.1,60299,198.18.0.12,443,88,56837,76,7.650129,5.918845000000001,10,www.gstatic.com,192.168.5.2,60300,221.5.100.174,2011,72,53305,69,7.699558,5.954907,10
198.18.0.1,60301,198.18.0.103,443,192.168.5.2,60302,221.5.100.174,2011,198.18.0.1,60301,198.18.0.103,443,327,243335,77,7.657712,5.910767999999999,10,cdn.cookielaw.org,192.168.5.2,60302,221.5.100.174,2011,159,153897,70,7.706877,5.947208,10
198.18.0.1,60303,198.18.0.103,443,192.168.5.2,60304,221.5.100.174,2011,198.18.0.1,60303,198.18.0.103,443,186,112174,78,8.0213,5.548269,12,cdn.cookielaw.org,192.168.5.2,60304,221.5.100.174,2011,95,72504,71,8.072108,5.586484,12
198.18.0.1,60305,198.18.0.104,443,192.168.5.2,60306,221.5.100.174,2011,198.18.0.1,60305,198.18.0.104,443,569,439993,79,8.025652,5.5441790000000015,9,www.googletagmanager.com,192.168.5.2,60306,221.5.100.174,2011,276,264660,72,8.075072,5.583599999999999,9
198.18.0.1,60307,198.18.0.105,443,192.168.5.2,60308,221.5.100.174,2011,198.18.0.1,60307,198.18.0.105,443,30,9034,80,8.22534,5.344927,6,geolocation.onetrust.com,192.168.5.2,60308,221.5.100.174,2011,29,13212,73,8.275072,5.383642,6
198.18.0.1,60309,198.18.0.104,443,192.168.5.2,60310,221.5.100.174,2011,198.18.0.1,60309,198.18.0.104,443,42,17678,81,8.365292,5.204442,9,www.googletagmanager.com,192.168.5.2,60310,221.5.100.174,2011,42,24692,74,8.416318,5.239542999999999,7
198.18.0.1,60311,198.18.0.92,443,192.168.5.2,60313,221.5.100.174,2011,198.18.0.1,60311,198.18.0.92,443,30,11212,82,8.710971,4.858207,7,pixel-static.spotify.com,192.168.5.2,60313,221.5.100.174,2011,33,14636,75,8.760637,4.893901000000001,7
198.18.0.1,60316,198.18.0.106,443,192.168.5.2,60318,221.5.100.174,2011,198.18.0.1,60316,198.18.0.106,443,29,13663,86,8.717219,4.848057000000001,4,www.fastly-insights.com,192.168.5.2,60318,221.5.100.174,2011,26,13738,76,8.769043,4.884611,4
198.18.0.1,60324,198.18.0.109,443,192.168.5.2,60326,221.5.100.174,2011,198.18.0.1,60324,198.18.0.109,443,212,156544,93,8.765836,4.804083,8,misc.scdn.co,192.168.5.2,60326,221.5.100.174,2011,119,103803,78,8.815359,4.840468999999999,8
198.18.0.1,60323,198.18.0.95,443,192.168.5.2,60325,221.5.100.174,2011,198.18.0.1,60323,198.18.0.95,443,576,436902,92,8.764773,4.804297,14,i.scdn.co,192.168.5.2,60325,221.5.100.174,2011,271,254561,77,8.814607,4.844037999999999,18
198.18.0.1,60329,198.18.0.91,443,192.168.5.2,60330,221.5.100.174,2011,198.18.0.1,60329,198.18.0.91,443,30,11066,96,9.220632,4.349587,7,pixel.spotify.com,192.168.5.2,60330,221.5.100.174,2011,32,16387,79,9.270254,4.385624,7
198.18.0.1,60331,198.18.0.111,443,192.168.5.2,60332,221.5.100.174,2011,198.18.0.1,60331,198.18.0.111,443,30,12013,97,9.229041,4.339834999999999,7,www.spotify.com,192.168.5.2,60332,221.5.100.174,2011,32,15450,80,9.278238,4.3763190000000005,7
198.18.0.1,60333,198.18.0.115,443,192.168.5.2,60334,221.5.100.174,2011,198.18.0.1,60333,198.18.0.115,443,10539,8407134,99,9.796046,3.773645,20,web-sdk-assets.spotifycdn.com,192.168.5.2,60334,221.5.100.174,2011,3884,3933862,81,9.845403,3.8103260000000017,20
198.18.0.1,60335,198.18.0.115,443,192.168.5.2,60336,221.5.100.174,2011,198.18.0.1,60335,198.18.0.115,443,10,2339,100,9.799412,0.0835629999999998,1,web-sdk-assets.spotifycdn.com,192.168.5.2,60336,221.5.100.174,2011,16,9386,82,9.848757,0.0825800000000001,2
198.18.0.1,60337,198.18.0.115,443,192.168.5.2,60338,221.5.100.174,2011,198.18.0.1,60337,198.18.0.115,443,10,2275,101,9.878756,0.0373420000000006,1,web-sdk-assets.spotifycdn.com,192.168.5.2,60338,221.5.100.174,2011,17,5102,83,9.928099,0.0827629999999999,1
198.18.0.1,60339,198.18.0.135,443,192.168.5.2,60340,221.5.100.174,2011,198.18.0.1,60339,198.18.0.135,443,1982,1586553,104,10.922107,2.64302,10,video-akpcw.spotifycdn.com,192.168.5.2,60340,221.5.100.174,2011,687,777397,86,10.97126,2.683242,10
198.18.0.1,60346,198.18.0.179,443,192.168.5.2,60348,221.5.100.174,2011,198.18.0.1,60346,198.18.0.179,443,10,2361,110,13.495335,0.0689569999999992,1,clients2.google.com,192.168.5.2,60348,221.5.100.174,2011,21,12543,88,13.548855,0.0966249999999995,2
198.18.0.1,60345,198.18.0.180,443,192.168.5.2,60347,221.5.100.174,2011,198.18.0.1,60345,198.18.0.180,443,10,2299,109,13.494674,0.0703490000000002,1,update.googleapis.com,192.168.5.2,60347,221.5.100.174,2011,19,10129,87,13.548696,0.0984289999999994,2
198.18.0.1,60349,198.18.0.179,443,192.168.5.2,60351,221.5.100.174,2011,198.18.0.1,60349,198.18.0.179,443,40,18029,111,13.565517,0.2836580000000008,6,clients2.google.com,192.168.5.2,60351,221.5.100.174,2011,37,20004,89,13.615411,0.3190919999999995,6
198.18.0.1,60350,198.18.0.180,443,192.168.5.2,60352,221.5.100.174,2011,198.18.0.1,60350,198.18.0.180,443,41,19487,112,13.565647,0.2961819999999999,6,update.googleapis.com,192.168.5.2,60352,221.5.100.174,2011,39,21822,90,13.615572,0.3319229999999997,6
198.18.0.1,60353,198.18.0.84,443,192.168.5.2,60354,221.5.100.174,2011,198.18.0.1,60353,198.18.0.84,443,27,7754,113,13.575683,0.181718,6,open.spotifycdn.com,192.168.5.2,60354,221.5.100.174,2011,30,14462,91,13.626687,0.2163579999999996,6
198.18.0.1,60355,198.18.0.14,5228,192.168.5.2,60357,221.5.100.174,2011,198.18.0.1,60355,198.18.0.14,5228,72,17470,114,13.632063,233.569027,4,mtalk.google.com,192.168.5.2,60357,221.5.100.174,2011,61,18460,92,13.680855,233.607224,4
198.18.0.1,60356,198.18.0.181,443,192.168.5.2,60358,221.5.100.174,2011,198.18.0.1,60356,198.18.0.181,443,39,17508,115,13.632336,0.1644279999999991,6,android.clients.google.com,192.168.5.2,60358,221.5.100.174,2011,35,19997,93,13.682286,0.1998620000000013,6
198.18.0.1,60359,198.18.0.84,443,192.168.5.2,60360,221.5.100.174,2011,198.18.0.1,60359,198.18.0.84,443,738,455938,116,13.771393,233.455386,106,open.spotifycdn.com,192.168.5.2,60360,221.5.100.174,2011,409,333517,94,13.82164,233.496265,106
198.18.0.1,60363,198.18.0.81,443,192.168.5.2,60364,221.5.100.174,2011,198.18.0.1,60363,198.18.0.81,443,23,3699,119,14.227159,62.602001,3,open.spotify.com,192.168.5.2,60364,221.5.100.174,2011,27,6526,95,14.276435,62.645375,3
198.18.0.1,60365,198.18.0.11,443,192.168.5.2,60366,221.5.100.174,2011,198.18.0.1,60365,198.18.0.11,443,81,19453,120,14.313785,232.913069,7,optimizationguide-pa.googleapis.com,192.168.5.2,60366,221.5.100.174,2011,74,26602,96,14.363681,232.955763,7
198.18.0.1,60369,198.18.0.86,443,192.168.5.2,60370,221.5.100.174,2011,198.18.0.1,60369,198.18.0.86,443,183,65342,123,14.391731,232.835965,33,api-partner.spotify.com,192.168.5.2,60370,221.5.100.174,2011,151,72140,97,14.441176,232.878093,33
198.18.0.1,60378,198.18.0.95,443,192.168.5.2,60380,221.5.100.174,2011,198.18.0.1,60378,198.18.0.95,443,1432,1141983,125,15.01929,167.86819899999998,12,i.scdn.co,192.168.5.2,60380,221.5.100.174,2011,655,694801,99,15.068681,122.905395,12
198.18.0.1,60379,198.18.0.100,443,192.168.5.2,60381,221.5.100.174,2011,198.18.0.1,60379,198.18.0.100,443,91,14018,126,15.021154,232.206701,17,spclient.wg.spotify.com,192.168.5.2,60381,221.5.100.174,2011,80,22874,100,15.070519,232.248005,17
198.18.0.1,60385,198.18.0.111,443,192.168.5.2,60386,221.5.100.174,2011,198.18.0.1,60385,198.18.0.111,443,67,10222,129,15.493578,231.733161,7,www.spotify.com,192.168.5.2,60386,221.5.100.174,2011,60,15735,101,15.589443,231.727614,7
198.18.0.1,60389,198.18.0.88,443,192.168.5.2,60390,221.5.100.174,2011,198.18.0.1,60389,198.18.0.88,443,318,107299,132,16.388231,230.839094,74,gae2-spclient.spotify.com,192.168.5.2,60390,221.5.100.174,2011,298,157442,102,16.437468,230.881199,74
198.18.0.1,60391,198.18.0.122,443,192.168.5.2,60392,221.5.100.174,2011,198.18.0.1,60391,198.18.0.122,443,64,15718,133,17.010837,230.21803,6,seektables.scdn.co,192.168.5.2,60392,221.5.100.174,2011,58,18166,103,17.059788,230.258763,6
198.18.0.1,60394,198.18.0.99,443,192.168.5.2,60396,221.5.100.174,2011,198.18.0.1,60394,198.18.0.99,443,75,10229,135,17.254761,229.972679,11,api.spotify.com,192.168.5.2,60396,221.5.100.174,2011,69,17196,105,17.303635,230.013392,11
198.18.0.1,60393,198.18.0.124,443,192.168.5.2,60395,221.5.100.174,2011,198.18.0.1,60393,198.18.0.124,443,11461,9095884,134,17.253596,229.975291,54,audio-ak-spotify-com.akamaized.net,192.168.5.2,60395,221.5.100.174,2011,4082,4302360,104,17.302735,230.017763,54
198.18.0.1,60397,198.18.0.84,443,192.168.5.2,60398,221.5.100.174,2011,198.18.0.1,60397,198.18.0.84,443,63,7952,136,17.843921,229.383002,6,open.spotifycdn.com,192.168.5.2,60398,221.5.100.174,2011,57,13299,106,17.893509,229.423416,6
198.18.0.1,60399,198.18.0.135,443,192.168.5.2,60400,221.5.100.174,2011,198.18.0.1,60399,198.18.0.135,443,1877,1469283,137,18.462408,228.766651,4,video-akpcw.spotifycdn.com,192.168.5.2,60400,221.5.100.174,2011,670,693414,107,18.511615,228.807004,4
198.18.0.1,60401,198.18.0.78,443,192.168.5.2,60402,221.5.100.174,2011,198.18.0.1,60401,198.18.0.78,443,81,15862,138,18.859686,228.367426,9,clients4.google.com,192.168.5.2,60402,221.5.100.174,2011,73,22759,108,18.909187,228.409457,9
198.18.0.1,60403,198.18.1.21,443,192.168.5.2,60406,221.5.100.174,2011,198.18.0.1,60403,198.18.1.21,443,91,26203,139,19.090514,228.13665,6,static.hotjar.com,192.168.5.2,60406,221.5.100.174,2011,71,22524,109,19.281845,228.036101,6
198.18.0.1,60407,198.18.1.22,443,192.168.5.2,60408,221.5.100.174,2011,198.18.0.1,60407,198.18.1.22,443,208,124790,142,19.584304,227.642733,6,script.hotjar.com,192.168.5.2,60408,221.5.100.174,2011,118,78591,110,19.779464,227.539023,6
198.18.0.1,60416,198.18.0.181,443,192.168.5.2,60417,221.5.100.174,2011,198.18.0.1,60416,198.18.0.181,443,89,12552,146,34.159822,213.068062,11,android.clients.google.com,192.168.5.2,60417,221.5.100.174,2011,75,19658,113,34.209307,213.109266,11
198.18.0.1,60436,198.18.0.175,443,192.168.5.2,60437,221.5.100.174,2011,198.18.0.1,60436,198.18.0.175,443,211,135256,152,60.582473,186.650704,15,clientservices.googleapis.com,192.168.5.2,60437,221.5.100.174,2011,271,153376,121,60.680636,186.638596,15
