inRemoteIP,inRemotePort,inLocIP,inLocPort,outLocIP,outLocPort,outRemoteIP,outRemotePort,M Address A,M Port A,M Address B,M Port B,M Packets,M Bytes,M Stream ID,M Rel Start,M Duration,M Flows,Server Name,W Address A,W Port A,W Address B,W Port B,W Packets,W Bytes,W Stream ID,W Rel Start,W Duration,W Flows
198.18.0.1,63434,198.18.0.11,443,192.168.5.2,63443,120.232.217.159,2011,198.18.0.1,63434,198.18.0.11,443,35,14224,9,3.03766,10.575034,7,www.google.com,192.168.5.2,63443,120.232.217.159,2011,32,17201,6,3.040789,10.61556,7
198.18.0.1,63436,198.18.0.10,443,192.168.5.2,63444,120.232.217.159,2011,198.18.0.1,63436,198.18.0.10,443,55,22630,11,3.038612,10.574548,13,accounts.google.com,192.168.5.2,63444,120.232.217.159,2011,49,26994,7,3.041436,10.615355,13
198.18.0.1,63461,198.18.0.15,443,192.168.5.2,63463,120.232.217.159,2011,198.18.0.1,63461,198.18.0.15,443,25,9758,19,3.056358,10.554938,6,weatheroffer.com,192.168.5.2,63463,120.232.217.159,2011,31,13327,16,3.058674,10.597519,6
198.18.0.1,63464,198.18.0.16,443,192.168.5.2,63465,120.232.217.159,2011,198.18.0.1,63464,198.18.0.16,443,39,15223,20,3.136903,10.475266,7,www.googleapis.com,192.168.5.2,63465,120.232.217.159,2011,37,16293,17,3.140093,10.524898,7
198.18.0.1,63467,198.18.0.10,443,192.168.5.2,63469,120.232.217.159,2011,198.18.0.1,63467,198.18.0.10,443,34,15150,22,3.221823,10.390592,7,accounts.google.com,192.168.5.2,63469,120.232.217.159,2011,34,19463,19,3.293215,10.591709,7
198.18.0.1,63474,198.18.0.18,443,192.168.5.2,63475,121.43.167.86,443,198.18.0.1,63474,198.18.0.18,443,36,13763,25,3.360539,10.272981,10,api.infinitynewtab.com,192.168.5.2,63475,121.43.167.86,443,32,12822,20,3.362803,10.269745,10
198.18.0.1,63476,198.18.0.72,443,192.168.5.2,63479,120.232.217.159,2011,198.18.0.1,63476,198.18.0.72,443,42,18644,26,3.457837,10.155761,7,accounts.youtube.com,192.168.5.2,63479,120.232.217.159,2011,43,20220,21,3.463557,10.192691,7
198.18.0.1,63480,198.18.0.20,443,192.168.5.2,63481,120.232.217.159,2011,198.18.0.1,63480,198.18.0.20,443,14,2524,29,3.698843,60.077903000000006,1,basic-static-server.infinitynewtab.com,192.168.5.2,63481,120.232.217.159,2011,14,4358,22,3.700214,0.1048360000000001,1
198.18.0.1,63482,198.18.0.20,443,192.168.5.2,63483,120.232.217.159,2011,198.18.0.1,63482,198.18.0.20,443,13,2504,30,3.776096,45.07978,1,basic-static-server.infinitynewtab.com,192.168.5.2,63483,120.232.217.159,2011,18,4363,23,3.777507,0.1085530000000001,1
198.18.0.1,63484,198.18.0.27,443,192.168.5.2,63485,120.232.217.159,2011,198.18.0.1,63484,198.18.0.27,443,80,40054,32,5.608853,8.004193,9,optimizationguide-pa.googleapis.com,192.168.5.2,63485,120.232.217.159,2011,56,32314,24,5.610418,8.043416,9
198.18.0.1,63487,198.18.0.114,443,192.168.5.2,63488,120.232.217.159,2011,198.18.0.1,63487,198.18.0.114,443,9720,7612202,34,5.612506,8.000875,87,www.youtube.com,192.168.5.2,63488,120.232.217.159,2011,4441,3837022,26,5.61421,8.042166,89
198.18.0.1,63486,198.18.0.114,443,192.168.5.2,63489,120.232.217.159,2011,198.18.0.1,63486,198.18.0.114,443,29,15827,33,5.612335,7.999032,4,www.youtube.com,192.168.5.2,63489,120.232.217.159,2011,28,15495,25,5.61421,8.042326,4
198.18.0.1,63491,198.18.0.115,443,192.168.5.2,63492,120.232.217.159,2011,198.18.0.1,63491,198.18.0.115,443,531,393148,36,5.819576,7.794639,23,i.ytimg.com,192.168.5.2,63492,120.232.217.159,2011,258,224373,28,5.824631,7.832127999999999,23
198.18.0.1,63490,198.18.0.115,443,192.168.5.2,63493,120.232.217.159,2011,198.18.0.1,63490,198.18.0.115,443,10,2257,35,5.819328,0.1044110000000007,1,i.ytimg.com,192.168.5.2,63493,120.232.217.159,2011,20,10486,29,5.824631,0.099545,2
198.18.0.1,63494,198.18.0.31,443,192.168.5.2,63497,120.232.217.159,2011,198.18.0.1,63494,198.18.0.31,443,72,39111,37,5.906176,7.708394999999999,9,fonts.googleapis.com,192.168.5.2,63497,120.232.217.159,2011,67,39260,30,5.908089,7.748313,9
198.18.0.1,63496,198.18.0.156,443,192.168.5.2,63499,120.232.217.159,2011,198.18.0.1,63496,198.18.0.156,443,29,12947,39,5.907383,7.703674,6,rr5---sn-i3bssn7e.googlevideo.com,192.168.5.2,63499,120.232.217.159,2011,28,13804,32,5.908947,7.747348000000001,6
198.18.0.1,63495,198.18.0.156,443,192.168.5.2,63498,120.232.217.159,2011,198.18.0.1,63495,198.18.0.156,443,22,9431,38,5.907174,7.703948999999999,3,rr5---sn-i3bssn7e.googlevideo.com,192.168.5.2,63498,120.232.217.159,2011,27,10871,31,5.908455,7.993311999999999,3
198.18.0.1,63500,198.18.0.34,443,192.168.5.2,63501,120.232.217.159,2011,198.18.0.1,63500,198.18.0.34,443,745,451074,42,6.210216,7.404159000000001,20,fonts.gstatic.com,192.168.5.2,63501,120.232.217.159,2011,425,352790,33,6.212022,7.444484999999999,32
198.18.0.1,63504,198.18.0.154,443,192.168.5.2,63505,120.232.217.159,2011,198.18.0.1,63504,198.18.0.154,443,8452,6802579,45,6.544348,7.288657,8,rr1---sn-i3b7kn6s.googlevideo.com,192.168.5.2,63505,120.232.217.159,2011,4017,3563143,34,6.545853,7.325284000000001,8
198.18.0.1,63506,198.18.0.10,443,192.168.5.2,63507,120.232.217.159,2011,198.18.0.1,63506,198.18.0.10,443,51,22156,46,6.630691,6.981356000000001,11,accounts.google.com,192.168.5.2,63507,120.232.217.159,2011,46,26025,35,6.63347,7.277776999999999,11
198.18.0.1,63508,198.18.0.165,443,192.168.5.2,63510,120.232.217.159,2011,198.18.0.1,63508,198.18.0.165,443,26,12449,47,7.000482,0.6442170000000003,4,rr3---sn-q4flrne7.googlevideo.com,192.168.5.2,63510,120.232.217.159,2011,30,13534,36,7.002126,0.676863,4
198.18.0.1,63509,198.18.0.165,443,192.168.5.2,63511,120.232.217.159,2011,198.18.0.1,63509,198.18.0.165,443,26,12473,48,7.000751,0.651586,4,rr3---sn-q4flrne7.googlevideo.com,192.168.5.2,63511,120.232.217.159,2011,30,15011,37,7.002195,0.6932510000000001,4
198.18.0.1,63514,198.18.0.36,443,192.168.5.2,63515,120.232.217.159,2011,198.18.0.1,63514,198.18.0.36,443,189,128453,51,7.209233,6.404486,17,www.gstatic.com,192.168.5.2,63515,120.232.217.159,2011,126,106568,38,7.212015,6.441735,17
198.18.0.1,63516,198.18.0.38,443,192.168.5.2,63517,120.232.217.159,2011,198.18.0.1,63516,198.18.0.38,443,38,15140,52,7.23125,6.380695,7,content-autofill.googleapis.com,192.168.5.2,63517,120.232.217.159,2011,37,18407,39,7.234439,6.421722000000001,7
198.18.0.1,63518,198.18.0.165,443,192.168.5.2,63519,120.232.217.159,2011,198.18.0.1,63518,198.18.0.165,443,26,12481,53,7.646306,0.6423289999999993,4,rr3---sn-q4flrne7.googlevideo.com,192.168.5.2,63519,120.232.217.159,2011,30,15134,40,7.647664,0.6787060000000009,4
198.18.0.1,63520,198.18.0.165,443,192.168.5.2,63521,120.232.217.159,2011,198.18.0.1,63520,198.18.0.165,443,26,12441,54,7.653847,0.6658660000000003,4,rr3---sn-q4flrne7.googlevideo.com,192.168.5.2,63521,120.232.217.159,2011,30,14811,41,7.655377,0.7054410000000004,4
198.18.0.1,63522,198.18.0.34,443,192.168.5.2,63523,120.232.217.159,2011,198.18.0.1,63522,198.18.0.34,443,34,14577,55,7.770988,5.842872000000001,7,fonts.gstatic.com,192.168.5.2,63523,120.232.217.159,2011,31,16485,42,7.772226,6.108750000000001,7
198.18.0.1,63524,198.18.0.119,443,192.168.5.2,63525,120.232.217.159,2011,198.18.0.1,63524,198.18.0.119,443,148,94817,56,8.05349,5.560480999999999,13,jnn-pa.googleapis.com,192.168.5.2,63525,120.232.217.159,2011,99,74118,43,8.054773,5.598291,13
198.18.0.1,63528,198.18.0.36,443,192.168.5.2,63529,120.232.217.159,2011,198.18.0.1,63528,198.18.0.36,443,87,31245,59,8.07104,5.543062000000001,12,www.gstatic.com,192.168.5.2,63529,120.232.217.159,2011,71,45047,44,8.072303,5.88091,12
198.18.0.1,63530,198.18.0.121,443,192.168.5.2,63532,120.232.217.159,2011,198.18.0.1,63530,198.18.0.121,443,151,105468,60,8.396326,5.216595,11,yt3.ggpht.com,192.168.5.2,63532,120.232.217.159,2011,96,74053,46,8.398332,5.257936000000001,11
198.18.0.1,63531,198.18.0.125,443,192.168.5.2,63533,120.232.217.159,2011,198.18.0.1,63531,198.18.0.125,443,152,110930,61,8.396484,5.217026000000001,7,lh6.googleusercontent.com,192.168.5.2,63533,120.232.217.159,2011,93,79779,45,8.398332,5.258147000000001,7
198.18.0.1,63534,198.18.0.41,443,192.168.5.2,63535,120.232.217.159,2011,198.18.0.1,63534,198.18.0.41,443,44,17224,62,8.461246,5.151711000000001,7,play.google.com,192.168.5.2,63535,120.232.217.159,2011,38,17733,47,8.463023,5.193403,7
198.18.0.1,63536,198.18.0.41,443,192.168.5.2,63538,120.232.217.159,2011,198.18.0.1,63536,198.18.0.41,443,10,2293,63,8.465473,0.0911059999999999,1,play.google.com,192.168.5.2,63538,120.232.217.159,2011,22,12574,48,8.467624,0.0984309999999997,2
198.18.0.1,63537,198.18.0.165,443,192.168.5.2,63540,120.232.217.159,2011,198.18.0.1,63537,198.18.0.165,443,26,12513,64,8.467838,0.6456609999999987,4,rr3---sn-q4flrne7.googlevideo.com,192.168.5.2,63540,120.232.217.159,2011,30,14357,49,8.469552,0.6836830000000003,4
198.18.0.1,63539,198.18.0.165,443,192.168.5.2,63541,120.232.217.159,2011,198.18.0.1,63539,198.18.0.165,443,26,12505,65,8.468164,0.6464599999999994,4,rr3---sn-q4flrne7.googlevideo.com,192.168.5.2,63541,120.232.217.159,2011,31,14964,50,8.469672,0.6841250000000016,4
198.18.0.1,63542,198.18.0.11,443,192.168.5.2,63543,120.232.217.159,2011,198.18.0.1,63542,198.18.0.11,443,85,56927,66,8.606807,5.005779,7,www.google.com,192.168.5.2,63543,120.232.217.159,2011,59,42687,51,8.609419,5.046669999999999,7
198.18.0.1,63544,198.18.0.41,443,192.168.5.2,63545,120.232.217.159,2011,198.18.0.1,63544,198.18.0.41,443,57,21845,67,8.611697,5.002767,11,play.google.com,192.168.5.2,63545,120.232.217.159,2011,61,29595,52,8.613372,5.0582650000000005,11
198.18.0.1,63546,198.18.0.11,443,192.168.5.2,63548,120.232.217.159,2011,198.18.0.1,63546,198.18.0.11,443,10,2324,68,8.63424,0.0645380000000006,1,www.google.com,192.168.5.2,63548,120.232.217.159,2011,17,9832,53,8.636804,0.080884000000001,2
198.18.0.1,63547,198.18.0.49,443,192.168.5.2,63549,120.232.217.159,2011,198.18.0.1,63547,198.18.0.49,443,36,14547,69,8.635750999999999,4.978558000000001,7,www.google.com.hk,192.168.5.2,63549,120.232.217.159,2011,34,18144,54,8.638062,5.015790000000001,7
198.18.0.1,63550,198.18.0.122,443,192.168.5.2,63551,120.232.217.159,2011,198.18.0.1,63550,198.18.0.122,443,39,18506,72,8.978192,4.634581000000001,7,youtube.com,192.168.5.2,63551,120.232.217.159,2011,40,21530,55,8.980833,4.675488999999999,7
198.18.0.1,63556,198.18.0.148,443,192.168.5.2,63560,112.21.164.39,443,198.18.0.1,63556,198.18.0.148,443,39,11710,77,9.353368,4.2703050000000005,6,analytics.immersivetranslate.com,192.168.5.2,63560,112.21.164.39,443,34,11910,56,9.355936,4.267412,6
198.18.0.1,63561,198.18.0.148,443,192.168.5.2,63563,112.21.164.39,443,198.18.0.1,63561,198.18.0.148,443,18,6916,80,9.356144,0.0403000000000002,4,analytics.immersivetranslate.com,192.168.5.2,63563,112.21.164.39,443,19,6887,57,9.358116,0.0387939999999993,4
198.18.0.1,63569,198.18.0.22,443,192.168.5.2,63571,103.166.52.49,2011,198.18.0.1,63569,198.18.0.22,443,10,2331,87,13.559675,0.0514899999999993,1,update.googleapis.com,192.168.5.2,63571,103.166.52.49,2011,16,4465,61,13.563293,0.0929280000000005,1
198.18.0.1,63568,198.18.0.21,443,192.168.5.2,63570,103.166.52.49,2011,198.18.0.1,63568,198.18.0.21,443,10,2361,86,13.559384,0.0515179999999997,1,clients2.google.com,192.168.5.2,63570,103.166.52.49,2011,14,4338,60,13.563149,0.0933030000000005,1
198.18.0.1,63572,198.18.0.21,443,192.168.5.2,63574,103.166.52.49,2011,198.18.0.1,63572,198.18.0.21,443,42,18176,88,13.611604,0.3142230000000001,6,clients2.google.com,192.168.5.2,63574,103.166.52.49,2011,37,19574,62,13.614259,0.3494529999999987,6
198.18.0.1,63573,198.18.0.22,443,192.168.5.2,63575,103.166.52.49,2011,198.18.0.1,63573,198.18.0.22,443,43,19653,89,13.611763,0.3222909999999999,6,update.googleapis.com,192.168.5.2,63575,103.166.52.49,2011,39,20456,63,13.614926,0.3573059999999994,6
198.18.0.1,63576,198.18.0.23,5228,192.168.5.2,63578,103.166.52.49,2011,198.18.0.1,63576,198.18.0.23,5228,79,17821,90,13.670935,314.97708800000004,4,mtalk.google.com,192.168.5.2,63578,103.166.52.49,2011,70,16787,64,13.673545,300.006409,4
198.18.0.1,63577,198.18.0.24,443,192.168.5.2,63579,103.166.52.49,2011,198.18.0.1,63577,198.18.0.24,443,41,17682,91,13.672496,0.1709869999999984,6,android.clients.google.com,192.168.5.2,63579,103.166.52.49,2011,38,19991,65,13.674771,0.2063950000000005,6
198.18.0.1,63582,198.18.0.114,443,192.168.5.2,63583,103.166.52.49,2011,198.18.0.1,63582,198.18.0.114,443,1776,1045552,93,15.507833,308.3599,280,www.youtube.com,192.168.5.2,63583,103.166.52.49,2011,1834,1186706,67,15.50954,308.396106,280
198.18.0.1,63585,198.18.0.166,443,192.168.5.2,63586,103.166.52.49,2011,198.18.0.1,63585,198.18.0.166,443,68978,54970617,95,15.713915,308.008357,133,rr2---sn-i3b7kn6s.googlevideo.com,192.168.5.2,63586,103.166.52.49,2011,28971,29316387,68,15.715341,308.044978,133
198.18.0.1,63584,198.18.0.166,443,192.168.5.2,63587,103.166.52.49,2011,198.18.0.1,63584,198.18.0.166,443,15326,11824008,94,15.71381,308.008728,133,rr2---sn-i3b7kn6s.googlevideo.com,192.168.5.2,63587,103.166.52.49,2011,6753,6492771,69,15.715341,308.051677,133
198.18.0.1,63588,198.18.0.115,443,192.168.5.2,63589,103.166.52.49,2011,198.18.0.1,63588,198.18.0.115,443,76,19746,96,16.061008,240.165127,8,i.ytimg.com,192.168.5.2,63589,103.166.52.49,2011,64,18925,70,16.063181,240.201238,8
198.18.0.1,63590,198.18.0.11,443,192.168.5.2,63591,103.166.52.49,2011,198.18.0.1,63590,198.18.0.11,443,71,11136,97,16.115932,240.187182,8,www.google.com,192.168.5.2,63591,103.166.52.49,2011,65,16481,71,16.117532,240.225434,8
198.18.0.1,63594,198.18.0.49,443,192.168.5.2,63595,103.166.52.49,2011,198.18.0.1,63594,198.18.0.49,443,68,10392,100,16.304272,240.162443,8,www.google.com.hk,192.168.5.2,63595,103.166.52.49,2011,62,14238,72,16.305773,240.200195,8
198.18.0.1,63596,198.18.0.41,443,192.168.5.2,63597,103.166.52.49,2011,198.18.0.1,63596,198.18.0.41,443,82,13853,101,17.145241,261.398574,10,play.google.com,192.168.5.2,63597,103.166.52.49,2011,77,20232,73,17.146928,261.437217,10
198.18.0.1,63600,198.18.0.19,443,192.168.5.2,63601,103.166.52.49,2011,198.18.0.1,63600,198.18.0.19,443,94,25666,104,20.811644,240.458933,10,clients4.google.com,192.168.5.2,63601,103.166.52.49,2011,82,29457,74,20.813242,240.495954,10
198.18.0.1,63616,198.18.0.24,443,192.168.5.2,63617,103.166.52.49,2011,198.18.0.1,63616,198.18.0.24,443,99,12495,108,36.880563,286.986981,11,android.clients.google.com,192.168.5.2,63617,103.166.52.49,2011,85,22389,79,36.882058,287.023548,11
198.18.0.1,63630,198.18.0.9,443,192.168.5.2,63631,103.166.52.49,2011,198.18.0.1,63630,198.18.0.9,443,289,182423,112,60.760284,257.460661,22,clientservices.googleapis.com,192.168.5.2,63631,103.166.52.49,2011,341,200601,84,60.761768,257.499513,22
198.18.0.1,63632,198.18.0.22,443,192.168.5.2,63633,103.166.52.49,2011,198.18.0.1,63632,198.18.0.22,443,86,27546,113,60.980762,240.318586,8,update.googleapis.com,192.168.5.2,63633,103.166.52.49,2011,83,31832,85,60.98216,240.355579,8
198.18.0.1,63634,198.18.0.19,443,192.168.5.2,63635,103.166.52.49,2011,198.18.0.1,63634,198.18.0.19,443,85,23332,114,62.237641,240.344081,8,clients4.google.com,192.168.5.2,63635,103.166.52.49,2011,71,25722,86,62.239499,240.38042,8
198.18.0.1,63644,198.18.0.63,443,192.168.5.2,63646,103.166.52.49,2011,198.18.0.1,63644,198.18.0.63,443,235,43766,118,66.573296,257.294226,57,beacons.gcp.gvt2.com,192.168.5.2,63646,103.166.52.49,2011,213,75512,91,66.623499,257.282166,57
198.18.0.1,63645,198.18.0.63,443,192.168.5.2,63647,103.166.52.49,2011,198.18.0.1,63645,198.18.0.63,443,10,2330,119,66.573386,0.3639229999999998,1,beacons.gcp.gvt2.com,192.168.5.2,63647,103.166.52.49,2011,18,10290,90,66.623499,0.3183440000000104,2
198.18.0.1,63648,198.18.0.10,443,192.168.5.2,63649,103.166.52.49,2011,198.18.0.1,63648,198.18.0.10,443,92,18202,120,67.165571,256.701924,9,accounts.google.com,192.168.5.2,63649,103.166.52.49,2011,72,23044,92,67.166999,256.738573,9
198.18.0.1,63650,198.18.0.11,443,192.168.5.2,63651,103.166.52.49,2011,198.18.0.1,63650,198.18.0.11,443,18,4731,121,67.227158,55.84819999999999,3,www.google.com,192.168.5.2,63651,103.166.52.49,2011,22,7065,93,67.22854,10.878444000000002,3
198.18.0.1,63654,198.18.0.63,443,192.168.5.2,63655,103.166.52.49,2011,198.18.0.1,63654,198.18.0.63,443,94,18072,123,73.077796,250.789276,11,beacons.gcp.gvt2.com,192.168.5.2,63655,103.166.52.49,2011,78,22454,95,73.079462,250.826166,11
198.18.0.1,63664,198.18.0.167,443,192.168.5.2,63665,221.5.100.174,2011,198.18.0.1,63664,198.18.0.167,443,31,9472,126,88.49098,5.595905000000002,6,e2c52.gcp.gvt2.com,192.168.5.2,63665,221.5.100.174,2011,34,13750,99,88.538642,5.58739700000001,6
198.18.0.1,63666,198.18.0.142,443,192.168.5.2,63667,120.232.217.159,2011,198.18.0.1,63666,198.18.0.142,443,91,17921,127,89.572461,234.295178,13,beacons.gvt2.com,192.168.5.2,63667,120.232.217.159,2011,80,24300,100,89.573848,234.326559,13
198.18.0.1,63672,198.18.0.139,443,192.168.5.2,63673,120.232.217.159,2011,198.18.0.1,63672,198.18.0.139,443,71,14513,129,98.418366,225.45664,7,safebrowsing.googleapis.com,192.168.5.2,63673,120.232.217.159,2011,63,21304,102,98.419847,225.488034,7
198.18.0.1,63690,198.18.0.11,443,192.168.5.2,63691,120.232.217.159,2011,198.18.0.1,63690,198.18.0.11,443,18,4763,136,127.281069,55.804595000000006,3,www.google.com,192.168.5.2,63691,120.232.217.159,2011,22,7233,107,127.282395,10.832563000000007,3
198.18.0.1,63692,198.18.0.10,443,192.168.5.2,63693,120.232.217.159,2011,198.18.0.1,63692,198.18.0.10,443,71,15986,137,127.490812,196.376752,7,accounts.google.com,192.168.5.2,63693,120.232.217.159,2011,60,18345,108,127.49218,196.418269,7
198.18.0.1,63694,198.18.0.167,443,192.168.5.2,63695,120.232.217.159,2011,198.18.0.1,63694,198.18.0.167,443,35,11357,138,127.670371,5.562280000000001,8,e2c52.gcp.gvt2.com,192.168.5.2,63695,120.232.217.159,2011,37,16041,109,127.671644,5.60234899999999,8
198.18.0.1,63696,198.18.0.63,443,192.168.5.2,63697,120.232.217.159,2011,198.18.0.1,63696,198.18.0.63,443,82,17531,139,128.39985,195.46724100000003,13,beacons.gcp.gvt2.com,192.168.5.2,63697,120.232.217.159,2011,76,22930,110,128.401402,195.502347,13
198.18.0.1,63766,198.18.0.168,443,192.168.5.2,63767,221.5.100.174,2011,198.18.0.1,63766,198.18.0.168,443,38,11451,162,258.758548,5.566562999999974,6,e2c54.gcp.gvt2.com,192.168.5.2,63767,221.5.100.174,2011,35,15025,127,258.759673,5.603272000000004,6
198.18.0.1,63802,198.18.0.23,5228,192.168.5.2,63803,103.216.253.85,2011,198.18.0.1,63802,198.18.0.23,5228,35,15791,172,313.649575,10.198004999999966,4,mtalk.google.com,192.168.5.2,63803,103.216.253.85,2011,30,15670,137,313.650039,10.234699000000036,4
198.18.0.1,63804,198.18.0.36,443,192.168.5.2,63805,120.232.217.159,2011,198.18.0.1,63804,198.18.0.36,443,29,8747,173,322.273224,1.5938189999999963,5,www.gstatic.com,192.168.5.2,63805,120.232.217.159,2011,31,14092,138,322.275544,1.6323170000000005,5
