inRemoteIP,inRemotePort,inLocIP,inLocPort,outLocIP,outLocPort,outRemoteIP,outRemotePort,M Address A,M Port A,M Address B,M Port B,M Packets,M Bytes,M Stream ID,M Rel Start,M Duration,M Flows,Server Name,W Address A,W Port A,W Address B,W Port B,W Packets,W Bytes,W Stream ID,W Rel Start,W Duration,W Flows
198.18.0.1,51200,198.18.0.14,443,192.168.5.2,51202,183.60.150.17,443,198.18.0.1,51200,198.18.0.14,443,100,48468,20,2.576589,9.747063,4,infinitypro-img.infinitynewtab.com,192.168.5.2,51202,183.60.150.17,443,59,35514,16,2.578453,9.743745,4
198.18.0.1,51172,198.18.0.11,443,192.168.5.2,51179,103.216.253.85,2011,198.18.0.1,51172,198.18.0.11,443,44,16995,11,2.556356,9.734229,9,www.google.com,192.168.5.2,51179,103.216.253.85,2011,43,22344,6,2.559497,9.779428,9
198.18.0.1,51201,198.18.0.15,443,192.168.5.2,51203,103.216.253.85,2011,198.18.0.1,51201,198.18.0.15,443,28,9978,21,2.577617,9.712634,6,weatheroffer.com,192.168.5.2,51203,103.216.253.85,2011,34,14193,17,2.578935,9.750515,6
198.18.0.1,51204,198.18.0.16,443,192.168.5.2,51205,103.216.253.85,2011,198.18.0.1,51204,198.18.0.16,443,39,15162,22,2.751302,9.539106,7,www.googleapis.com,192.168.5.2,51205,103.216.253.85,2011,32,17635,18,2.758214,9.571216,7
198.18.0.1,51206,198.18.0.10,443,192.168.5.2,51207,103.216.253.85,2011,198.18.0.1,51206,198.18.0.10,443,36,15112,23,2.785327,9.505571,7,accounts.google.com,192.168.5.2,51207,103.216.253.85,2011,33,17947,19,2.787194,9.539945,7
198.18.0.1,51208,198.18.0.18,443,192.168.5.2,51209,121.43.167.86,443,198.18.0.1,51208,198.18.0.18,443,46,16417,24,2.920047,9.387875,12,api.infinitynewtab.com,192.168.5.2,51209,121.43.167.86,443,38,15352,20,2.927261,9.379245,12
198.18.0.1,51214,198.18.0.18,443,192.168.5.2,51215,121.43.167.86,443,198.18.0.1,51214,198.18.0.18,443,12,5248,28,2.947955,0.0399220000000002,2,api.infinitynewtab.com,192.168.5.2,51215,121.43.167.86,443,16,6869,22,2.948663,0.0379970000000002,1
198.18.0.1,51212,198.18.0.19,443,192.168.5.2,51213,103.216.253.85,2011,198.18.0.1,51212,198.18.0.19,443,50,23442,27,2.94391,9.347632,9,clients4.google.com,192.168.5.2,51213,103.216.253.85,2011,53,27636,21,2.944826,9.392410000000002,9
198.18.0.1,51217,198.18.0.72,443,192.168.5.2,51219,103.216.253.85,2011,198.18.0.1,51217,198.18.0.72,443,41,18741,30,2.976479,9.314895,7,accounts.youtube.com,192.168.5.2,51219,103.216.253.85,2011,39,20561,23,2.977152,9.350832,7
198.18.0.1,51220,198.18.0.20,443,192.168.5.2,51221,103.216.253.85,2011,198.18.0.1,51220,198.18.0.20,443,13,2504,35,3.368512,45.115959,1,basic-static-server.infinitynewtab.com,192.168.5.2,51221,103.216.253.85,2011,17,4291,24,3.369046,0.1518990000000002,1
198.18.0.1,51222,198.18.0.20,443,192.168.5.2,51223,103.216.253.85,2011,198.18.0.1,51222,198.18.0.20,443,13,2440,36,3.483916,45.090415,1,basic-static-server.infinitynewtab.com,192.168.5.2,51223,103.216.253.85,2011,16,4833,25,3.484106,0.1198619999999999,1
198.18.0.1,51224,198.18.0.27,443,192.168.5.2,51226,103.216.253.85,2011,198.18.0.1,51224,198.18.0.27,443,92,30939,42,5.117521,7.173695,19,optimizationguide-pa.googleapis.com,192.168.5.2,51226,103.216.253.85,2011,78,40336,27,5.118091,7.212924000000001,19
198.18.0.1,51225,198.18.1.4,443,192.168.5.2,51227,103.216.253.85,2011,198.18.0.1,51225,198.18.1.4,443,39,15306,43,5.11887,7.172406,9,mail.google.com,192.168.5.2,51227,103.216.253.85,2011,40,19576,28,5.119031,7.207886,9
198.18.0.1,51228,198.18.1.4,443,192.168.5.2,51229,103.216.253.85,2011,198.18.0.1,51228,198.18.1.4,443,24,11983,44,5.12132,7.168889000000001,4,mail.google.com,192.168.5.2,51229,103.216.253.85,2011,25,12121,29,5.121828,7.204384999999999,4
198.18.0.1,51230,198.18.0.33,443,192.168.5.2,51231,103.216.253.85,2011,198.18.0.1,51230,198.18.0.33,443,117,80964,45,6.426601,5.863947,7,lh3.googleusercontent.com,192.168.5.2,51231,103.216.253.85,2011,77,61346,30,6.426863,5.905519000000001,7
198.18.0.1,51232,198.18.0.34,443,192.168.5.2,51233,103.216.253.85,2011,198.18.0.1,51232,198.18.0.34,443,162,116275,46,6.438786,5.852081999999999,7,fonts.gstatic.com,192.168.5.2,51233,103.216.253.85,2011,90,73068,31,6.439281,5.891708,7
198.18.0.1,51234,198.18.0.32,443,192.168.5.2,51235,103.216.253.85,2011,198.18.0.1,51234,198.18.0.32,443,155,102698,47,6.523537,5.767274,17,ssl.gstatic.com,192.168.5.2,51235,103.216.253.85,2011,104,80491,32,6.523898,5.8098160000000005,17
198.18.0.1,51236,198.18.0.72,443,192.168.5.2,51237,103.216.253.85,2011,198.18.0.1,51236,198.18.0.72,443,64,41045,48,6.539281,5.751067,7,accounts.youtube.com,192.168.5.2,51237,103.216.253.85,2011,51,37730,33,6.540427,5.788771,7
198.18.0.1,51239,198.18.0.41,443,192.168.5.2,51241,103.216.253.85,2011,198.18.0.1,51239,198.18.0.41,443,73,30350,50,8.739436,3.5523050000000005,13,play.google.com,192.168.5.2,51241,103.216.253.85,2011,64,34041,35,8.73957,3.588139,13
198.18.0.1,51238,198.18.0.41,443,192.168.5.2,51240,103.216.253.85,2011,198.18.0.1,51238,198.18.0.41,443,11,2345,49,8.739161,0.1037379999999998,1,play.google.com,192.168.5.2,51240,103.216.253.85,2011,20,13157,34,8.739569,0.1260659999999998,2
198.18.0.1,51242,198.18.0.36,443,192.168.5.2,51243,103.216.253.85,2011,198.18.0.1,51242,198.18.0.36,443,1335,1059323,51,8.75753,3.533425000000001,17,www.gstatic.com,192.168.5.2,51243,103.216.253.85,2011,577,569040,36,8.759423,3.574255000000001,17
198.18.0.1,51244,198.18.0.38,443,192.168.5.2,51245,103.216.253.85,2011,198.18.0.1,51244,198.18.0.38,443,33,11629,52,9.096738,3.194707,7,content-autofill.googleapis.com,192.168.5.2,51245,103.216.253.85,2011,33,17581,37,9.096994,3.233366,7
198.18.0.1,51246,198.18.0.41,443,192.168.5.2,51247,103.216.253.85,2011,198.18.0.1,51246,198.18.0.41,443,44,17204,53,9.874109,2.417726,7,play.google.com,192.168.5.2,51247,103.216.253.85,2011,36,18796,38,9.874131,2.464582,7
198.18.0.1,51252,198.18.0.23,5228,192.168.5.2,51253,103.216.253.85,2011,198.18.0.1,51252,198.18.0.23,5228,40,15814,56,12.341474,54.505721,4,mtalk.google.com,192.168.5.2,51253,103.216.253.85,2011,40,16678,40,12.342099,54.54078500000001,4
198.18.0.1,51255,198.18.0.22,443,192.168.5.2,51257,103.216.253.85,2011,198.18.0.1,51255,198.18.0.22,443,53,20210,58,12.519199,54.356876,7,update.googleapis.com,192.168.5.2,51257,103.216.253.85,2011,49,22007,41,12.520647,54.394912000000005,7
198.18.0.1,51254,198.18.0.21,443,192.168.5.2,51256,103.216.253.85,2011,198.18.0.1,51254,198.18.0.21,443,50,18404,57,12.518824,54.356999,7,clients2.google.com,192.168.5.2,51256,103.216.253.85,2011,48,20594,42,12.520647,54.399298,7
198.18.0.1,51258,198.18.0.24,443,192.168.5.2,51259,103.216.253.85,2011,198.18.0.1,51258,198.18.0.24,443,60,19316,59,12.648681,54.227911000000006,11,android.clients.google.com,192.168.5.2,51259,103.216.253.85,2011,50,22445,43,12.648898,54.27356,11
198.18.0.1,51260,198.18.0.10,443,192.168.5.2,51262,103.216.253.85,2011,198.18.0.1,51260,198.18.0.10,443,91,45314,60,12.91801,53.957456,15,accounts.google.com,192.168.5.2,51262,103.216.253.85,2011,99,55611,44,12.918169,53.994437,15
198.18.0.1,51261,198.18.0.16,443,192.168.5.2,51264,103.216.253.85,2011,198.18.0.1,51261,198.18.0.16,443,48,11243,61,12.91905,53.957397,9,www.googleapis.com,192.168.5.2,51264,103.216.253.85,2011,47,19455,45,12.919051,53.998655,9
198.18.0.1,51266,198.18.0.27,443,192.168.5.2,51267,103.216.253.85,2011,198.18.0.1,51266,198.18.0.27,443,67,20845,63,12.924657,53.95231600000001,13,optimizationguide-pa.googleapis.com,192.168.5.2,51267,103.216.253.85,2011,67,31604,47,12.924931,53.992257,13
198.18.0.1,51263,198.18.0.80,443,192.168.5.2,51265,103.216.253.85,2011,198.18.0.1,51263,198.18.0.80,443,34,13332,62,12.919731,53.96088400000001,4,accountcapabilities-pa.googleapis.com,192.168.5.2,51265,103.216.253.85,2011,31,12382,46,12.91964,54.007169000000005,4
198.18.0.1,51268,198.18.1.4,443,192.168.5.2,51269,103.216.253.85,2011,198.18.0.1,51268,198.18.1.4,443,45002,37531963,64,13.166962,53.707015,575,mail.google.com,192.168.5.2,51269,103.216.253.85,2011,31676,31595515,48,13.167169,53.74331,565
198.18.0.1,51270,198.18.0.72,443,192.168.5.2,51271,103.216.253.85,2011,198.18.0.1,51270,198.18.0.72,443,49,24509,65,13.344207,53.531789,7,accounts.youtube.com,192.168.5.2,51271,103.216.253.85,2011,41,24918,49,13.344505,53.571927,7
198.18.0.1,51272,198.18.0.85,443,192.168.5.2,51273,103.216.253.85,2011,198.18.0.1,51272,198.18.0.85,443,46,18959,66,13.52708,53.34920700000001,7,accounts.google.com.hk,192.168.5.2,51273,103.216.253.85,2011,46,21792,50,13.527242,53.386292,7
198.18.0.1,51274,198.18.0.41,443,192.168.5.2,51275,103.216.253.85,2011,198.18.0.1,51274,198.18.0.41,443,1368,1008458,67,14.540157,52.334353,78,play.google.com,192.168.5.2,51275,103.216.253.85,2011,1662,1279148,51,14.542959,52.37437,78
198.18.0.1,51276,198.18.0.32,443,192.168.5.2,51277,103.216.253.85,2011,198.18.0.1,51276,198.18.0.32,443,705,357048,68,14.643437,52.23081,59,ssl.gstatic.com,192.168.5.2,51277,103.216.253.85,2011,464,344560,52,14.643824,52.273338,59
198.18.0.1,51278,198.18.0.36,443,192.168.5.2,51279,103.216.253.85,2011,198.18.0.1,51278,198.18.0.36,443,923,657676,69,15.218501,51.65539,44,www.gstatic.com,192.168.5.2,51279,103.216.253.85,2011,481,420023,53,15.218873,51.700971,46
198.18.0.1,51280,198.18.0.33,443,192.168.5.2,51283,103.216.253.85,2011,198.18.0.1,51280,198.18.0.33,443,40,12781,70,15.542562,51.332352,7,lh3.googleusercontent.com,192.168.5.2,51283,103.216.253.85,2011,40,16814,55,15.543075,51.374213,7
198.18.0.1,51281,198.18.0.34,443,192.168.5.2,51282,103.216.253.85,2011,198.18.0.1,51281,198.18.0.34,443,199,133992,71,15.542969,51.33166,13,fonts.gstatic.com,192.168.5.2,51282,103.216.253.85,2011,115,85391,54,15.543071,51.373397,13
198.18.0.1,51284,198.18.0.38,443,192.168.5.2,51285,103.216.253.85,2011,198.18.0.1,51284,198.18.0.38,443,67,13603,72,15.621146,51.253805,19,content-autofill.googleapis.com,192.168.5.2,51285,103.216.253.85,2011,65,29494,56,15.621551,51.295817,19
198.18.0.1,51286,198.18.0.11,443,192.168.5.2,51287,103.216.253.85,2011,198.18.0.1,51286,198.18.0.11,443,178,114825,73,15.694366,51.183865,13,www.google.com,192.168.5.2,51287,103.216.253.85,2011,103,70408,57,15.694933,51.222539000000005,13
198.18.0.1,51290,198.18.0.30,443,192.168.5.2,51292,103.216.253.85,2011,198.18.0.1,51290,198.18.0.30,443,321,238226,75,15.820294,51.05844999999999,9,apis.google.com,192.168.5.2,51292,103.216.253.85,2011,164,142471,59,15.820439,51.098052,9
198.18.0.1,51288,198.18.0.39,443,192.168.5.2,51289,103.216.253.85,2011,198.18.0.1,51288,198.18.0.39,443,60,23913,74,15.818316,51.059798,7,ogads-pa.clients6.google.com,192.168.5.2,51289,103.216.253.85,2011,50,23479,58,15.818796,51.097696000000006,7
198.18.0.1,51291,198.18.0.40,443,192.168.5.2,51293,103.216.253.85,2011,198.18.0.1,51291,198.18.0.40,443,51,17778,76,15.821622,51.05697200000001,9,waa-pa.clients6.google.com,192.168.5.2,51293,103.216.253.85,2011,50,24896,60,15.821551,51.095756,9
198.18.0.1,51294,198.18.0.34,443,192.168.5.2,51295,103.216.253.85,2011,198.18.0.1,51294,198.18.0.34,443,67,28440,77,16.010613,50.867884,11,fonts.gstatic.com,192.168.5.2,51295,103.216.253.85,2011,57,34322,61,16.010695,50.906848,11
198.18.0.1,51296,198.18.0.40,443,192.168.5.2,51298,103.216.253.85,2011,198.18.0.1,51296,198.18.0.40,443,112,70353,78,16.286271,50.589755,9,waa-pa.clients6.google.com,192.168.5.2,51298,103.216.253.85,2011,84,58271,62,16.287105,50.62621300000001,9
198.18.0.1,51297,198.18.0.41,443,192.168.5.2,51299,103.216.253.85,2011,198.18.0.1,51297,198.18.0.41,443,41,7603,79,16.288033,50.589919,11,play.google.com,192.168.5.2,51299,103.216.253.85,2011,44,16682,63,16.288328,50.632068,11
198.18.0.1,51300,198.18.0.39,443,192.168.5.2,51301,103.216.253.85,2011,198.18.0.1,51300,198.18.0.39,443,56,24429,80,16.306723,50.568647,7,ogads-pa.clients6.google.com,192.168.5.2,51301,103.216.253.85,2011,46,24493,64,16.30742,50.616131,7
198.18.0.1,51302,198.18.1.5,443,192.168.5.2,51303,103.216.253.85,2011,198.18.0.1,51302,198.18.1.5,443,51,21583,81,16.559,50.31867100000001,7,appsgrowthpromo-pa.clients6.google.com,192.168.5.2,51303,103.216.253.85,2011,39,22072,65,16.559284,50.36114099999999,7
198.18.0.1,51304,198.18.0.43,443,192.168.5.2,51305,103.216.253.85,2011,198.18.0.1,51304,198.18.0.43,443,54,24425,82,16.651144,50.22618,7,addons-pa.clients6.google.com,192.168.5.2,51305,103.216.253.85,2011,43,22918,66,16.651809,50.26635,7
198.18.0.1,51306,198.18.1.5,443,192.168.5.2,51307,103.216.253.85,2011,198.18.0.1,51306,198.18.1.5,443,55,26317,83,17.034359,49.840675000000005,7,appsgrowthpromo-pa.clients6.google.com,192.168.5.2,51307,103.216.253.85,2011,47,27458,67,17.034769,49.891954,7
198.18.0.1,51308,198.18.0.43,443,192.168.5.2,51309,103.216.253.85,2011,198.18.0.1,51308,198.18.0.43,443,50,20566,84,17.275687,49.59944399999999,7,addons-pa.clients6.google.com,192.168.5.2,51309,103.216.253.85,2011,50,26211,68,17.276302,49.64082499999999,7
198.18.0.1,51310,198.18.0.110,443,192.168.5.2,51311,103.216.253.85,2011,198.18.0.1,51310,198.18.0.110,443,62,24390,85,17.748508,49.128354,10,peoplestackwebexperiments-pa.clients6.google.com,192.168.5.2,51311,103.216.253.85,2011,50,27337,69,17.748781,49.166754000000005,10
198.18.0.1,51314,198.18.0.110,443,192.168.5.2,51315,103.216.253.85,2011,198.18.0.1,51314,198.18.0.110,443,24,14044,87,17.755907,0.1030039999999985,3,peoplestackwebexperiments-pa.clients6.google.com,192.168.5.2,51315,103.216.253.85,2011,31,17681,71,17.756176,0.1443890000000003,3
198.18.0.1,51312,198.18.0.111,443,192.168.5.2,51313,103.216.253.85,2011,198.18.0.1,51312,198.18.0.111,443,60,22130,86,17.752739,49.122965,9,peoplestack-pa.clients6.google.com,192.168.5.2,51313,103.216.253.85,2011,50,27551,70,17.753038,49.16349699999999,9
198.18.0.1,51316,198.18.1.7,443,192.168.5.2,51317,103.216.253.85,2011,198.18.0.1,51316,198.18.1.7,443,55,21787,88,17.819192,49.056031,7,taskassist-pa.clients6.google.com,192.168.5.2,51317,103.216.253.85,2011,46,22803,72,17.819598,49.097672,7
198.18.0.1,51318,198.18.0.48,443,192.168.5.2,51319,103.216.253.85,2011,198.18.0.1,51318,198.18.0.48,443,71,26153,89,17.863039,49.011041000000006,13,signaler-pa.clients6.google.com,192.168.5.2,51319,103.216.253.85,2011,63,28824,73,17.863451,49.059067,13
198.18.0.1,51320,198.18.1.6,443,192.168.5.2,51321,103.216.253.85,2011,198.18.0.1,51320,198.18.1.6,443,48,17858,90,17.887506,48.986856,9,mail-ads.google.com,192.168.5.2,51321,103.216.253.85,2011,43,20627,74,17.888001,49.029248,9
198.18.0.1,51324,198.18.1.6,443,192.168.5.2,51325,103.216.253.85,2011,198.18.0.1,51324,198.18.1.6,443,205,141569,92,18.238228,48.63594,9,mail-ads.google.com,192.168.5.2,51325,103.216.253.85,2011,121,95590,76,18.238413,48.674934,9
198.18.0.1,51322,198.18.0.111,443,192.168.5.2,51323,103.216.253.85,2011,198.18.0.1,51322,198.18.0.111,443,99,47794,91,18.235463,48.642352,17,peoplestack-pa.clients6.google.com,192.168.5.2,51323,103.216.253.85,2011,95,53302,75,18.235745,48.684154,17
198.18.0.1,51326,198.18.0.110,443,192.168.5.2,51327,103.216.253.85,2011,198.18.0.1,51326,198.18.0.110,443,73,31885,93,18.266493,48.611862,7,peoplestackwebexperiments-pa.clients6.google.com,192.168.5.2,51327,103.216.253.85,2011,62,31489,77,18.267027,48.652848000000006,7
198.18.0.1,51328,198.18.1.7,443,192.168.5.2,51329,103.216.253.85,2011,198.18.0.1,51328,198.18.1.7,443,167,84920,94,18.299166,48.578342000000006,29,taskassist-pa.clients6.google.com,192.168.5.2,51329,103.216.253.85,2011,150,93892,78,18.299845,48.62682699999999,29
198.18.0.1,51330,198.18.0.47,443,192.168.5.2,51331,103.216.253.85,2011,198.18.0.1,51330,198.18.0.47,443,707,575005,95,18.365022,48.513898,13,contacts.google.com,192.168.5.2,51331,103.216.253.85,2011,401,380657,79,18.365575,48.56117,13
198.18.0.1,51332,198.18.0.48,443,192.168.5.2,51333,103.216.253.85,2011,198.18.0.1,51332,198.18.0.48,443,77,33074,96,18.467188,48.407236000000005,13,signaler-pa.clients6.google.com,192.168.5.2,51333,103.216.253.85,2011,67,36190,80,18.46769,48.448825,13
198.18.0.1,51334,198.18.0.31,443,192.168.5.2,51335,103.216.253.85,2011,198.18.0.1,51334,198.18.0.31,443,41,16038,97,18.592282,48.28164,7,fonts.googleapis.com,192.168.5.2,51335,103.216.253.85,2011,37,17644,81,18.593378,48.317024,7
198.18.0.1,51336,198.18.1.8,443,192.168.5.2,51337,103.216.253.85,2011,198.18.0.1,51336,198.18.1.8,443,50,22230,98,19.085406,47.791386,7,subscriptionsfirstparty-pa.clients6.google.com,192.168.5.2,51337,103.216.253.85,2011,48,26991,82,19.085546,47.841241,7
198.18.0.1,51338,198.18.0.44,443,192.168.5.2,51339,103.216.253.85,2011,198.18.0.1,51338,198.18.0.44,443,106,62293,99,19.83777,47.036976,7,ogs.google.com,192.168.5.2,51339,103.216.253.85,2011,67,41778,83,19.838156,47.07928,7
198.18.0.1,51349,198.18.0.32,443,192.168.5.2,51350,103.216.253.85,2011,198.18.0.1,51349,198.18.0.32,443,2868,858759,102,30.323839,36.552378,907,ssl.gstatic.com,192.168.5.2,51350,103.216.253.85,2011,2127,1296828,86,30.324266,36.599124,907
198.18.0.1,51351,198.18.0.36,443,192.168.5.2,51352,103.216.253.85,2011,198.18.0.1,51351,198.18.0.36,443,276,52364,103,31.520309,35.356781,101,www.gstatic.com,192.168.5.2,51352,103.216.253.85,2011,233,125710,87,31.520693,35.396530000000006,101
198.18.0.1,51365,198.18.0.28,443,192.168.5.2,51366,103.216.253.85,2011,198.18.0.1,51365,198.18.0.28,443,59,30582,108,57.447289,9.429947999999996,11,drive.google.com,192.168.5.2,51366,103.216.253.85,2011,58,32561,92,57.448338,9.469181,11
198.18.0.1,51367,198.18.0.35,443,192.168.5.2,51368,103.216.253.85,2011,198.18.0.1,51367,198.18.0.35,443,41,17883,109,57.689443,9.189352999999995,7,clients6.google.com,192.168.5.2,51368,103.216.253.85,2011,38,19477,93,57.689819,9.232675999999998,7
198.18.0.1,51369,198.18.0.86,443,192.168.5.2,51370,103.216.253.85,2011,198.18.0.1,51369,198.18.0.86,443,46,23533,110,58.230288,8.648747999999998,7,drive-thirdparty.googleusercontent.com,192.168.5.2,51370,103.216.253.85,2011,39,23555,94,58.230795,8.692550999999995,7
198.18.0.1,51371,198.18.0.35,443,192.168.5.2,51372,103.216.253.85,2011,198.18.0.1,51371,198.18.0.35,443,45,21610,111,58.345679,8.531740000000006,7,clients6.google.com,192.168.5.2,51372,103.216.253.85,2011,40,22618,95,58.347205,8.56828999999999,7
198.18.0.1,51377,198.18.0.9,443,192.168.5.2,51378,103.216.253.85,2011,198.18.0.1,51377,198.18.0.9,443,45,14596,113,60.180747,6.704349000000008,9,clientservices.googleapis.com,192.168.5.2,51378,103.216.253.85,2011,53,23128,97,60.181,6.745764000000008,9
198.18.0.1,51379,198.18.0.22,443,192.168.5.2,51380,120.232.217.159,2011,198.18.0.1,51379,198.18.0.22,443,50,25672,114,60.493048,6.391986000000003,7,update.googleapis.com,192.168.5.2,51380,120.232.217.159,2011,53,30712,98,60.493226,6.424123999999999,7
198.18.0.1,51381,198.18.0.19,443,192.168.5.2,51382,120.232.217.159,2011,198.18.0.1,51381,198.18.0.19,443,46,21470,115,61.724165,5.160840000000007,7,clients4.google.com,192.168.5.2,51382,120.232.217.159,2011,43,23621,99,61.724358,5.195563,7
198.18.0.1,51383,198.18.0.10,443,192.168.5.2,51385,221.5.100.174,2011,198.18.0.1,51383,198.18.0.10,443,10,2297,116,66.776695,0.1270739999999932,1,accounts.google.com,192.168.5.2,51385,221.5.100.174,2011,16,5344,102,66.866539,0.094867999999991,1
198.18.0.1,51384,198.18.1.4,443,192.168.5.2,51386,221.5.100.174,2011,198.18.0.1,51384,198.18.1.4,443,10,2293,117,66.808497,0.0963320000000038,1,mail.google.com,192.168.5.2,51386,221.5.100.174,2011,16,3909,101,66.866539,0.0849159999999926,1
