inRemoteIP,inRemotePort,inLocIP,inLocPort,outLocIP,outLocPort,outRemoteIP,outRemotePort,M Address A,M Port A,M Address B,M Port B,M Packets,M Bytes,M Stream ID,M Rel Start,M Duration,M Flows,Server Name,W Address A,W Port A,W Address B,W Port B,W Packets,W Bytes,W Stream ID,W Rel Start,W Duration,W Flows
198.18.0.1,61337,198.18.0.15,443,192.168.5.2,61351,221.5.100.174,2011,198.18.0.1,61337,198.18.0.15,443,29,10102,9,2.459399,2.657074,6,weatheroffer.com,192.168.5.2,61351,221.5.100.174,2011,32,13745,10,2.462273,2.692952,6
198.18.0.1,61339,198.18.0.11,443,192.168.5.2,61354,221.5.100.174,2011,198.18.0.1,61339,198.18.0.11,443,39,14479,11,2.459938,2.657227,7,www.google.com,192.168.5.2,61354,221.5.100.174,2011,36,16059,12,2.463142,2.692141,7
198.18.0.1,61365,198.18.0.16,443,192.168.5.2,61366,221.5.100.174,2011,198.18.0.1,61365,198.18.0.16,443,39,15397,16,2.590043,2.527257,7,www.googleapis.com,192.168.5.2,61366,221.5.100.174,2011,36,18783,17,2.598667,2.556322,7
198.18.0.1,61367,198.18.0.10,443,192.168.5.2,61368,221.5.100.174,2011,198.18.0.1,61367,198.18.0.10,443,36,15094,17,2.6303140000000003,2.487063,7,accounts.google.com,192.168.5.2,61368,221.5.100.174,2011,34,17073,18,2.633136,2.5221240000000003,7
198.18.0.1,61371,198.18.0.18,443,192.168.5.2,61372,121.43.167.86,443,198.18.0.1,61371,198.18.0.18,443,36,13735,20,2.786019,2.3475810000000004,10,api.infinitynewtab.com,192.168.5.2,61372,121.43.167.86,443,32,12794,19,2.787949,2.345254,10
198.18.0.1,61375,198.18.0.72,443,192.168.5.2,61376,221.5.100.174,2011,198.18.0.1,61375,198.18.0.72,443,42,18827,23,2.816401,2.301095,7,accounts.youtube.com,192.168.5.2,61376,221.5.100.174,2011,41,21276,20,2.81819,2.339215,7
198.18.0.1,61377,198.18.0.20,443,192.168.5.2,61378,221.5.100.174,2011,198.18.0.1,61377,198.18.0.20,443,12,2388,24,3.093884,30.09069,1,basic-static-server.infinitynewtab.com,192.168.5.2,61378,221.5.100.174,2011,17,4673,21,3.094944,0.1227439999999999,1
198.18.0.1,61379,198.18.0.20,443,192.168.5.2,61380,221.5.100.174,2011,198.18.0.1,61379,198.18.0.20,443,12,2420,25,3.184378,30.094196,1,basic-static-server.infinitynewtab.com,192.168.5.2,61380,221.5.100.174,2011,18,3948,22,3.185963,0.1279909999999997,1
198.18.0.1,61381,198.18.0.21,443,192.168.5.2,61383,221.5.100.174,2011,198.18.0.1,61381,198.18.0.21,443,10,2329,29,5.074691,0.0414410000000007,1,clients2.google.com,192.168.5.2,61383,221.5.100.174,2011,16,4160,24,5.077279,0.0816319999999999,1
198.18.0.1,61382,198.18.0.22,443,192.168.5.2,61384,221.5.100.174,2011,198.18.0.1,61382,198.18.0.22,443,10,2363,30,5.075487,0.040883,1,update.googleapis.com,192.168.5.2,61384,221.5.100.174,2011,16,5183,25,5.078361,0.0805109999999995,1
198.18.0.1,61386,198.18.0.22,443,192.168.5.2,61388,221.5.100.174,2011,198.18.0.1,61386,198.18.0.22,443,10,2331,32,5.116733,0.0804949999999999,1,update.googleapis.com,192.168.5.2,61388,221.5.100.174,2011,18,10144,27,5.118137,0.0922799999999997,2
198.18.0.1,61385,198.18.0.21,443,192.168.5.2,61387,221.5.100.174,2011,198.18.0.1,61385,198.18.0.21,443,10,2329,31,5.116544,0.0807060000000001,1,clients2.google.com,192.168.5.2,61387,221.5.100.174,2011,21,13147,26,5.11813,0.0933739999999998,2
198.18.0.1,61389,198.18.0.23,5228,192.168.5.2,61391,221.5.100.174,2011,198.18.0.1,61389,198.18.0.23,5228,38,15837,34,5.146969,33.346232,4,mtalk.google.com,192.168.5.2,61391,221.5.100.174,2011,36,15130,28,5.148316,33.382824,4
198.18.0.1,61390,198.18.0.24,443,192.168.5.2,61392,221.5.100.174,2011,198.18.0.1,61390,198.18.0.24,443,10,2272,35,5.147214,0.0499479999999996,1,android.clients.google.com,192.168.5.2,61392,221.5.100.174,2011,15,4475,29,5.148855,0.0889459999999999,1
198.18.0.1,61393,198.18.0.24,443,192.168.5.2,61396,221.5.100.174,2011,198.18.0.1,61393,198.18.0.24,443,59,19360,36,5.197331,33.325098000000004,9,android.clients.google.com,192.168.5.2,61396,221.5.100.174,2011,49,24954,30,5.200026,33.359686,9
198.18.0.1,61394,198.18.0.21,443,192.168.5.2,61397,221.5.100.174,2011,198.18.0.1,61394,198.18.0.21,443,46,18489,37,5.197547,33.324977,7,clients2.google.com,192.168.5.2,61397,221.5.100.174,2011,41,18987,31,5.200045,33.362714999999994,7
198.18.0.1,61395,198.18.0.22,443,192.168.5.2,61398,221.5.100.174,2011,198.18.0.1,61395,198.18.0.22,443,46,16937,38,5.197729,33.32441,7,update.googleapis.com,192.168.5.2,61398,221.5.100.174,2011,47,20006,32,5.201119,33.361671,7
198.18.0.1,61403,198.18.0.10,443,192.168.5.2,61404,221.5.100.174,2011,198.18.0.1,61403,198.18.0.10,443,78,32996,42,9.64465,28.877547,17,accounts.google.com,192.168.5.2,61404,221.5.100.174,2011,86,46680,34,9.645906,28.915473,17
198.18.0.1,61405,198.18.0.27,443,192.168.5.2,61406,221.5.100.174,2011,198.18.0.1,61405,198.18.0.27,443,147,91214,43,10.116631,28.406105000000004,17,optimizationguide-pa.googleapis.com,192.168.5.2,61406,221.5.100.174,2011,102,72647,35,10.118342,28.443057000000003,17
198.18.0.1,61408,198.18.0.28,443,192.168.5.2,61409,221.5.100.174,2011,198.18.0.1,61408,198.18.0.28,443,25,12010,45,10.120837,28.404751999999995,4,drive.google.com,192.168.5.2,61409,221.5.100.174,2011,29,14310,37,10.122094,28.442923,4
198.18.0.1,61407,198.18.0.28,443,192.168.5.2,61410,221.5.100.174,2011,198.18.0.1,61407,198.18.0.28,443,7659,6023136,44,10.120699,28.402307,93,drive.google.com,192.168.5.2,61410,221.5.100.174,2011,3326,3089328,36,10.122094,28.439196,91
198.18.0.1,61411,198.18.0.31,443,192.168.5.2,61412,221.5.100.174,2011,198.18.0.1,61411,198.18.0.31,443,51,17907,46,12.093224,26.430522000000003,9,fonts.googleapis.com,192.168.5.2,61412,221.5.100.174,2011,42,21158,38,12.09435,26.470585,9
198.18.0.1,61413,198.18.0.30,443,192.168.5.2,61414,221.5.100.174,2011,198.18.0.1,61413,198.18.0.30,443,496,375106,47,12.143857,26.380042,16,apis.google.com,192.168.5.2,61414,221.5.100.174,2011,240,217082,39,12.144855,26.419056,17
198.18.0.1,61415,198.18.0.34,443,192.168.5.2,61416,221.5.100.174,2011,198.18.0.1,61415,198.18.0.34,443,335,249494,48,12.256326,26.26769,11,fonts.gstatic.com,192.168.5.2,61416,221.5.100.174,2011,178,149768,40,12.257284,26.305582,11
198.18.0.1,61417,198.18.0.33,443,192.168.5.2,61420,221.5.100.174,2011,198.18.0.1,61417,198.18.0.33,443,135,86840,49,12.322421,26.200484000000003,15,lh3.googleusercontent.com,192.168.5.2,61420,221.5.100.174,2011,94,69837,41,12.323546,26.23777,15
198.18.0.1,61418,198.18.0.32,443,192.168.5.2,61419,221.5.100.174,2011,198.18.0.1,61418,198.18.0.32,443,659,487085,50,12.322581,26.20114,25,ssl.gstatic.com,192.168.5.2,61419,221.5.100.174,2011,331,256235,42,12.323546,26.241151,25
198.18.0.1,61423,198.18.0.86,443,192.168.5.2,61427,221.5.100.174,2011,198.18.0.1,61423,198.18.0.86,443,30,17741,53,12.373574,0.1046500000000012,3,drive-thirdparty.googleusercontent.com,192.168.5.2,61427,221.5.100.174,2011,28,15811,45,12.374364,0.1423229999999993,3
198.18.0.1,61421,198.18.0.32,443,192.168.5.2,61425,221.5.100.174,2011,198.18.0.1,61421,198.18.0.32,443,10,2357,51,12.372536,0.0541780000000002,1,ssl.gstatic.com,192.168.5.2,61425,221.5.100.174,2011,15,4273,43,12.373597,0.0909949999999994,1
198.18.0.1,61424,198.18.0.86,443,192.168.5.2,61428,221.5.100.174,2011,198.18.0.1,61424,198.18.0.86,443,54,25146,54,12.373723,26.148391000000004,8,drive-thirdparty.googleusercontent.com,192.168.5.2,61428,221.5.100.174,2011,43,26343,46,12.374555,26.185825,8
198.18.0.1,61422,198.18.0.86,443,192.168.5.2,61426,221.5.100.174,2011,198.18.0.1,61422,198.18.0.86,443,10,2348,52,12.373236,0.1051199999999994,1,drive-thirdparty.googleusercontent.com,192.168.5.2,61426,221.5.100.174,2011,23,15320,44,12.374118,0.1048680000000015,2
198.18.0.1,61429,198.18.0.35,443,192.168.5.2,61430,221.5.100.174,2011,198.18.0.1,61429,198.18.0.35,443,53,16468,57,12.593028,25.931141,17,clients6.google.com,192.168.5.2,61430,221.5.100.174,2011,55,27103,48,12.594463,25.96936,17
198.18.0.1,61431,198.18.0.36,443,192.168.5.2,61432,221.5.100.174,2011,198.18.0.1,61431,198.18.0.36,443,955,712676,58,12.603315,25.919270999999995,31,www.gstatic.com,192.168.5.2,61432,221.5.100.174,2011,481,420998,49,12.604287,25.958556,31
198.18.0.1,61434,198.18.0.37,443,192.168.5.2,61435,221.5.100.174,2011,198.18.0.1,61434,198.18.0.37,443,10,2314,60,12.645258,0.1084879999999994,1,drivefrontend-pa.clients6.google.com,192.168.5.2,61435,221.5.100.174,2011,25,15625,50,12.64633,0.159044999999999,2
198.18.0.1,61433,198.18.0.37,443,192.168.5.2,61436,221.5.100.174,2011,198.18.0.1,61433,198.18.0.37,443,92,25284,59,12.645106,25.879037000000004,23,drivefrontend-pa.clients6.google.com,192.168.5.2,61436,221.5.100.174,2011,89,38338,51,12.646626,25.919817,23
198.18.0.1,61437,198.18.0.37,443,192.168.5.2,61438,221.5.100.174,2011,198.18.0.1,61437,198.18.0.37,443,10,2282,61,12.677557,0.076262999999999,1,drivefrontend-pa.clients6.google.com,192.168.5.2,61438,221.5.100.174,2011,23,16371,52,12.679394,0.0986510000000002,2
198.18.0.1,61439,198.18.0.38,443,192.168.5.2,61440,221.5.100.174,2011,198.18.0.1,61439,198.18.0.38,443,42,15235,62,12.739237,25.78414,9,content-autofill.googleapis.com,192.168.5.2,61440,221.5.100.174,2011,38,17382,53,12.740616,25.823149,9
198.18.0.1,61443,198.18.0.40,443,192.168.5.2,61444,221.5.100.174,2011,198.18.0.1,61443,198.18.0.40,443,58,22057,66,12.924322,25.599011,9,waa-pa.clients6.google.com,192.168.5.2,61444,221.5.100.174,2011,47,23368,56,12.925801,25.635454000000003,9
198.18.0.1,61441,198.18.0.39,443,192.168.5.2,61442,221.5.100.174,2011,198.18.0.1,61441,198.18.0.39,443,50,24192,65,12.92148,25.601823,7,ogads-pa.clients6.google.com,192.168.5.2,61442,221.5.100.174,2011,39,21869,55,12.923098,25.638321,7
198.18.0.1,61445,198.18.0.35,443,192.168.5.2,61446,221.5.100.174,2011,198.18.0.1,61445,198.18.0.35,443,629,501296,67,12.944753,25.580165,19,clients6.google.com,192.168.5.2,61446,221.5.100.174,2011,397,359004,57,12.945813,25.619171,19
198.18.0.1,61447,198.18.0.37,443,192.168.5.2,61448,221.5.100.174,2011,198.18.0.1,61447,198.18.0.37,443,233,129092,68,13.010549,25.513967,34,drivefrontend-pa.clients6.google.com,192.168.5.2,61448,221.5.100.174,2011,239,142053,58,13.011935,25.553017,34
198.18.0.1,61449,198.18.0.40,443,192.168.5.2,61450,221.5.100.174,2011,198.18.0.1,61449,198.18.0.40,443,116,71495,69,13.079392,25.445288000000005,9,waa-pa.clients6.google.com,192.168.5.2,61450,221.5.100.174,2011,76,54424,59,13.081094,25.482764000000003,9
198.18.0.1,61451,198.18.0.39,443,192.168.5.2,61452,221.5.100.174,2011,198.18.0.1,61451,198.18.0.39,443,53,23580,70,13.108817,25.415614999999995,7,ogads-pa.clients6.google.com,192.168.5.2,61452,221.5.100.174,2011,49,26986,60,13.110185,25.45369,7
198.18.0.1,61453,198.18.0.11,443,192.168.5.2,61454,221.5.100.174,2011,198.18.0.1,61453,198.18.0.11,443,121,71007,71,13.270177,25.254896,11,www.google.com,192.168.5.2,61454,221.5.100.174,2011,69,43064,61,13.271864,25.293136,11
198.18.0.1,61455,198.18.0.41,443,192.168.5.2,61456,221.5.100.174,2011,198.18.0.1,61455,198.18.0.41,443,44,16923,72,13.575349,24.949451,7,play.google.com,192.168.5.2,61456,221.5.100.174,2011,37,20257,62,13.576552,24.988167,7
198.18.0.1,61457,198.18.0.42,443,192.168.5.2,61458,221.5.100.174,2011,198.18.0.1,61457,198.18.0.42,443,62,31229,73,13.594539,24.930554,9,people-pa.clients6.google.com,192.168.5.2,61458,221.5.100.174,2011,54,31817,63,13.59569,24.970789000000003,9
198.18.0.1,61459,198.18.0.41,443,192.168.5.2,61460,221.5.100.174,2011,198.18.0.1,61459,198.18.0.41,443,241,135036,74,13.739941,24.783846,30,play.google.com,192.168.5.2,61460,221.5.100.174,2011,287,158191,65,13.741399,24.82004,30
198.18.0.1,61461,198.18.0.43,443,192.168.5.2,61462,221.5.100.174,2011,198.18.0.1,61461,198.18.0.43,443,49,22692,77,13.884796,24.638656,7,addons-pa.clients6.google.com,192.168.5.2,61462,221.5.100.174,2011,43,22711,66,13.886125,24.675213,7
198.18.0.1,61463,198.18.0.43,443,192.168.5.2,61464,221.5.100.174,2011,198.18.0.1,61463,198.18.0.43,443,50,23735,78,14.197571,24.326194,7,addons-pa.clients6.google.com,192.168.5.2,61464,221.5.100.174,2011,46,25071,67,14.200627,24.36209,7
198.18.0.1,61465,198.18.0.34,443,192.168.5.2,61466,221.5.100.174,2011,198.18.0.1,61465,198.18.0.34,443,37,14172,79,14.577014,23.945346,7,fonts.gstatic.com,192.168.5.2,61466,221.5.100.174,2011,35,17357,68,14.578634,23.982725,7
198.18.0.1,61467,198.18.0.107,443,192.168.5.2,61468,221.5.100.174,2011,198.18.0.1,61467,198.18.0.107,443,48,24582,80,15.192636,23.331246,7,lh5.googleusercontent.com,192.168.5.2,61468,221.5.100.174,2011,41,22728,69,15.193818,23.368999,7
198.18.0.1,61475,198.18.0.108,443,192.168.5.2,61476,221.5.100.174,2011,198.18.0.1,61475,198.18.0.108,443,36,14268,83,16.212656,22.311258,7,drive.usercontent.google.com,192.168.5.2,61476,221.5.100.174,2011,34,16227,72,16.213683,22.350211,7
198.18.0.1,61477,198.18.0.108,443,192.168.5.2,61478,221.5.100.174,2011,198.18.0.1,61477,198.18.0.108,443,66750,53300936,84,16.566702,21.958513000000004,19,drive.usercontent.google.com,192.168.5.2,61478,221.5.100.174,2011,26782,23871594,73,16.567702,21.997266,25
198.18.0.1,61479,198.18.0.32,443,192.168.5.2,61480,221.5.100.174,2011,198.18.0.1,61479,198.18.0.32,443,38,14603,85,16.698876,21.825337000000005,7,ssl.gstatic.com,192.168.5.2,61480,221.5.100.174,2011,35,16510,74,16.700218,21.863588,7
198.18.0.1,61481,198.18.0.45,443,192.168.5.2,61482,221.5.100.174,2011,198.18.0.1,61481,198.18.0.45,443,78,38467,86,16.762041,21.762225,9,youtube.googleapis.com,192.168.5.2,61482,221.5.100.174,2011,49,29776,75,16.763454,21.800386,9
198.18.0.1,61483,198.18.0.46,443,192.168.5.2,61484,221.5.100.174,2011,198.18.0.1,61483,198.18.0.46,443,323,233235,87,16.847322,21.676248,13,docs.google.com,192.168.5.2,61484,221.5.100.174,2011,171,137349,76,16.848675,21.712783,13
198.18.0.1,61485,198.18.0.47,443,192.168.5.2,61486,221.5.100.174,2011,198.18.0.1,61485,198.18.0.47,443,1208,937382,88,16.905751,21.618903,15,contacts.google.com,192.168.5.2,61486,221.5.100.174,2011,438,384778,77,16.907221,21.65651,15
198.18.0.1,61487,198.18.0.44,443,192.168.5.2,61488,221.5.100.174,2011,198.18.0.1,61487,198.18.0.44,443,73,44981,89,16.924623,21.599736,7,ogs.google.com,192.168.5.2,61488,221.5.100.174,2011,59,41470,78,16.925819,21.637967,7
198.18.0.1,61489,198.18.0.48,443,192.168.5.2,61490,221.5.100.174,2011,198.18.0.1,61489,198.18.0.48,443,67,26283,90,17.46357,21.06178,11,signaler-pa.clients6.google.com,192.168.5.2,61490,221.5.100.174,2011,58,30241,79,17.464706,21.099241,11
198.18.0.1,61491,198.18.0.48,443,192.168.5.2,61492,221.5.100.174,2011,198.18.0.1,61491,198.18.0.48,443,66,27135,91,17.73716,20.78832,11,signaler-pa.clients6.google.com,192.168.5.2,61492,221.5.100.174,2011,58,30760,80,17.738411,20.826501,11
198.18.0.1,61497,198.18.0.19,443,192.168.5.2,61498,221.5.100.174,2011,198.18.0.1,61497,198.18.0.19,443,52,24611,93,27.008929,11.515913,9,clients4.google.com,192.168.5.2,61498,221.5.100.174,2011,49,28424,82,27.009948,11.553981999999998,9
