inRemoteIP,inRemotePort,inLocIP,inLocPort,outLocIP,outLocPort,outRemoteIP,outRemotePort,M Address A,M Port A,M Address B,M Port B,M Packets,M Bytes,M Stream ID,M Rel Start,M Duration,M Flows,Server Name,W Address A,W Port A,W Address B,W Port B,W Packets,W Bytes,W Stream ID,W Rel Start,W Duration,W Flows
198.18.0.1,63023,198.18.0.12,443,192.168.5.2,63027,112.82.180.41,443,198.18.0.1,63023,198.18.0.12,443,22,9926,17,2.793116,9.616378,4,infinityicon.infinitynewtab.com,192.168.5.2,63027,112.82.180.41,443,22,8718,18,2.795286,9.613865,4
198.18.0.1,63022,198.18.0.12,443,192.168.5.2,63025,112.82.180.41,443,198.18.0.1,63022,198.18.0.12,443,23,10042,16,2.792888,9.617223,4,infinityicon.infinitynewtab.com,192.168.5.2,63025,112.82.180.41,443,22,8782,17,2.795274,9.614559,4
198.18.0.1,62995,198.18.0.10,443,192.168.5.2,63000,221.5.100.174,2011,198.18.0.1,62995,198.18.0.10,443,40,18127,6,2.7590630000000003,9.64549,7,accounts.google.com,192.168.5.2,63000,221.5.100.174,2011,37,20390,8,2.764598,9.679936,7
198.18.0.1,63028,198.18.0.14,443,192.168.5.2,63030,101.69.128.51,443,198.18.0.1,63028,198.18.0.14,443,166,96371,18,2.81168,9.608363,6,infinitypro-img.infinitynewtab.com,192.168.5.2,63030,101.69.128.51,443,94,66743,19,2.815445,9.604311,6
198.18.0.1,63029,198.18.0.15,443,192.168.5.2,63031,221.5.100.174,2011,198.18.0.1,63029,198.18.0.15,443,28,10017,19,2.813192,9.590469,6,weatheroffer.com,192.168.5.2,63031,221.5.100.174,2011,30,12711,20,2.816691,9.624977,6
198.18.0.1,63032,198.18.0.16,443,192.168.5.2,63033,221.5.100.174,2011,198.18.0.1,63032,198.18.0.16,443,38,15074,20,2.9013910000000003,9.503044,7,www.googleapis.com,192.168.5.2,63033,221.5.100.174,2011,33,18261,21,2.906728,9.535601,7
198.18.0.1,63036,198.18.0.18,443,192.168.5.2,63037,121.43.167.86,443,198.18.0.1,63036,198.18.0.18,443,33,12448,25,3.120441,9.29965,6,api.infinitynewtab.com,192.168.5.2,63037,121.43.167.86,443,27,12486,22,3.123616,9.296174,6
198.18.0.1,63038,198.18.0.18,443,192.168.5.2,63039,121.43.167.86,443,198.18.0.1,63038,198.18.0.18,443,13,6485,26,3.141473,0.0380060000000002,2,api.infinitynewtab.com,192.168.5.2,63039,121.43.167.86,443,15,6835,23,3.144278,0.0348489999999999,1
198.18.0.1,63040,198.18.0.20,443,192.168.5.2,63041,221.5.100.174,2011,198.18.0.1,63040,198.18.0.20,443,13,2440,27,3.430874,45.08823,1,basic-static-server.infinitynewtab.com,192.168.5.2,63041,221.5.100.174,2011,17,4203,24,3.432366,0.1187459999999998,1
198.18.0.1,63042,198.18.0.20,443,192.168.5.2,63043,221.5.100.174,2011,198.18.0.1,63042,198.18.0.20,443,14,2524,28,3.517744,45.096923,1,basic-static-server.infinitynewtab.com,192.168.5.2,63043,221.5.100.174,2011,17,4124,25,3.51927,0.1282169999999998,1
198.18.0.1,63044,198.18.0.27,443,192.168.5.2,63045,221.5.100.174,2011,198.18.0.1,63044,198.18.0.27,443,62,30214,29,5.242755,7.162472999999999,11,optimizationguide-pa.googleapis.com,192.168.5.2,63045,221.5.100.174,2011,53,33650,26,5.244689,7.201880999999999,9
198.18.0.1,63047,198.18.0.114,443,192.168.5.2,63049,221.5.100.174,2011,198.18.0.1,63047,198.18.0.114,443,10041,7878471,31,5.246974,7.158824000000001,75,www.youtube.com,192.168.5.2,63049,221.5.100.174,2011,4099,3671366,27,5.248829,7.195452,77
198.18.0.1,63046,198.18.0.114,443,192.168.5.2,63048,221.5.100.174,2011,198.18.0.1,63046,198.18.0.114,443,29,15791,30,5.246743,7.157036999999999,4,www.youtube.com,192.168.5.2,63048,221.5.100.174,2011,28,14525,28,5.248829,7.192859,4
198.18.0.1,63051,198.18.0.115,443,192.168.5.2,63053,221.5.100.174,2011,198.18.0.1,63051,198.18.0.115,443,536,389943,33,5.478433,6.927743,17,i.ytimg.com,192.168.5.2,63053,221.5.100.174,2011,236,219630,30,5.480432,6.963993,17
198.18.0.1,63050,198.18.0.115,443,192.168.5.2,63052,221.5.100.174,2011,198.18.0.1,63050,198.18.0.115,443,21,8949,32,5.476064,0.1047250000000001,3,i.ytimg.com,192.168.5.2,63052,221.5.100.174,2011,21,11514,29,5.48043,0.1392030000000002,3
198.18.0.1,63054,198.18.0.31,443,192.168.5.2,63057,221.5.100.174,2011,198.18.0.1,63054,198.18.0.31,443,87,47315,34,5.55488,6.851014,9,fonts.googleapis.com,192.168.5.2,63057,221.5.100.174,2011,61,42036,31,5.556582,6.887779000000001,9
198.18.0.1,63055,198.18.0.161,443,192.168.5.2,63058,221.5.100.174,2011,198.18.0.1,63055,198.18.0.161,443,26,11426,35,5.555742,6.847728999999999,4,rr1---sn-i3b7knlk.googlevideo.com,192.168.5.2,63058,221.5.100.174,2011,27,12668,32,5.556977,6.883985000000001,4
198.18.0.1,63056,198.18.0.161,443,192.168.5.2,63059,221.5.100.174,2011,198.18.0.1,63056,198.18.0.161,443,22,9383,36,5.555954,6.84755,4,rr1---sn-i3b7knlk.googlevideo.com,192.168.5.2,63059,221.5.100.174,2011,27,13568,33,5.557017,6.887219,4
198.18.0.1,63060,198.18.0.34,443,192.168.5.2,63061,221.5.100.174,2011,198.18.0.1,63060,198.18.0.34,443,808,496923,37,5.712201,6.693090999999999,23,fonts.gstatic.com,192.168.5.2,63061,221.5.100.174,2011,408,338705,34,5.71371,6.731637,23
198.18.0.1,63064,198.18.0.162,443,192.168.5.2,63065,221.5.100.174,2011,198.18.0.1,63064,198.18.0.162,443,5723,4586397,42,6.260379,6.143196,4,rr3---sn-i3belnlz.googlevideo.com,192.168.5.2,63065,221.5.100.174,2011,2157,2123427,35,6.261936,6.182449,4
198.18.0.1,63070,198.18.0.38,443,192.168.5.2,63071,221.5.100.174,2011,198.18.0.1,63070,198.18.0.38,443,43,16147,44,6.734164,5.670063000000001,9,content-autofill.googleapis.com,192.168.5.2,63071,221.5.100.174,2011,39,18269,37,6.736226,5.706652999999999,9
198.18.0.1,63072,198.18.0.36,443,192.168.5.2,63073,221.5.100.174,2011,198.18.0.1,63072,198.18.0.36,443,217,145616,45,6.749015,5.6553,19,www.gstatic.com,192.168.5.2,63073,221.5.100.174,2011,143,117869,38,6.750596,5.691713,19
198.18.0.1,63074,198.18.0.34,443,192.168.5.2,63075,221.5.100.174,2011,198.18.0.1,63074,198.18.0.34,443,32,14424,46,7.293998,5.111376999999999,5,fonts.gstatic.com,192.168.5.2,63075,221.5.100.174,2011,30,16008,39,7.295475,5.151116,5
198.18.0.1,63078,198.18.0.119,443,192.168.5.2,63079,221.5.100.174,2011,198.18.0.1,63078,198.18.0.119,443,141,89091,49,7.702566,4.702402,13,jnn-pa.googleapis.com,192.168.5.2,63079,221.5.100.174,2011,97,73460,40,7.704054,4.740207000000001,13
198.18.0.1,63082,198.18.0.36,443,192.168.5.2,63083,221.5.100.174,2011,198.18.0.1,63082,198.18.0.36,443,105,40586,52,7.719714,4.685319,16,www.gstatic.com,192.168.5.2,63083,221.5.100.174,2011,92,53871,41,7.721486,4.722836,16
198.18.0.1,63084,198.18.0.121,443,192.168.5.2,63085,221.5.100.174,2011,198.18.0.1,63084,198.18.0.121,443,77,47050,53,8.050516,4.35553,9,yt3.ggpht.com,192.168.5.2,63085,221.5.100.174,2011,52,37451,42,8.052288,4.392156999999999,9
198.18.0.1,63086,198.18.0.41,443,192.168.5.2,63087,221.5.100.174,2011,198.18.0.1,63086,198.18.0.41,443,43,16896,54,8.090548,4.314242,7,play.google.com,192.168.5.2,63087,221.5.100.174,2011,40,19605,43,8.092209,4.350695999999999,7
198.18.0.1,63088,198.18.0.41,443,192.168.5.2,63089,221.5.100.174,2011,198.18.0.1,63088,198.18.0.41,443,10,2325,55,8.094173,0.1011389999999998,1,play.google.com,192.168.5.2,63089,221.5.100.174,2011,16,5345,44,8.154124,0.0867160000000009,1
198.18.0.1,63090,198.18.0.33,443,192.168.5.2,63091,221.5.100.174,2011,198.18.0.1,63090,198.18.0.33,443,420,330681,56,8.205979,4.2004280000000005,7,lh3.googleusercontent.com,192.168.5.2,63091,221.5.100.174,2011,211,201638,45,8.207395,4.239215,7
198.18.0.1,63092,198.18.0.41,443,192.168.5.2,63093,221.5.100.174,2011,198.18.0.1,63092,198.18.0.41,443,58,23859,57,8.2582,4.147468999999999,11,play.google.com,192.168.5.2,63093,221.5.100.174,2011,50,27863,46,8.259733,4.186812999999999,11
198.18.0.1,63094,198.18.0.11,443,192.168.5.2,63097,221.5.100.174,2011,198.18.0.1,63094,198.18.0.11,443,74,49945,58,8.265834,4.140401000000001,7,www.google.com,192.168.5.2,63097,221.5.100.174,2011,57,41560,47,8.267606,4.176857999999999,7
198.18.0.1,63095,198.18.0.49,443,192.168.5.2,63096,221.5.100.174,2011,198.18.0.1,63095,198.18.0.49,443,34,14600,59,8.265989,4.139106,7,www.google.com.hk,192.168.5.2,63096,221.5.100.174,2011,32,15679,48,8.267606,4.176734999999999,7
198.18.0.1,63098,198.18.0.11,443,192.168.5.2,63099,221.5.100.174,2011,198.18.0.1,63098,198.18.0.11,443,10,2260,60,8.281496,0.0851679999999994,1,www.google.com,192.168.5.2,63099,221.5.100.174,2011,17,9782,49,8.283431,0.0958360000000002,2
198.18.0.1,63100,198.18.0.122,443,192.168.5.2,63101,221.5.100.174,2011,198.18.0.1,63100,198.18.0.122,443,33,14666,61,8.758653,3.646803,7,youtube.com,192.168.5.2,63101,221.5.100.174,2011,34,20161,50,8.761499,3.682984,7
198.18.0.1,63104,198.18.0.72,443,192.168.5.2,63105,221.5.100.174,2011,198.18.0.1,63104,198.18.0.72,443,53,24933,64,8.92875,3.476811,9,accounts.youtube.com,192.168.5.2,63105,221.5.100.174,2011,47,28231,51,8.930927,3.5134799999999995,9
198.18.0.1,63106,198.18.0.21,443,192.168.5.2,63109,221.5.100.174,2011,198.18.0.1,63106,198.18.0.21,443,10,2361,68,12.354297,0.0489959999999989,1,clients2.google.com,192.168.5.2,63109,221.5.100.174,2011,16,4345,53,12.358678,0.0832080000000008,1
198.18.0.1,63107,198.18.0.22,443,192.168.5.2,63108,221.5.100.174,2011,198.18.0.1,63107,198.18.0.22,443,10,2299,69,12.354543,0.0490639999999995,1,update.googleapis.com,192.168.5.2,63108,221.5.100.174,2011,16,4543,54,12.358678,0.085624000000001,1
198.18.0.1,63110,198.18.0.21,443,192.168.5.2,63112,221.5.100.174,2011,198.18.0.1,63110,198.18.0.21,443,40,17814,71,12.403928,0.2816759999999991,6,clients2.google.com,192.168.5.2,63112,221.5.100.174,2011,38,18787,55,12.406397,0.3169640000000004,6
198.18.0.1,63111,198.18.0.22,443,192.168.5.2,63113,221.5.100.174,2011,198.18.0.1,63111,198.18.0.22,443,43,19567,72,12.404056,0.2989379999999997,6,update.googleapis.com,192.168.5.2,63113,221.5.100.174,2011,41,19836,56,12.406398,0.3351470000000009,6
198.18.0.1,63114,198.18.0.23,5228,192.168.5.2,63116,221.5.100.174,2011,198.18.0.1,63114,198.18.0.23,5228,76,14196,73,12.451524,299.996224,4,mtalk.google.com,192.168.5.2,63116,221.5.100.174,2011,70,17536,58,12.452344,300.03035900000003,4
198.18.0.1,63115,198.18.0.24,443,192.168.5.2,63117,221.5.100.174,2011,198.18.0.1,63115,198.18.0.24,443,25,14518,74,12.45176,0.096964999999999,2,android.clients.google.com,192.168.5.2,63117,221.5.100.174,2011,23,13310,59,12.453549,0.1347139999999989,2
198.18.0.1,63118,198.18.0.24,443,192.168.5.2,63119,221.5.100.174,2011,198.18.0.1,63118,198.18.0.24,443,116,23623,75,12.548875,302.75355,13,android.clients.google.com,192.168.5.2,63119,221.5.100.174,2011,96,28350,60,12.550547,302.79012,13
198.18.0.1,63120,198.18.0.114,443,192.168.5.2,63121,221.5.100.174,2011,198.18.0.1,63120,198.18.0.114,443,1829,1149518,76,12.91524,302.387206,272,www.youtube.com,192.168.5.2,63121,221.5.100.174,2011,2170,1309922,61,12.9168,302.426527,272
198.18.0.1,63122,198.18.0.121,443,192.168.5.2,63124,221.5.100.174,2011,198.18.0.1,63122,198.18.0.121,443,193,104145,80,15.041599,240.139212,8,yt3.ggpht.com,192.168.5.2,63124,221.5.100.174,2011,110,65444,63,15.043497,240.175234,8
198.18.0.1,63123,198.18.0.115,443,192.168.5.2,63125,221.5.100.174,2011,198.18.0.1,63123,198.18.0.115,443,105,40413,81,15.041786,247.091517,12,i.ytimg.com,192.168.5.2,63125,221.5.100.174,2011,88,40208,62,15.043497,247.131262,12
198.18.0.1,63133,198.18.0.41,443,192.168.5.2,63134,221.5.100.174,2011,198.18.0.1,63133,198.18.0.41,443,87,15583,85,16.105718,262.55738599999995,12,play.google.com,192.168.5.2,63134,221.5.100.174,2011,79,24030,67,16.107879,262.596639,12
198.18.0.1,63135,198.18.0.136,443,192.168.5.2,63136,221.5.100.174,2011,198.18.0.1,63135,198.18.0.136,443,48838,38521660,86,16.341083,298.91178499999995,127,rr2---sn-i3belnl7.googlevideo.com,192.168.5.2,63136,221.5.100.174,2011,18953,19287596,68,16.34291,298.948484,127
198.18.0.1,63141,198.18.0.19,443,192.168.5.2,63142,221.5.100.174,2011,198.18.0.1,63141,198.18.0.19,443,93,25608,88,20.475114,240.479303,10,clients4.google.com,192.168.5.2,63142,221.5.100.174,2011,86,29807,70,20.476493,240.516075,10
198.18.0.1,63143,198.18.0.162,443,192.168.5.2,63144,221.5.100.174,2011,198.18.0.1,63143,198.18.0.162,443,4255,3429185,89,20.547341,166.08848400000002,4,rr3---sn-i3belnlz.googlevideo.com,192.168.5.2,63144,221.5.100.174,2011,1664,1677290,71,20.548882,121.122507,4
198.18.0.1,63145,198.18.0.136,443,192.168.5.2,63146,221.5.100.174,2011,198.18.0.1,63145,198.18.0.136,443,14012,10987758,90,21.803928,293.448843,125,rr2---sn-i3belnl7.googlevideo.com,192.168.5.2,63146,221.5.100.174,2011,6083,5728694,72,21.805343,293.48624,125
198.18.0.1,63147,198.18.0.11,443,192.168.5.2,63148,221.5.100.174,2011,198.18.0.1,63147,198.18.0.11,443,71,11102,91,22.141942,240.171801,8,www.google.com,192.168.5.2,63148,221.5.100.174,2011,65,15087,73,22.143508,240.208739,8
198.18.0.1,63153,198.18.0.49,443,192.168.5.2,63154,221.5.100.174,2011,198.18.0.1,63153,198.18.0.49,443,71,10570,96,22.317265,240.173505,8,www.google.com.hk,192.168.5.2,63154,221.5.100.174,2011,63,15349,74,22.318538,240.209817,8
198.18.0.1,63179,198.18.0.9,443,192.168.5.2,63180,221.5.100.174,2011,198.18.0.1,63179,198.18.0.9,443,265,184735,103,60.422551,254.88626900000003,21,clientservices.googleapis.com,192.168.5.2,63180,221.5.100.174,2011,364,205638,82,60.424069,254.924442,21
198.18.0.1,63181,198.18.0.22,443,192.168.5.2,63182,183.240.139.64,2011,198.18.0.1,63181,198.18.0.22,443,90,27763,104,60.649005,240.30760400000003,8,update.googleapis.com,192.168.5.2,63182,183.240.139.64,2011,82,29536,83,60.650452,240.344603,8
198.18.0.1,63183,198.18.0.19,443,192.168.5.2,63184,183.240.139.64,2011,198.18.0.1,63183,198.18.0.19,443,84,23345,105,61.995724,240.371749,8,clients4.google.com,192.168.5.2,63184,183.240.139.64,2011,75,25567,84,61.997207,240.414784,8
198.18.0.1,63186,198.18.0.63,443,192.168.5.2,63187,103.216.253.85,2011,198.18.0.1,63186,198.18.0.63,443,214,43845,107,66.279231,249.02329000000003,31,beacons.gcp.gvt2.com,192.168.5.2,63187,103.216.253.85,2011,178,66037,85,66.28064,249.061713,31
198.18.0.1,63185,198.18.0.63,443,192.168.5.2,63188,103.216.253.85,2011,198.18.0.1,63185,198.18.0.63,443,10,2362,106,66.279134,0.1055779999999941,1,beacons.gcp.gvt2.com,192.168.5.2,63188,103.216.253.85,2011,18,9797,86,66.280644,0.1089210000000093,2
198.18.0.1,63193,198.18.0.64,443,192.168.5.2,63194,103.216.253.85,2011,198.18.0.1,63193,198.18.0.64,443,91,17448,109,69.640578,245.66182,9,google.com,192.168.5.2,63194,103.216.253.85,2011,81,25880,88,69.642079,245.701217,9
198.18.0.1,63300,198.18.0.139,443,192.168.5.2,63301,120.232.217.159,2011,198.18.0.1,63300,198.18.0.139,443,49,16896,143,251.086909,64.22193800000002,7,safebrowsing.googleapis.com,192.168.5.2,63301,120.232.217.159,2011,43,19769,130,251.087957,64.26279600000001,7
