inRemoteIP,inRemotePort,inLocIP,inLocPort,outLocIP,outLocPort,outRemoteIP,outRemotePort,M Address A,M Port A,M Address B,M Port B,M Packets,M Bytes,M Stream ID,M Rel Start,M Duration,M Flows,Server Name,W Address A,W Port A,W Address B,W Port B,W Packets,W Bytes,W Stream ID,W Rel Start,W Duration,W Flows
198.18.0.1,56911,198.18.0.180,443,192.168.5.2,56913,120.232.217.159,2011,198.18.0.1,56911,198.18.0.180,443,10,2363,36,6.992188,0.0443240000000004,1,update.googleapis.com,192.168.5.2,56913,120.232.217.159,2011,15,4832,30,6.8627590000000005,0.0754589999999995,1
198.18.0.1,56912,198.18.0.179,443,192.168.5.2,56914,120.232.217.159,2011,198.18.0.1,56912,198.18.0.179,443,11,2413,37,6.993407,0.0428739999999994,1,clients2.google.com,192.168.5.2,56914,120.232.217.159,2011,16,5333,31,6.86276,0.0784910000000005,1
198.18.0.1,56916,198.18.0.180,443,192.168.5.2,56917,120.232.217.159,2011,198.18.0.1,56916,198.18.0.180,443,23,11673,39,7.036882,0.097906,2,update.googleapis.com,192.168.5.2,56917,120.232.217.159,2011,24,10630,32,6.90404,0.1391229999999996,2
198.18.0.1,56915,198.18.0.179,443,192.168.5.2,56918,120.232.217.159,2011,198.18.0.1,56915,198.18.0.179,443,10,2265,38,7.036711,0.0980069999999999,1,clients2.google.com,192.168.5.2,56918,120.232.217.159,2011,18,12372,33,6.904278,0.1232110000000004,2
198.18.0.1,56919,198.18.0.14,5228,192.168.5.2,56920,120.232.217.159,2011,198.18.0.1,56919,198.18.0.14,5228,72,16847,40,7.085727,246.242223,4,mtalk.google.com,192.168.5.2,56920,120.232.217.159,2011,64,18600,34,6.951792,246.284528,4
198.18.0.1,56921,198.18.0.181,443,192.168.5.2,56922,120.232.217.159,2011,198.18.0.1,56921,198.18.0.181,443,10,2336,41,7.086693,0.047981,1,android.clients.google.com,192.168.5.2,56922,120.232.217.159,2011,15,3751,35,6.953612,0.0925350000000007,1
198.18.0.1,56924,198.18.0.179,443,192.168.5.2,56926,120.232.217.159,2011,198.18.0.1,56924,198.18.0.179,443,77,16307,43,7.135191,240.278463,8,clients2.google.com,192.168.5.2,56926,120.232.217.159,2011,70,21859,37,7.002592,240.309689,8
198.18.0.1,56923,198.18.0.181,443,192.168.5.2,56927,120.232.217.159,2011,198.18.0.1,56923,198.18.0.181,443,107,19827,42,7.134962,246.207531,13,android.clients.google.com,192.168.5.2,56927,120.232.217.159,2011,89,33664,38,7.002594,246.240338,13
198.18.0.1,56925,198.18.0.180,443,192.168.5.2,56928,120.232.217.159,2011,198.18.0.1,56925,198.18.0.180,443,80,18904,44,7.13542,240.306089,8,update.googleapis.com,192.168.5.2,56928,120.232.217.159,2011,74,25792,36,7.002591,240.343479,8
198.18.0.1,56930,198.18.0.182,443,192.168.5.2,56932,120.232.217.159,2011,198.18.0.1,56930,198.18.0.182,443,10787,8350519,47,8.049872,245.292594,147,www.youtube.com,192.168.5.2,56932,120.232.217.159,2011,4886,3975447,41,7.916451,245.326453,147
198.18.0.1,56929,198.18.0.11,443,192.168.5.2,56931,120.232.217.159,2011,198.18.0.1,56929,198.18.0.11,443,102,33144,46,8.048091,245.294492,11,optimizationguide-pa.googleapis.com,192.168.5.2,56931,120.232.217.159,2011,89,36915,40,7.91526,245.331342,11
198.18.0.1,56933,198.18.0.182,443,192.168.5.2,56934,120.232.217.159,2011,198.18.0.1,56933,198.18.0.182,443,37,16164,48,8.052493,60.465481,4,www.youtube.com,192.168.5.2,56934,120.232.217.159,2011,35,14774,42,7.9192,60.508968,4
198.18.0.1,56936,198.18.0.183,443,192.168.5.2,56938,120.232.217.159,2011,198.18.0.1,56936,198.18.0.183,443,22,11779,50,8.264792,0.1062820000000002,2,i.ytimg.com,192.168.5.2,56938,120.232.217.159,2011,27,11502,44,8.133989,0.1478809999999999,2
198.18.0.1,56935,198.18.0.183,443,192.168.5.2,56937,120.232.217.159,2011,198.18.0.1,56935,198.18.0.183,443,634,439298,49,8.261548,245.08115,29,i.ytimg.com,192.168.5.2,56937,120.232.217.159,2011,378,301588,43,8.133023,245.115267,29
198.18.0.1,56939,198.18.0.36,443,192.168.5.2,56942,120.232.217.159,2011,198.18.0.1,56939,198.18.0.36,443,115,44217,51,8.351117,243.065987,10,fonts.googleapis.com,192.168.5.2,56942,120.232.217.159,2011,84,39630,45,8.219076,243.105817,10
198.18.0.1,56940,198.18.0.184,443,192.168.5.2,56943,120.232.217.159,2011,198.18.0.1,56940,198.18.0.184,443,45,12336,52,8.352613,165.232304,4,rr1---sn-i3belnll.googlevideo.com,192.168.5.2,56943,120.232.217.159,2011,40,12989,46,8.219383,120.26600100000002,4
198.18.0.1,56941,198.18.0.184,443,192.168.5.2,56944,120.232.217.159,2011,198.18.0.1,56941,198.18.0.184,443,45,12396,53,8.352813,165.232152,4,rr1---sn-i3belnll.googlevideo.com,192.168.5.2,56944,120.232.217.159,2011,42,14415,47,8.219543,120.268523,4
198.18.0.1,56945,198.18.0.6,443,192.168.5.2,56946,120.232.217.159,2011,198.18.0.1,56945,198.18.0.6,443,19,4815,54,8.466152,59.358786,3,www.google.com,192.168.5.2,56946,120.232.217.159,2011,19,7807,48,8.333256,14.391948,3
198.18.0.1,56947,198.18.0.27,443,192.168.5.2,56948,120.232.217.159,2011,198.18.0.1,56947,198.18.0.27,443,636,330370,55,8.520424,244.822225,22,fonts.gstatic.com,192.168.5.2,56948,120.232.217.159,2011,363,265251,49,8.387903,244.901223,24
198.18.0.1,56949,198.18.0.206,443,192.168.5.2,56950,120.232.217.159,2011,198.18.0.1,56949,198.18.0.206,443,102237,82120616,56,8.893553,244.449999,46,rr2---sn-i3b7kn6s.googlevideo.com,192.168.5.2,56950,120.232.217.159,2011,38940,38280785,50,8.760515,244.487249,46
198.18.0.1,56953,198.18.0.207,443,192.168.5.2,56954,120.232.217.159,2011,198.18.0.1,56953,198.18.0.207,443,3931,3106116,59,8.918783,165.70474800000002,4,rr1---sn-i3belnl7.googlevideo.com,192.168.5.2,56954,120.232.217.159,2011,1593,1365979,51,8.785607,120.736689,4
198.18.0.1,56955,198.18.0.19,443,192.168.5.2,56956,120.232.217.159,2011,198.18.0.1,56955,198.18.0.19,443,99,24477,62,9.004705,240.36244,12,accounts.google.com,192.168.5.2,56956,120.232.217.159,2011,80,30960,52,8.872338,240.392442,12
198.18.0.1,56958,198.18.0.188,443,192.168.5.2,56959,120.232.217.159,2011,198.18.0.1,56958,198.18.0.188,443,27,12509,64,9.368932,0.636273000000001,4,rr3---sn-q4flrnee.googlevideo.com,192.168.5.2,56959,120.232.217.159,2011,32,14339,53,9.236128,0.6654899999999984,4
198.18.0.1,56957,198.18.0.188,443,192.168.5.2,56960,120.232.217.159,2011,198.18.0.1,56957,198.18.0.188,443,22,10481,63,9.368776,0.6704340000000002,4,rr3---sn-q4flrnee.googlevideo.com,192.168.5.2,56960,120.232.217.159,2011,29,14131,54,9.236347,0.7112819999999989,4
198.18.0.1,56963,198.18.0.26,443,192.168.5.2,56964,120.232.217.159,2011,198.18.0.1,56963,198.18.0.26,443,78,16851,67,9.656119,240.180292,8,content-autofill.googleapis.com,192.168.5.2,56964,120.232.217.159,2011,68,21300,55,9.523667,240.21658,8
198.18.0.1,56965,198.18.0.12,443,192.168.5.2,56966,120.232.217.159,2011,198.18.0.1,56965,198.18.0.12,443,242,141904,68,9.678156,241.153265,18,www.gstatic.com,192.168.5.2,56966,120.232.217.159,2011,165,108062,56,9.545311,241.193342,18
198.18.0.1,56974,198.18.0.188,443,192.168.5.2,56976,120.232.217.159,2011,198.18.0.1,56974,198.18.0.188,443,27,12543,76,10.062317,0.6594680000000004,4,rr3---sn-q4flrnee.googlevideo.com,192.168.5.2,56976,120.232.217.159,2011,31,13758,57,9.949514,0.6734739999999988,4
198.18.0.1,56967,198.18.0.188,443,192.168.5.2,56978,120.232.217.159,2011,198.18.0.1,56967,198.18.0.188,443,26,12403,69,10.007995,0.7185260000000007,4,rr3---sn-q4flrnee.googlevideo.com,192.168.5.2,56978,120.232.217.159,2011,29,14428,58,9.949514,0.6845159999999986,4
198.18.0.1,56970,198.18.0.190,443,192.168.5.2,56977,120.232.217.159,2011,198.18.0.1,56970,198.18.0.190,443,102,34524,72,10.059162,240.848836,10,yt3.ggpht.com,192.168.5.2,56977,120.232.217.159,2011,80,33573,59,9.949514,240.873839,10
198.18.0.1,56979,198.18.0.27,443,192.168.5.2,56980,120.232.217.159,2011,198.18.0.1,56979,198.18.0.27,443,74,16550,78,10.321603,240.138093,6,fonts.gstatic.com,192.168.5.2,56980,120.232.217.159,2011,61,19096,60,10.188369,240.174138,6
198.18.0.1,56981,198.18.0.191,443,192.168.5.2,56983,120.232.217.159,2011,198.18.0.1,56981,198.18.0.191,443,200,105343,79,10.456253,240.524476,14,jnn-pa.googleapis.com,192.168.5.2,56983,120.232.217.159,2011,128,75406,61,10.323142,240.568141,14
198.18.0.1,56985,198.18.0.12,443,192.168.5.2,56986,120.232.217.159,2011,198.18.0.1,56985,198.18.0.12,443,128,37285,82,10.794764,241.167237,12,www.gstatic.com,192.168.5.2,56986,120.232.217.159,2011,105,47898,62,10.662221,241.207305,12
198.18.0.1,56987,198.18.0.20,443,192.168.5.2,56988,120.232.217.159,2011,198.18.0.1,56987,198.18.0.20,443,86,19308,83,10.8441,240.138553,8,play.google.com,192.168.5.2,56988,120.232.217.159,2011,72,20467,63,10.71144,240.170842,8
198.18.0.1,56991,198.18.0.188,443,192.168.5.2,56993,120.232.217.159,2011,198.18.0.1,56991,198.18.0.188,443,26,12461,85,10.854512,0.6290680000000002,4,rr3---sn-q4flrnee.googlevideo.com,192.168.5.2,56993,120.232.217.159,2011,30,14150,65,10.7216,0.660283999999999,4
198.18.0.1,56992,198.18.0.188,443,192.168.5.2,56994,120.232.217.159,2011,198.18.0.1,56992,198.18.0.188,443,22,10418,86,10.854757,0.6331680000000013,4,rr3---sn-q4flrnee.googlevideo.com,192.168.5.2,56994,120.232.217.159,2011,29,13735,66,10.721665,0.6654909999999994,4
198.18.0.1,56989,198.18.0.20,443,192.168.5.2,56990,120.232.217.159,2011,198.18.0.1,56989,198.18.0.20,443,10,2325,84,10.851351,0.0824069999999999,1,play.google.com,192.168.5.2,56990,120.232.217.159,2011,22,13582,64,10.718856,0.0944769999999994,2
198.18.0.1,56995,198.18.0.20,443,192.168.5.2,56996,120.232.217.159,2011,198.18.0.1,56995,198.18.0.20,443,161,40012,87,10.983079,242.359717,27,play.google.com,192.168.5.2,56996,120.232.217.159,2011,140,55694,67,10.849812,242.397913,27
198.18.0.1,56999,198.18.0.6,443,192.168.5.2,57000,120.232.217.159,2011,198.18.0.1,56999,198.18.0.6,443,134,59780,90,11.007646,240.407696,10,www.google.com,192.168.5.2,57000,120.232.217.159,2011,96,43620,68,10.874669,240.441767,10
198.18.0.1,57001,198.18.0.193,443,192.168.5.2,57002,120.232.217.159,2011,198.18.0.1,57001,198.18.0.193,443,73,16448,91,11.363615,240.150572,8,www.google.com.hk,192.168.5.2,57002,120.232.217.159,2011,63,19330,69,11.230677,240.186871,8
198.18.0.1,57003,198.18.0.19,443,192.168.5.2,57004,120.232.217.159,2011,198.18.0.1,57003,198.18.0.19,443,83,17061,92,11.523608,240.510904,10,accounts.google.com,192.168.5.2,57004,120.232.217.159,2011,76,25231,70,11.391042,240.548093,10
198.18.0.1,57005,198.18.0.194,443,192.168.5.2,57006,120.232.217.159,2011,198.18.0.1,57005,198.18.0.194,443,81,20760,93,11.558788,240.143087,8,youtube.com,192.168.5.2,57006,120.232.217.159,2011,68,22519,71,11.426812,240.17163,8
198.18.0.1,57022,198.18.0.78,443,192.168.5.2,57023,120.232.217.159,2011,198.18.0.1,57022,198.18.0.78,443,90,24956,105,23.253395,230.089807,9,clients4.google.com,192.168.5.2,57023,120.232.217.159,2011,81,26890,75,23.120475,230.127854,9
198.18.0.1,57055,198.18.0.175,443,192.168.5.2,57056,120.232.217.159,2011,198.18.0.1,57055,198.18.0.175,443,300,188037,113,61.971055,191.379437,21,clientservices.googleapis.com,192.168.5.2,57056,120.232.217.159,2011,369,213170,85,61.838528,191.412536,21
198.18.0.1,57057,198.18.0.180,443,192.168.5.2,57058,221.5.100.174,2011,198.18.0.1,57057,198.18.0.180,443,78,24232,114,62.19024,191.160177,7,update.googleapis.com,192.168.5.2,57058,221.5.100.174,2011,76,29668,86,62.056914,191.199377,7
198.18.0.1,57061,198.18.0.78,443,192.168.5.2,57062,221.5.100.174,2011,198.18.0.1,57061,198.18.0.78,443,74,22171,116,63.515292,189.835048,7,clients4.google.com,192.168.5.2,57062,221.5.100.174,2011,67,24753,88,63.382233,189.871466,7
198.18.0.1,57067,198.18.0.6,443,192.168.5.2,57068,103.216.253.85,2011,198.18.0.1,57067,198.18.0.6,443,18,4699,118,68.51796,58.954567,3,www.google.com,192.168.5.2,57068,103.216.253.85,2011,22,6989,90,68.384723,13.99364700000001,3
198.18.0.1,57073,198.18.0.42,443,192.168.5.2,57082,103.216.253.85,2011,198.18.0.1,57073,198.18.0.42,443,22,10998,125,72.364248,0.3179729999999949,3,beacons.gcp.gvt2.com,192.168.5.2,57082,103.216.253.85,2011,24,10465,97,72.231533,0.3534549999999967,3
198.18.0.1,57071,198.18.0.42,443,192.168.5.2,57079,103.216.253.85,2011,198.18.0.1,57071,198.18.0.42,443,152,33847,121,72.363733,180.97936,29,beacons.gcp.gvt2.com,192.168.5.2,57079,103.216.253.85,2011,149,52238,94,72.230879,181.018596,29
198.18.0.1,57074,198.18.0.42,443,192.168.5.2,57078,103.216.253.85,2011,198.18.0.1,57074,198.18.0.42,443,20,10840,123,72.363946,0.3183910000000054,2,beacons.gcp.gvt2.com,192.168.5.2,57078,103.216.253.85,2011,23,10223,93,72.230848,0.3613849999999985,2
198.18.0.1,57075,198.18.0.42,443,192.168.5.2,57081,103.216.253.85,2011,198.18.0.1,57075,198.18.0.42,443,22,10934,124,72.364078,0.3180639999999926,3,beacons.gcp.gvt2.com,192.168.5.2,57081,103.216.253.85,2011,23,11060,96,72.23094,0.3541029999999949,3
198.18.0.1,57069,198.18.0.19,443,192.168.5.2,57080,103.216.253.85,2011,198.18.0.1,57069,198.18.0.19,443,79,17398,119,72.363205,180.980079,9,accounts.google.com,192.168.5.2,57080,103.216.253.85,2011,69,23043,95,72.230901,181.015778,9
198.18.0.1,57072,198.18.0.42,443,192.168.5.2,57076,103.216.253.85,2011,198.18.0.1,57072,198.18.0.42,443,10,2298,122,72.363753,0.3186180000000007,1,beacons.gcp.gvt2.com,192.168.5.2,57076,103.216.253.85,2011,20,9964,91,72.230788,0.3217199999999991,2
198.18.0.1,57070,198.18.0.42,443,192.168.5.2,57077,103.216.253.85,2011,198.18.0.1,57070,198.18.0.42,443,11,2318,120,72.363712,0.3185969999999969,1,beacons.gcp.gvt2.com,192.168.5.2,57077,103.216.253.85,2011,18,10235,92,72.230817,0.321052999999992,2
198.18.0.1,57083,198.18.0.211,443,192.168.5.2,57084,103.216.253.85,2011,198.18.0.1,57083,198.18.0.211,443,35,11193,126,72.923126,5.710301000000001,6,e2c23.gcp.gvt2.com,192.168.5.2,57084,103.216.253.85,2011,34,13945,98,72.789894,5.745812999999998,6
198.18.0.1,57092,198.18.0.48,443,192.168.5.2,57093,103.216.253.85,2011,198.18.0.1,57092,198.18.0.48,443,67,15749,129,77.956538,175.38646400000002,9,beacons.gvt2.com,192.168.5.2,57093,103.216.253.85,2011,60,18065,102,77.823465,175.42769,9
198.18.0.1,57117,198.18.0.6,443,192.168.5.2,57118,103.216.253.85,2011,198.18.0.1,57117,198.18.0.6,443,25,11032,136,128.584256,55.23822899999999,3,www.google.com,192.168.5.2,57118,103.216.253.85,2011,26,11729,110,128.45087,10.267691999999982,3
198.18.0.1,57168,198.18.0.212,443,192.168.5.2,57169,120.232.217.159,2011,198.18.0.1,57168,198.18.0.212,443,61,17900,151,209.467783,43.87524500000001,11,chromewebstore.googleapis.com,192.168.5.2,57169,120.232.217.159,2011,54,21958,127,209.334346,43.908481,11
198.18.0.1,57174,198.18.0.197,443,192.168.5.2,57175,120.232.217.159,2011,198.18.0.1,57174,198.18.0.197,443,42,15966,153,222.538832,30.811454,7,safebrowsing.googleapis.com,192.168.5.2,57175,120.232.217.159,2011,41,18001,129,222.405427,30.84143900000001,7
198.18.0.1,57197,198.18.0.207,443,192.168.5.2,57198,221.5.100.174,2011,198.18.0.1,57197,198.18.0.207,443,6488,5204944,164,251.414737,1.9287479999999848,4,rr1---sn-i3belnl7.googlevideo.com,192.168.5.2,57198,221.5.100.174,2011,2758,2409698,136,251.281383,1.9654439999999909,4
