,Time,Direction,StreamID
0,7.682368,0,51.0
1,7.772967,1,51.0
2,7.774564,0,51.0
3,7.81585,1,51.0
4,8.479938,0,51.0
5,8.522257,1,51.0
6,8.545259,0,51.0
7,8.60456,1,51.0
8,8.604938,0,51.0
9,9.220643,1,51.0
10,9.220937,0,51.0
11,7.689014,0,60.0
12,7.775913,1,60.0
13,7.776828,0,60.0
14,7.693571,0,69.0
15,7.783976,1,69.0
16,7.785278,0,69.0
17,7.82483,1,69.0
18,52.83143,0,69.0
19,7.707882,0,78.0
20,7.793082,1,78.0
21,7.794724,0,78.0
22,7.833844,1,78.0
23,11.875418,0,78.0
24,11.917782,1,78.0
25,11.935664,0,78.0
26,12.042697,1,78.0
27,12.043872,0,78.0
28,16.250458,1,78.0
29,16.251279,0,78.0
30,16.339449,1,78.0
31,16.339824,0,78.0
32,18.911529,1,78.0
33,18.912157,0,78.0
34,18.932199,1,78.0
35,19.029423,0,78.0
36,19.139889,1,78.0
37,19.140162,0,78.0
38,19.239968,1,78.0
39,19.240233,0,78.0
40,8.610573,0,86.0
41,8.712398,1,86.0
42,8.712905,0,86.0
43,8.771358,1,86.0
44,8.793674,0,86.0
45,8.849505,1,86.0
46,38.855599,0,86.0
47,38.910112,1,86.0
48,68.911005,0,86.0
49,68.971798,1,86.0
50,98.973041,0,86.0
51,99.032654,1,86.0
52,129.034004,0,86.0
53,129.09487,1,86.0
54,159.096399,0,86.0
55,159.157185,1,86.0
56,189.15883,0,86.0
57,189.214241,1,86.0
58,219.21626,0,86.0
59,219.271054,1,86.0
60,246.774423,0,86.0
61,12.748875,0,122.0
62,12.850085,1,122.0
63,12.882265,0,122.0
64,12.936024,1,122.0
65,12.941997,0,122.0
66,13.075275,1,122.0
67,13.57127,0,122.0
68,13.617094,1,122.0
69,13.620956,0,122.0
70,13.668163,1,122.0
71,58.743125,0,122.0
72,7.095771,0,48.0
73,7.250876,1,48.0
74,7.252025,0,48.0
75,7.325737,1,48.0
76,7.325831,0,48.0
77,7.575714,1,48.0
78,11.250824,0,48.0
79,11.406095,1,48.0
80,39.108467,0,48.0
81,39.181881,1,48.0
82,39.358465,0,48.0
83,7.699546,0,74.0
84,7.095456,0,47.0
85,7.288407,1,47.0
86,7.288725,0,47.0
87,7.708628,0,79.0
88,7.796319,1,79.0
89,7.797586,0,79.0
90,7.685941,0,56.0
91,10.515216,0,99.0
92,10.67949,1,99.0
93,10.682052,0,99.0
94,7.684096,0,52.0
95,7.767792,1,52.0
96,7.769509,0,52.0
97,7.809288,1,52.0
98,7.811254,0,52.0
99,7.815903,1,52.0
100,53.112975,0,52.0
101,127.849832,1,52.0
102,11.246711,0,113.0
103,11.338465,1,113.0
104,11.338877,0,113.0
105,11.391166,1,113.0
106,11.391423,0,113.0
107,12.177189,1,113.0
108,12.177631,0,113.0
109,7.689312,0,61.0
110,7.69466,0,70.0
111,7.789047,1,70.0
112,7.790646,0,70.0
113,7.686232,0,57.0
114,7.773057,1,57.0
115,7.774736,0,57.0
116,7.815835,1,57.0
117,8.793962,0,57.0
118,8.83565,1,57.0
119,8.852445,0,57.0
120,8.853559,1,57.0
121,8.854758,0,57.0
122,8.924909,1,57.0
123,8.925221,0,57.0
124,8.927886,1,57.0
125,9.969416,0,57.0
126,10.026953,1,57.0
127,10.027287,0,57.0
128,10.177193,1,57.0
129,10.177663,0,57.0
130,10.273856,1,57.0
