,Time,Direction,StreamID
0,11.765336,0,86.0
1,12.188805,1,86.0
2,12.189243,0,86.0
3,12.412194,1,86.0
4,3.944591,0,26.0
5,4.038288,1,26.0
6,4.039679,0,26.0
7,4.07859,1,26.0
8,4.078824,0,26.0
9,4.10058,1,26.0
10,4.101451,0,26.0
11,6.980867,0,46.0
12,7.061129,1,46.0
13,7.061602,0,46.0
14,7.105256,1,46.0
15,52.109807,0,46.0
16,9.926875,0,75.0
17,10.517917,1,75.0
18,10.518214,0,75.0
19,10.812282,1,75.0
20,10.015348,0,76.0
21,10.607324,1,76.0
22,10.607649,0,76.0
23,10.901845,1,76.0
24,9.625823,0,71.0
25,9.731662,1,71.0
26,9.733269,0,71.0
27,9.777716,1,71.0
28,9.777921,0,71.0
29,9.778343,1,71.0
30,9.783293,0,71.0
31,243.962925,1,71.0
32,243.964269,0,71.0
33,244.009068,1,71.0
34,244.03753,0,71.0
35,6.886461,0,42.0
36,6.663335,0,41.0
37,6.762493,1,41.0
38,6.763785,0,41.0
39,6.807439,1,41.0
40,6.807618,0,41.0
41,6.808122,1,41.0
42,6.887428,0,41.0
43,6.890645,1,41.0
44,6.977837,0,41.0
45,6.980088,1,41.0
46,7.069182,0,41.0
47,7.069298,1,41.0
48,7.42864,0,41.0
49,7.479661,1,41.0
50,7.480339,0,41.0
51,7.710608,1,41.0
52,7.712215,0,41.0
53,7.749072,1,41.0
54,8.143741,0,41.0
55,8.22595,1,41.0
56,8.226556,0,41.0
57,8.231903,1,41.0
58,8.344309,0,41.0
59,8.400686,1,41.0
60,8.401648,0,41.0
61,8.575031,1,41.0
62,8.575579,0,41.0
63,8.892242,1,41.0
64,8.892666,0,41.0
65,8.898367,1,41.0
66,8.935883,0,41.0
67,9.272677,1,41.0
68,9.273132,0,41.0
69,9.275793,1,41.0
70,9.544217,0,41.0
71,9.586711,1,41.0
72,9.592174,0,41.0
73,9.68823,1,41.0
74,9.688678,0,41.0
75,9.772357,1,41.0
76,9.77302,0,41.0
77,9.773091,1,41.0
78,9.878486,0,41.0
79,9.952479,1,41.0
80,9.980569,0,41.0
81,10.028407,1,41.0
82,10.028807,0,41.0
83,10.029338,1,41.0
84,10.034315,0,41.0
85,10.05032,1,41.0
86,10.07976,0,41.0
87,10.433475,1,41.0
88,10.433859,0,41.0
89,10.459421,1,41.0
90,10.536012,0,41.0
91,10.602098,1,41.0
92,10.602456,0,41.0
93,10.81562,1,41.0
94,10.817006,0,41.0
95,11.215833,1,41.0
96,11.217435,0,41.0
97,11.394643,1,41.0
98,11.395055,0,41.0
99,12.165954,1,41.0
100,12.166259,0,41.0
101,17.755893,1,41.0
102,17.756223,0,41.0
103,21.011,1,41.0
104,21.011351,0,41.0
105,30.754745,1,41.0
106,30.75507,0,41.0
107,40.75646,1,41.0
108,40.757665,0,41.0
109,57.742209,1,41.0
110,57.7648,0,41.0
111,63.760334,1,41.0
112,63.760598,0,41.0
113,97.730088,1,41.0
114,97.751143,0,41.0
115,103.748172,1,41.0
116,103.748451,0,41.0
117,137.732103,1,41.0
118,137.75158,0,41.0
119,143.750925,1,41.0
120,143.751334,0,41.0
121,167.733083,1,41.0
122,167.752878,0,41.0
123,183.729154,1,41.0
124,183.747221,0,41.0
125,189.710054,1,41.0
126,189.71054,0,41.0
127,207.730151,1,41.0
128,207.749714,0,41.0
129,223.73009,1,41.0
130,223.749094,0,41.0
131,233.988095,1,41.0
132,233.989111,0,41.0
133,233.989544,1,41.0
134,234.002824,0,41.0
135,243.648896,1,41.0
136,243.649306,0,41.0
137,243.649706,1,41.0
138,243.761296,0,41.0
139,243.819153,1,41.0
140,243.819386,0,41.0
141,243.985552,1,41.0
142,243.985922,0,41.0
143,244.004105,1,41.0
144,244.029058,0,41.0
145,245.045056,1,41.0
146,245.04536,0,41.0
147,245.193975,1,41.0
148,245.19422,0,41.0
149,245.198391,1,41.0
150,245.245836,0,41.0
151,245.266242,1,41.0
152,245.266722,0,41.0
153,6.888793,0,43.0
154,6.972903,1,43.0
155,6.976229,0,43.0
156,7.013066,1,43.0
157,7.013213,0,43.0
158,7.013446,1,43.0
159,7.013679,0,43.0
160,7.028733,1,43.0
161,8.390215,0,43.0
162,8.424573,1,43.0
163,8.430373,0,43.0
164,8.842411,1,43.0
165,8.845145,0,43.0
166,9.673517,1,43.0
167,9.676762,0,43.0
168,9.718395,1,43.0
169,9.720379,0,43.0
170,9.784055,1,43.0
171,9.786091,0,43.0
172,9.835043,1,43.0
173,9.835425,0,43.0
174,9.863852,1,43.0
175,9.872338,0,43.0
176,9.905471,1,43.0
177,9.908523,0,43.0
178,9.961905,1,43.0
179,9.96412,0,43.0
180,125.018293,1,43.0
181,125.035323,0,43.0
182,125.036664,1,43.0
183,125.084725,0,43.0
184,218.164868,1,43.0
185,218.166119,0,43.0
186,218.197719,1,43.0
187,218.198064,0,43.0
188,218.198554,1,43.0
189,218.253507,0,43.0
190,218.286244,1,43.0
191,218.322693,0,43.0
192,218.624286,1,43.0
193,218.681616,0,43.0
194,243.957494,1,43.0
195,243.95844,0,43.0
196,243.958502,1,43.0
197,243.961022,0,43.0
198,10.200306,0,77.0
199,10.295808,1,77.0
200,10.297359,0,77.0
201,10.338477,1,77.0
202,10.33871,0,77.0
203,10.339286,1,77.0
204,10.371122,0,77.0
205,10.371162,1,77.0
206,55.374765,0,77.0
207,8.139577,0,52.0
208,8.74937,1,52.0
209,8.749883,0,52.0
210,9.041747,1,52.0
211,6.662932,0,40.0
212,6.767971,1,40.0
213,6.768937,0,40.0
214,6.812768,1,40.0
215,51.831779,0,40.0
216,11.104456,0,83.0
217,11.544726,1,83.0
218,11.54503,0,83.0
219,11.762519,1,83.0
220,8.139904,0,53.0
221,8.743298,1,53.0
222,8.74512,0,53.0
223,9.033953,1,53.0
224,11.106052,0,84.0
225,11.530559,1,84.0
226,11.530859,0,84.0
227,11.74368,1,84.0
228,243.627454,0,142.0
229,243.710384,1,142.0
230,243.71161,0,142.0
231,243.754477,1,142.0
232,10.452695,0,80.0
233,10.879594,1,80.0
234,10.881137,0,80.0
235,11.091852,1,80.0
236,7.692818,0,49.0
237,7.775207,1,49.0
238,7.776494,0,49.0
239,7.818383,1,49.0
240,8.49603,0,49.0
241,8.538134,1,49.0
242,14.037157,0,49.0
243,14.078134,1,49.0
244,19.349526,0,49.0
245,19.436879,1,49.0
246,24.938446,0,49.0
247,24.986398,1,49.0
248,25.179359,0,49.0
249,25.221732,1,49.0
250,29.999813,0,49.0
251,30.043428,1,49.0
252,36.074606,0,49.0
253,36.114817,1,49.0
254,41.711777,0,49.0
255,41.755981,1,49.0
256,47.037081,0,49.0
257,47.082752,1,49.0
258,52.274464,0,49.0
259,52.319175,1,49.0
260,52.625497,0,49.0
261,52.672321,1,49.0
262,57.336653,0,49.0
263,57.38291,1,49.0
264,57.574585,0,49.0
265,57.621009,1,49.0
266,63.411856,0,49.0
267,63.452367,1,49.0
268,68.475114,0,49.0
269,68.51486,1,49.0
270,74.551357,0,49.0
271,74.592091,1,49.0
272,79.036257,0,49.0
273,79.078252,1,49.0
