Address A,Port A,Address B,Port B,Packets,Bytes,Stream ID,Packets A to B,Bytes A to B,Packets B to A,Bytes B to A,Rel Start,Duration,Bits/s A to B,Bits/s B to A,Flows
101.126.24.87,443,192.168.5.2,54531,6,355,10,3,193,3,162,2.913784,0.061029,25299.0,21235.0,0
175.24.155.136,443,192.168.5.2,54560,14,1191,78,6,682,8,509,15.325778,54.349161,100.0,74.0,2
192.168.5.2,55232,10.201.25.103,7680,14,1006,150,7,507,7,499,244.722205,0.0106450000000108,381023.0,375011.0,3
192.168.5.2,55156,10.201.108.124,7680,9,593,126,5,365,4,228,164.292729,0.0368430000000046,79255.0,49507.0,1
192.168.5.2,55190,10.203.141.10,7680,3,222,139,3,222,0,0,204.555048,3.013688000000002,589.0,0.0,0
192.168.5.2,55108,10.203.175.33,7680,11,862,111,6,462,5,400,101.462793,0.0244019999999949,151462.0,131136.0,4
192.168.5.2,55200,10.203.175.33,7680,12,916,143,6,462,6,454,221.979888,0.0311780000000112,118545.0,116492.0,4
192.168.5.2,55062,10.203.199.2,7680,12,1032,89,6,522,6,510,61.25778,0.0360310000000012,115900.0,113235.0,4
192.168.5.2,55164,10.203.199.2,7680,12,1032,129,6,522,6,510,181.689968,0.0326799999999991,127784.0,124847.0,4
192.168.5.2,55052,10.203.214.225,7680,12,898,85,7,507,5,391,43.371985,0.0218599999999966,185544.0,143092.0,3
192.168.5.2,55122,10.208.13.114,7680,3,222,115,3,222,0,0,123.800073,3.020173999999997,588.0,0.0,0
192.168.5.2,55098,10.208.124.200,7680,12,898,105,7,507,5,391,83.608945,0.1117429999999899,36297.0,27992.0,3
192.168.5.2,54783,20.189.173.23,443,22,3836,3,11,2927,11,909,0.604357,128.682181,181.0,56.0,2
192.168.5.2,54547,20.190.148.164,443,3,162,93,2,108,1,54,64.134847,0.0639600000000086,13508.0,6754.0,0
192.168.5.2,62823,20.198.162.76,443,5,555,108,3,264,2,291,93.015788,142.164104,14.0,16.0,2
192.168.5.2,55036,20.213.196.212,443,36,9255,81,17,2799,19,6456,25.225894,105.03236400000002,213.0,491.0,8
192.168.5.2,55213,40.99.9.98,443,102,29961,146,39,10795,63,19166,235.535904,17.51097900000002,4931.0,8756.0,20
192.168.5.2,55222,52.168.117.175,443,31,12532,147,17,4736,14,7796,236.393553,5.967083000000002,6349.0,10452.0,8
192.168.5.2,54906,58.192.113.12,7680,12,898,23,7,507,5,391,3.309145,0.0124949999999999,324609.0,250340.0,3
192.168.5.2,54901,61.156.44.221,443,112,87662,19,35,6186,77,81476,3.044128,2.83068,17482.0,230265.0,10
192.168.5.2,54903,101.69.128.51,443,52,38754,22,22,4756,30,33998,3.244537,2.623286,14503.0,103680.0,6
192.168.5.2,54904,101.69.128.51,443,76,61772,21,32,4870,44,56902,3.244537,2.623328,14851.0,173526.0,4
192.168.5.2,62947,103.212.12.43,3000,3,200,119,2,133,1,67,137.271487,0.0795019999999908,13383.0,6741.0,2
192.168.5.2,55066,103.216.253.85,2061,49,26190,91,24,14606,25,11584,62.585152,12.820071000000006,9114.0,7228.0,7
192.168.5.2,55074,103.216.253.85,2061,45,22014,95,21,12953,24,9061,70.002988,5.413381999999999,19142.0,13390.0,9
192.168.5.2,55075,103.216.253.85,2061,18,5486,94,10,4950,8,536,70.002986,1.4774989999999946,26802.0,2902.0,1
192.168.5.2,55076,103.216.253.85,2061,25,10924,96,11,4400,14,6524,70.003092,0.7621990000000096,46182.0,68475.0,3
192.168.5.2,55084,103.216.253.85,2061,569,315987,99,268,173799,301,142188,78.615693,169.03053,8225.0,6729.0,48
192.168.5.2,55086,103.216.253.85,2061,17,4416,100,9,3868,8,548,79.319085,1.449144000000004,21353.0,3025.0,1
192.168.5.2,55090,103.216.253.85,2061,73,23364,102,34,13140,39,10224,80.739041,167.06728099999998,629.0,489.0,9
192.168.5.2,55092,103.216.253.85,2061,18113,14821970,103,8136,759112,9977,14062858,80.820975,166.882257,36390.0,674145.0,14
192.168.5.2,55100,103.216.253.85,2061,74,22120,106,36,15054,38,7066,83.765274,164.041089,734.0,344.0,11
192.168.5.2,55106,103.216.253.85,2061,54,20277,110,25,8993,29,11284,99.455771,148.360132,484.0,608.0,5
192.168.5.2,55011,112.21.164.39,443,107,73437,71,44,5652,63,67785,12.385444,62.817413,719.0,8632.0,6
192.168.5.2,55023,112.21.164.39,443,40,14429,75,21,4028,19,10401,13.999696,61.200347,526.0,1359.0,6
192.168.5.2,55170,117.18.232.200,443,6,2228,131,4,2100,2,128,182.953671,0.2646889999999757,63470.0,3868.0,1
192.168.5.2,55172,117.18.232.200,443,8,2188,132,4,1968,4,220,183.320043,0.0539569999999969,291787.0,32618.0,1
192.168.5.2,55244,119.188.204.71,443,34,11882,153,17,6685,17,5197,246.606764,0.9890399999999886,54072.0,42036.0,6
192.168.5.2,55246,119.188.204.71,443,15,6631,154,8,2438,7,4193,246.606767,0.043374,449670.0,773366.0,4
192.168.5.2,62818,120.46.58.234,11112,6,398,109,3,176,3,222,96.770857,120.066454,11.0,14.0,1
192.168.5.2,54729,120.53.53.53,443,399,77140,0,195,21218,204,55922,0.0,246.6164,688.0,1814.0,107
192.168.5.2,55130,120.133.65.231,443,29,6481,117,15,1792,14,4689,136.698101,60.21051499999999,238.0,623.0,7
192.168.5.2,54861,120.232.217.159,2061,6,794,25,3,596,3,198,3.649894,0.2202820000000001,21644.0,7190.0,1
192.168.5.2,54863,120.232.217.159,2061,28,11772,2,13,4550,15,7222,0.100606,3.760792,9678.0,15362.0,7
192.168.5.2,55132,120.232.217.159,2061,63,23541,118,30,17563,33,5978,136.863285,110.94541,1266.0,431.0,9
192.168.5.2,55234,120.232.217.159,2061,100,56957,151,44,12537,56,44420,245.906931,1.8926600000000064,52992.0,187756.0,7
192.168.5.2,55236,120.232.217.159,2061,16,4317,152,9,3847,7,470,246.228269,0.4441899999999918,69285.0,8464.0,1
192.168.5.2,54965,121.9.250.45,6881,13,1219,50,12,1145,1,74,8.249813,19.223008,476.0,30.0,1
192.168.5.2,55082,121.9.250.45,6881,13,2031,98,12,1957,1,74,78.374763,19.70462000000001,794.0,30.0,1
192.168.5.2,55140,121.9.250.45,6881,13,1219,122,12,1145,1,74,148.372226,19.24158399999999,476.0,30.0,1
192.168.5.2,55196,121.9.250.45,6881,13,2479,141,12,2405,1,74,218.554364,19.210564000000005,1001.0,30.0,1
192.168.5.2,54913,121.43.167.86,443,41,15557,26,22,5118,19,10439,3.686436,2.181453,18769.0,38282.0,12
192.168.5.2,54914,121.43.167.86,443,12,6581,27,6,2168,6,4413,3.701886,0.0307499999999998,564032.0,1148097.0,2
192.168.5.2,55030,121.248.49.141,7680,14,1024,79,7,516,7,508,21.115887,0.0108519999999998,380390.0,374493.0,3
192.168.5.2,55134,121.248.49.141,7680,14,1024,120,7,516,7,508,141.536523,0.0121129999999993,340790.0,335507.0,3
192.168.5.2,54889,122.192.189.41,443,16,7710,16,8,2289,8,5421,3.035162,0.0455349999999996,402152.0,952410.0,2
192.168.5.2,54891,122.192.189.41,443,22,8782,14,10,2477,12,6305,3.03507,0.0451319999999997,439067.0,1117610.0,4
192.168.5.2,54893,122.192.189.41,443,22,8782,13,10,2477,12,6305,3.03507,0.0422979999999997,468485.0,1192491.0,4
192.168.5.2,54894,122.192.189.41,443,22,8718,15,10,2413,12,6305,3.035121,0.0450409999999998,428587.0,1119868.0,4
192.168.5.2,54896,122.192.189.41,443,22,8750,17,10,2445,12,6305,3.035162,0.0452589999999997,432179.0,1114474.0,4
192.168.5.2,54898,122.192.189.41,443,696,654092,18,194,18396,502,635696,3.035162,2.830295,51997.0,1796833.0,20
192.168.5.2,55183,180.101.50.188,80,9,526,137,5,290,4,236,192.962863,0.0201780000000155,114976.0,93567.0,0
192.168.5.2,55187,180.101.50.188,80,10,580,138,6,344,4,236,202.922033,0.3129289999999969,8794.0,6033.0,0
192.168.5.2,55193,180.101.50.188,80,10,580,140,6,344,4,236,212.988056,0.3143469999999979,8754.0,6006.0,0
192.168.5.2,55203,180.101.50.188,80,10,580,144,6,344,4,236,222.959255,0.322166999999979,8542.0,5860.0,0
192.168.5.2,55207,180.101.50.188,80,9,526,145,5,290,4,236,233.015831,0.0118260000000134,196177.0,159648.0,0
192.168.5.2,55225,180.101.50.188,80,10,580,148,6,344,4,236,242.964907,0.3231559999999831,8516.0,5842.0,0
192.168.5.2,55249,180.101.50.188,80,10,580,155,6,344,4,236,253.013128,0.3339770000000044,8240.0,5653.0,0
192.168.5.2,55055,180.101.50.242,80,9,526,86,5,290,4,236,52.802122,0.0256690000000006,90381.0,73551.0,0
192.168.5.2,55069,180.101.50.242,80,10,580,92,6,344,4,236,62.877623,0.3156200000000027,8719.0,5981.0,0
192.168.5.2,55079,180.101.50.242,80,10,580,97,6,344,4,236,72.825604,0.3143969999999996,8753.0,6005.0,0
192.168.5.2,55095,180.101.50.242,80,10,580,104,6,344,4,236,82.830731,0.328630000000004,8374.0,5745.0,0
192.168.5.2,55103,180.101.50.242,80,9,526,107,5,290,4,236,92.835068,0.011193999999989,207253.0,168661.0,0
