Address A,Port A,Address B,Port B,Packets,Bytes,Stream ID,Packets A to B,Bytes A to B,Packets B to A,Bytes B to A,Rel Start,Duration,Bits/s A to B,Bits/s B to A,Flows
192.168.5.2,50561,221.5.100.174,2011,2108,1315121,93,1013,782924,1095,532197,30.219402,46.35177,135127,91853,905
192.168.5.2,50477,221.5.100.174,2011,31593,31154739,51,18615,23222952,12978,7931787,12.623153,63.944796,2905375,992329,467
192.168.5.2,50563,221.5.100.174,2011,231,119747,94,117,85944,114,33803,31.166646,45.40232,15143,5956,101
192.168.5.2,50307,1.12.12.12,443,339,79595,0,163,19910,176,59685,0.0,75.801864,2101,6299,98
192.168.5.2,63282,223.5.5.5,443,410,59877,1,201,23082,209,36795,2.5e-05,75.776182,2436,3884,89
192.168.5.2,50485,221.5.100.174,2011,1616,1170207,56,940,1080741,676,89466,14.000005,62.569016000000005,138182,11439,82
192.168.5.2,50487,221.5.100.174,2011,498,349882,57,225,109658,273,240224,14.092877,62.476214,14041,30760,65
192.168.5.2,50489,221.5.100.174,2011,485,421107,58,183,53604,302,367503,14.593314,61.974605,6919,47439,50
192.168.5.2,50385,221.5.100.174,2011,1061,1115771,6,272,56043,789,1059728,3.685431,8.813908,50867,961868,40
192.168.5.2,50547,221.5.100.174,2011,145,91711,86,71,59427,74,32284,18.077963,58.491032,8128,4415,29
192.168.5.2,50390,112.82.180.41,443,734,654938,9,215,19938,519,635000,3.686494,7.699915000000001,20715,659747,22
192.168.5.2,50495,221.5.100.174,2011,80,32690,61,40,23111,40,9579,14.805406,61.764342000000006,2993,1240,21
192.168.5.2,50624,221.5.100.174,2011,92,49825,118,44,30177,48,19648,65.841485,10.728352,22502,14651,19
192.168.5.2,50433,221.5.100.174,2011,66,31528,28,30,15246,36,16282,5.197012,6.219259,19611,20943,17
192.168.5.2,50443,221.5.100.174,2011,112,80570,33,52,19353,60,61217,6.057159,5.358597999999999,28892,91392,17
192.168.5.2,50449,221.5.100.174,2011,508,561606,36,133,30389,375,531217,8.461855,2.953881000000001,82302,1438695,17
