Address A,Port A,Address B,Port B,Packets,Bytes,Stream ID,Packets A to B,Bytes A to B,Packets B to A,Bytes B to A,Rel Start,Duration,Bits/s A to B,Bits/s B to A,Flows
192.168.5.2,57436,120.232.217.159,2011,4661,4004219,36,1926,354913,2735,3649306,6.436907,238.67433,11896,122319,119
192.168.5.2,54350,1.12.12.12,443,360,66122,4,177,17735,183,48387,1.16451,242.587116,584,1595,94
192.168.5.2,54710,223.5.5.5,443,321,43662,5,150,15994,171,27668,1.16451,242.553461,527,912,80
192.168.5.2,57453,120.232.217.159,2011,42595,40120454,45,16113,1435166,26482,38685288,7.466539,237.642544,48313,1302301,52
192.168.5.2,57441,120.232.217.159,2011,969,860896,39,364,61945,605,798951,6.663089,238.440092,2078,26805,43
192.168.5.2,57449,120.232.217.159,2011,364,270308,43,166,76575,198,193733,6.971986,238.135509,2572,6508,29
192.168.5.2,57562,120.232.217.159,2011,139,48343,94,64,34475,75,13868,68.648327,176.46147100000002,1562,628,29
192.168.5.2,57387,112.82.180.41,443,738,655669,14,221,20810,517,634859,3.34792,2.6227789999999995,63474,1936446,20
192.168.5.2,57489,120.232.217.159,2011,111,45724,61,53,27907,58,17817,9.547474,235.555668,947,605,19
192.168.5.2,57546,120.232.217.159,2011,356,207445,87,190,191081,166,16364,60.802661,184.308675,8293,710,19
192.168.5.2,57465,120.232.217.159,2011,166,107645,50,72,20437,94,87208,8.159486,236.946477,690,2944,17
192.168.5.2,57479,120.232.217.159,2011,117,48515,56,57,22079,60,26436,9.318458,235.796067,749,896,16
192.168.5.2,57429,120.232.217.159,2011,87,28886,33,42,14630,45,14256,6.060255,239.046087,489,477,13
192.168.5.2,57475,120.232.217.159,2011,131,72679,55,58,15024,73,57655,8.971747,236.139437,508,1953,13
192.168.5.2,57456,120.232.217.159,2011,82,28797,46,42,13255,40,15542,7.57417,237.538034,446,523,11
192.168.5.2,57485,120.232.217.159,2011,123,69394,59,53,14257,70,55137,9.399706,235.714628,483,1871,11
192.168.5.2,57397,61.156.44.221,443,120,88252,19,39,6514,81,81738,3.35145,2.62092,19883,249494,10
192.168.5.2,57445,120.232.217.159,2011,96,39483,40,47,10640,49,28843,6.753624,238.352416,357,968,10
192.168.5.2,57407,121.43.167.86,443,32,12908,23,18,4210,14,8698,3.648886,2.318553,14526,30011,10
192.168.5.2,57433,120.232.217.159,2011,80,35000,35,37,13736,43,21264,6.431703,238.675865,460,712,9
192.168.5.2,57505,120.232.217.159,2011,75,23982,68,37,13196,38,10786,10.549561,234.553647,450,367,9
192.168.5.2,57521,120.232.217.159,2011,77,28276,76,37,13493,40,14783,21.658189,223.446569,483,529,9
192.168.5.2,57560,120.232.217.159,2011,63,23024,92,32,13364,31,9660,68.648152,176.457941,605,437,9
192.168.5.2,57607,221.5.100.174,2011,53,20268,111,27,11164,26,9104,131.41832,113.690123,785,640,9
192.168.5.2,57617,221.5.100.174,2011,59,19454,115,27,11516,32,7938,137.527466,107.58381699999998,856,590,9
192.168.5.2,57483,120.232.217.159,2011,71,23424,58,34,11721,37,11703,9.395739,235.711674,397,397,8
192.168.5.2,57487,120.232.217.159,2011,87,44623,60,40,12253,47,32370,9.529361,235.575589,416,1099,8
192.168.5.2,57364,120.232.217.159,2011,35,16759,6,18,8124,17,8635,1.164737,4.819218,13486,14334,7
192.168.5.2,57385,120.232.217.159,2011,36,17543,13,18,7931,18,9612,3.347715,2.646347,23975,29057,7
192.168.5.2,57392,120.232.217.159,2011,32,15291,17,17,6715,15,8576,3.348081,2.647289,20292,25916,7
192.168.5.2,57401,120.232.217.159,2011,36,19372,21,18,10147,18,9225,3.454977,2.5292920000000003,32094,29178,7
192.168.5.2,57403,120.232.217.159,2011,36,16655,22,19,6876,17,9779,3.542683,2.448569,22465,31950,7
192.168.5.2,57411,120.232.217.159,2011,41,19538,24,18,7229,23,12309,3.718343,2.2678210000000005,25501,43421,7
192.168.5.2,57431,120.232.217.159,2011,212,173717,34,80,13160,132,160557,6.255604,238.849076,440,5377,7
192.168.5.2,57451,120.232.217.159,2011,68,16835,44,35,10896,33,5939,7.377122,237.734424,366,199,7
192.168.5.2,57467,120.232.217.159,2011,62,18651,51,31,8511,31,10140,8.170511,236.937023,287,342,7
192.168.5.2,57469,120.232.217.159,2011,66,20573,52,35,10823,31,9750,8.676112,236.432908,366,329,7
192.168.5.2,57491,120.232.217.159,2011,60,18859,62,31,9394,29,9465,9.636922,235.466128,319,321,7
192.168.5.2,57497,120.232.217.159,2011,66,22364,65,32,9606,34,12758,9.974537,235.134581,326,434,7
192.168.5.2,57548,120.232.217.159,2011,73,30408,88,38,19046,35,11362,61.03851,184.072974,827,493,7
192.168.5.2,57551,120.232.217.159,2011,64,23651,90,32,11486,32,12165,62.445471,182.677255,503,532,7
192.168.5.2,57619,221.5.100.174,2011,48,19366,116,24,8966,24,10400,138.618035,106.500843,673,781,7
192.168.5.2,57536,20.213.196.212,443,28,7595,81,13,1798,15,5797,43.15141,75.19378400000001,191,616,6
192.168.5.2,57457,40.70.77.148,443,34,6434,47,18,2384,16,4050,7.671458,86.61216999999999,220,374,6
192.168.5.2,57399,101.69.128.51,443,82,65857,20,34,5568,48,60289,3.351489,2.616149,17026,184359,6
192.168.5.2,57538,101.126.24.87,443,35,12639,82,16,3614,19,9025,44.274497,75.15917400000001,384,960,6
192.168.5.2,57370,120.232.217.159,2011,35,13045,9,17,5985,18,7060,3.331069,2.658038,18013,21248,6
192.168.5.2,57422,120.232.217.159,2011,36,18812,30,15,7399,21,11413,5.953616,0.3020689999999995,195955,302262,6
192.168.5.2,57423,120.232.217.159,2011,49,23030,29,25,11111,24,11919,5.953616,0.3242539999999998,274130,294065,6
192.168.5.2,57609,221.5.100.174,2011,33,14309,112,15,7967,18,6342,131.577585,5.766147999999987,11053,8798,6
192.168.5.2,57396,101.69.128.51,443,46,34583,18,20,3974,26,30609,3.351412,2.614789,12158,93648,4
192.168.5.2,57384,112.82.180.41,443,22,8688,12,10,2445,12,6243,3.347429,0.030564,639968,1634079,4
192.168.5.2,57594,112.83.133.193,443,30,7757,106,15,1702,15,6055,108.627563,90.045475,151,537,4
192.168.5.2,57426,120.232.217.159,2011,62,17141,31,30,6297,32,10844,5.988181,239.092923,210,362,4
