Address A,Port A,Address B,Port B,Packets,Bytes,Stream ID,Packets A to B,Bytes A to B,Packets B to A,Bytes B to A,Rel Start,Duration,Bits/s A to B,Bits/s B to A,Flows
192.168.5.2,62437,183.2.172.185,80,11,635,6,10,561,1,74,4.136931,18.974004,236.0,31.0,0
192.168.5.2,62521,183.2.172.185,80,11,635,45,10,561,1,74,14.188286,18.976375000000004,236.0,31.0,0
192.168.5.2,62568,183.2.172.185,80,11,635,64,10,561,1,74,24.140176,18.962956,236.0,31.0,0
192.168.5.2,62576,183.2.172.185,80,11,635,67,10,561,1,74,34.192805,18.997334,236.0,31.0,0
192.168.5.2,62582,183.2.172.185,80,11,635,69,10,561,1,74,44.144654,18.988029,236.0,31.0,0
192.168.5.2,62586,183.2.172.185,80,11,635,70,10,561,1,74,54.208648,18.973662000000004,236.0,31.0,0
192.168.5.2,62654,192.168.31.22,7680,3,222,91,3,222,0,0,146.955706,3.002116000000001,591.0,0.0,0
192.168.5.2,62057,221.5.100.174,2086,1,54,7,1,54,0,0,4.322957,0.0,,,0
192.168.5.2,62102,221.5.100.174,2085,1,54,8,1,54,0,0,4.338214,0.0,,,0
192.168.5.2,62159,221.5.100.174,2085,1,54,10,1,54,0,0,4.700244,0.0,,,0
192.168.5.2,62161,221.5.100.174,2086,1,54,9,1,54,0,0,4.697681,0.0,,,0
