Address A,Port A,Address B,Port B,Packets,Bytes,Stream ID,Packets A to B,Bytes A to B,Packets B to A,Bytes B to A,Rel Start,Duration,Bits/s A to B,Bits/s B to A,Flows
192.168.5.2,61410,221.5.100.174,2011,3326,3089328,36,1247,272371,2079,2816957,10.122094,28.439196,76618,792415,91
192.168.5.2,58499,120.53.53.53,443,200,40899,2,98,10512,102,30387,0.600583,29.679441,2833,8190,58
192.168.5.2,59490,223.5.5.5,443,189,26807,1,90,10112,99,16695,0.600582,29.619932,2731,4509,54
192.168.5.2,61448,221.5.100.174,2011,239,142053,58,109,83546,130,58507,13.011935,25.553017,26156,18317,34
192.168.5.2,61341,112.82.180.41,443,720,653375,4,200,18136,520,635239,2.460315,2.663121,54480,1908254,32
192.168.5.2,61432,221.5.100.174,2011,481,420998,49,190,45732,291,375266,12.604287,25.958556,14093,115650,31
192.168.5.2,61460,221.5.100.174,2011,287,158191,65,147,125045,140,33146,13.741399,24.82004,40304,10683,30
192.168.5.2,61419,221.5.100.174,2011,331,256235,42,154,33402,177,222833,12.323546,26.241151,10183,67933,25
192.168.5.2,61478,221.5.100.174,2011,26782,23871594,73,11484,1044072,15298,22827522,16.567702,21.997266,379709,8301948,25
192.168.5.2,61436,221.5.100.174,2011,89,38338,51,41,21207,48,17131,12.646626,25.919817,6545,5287,23
192.168.5.2,61446,221.5.100.174,2011,397,359004,57,140,40539,257,318465,12.945813,25.619171,12658,99445,19
192.168.5.2,61404,221.5.100.174,2011,86,46680,34,39,28399,47,18281,9.645906,28.915473,7857,5057,17
192.168.5.2,61406,221.5.100.174,2011,102,72647,35,41,18081,61,54566,10.118342,28.443057000000003,5085,15347,17
192.168.5.2,61414,221.5.100.174,2011,240,217082,39,87,24798,153,192284,12.144855,26.419056,7509,58225,17
192.168.5.2,61430,221.5.100.174,2011,55,27103,48,26,15104,29,11999,12.594463,25.96936,4652,3696,17
192.168.5.2,61420,221.5.100.174,2011,94,69837,41,40,14708,54,55129,12.323546,26.23777,4484,16809,15
192.168.5.2,61486,221.5.100.174,2011,438,384778,77,178,30329,260,354449,16.907221,21.65651,11203,130934,15
192.168.5.2,61484,221.5.100.174,2011,171,137349,76,66,20588,105,116761,16.848675,21.712783,7585,43020,13
192.168.5.2,61416,221.5.100.174,2011,178,149768,40,76,14962,102,134806,12.257284,26.305582,4550,40996,11
192.168.5.2,61454,221.5.100.174,2011,69,43064,61,31,13123,38,29941,13.271864,25.293136,4150,9470,11
192.168.5.2,61490,221.5.100.174,2011,58,30241,79,25,15008,33,15233,17.464706,21.099241,5690,5775,11
192.168.5.2,61492,221.5.100.174,2011,58,30760,80,28,13754,30,17006,17.738411,20.826501,5283,6532,11
192.168.5.2,61361,61.156.44.221,443,141,91403,15,68,8789,73,82614,2.466029,2.676004,26274,246977,10
192.168.5.2,61372,121.43.167.86,443,32,12794,19,17,4048,15,8746,2.787949,2.345254,13808,29833,10
192.168.5.2,61396,221.5.100.174,2011,49,24954,30,24,13314,25,11640,5.200026,33.359686,3192,2791,9
192.168.5.2,61412,221.5.100.174,2011,42,21158,38,20,9882,22,11276,12.09435,26.470585,2986,3407,9
192.168.5.2,61440,221.5.100.174,2011,38,17382,53,19,8508,19,8874,12.740616,25.823149,2635,2749,9
192.168.5.2,61444,221.5.100.174,2011,47,23368,56,22,8923,25,14445,12.925801,25.635454000000003,2784,4507,9
192.168.5.2,61450,221.5.100.174,2011,76,54424,59,32,13485,44,40939,13.081094,25.482764000000003,4233,12852,9
192.168.5.2,61458,221.5.100.174,2011,54,31817,63,25,14607,29,17210,13.59569,24.970789000000003,4679,5513,9
192.168.5.2,61482,221.5.100.174,2011,49,29776,75,22,8690,27,21086,16.763454,21.800386,3188,7737,9
192.168.5.2,61498,221.5.100.174,2011,49,28424,82,25,14822,24,13602,27.009948,11.553981999999998,10262,9418,9
192.168.5.2,61428,221.5.100.174,2011,43,26343,46,21,11406,22,14937,12.374555,26.185825,3484,4563,8
192.168.5.2,61330,221.5.100.174,2011,35,16980,3,17,8277,18,8703,0.600677,4.552828,14543,15292,7
192.168.5.2,61346,221.5.100.174,2011,37,19274,7,18,9537,19,9737,2.461649,2.6933770000000004,28327,28921,7
192.168.5.2,61354,221.5.100.174,2011,36,16059,12,18,7275,18,8784,2.463142,2.692141,21618,26102,7
192.168.5.2,61366,221.5.100.174,2011,36,18783,17,18,9586,18,9197,2.598667,2.556322,29999,28781,7
192.168.5.2,61368,221.5.100.174,2011,34,17073,18,17,7335,17,9738,2.633136,2.5221240000000003,23266,30888,7
192.168.5.2,61376,221.5.100.174,2011,41,21276,20,19,8920,22,12356,2.81819,2.339215,30505,42256,7
192.168.5.2,61397,221.5.100.174,2011,41,18987,31,19,7395,22,11592,5.200045,33.362714999999994,1773,2779,7
192.168.5.2,61398,221.5.100.174,2011,47,20006,32,23,9981,24,10025,5.201119,33.361671,2393,2403,7
192.168.5.2,61442,221.5.100.174,2011,39,21869,55,18,7817,21,14052,12.923098,25.638321,2439,4384,7
192.168.5.2,61452,221.5.100.174,2011,49,26986,60,24,12163,25,14823,13.110185,25.45369,3822,4658,7
192.168.5.2,61456,221.5.100.174,2011,37,20257,62,17,9952,20,10305,13.576552,24.988167,3186,3299,7
192.168.5.2,61462,221.5.100.174,2011,43,22711,66,19,8483,24,14228,13.886125,24.675213,2750,4612,7
192.168.5.2,61464,221.5.100.174,2011,46,25071,67,21,9847,25,15224,14.200627,24.36209,3233,4999,7
192.168.5.2,61466,221.5.100.174,2011,35,17357,68,18,8937,17,8420,14.578634,23.982725,2981,2808,7
192.168.5.2,61468,221.5.100.174,2011,41,22728,69,19,7824,22,14904,15.193818,23.368999,2678,5102,7
192.168.5.2,61476,221.5.100.174,2011,34,16227,72,16,7641,18,8586,16.213683,22.350211,2735,3073,7
192.168.5.2,61480,221.5.100.174,2011,35,16510,74,18,7721,17,8789,16.700218,21.863588,2825,3215,7
192.168.5.2,61488,221.5.100.174,2011,59,41470,78,26,11410,33,30060,16.925819,21.637967,4218,11113,7
192.168.5.2,61351,221.5.100.174,2011,32,13745,10,15,6750,17,6995,2.462273,2.692952,20052,20780,6
192.168.5.2,61358,222.134.1.28,443,79,65536,13,31,5214,48,60322,2.465586,2.673146,15604,180527,6
192.168.5.2,61343,112.82.180.41,443,22,8718,5,10,2413,12,6305,2.461478,0.0280809999999998,687439,1796232,4
192.168.5.2,61345,112.82.180.41,443,22,8750,6,10,2445,12,6305,2.461584,0.0262079999999995,746336,1924603,4
192.168.5.2,61348,112.82.180.41,443,23,8772,8,10,2413,13,6359,2.462143,0.0256919999999998,751362,1980071,4
192.168.5.2,61364,112.82.180.41,443,23,8772,16,10,2413,13,6359,2.482728,2.642112,7306,19254,4
192.168.5.2,61391,221.5.100.174,2011,36,15130,28,17,5298,19,9832,5.148316,33.382824,1269,2356,4
192.168.5.2,61409,221.5.100.174,2011,29,14310,37,14,4305,15,10005,10.122094,28.442923,1210,2814,4
192.168.5.2,61359,222.134.1.28,443,47,34567,14,19,3808,28,30759,2.465631,2.67115,11404,92122,4
192.168.5.2,60075,20.189.173.27,443,12,3374,0,6,2815,6,559,0.0,30.860347,729,144,3
192.168.5.2,61427,221.5.100.174,2011,28,15811,45,13,4145,15,11666,12.374364,0.1423229999999993,232991,655747,3
192.168.5.2,61349,112.82.180.41,443,16,7614,9,8,2193,8,5421,2.46222,0.0269080000000001,651999,1611713,2
192.168.5.2,61353,112.82.180.41,443,17,7732,11,8,2257,9,5475,2.462764,0.0251010000000002,719333,1744950,2
192.168.5.2,61387,221.5.100.174,2011,21,13147,26,9,4320,12,8827,5.11813,0.0933739999999998,370124,756270,2
192.168.5.2,61388,221.5.100.174,2011,18,10144,27,8,3536,10,6608,5.118137,0.0922799999999997,306545,572865,2
192.168.5.2,61426,221.5.100.174,2011,23,15320,44,9,3721,14,11599,12.374118,0.1048680000000015,283861,884845,2
