Address A,Port A,Address B,Port B,Packets,Bytes,Stream ID,Packets A to B,Bytes A to B,Packets B to A,Bytes B to A,Rel Start,Duration,Bits/s A to B,Bits/s B to A,Flows
192.168.5.2,60340,221.5.100.174,2011,687,777397,86,167,19663,520,757734,10.97126,2.683242,58624,2259159,10
192.168.5.2,60528,120.253.255.34,443,51,23723,153,23,4388,28,19335,186.927825,60.363295,581,2562,9
192.168.5.2,60212,221.5.100.174,2011,42,23175,24,19,9476,23,13699,3.429327,10.224896,7414,10718,9
192.168.5.2,60243,221.5.100.174,2011,35,19400,37,19,12823,16,6577,5.93865,7.715553000000001,13295,6819,9
192.168.5.2,60275,221.5.100.174,2011,34,18223,56,18,11003,16,7220,5.952872,7.702903,11427,7498,9
192.168.5.2,60280,221.5.100.174,2011,41,20153,58,20,9903,21,10250,6.021139,7.633381,10378,10742,9
192.168.5.2,60306,221.5.100.174,2011,276,264660,72,91,15408,185,249252,8.075072,5.583599999999999,22076,357120,9
192.168.5.2,60402,221.5.100.174,2011,73,22759,108,37,14667,36,8092,18.909187,228.409457,513,283,9
192.168.5.2,60464,221.5.100.174,2011,59,20447,132,28,11010,31,9437,87.087088,160.231601,549,471,9
192.168.5.2,60481,104.208.16.95,443,45,13737,138,25,5496,20,8241,109.38815,63.489192,692,1038,8
192.168.5.2,60225,221.5.100.174,2011,67,40294,30,25,7994,42,32300,5.424862,8.229239,7771,31400,8
192.168.5.2,60295,221.5.100.174,2011,318,305538,66,112,14015,206,291523,7.037102,6.615367999999999,16948,352540,8
192.168.5.2,60326,221.5.100.174,2011,119,103803,78,46,10018,73,93785,8.815359,4.840468999999999,16557,155001,8
192.168.5.2,60173,103.166.52.49,2011,33,15646,6,16,7010,17,8636,0.962795,12.686692,4420,5445,7
192.168.5.2,60517,120.133.65.231,443,30,6547,149,16,1858,14,4689,167.721738,60.27959000000001,246,622,7
192.168.5.2,60439,120.232.217.159,2011,71,29843,122,37,18452,34,11391,60.86798,186.443833,791,488,7
192.168.5.2,60442,120.232.217.159,2011,71,28499,124,37,16366,34,12133,62.26575,185.054786,707,524,7
192.168.5.2,60188,221.5.100.174,2011,33,16960,12,16,7269,17,9691,3.096251,10.555994,5508,7344,7
192.168.5.2,60196,221.5.100.174,2011,37,21321,16,17,10521,20,10800,3.098048,10.554446,7974,8186,7
192.168.5.2,60206,221.5.100.174,2011,33,17361,22,17,8264,16,9097,3.235573,10.415832,6347,6987,7
192.168.5.2,60284,221.5.100.174,2011,109,92597,61,41,9209,68,83388,6.022781,7.633011,9651,87397,7
192.168.5.2,60286,221.5.100.174,2011,279,261205,62,101,14461,178,246744,6.180946,7.473539,15479,264125,7
192.168.5.2,60288,221.5.100.174,2011,29,16927,63,15,11220,14,5707,6.7297080000000005,6.924337999999999,12962,6593,7
192.168.5.2,60310,221.5.100.174,2011,42,24692,74,19,10637,23,14055,8.416318,5.239542999999999,16241,21459,7
192.168.5.2,60313,221.5.100.174,2011,33,14636,75,17,6690,16,7946,8.760637,4.893901000000001,10936,12989,7
192.168.5.2,60330,221.5.100.174,2011,32,16387,79,16,10200,16,6187,9.270254,4.385624,18606,11285,7
192.168.5.2,60332,221.5.100.174,2011,32,15450,80,16,7499,16,7951,9.278238,4.3763190000000005,13708,14534,7
192.168.5.2,60366,221.5.100.174,2011,74,26602,96,35,11413,39,15189,14.363681,232.955763,391,521,7
192.168.5.2,60386,221.5.100.174,2011,60,15735,101,31,10060,29,5675,15.589443,231.727614,347,195,7
192.168.5.2,60431,20.213.196.212,443,27,7529,117,13,1798,14,5731,47.931184,75.17533999999999,191,609,6
192.168.5.2,60169,52.168.117.171,443,24,12336,4,12,6347,12,5989,0.059418,6.261352,8109,7652,6
192.168.5.2,60202,112.16.229.54,443,88,66229,20,38,5808,50,60421,3.099047,10.540701,4408,45857,6
192.168.5.2,60175,221.5.100.174,2011,32,12833,10,15,5839,17,6994,3.079631,10.572576000000002,4418,5292,6
192.168.5.2,60236,221.5.100.174,2011,585,610463,34,178,22208,407,588255,5.936251,7.717934999999999,23019,609753,6
192.168.5.2,60308,221.5.100.174,2011,29,13212,73,15,7656,14,5556,8.275072,5.383642,11376,8256,6
192.168.5.2,60351,221.5.100.174,2011,37,20004,89,17,8568,20,11436,13.615411,0.3190919999999995,214809,286713,6
192.168.5.2,60352,221.5.100.174,2011,39,21822,90,19,12068,20,9754,13.615572,0.3319229999999997,290862,235090,6
192.168.5.2,60354,221.5.100.174,2011,30,14462,91,17,9679,13,4783,13.626687,0.2163579999999996,357888,176855,6
192.168.5.2,60358,221.5.100.174,2011,35,19997,93,17,9202,18,10795,13.682286,0.1998620000000013,368334,432098,6
192.168.5.2,60392,221.5.100.174,2011,58,18166,103,30,8878,28,9288,17.059788,230.258763,308,322,6
192.168.5.2,60398,221.5.100.174,2011,57,13299,106,29,8919,28,4380,17.893509,229.423416,311,152,6
192.168.5.2,60406,221.5.100.174,2011,71,22524,109,34,7048,37,15476,19.281845,228.036101,247,542,6
192.168.5.2,60408,221.5.100.174,2011,118,78591,110,48,10443,70,68148,19.779464,227.539023,367,2396,6
192.168.5.2,60456,221.5.100.174,2011,34,14406,129,15,7980,19,6426,77.1286,5.554579999999987,11493,9255,6
192.168.5.2,60530,103.166.52.49,2011,36,17068,154,17,7579,19,9489,188.433882,58.88780699999998,1029,1289,5
192.168.5.2,60201,112.16.229.54,443,66,41803,19,32,4954,34,36849,3.098886,10.540808,3759,27966,4
192.168.5.2,60259,221.5.100.174,2011,23,9204,48,12,4198,11,5006,5.943856,7.707487,4357,5195,4
192.168.5.2,60260,221.5.100.174,2011,23,8927,49,12,3921,11,5006,5.945115,7.706247,4070,5196,4
192.168.5.2,60270,221.5.100.174,2011,23,9875,53,12,4862,11,5013,5.95029,7.699863,5051,5208,4
192.168.5.2,60271,221.5.100.174,2011,24,10393,54,12,5223,12,5170,5.950302,7.701022000000001,5425,5370,4
192.168.5.2,60318,221.5.100.174,2011,26,13738,76,13,6017,13,7721,8.769043,4.884611,9854,12645,4
192.168.5.2,60357,221.5.100.174,2011,61,18460,92,29,7623,32,10837,13.680855,233.607224,261,371,4
192.168.5.2,60400,221.5.100.174,2011,670,693414,107,195,18942,475,674472,18.511615,228.807004,662,23582,4
192.168.5.2,60191,223.68.10.200,443,20,8578,13,9,2327,11,6251,3.097535,0.0487539999999997,381835,1025720,4
192.168.5.2,60200,223.68.10.200,443,22,8718,18,10,2413,12,6305,3.098499,10.528144,1833,4790,4
192.168.5.2,60458,10.201.108.124,7680,12,916,130,7,516,5,400,80.492409,0.0092160000000092,447916,347222,3
192.168.5.2,60536,10.201.108.124,7680,12,916,156,7,516,5,400,200.627798,0.0105759999999861,390317,302571,3
192.168.5.2,59756,104.208.16.95,443,27,4408,1,13,3250,14,1158,0.047577,124.740577,208,74,3
192.168.5.2,60453,120.232.217.159,2011,22,10305,127,12,4938,10,5367,76.952442,0.1413229999999998,279529,303814,3
192.168.5.2,60226,221.5.100.174,2011,19,7743,31,10,3692,9,4051,5.425946,8.22536,3590,3940,3
192.168.5.2,60249,221.5.100.174,2011,19,8054,41,9,3807,10,4247,5.940503,7.710882,3949,4406,3
192.168.5.2,60250,221.5.100.174,2011,22,10074,42,11,4091,11,5983,5.940516,0.1311600000000004,249527,364928,3
192.168.5.2,60258,221.5.100.174,2011,23,11058,47,11,5026,12,6032,5.943818,7.710248,5214,6258,3
192.168.5.2,60264,221.5.100.174,2011,23,11503,50,11,5454,12,6049,5.946924,7.707194,5661,6278,3
192.168.5.2,60265,221.5.100.174,2011,24,11135,51,12,5103,12,6032,5.946983,7.704301999999999,5298,6263,3
192.168.5.2,60266,221.5.100.174,2011,24,10995,52,12,4963,12,6032,5.947958,7.703302000000001,5154,6264,3
192.168.5.2,60272,221.5.100.174,2011,23,11768,55,11,5736,12,6032,5.950314,7.700651,5958,6266,3
192.168.5.2,60296,221.5.100.174,2011,22,10973,67,11,4667,11,6306,7.037103,0.1376549999999996,271228,366481,3
192.168.5.2,60364,221.5.100.174,2011,27,6526,95,14,4971,13,1555,14.276435,62.645375,634,198,3
192.168.5.2,60627,20.197.71.89,443,3,434,136,2,209,1,225,108.007751,0.1491149999999947,11212,12071,2
192.168.5.2,60167,23.206.188.212,80,10,974,0,5,449,5,525,0.0,0.771015,4658,5447,2
192.168.5.2,60415,23.206.188.212,80,12,1126,112,6,527,6,599,30.528314,0.7847139999999975,5372,6106,2
192.168.5.2,60465,23.206.188.212,80,12,1106,133,6,515,6,591,91.602587,1.414984000000004,2911,3341,2
192.168.5.2,60505,23.206.188.212,80,12,1126,145,6,527,6,599,152.655425,0.7668319999999937,5497,6249,2
192.168.5.2,60522,23.206.188.212,80,10,974,151,5,449,5,525,183.171796,0.7238299999999924,4962,5802,2
192.168.5.2,60720,103.212.12.52,3000,3,200,119,2,133,1,67,52.189293,0.0681489999999982,15612,7865,2
192.168.5.2,60235,221.5.100.174,2011,17,7937,33,9,3572,8,4365,5.935975,0.1409950000000002,202673,247668,2
192.168.5.2,60237,221.5.100.174,2011,20,8370,35,10,3884,10,4486,5.936712,0.1403069999999999,221457,255781,2
192.168.5.2,60245,221.5.100.174,2011,18,8276,38,8,3781,10,4495,5.93873,0.0951890000000004,317767,377774,2
192.168.5.2,60246,221.5.100.174,2011,18,8179,39,9,3759,9,4420,5.938866,0.1030009999999999,291958,343297,2
192.168.5.2,60336,221.5.100.174,2011,16,9386,82,8,3609,8,5777,9.848757,0.0825800000000001,349624,559651,2
192.168.5.2,60347,221.5.100.174,2011,19,10129,87,9,3520,10,6609,13.548696,0.0984289999999994,286094,537158,2
192.168.5.2,60348,221.5.100.174,2011,21,12543,88,9,3716,12,8827,13.548855,0.0966249999999995,307663,730825,2
192.168.5.2,60185,223.68.10.200,443,15,7560,11,7,2139,8,5421,3.095194,0.0512519999999998,333879,846171,2
192.168.5.2,60193,223.68.10.200,443,16,7678,14,8,2257,8,5421,3.097557,0.0516529999999999,349563,839602,2
192.168.5.2,60195,223.68.10.200,443,15,7560,15,8,2193,7,5367,3.097962,0.0518740000000002,338204,827697,2
192.168.5.2,60425,10.203.199.2,7680,8,619,115,5,413,3,206,40.473208,0.0172719999999984,191292,95414,1
192.168.5.2,60511,10.203.199.2,7680,9,673,147,5,413,4,260,160.585905,0.0159069999999985,207707,130760,1
192.168.5.2,60556,23.56.4.72,80,14,1258,163,7,593,7,665,244.134702,0.8240040000000022,5757,6456,1
192.168.5.2,60440,23.206.188.212,80,12,1106,123,6,515,6,591,61.06572,0.7762320000000003,5307,6090,1
192.168.5.2,60488,23.206.188.212,80,14,1258,141,7,593,7,665,122.130812,0.7763419999999996,6110,6852,1
192.168.5.2,60541,23.206.188.212,80,14,1258,158,7,593,7,665,213.653124,0.702760000000012,6750,7570,1
192.168.5.2,60103,101.126.24.53,443,8,477,32,4,218,4,259,5.863956,29.912894,58,69,1
192.168.5.2,60565,103.216.253.85,2011,16,4880,165,9,4398,7,482,247.229581,0.0884959999999921,397577,43572,1
192.168.5.2,60164,112.83.133.193,443,14,832,84,7,382,7,450,10.610296,59.99633600000001,50,60,1
192.168.5.2,60623,116.205.106.69,11112,4,266,118,2,110,2,156,50.570697,120.055062,7,10,1
192.168.5.2,60171,121.248.49.141,7680,8,539,5,5,365,3,174,0.424514,0.0109589999999999,266447,127018,1
192.168.5.2,60487,121.248.49.141,7680,9,593,140,5,365,4,228,120.559901,0.0077070000000105,378876,236667,1
192.168.5.2,60555,121.248.49.141,7680,8,539,162,5,365,3,174,240.717364,0.0081409999999948,358678,170986,1
192.168.5.2,60214,221.5.100.174,2011,17,4764,25,9,4228,8,536,3.783007,0.1676809999999999,201716,25572,1
192.168.5.2,60216,221.5.100.174,2011,17,5093,26,9,4557,8,536,3.917001,0.141483,257670,30307,1
192.168.5.2,60252,221.5.100.174,2011,15,4977,44,9,4573,6,404,5.94068,0.1338819999999998,273255,24140,1
192.168.5.2,60281,221.5.100.174,2011,16,5112,59,9,4642,7,470,6.021203,0.0892420000000004,416126,42132,1
192.168.5.2,60283,221.5.100.174,2011,16,5335,60,9,4865,7,470,6.022154,0.0848960000000005,458443,44289,1
192.168.5.2,60338,221.5.100.174,2011,17,5102,83,9,4506,8,596,9.928099,0.0827629999999999,435556,57610,1
192.168.5.2,60084,221.130.19.132,443,10,651,7,5,297,5,354,1.782089,34.962625,67,81,1
192.168.5.2,60088,221.130.19.132,80,8,495,9,4,231,4,264,1.90898,34.909139,52,60,1
8.140.31.243,80,192.168.5.2,60092,4,216,27,2,108,2,108,4.912359,0.0363059999999997,23797,23797,0
110.249.194.78,80,192.168.5.2,60166,5,318,85,3,186,2,132,10.685374,0.0406890000000004,36570,25952,0
192.168.5.2,60026,20.37.198.118,443,3,198,8,2,132,1,66,1.814734,0.1521369999999999,6941,3470,0
192.168.5.2,60219,223.109.82.6,80,9,526,28,5,290,4,236,4.914226,0.056235,41255,33573,0
192.168.5.2,60375,223.109.82.6,80,9,526,98,5,290,4,236,14.919827,0.0591349999999994,39232,31926,0
192.168.5.2,60413,223.109.82.6,80,9,526,111,5,290,4,236,24.925015,0.052736000000003,43992,35800,0
192.168.5.2,60422,223.109.82.6,80,9,526,114,5,290,4,236,34.945703,0.0525260000000002,44168,35944,0
192.168.5.2,60428,223.109.82.6,80,9,526,116,5,290,4,236,44.950737,0.0564130000000062,41125,33467,0
192.168.5.2,60434,223.109.82.6,80,9,526,120,5,290,4,236,54.953111,0.0506290000000007,45823,37290,0
192.168.5.2,60445,223.109.82.6,80,9,526,125,5,290,4,236,64.955865,0.0532149999999944,43596,35478,0
192.168.5.2,60449,223.109.82.6,80,10,580,126,6,344,4,236,74.96553,0.3559159999999934,7732,5304,0
192.168.5.2,60461,223.109.82.6,80,9,526,131,5,290,4,236,85.018497,0.0542850000000072,42737,34779,0
192.168.5.2,60468,223.109.82.6,80,9,526,134,5,290,4,236,94.98841,0.0524899999999917,44198,35968,0
192.168.5.2,60472,223.109.82.6,80,9,526,135,5,290,4,236,105.034674,0.0516590000000007,44909,36547,0
192.168.5.2,60483,223.109.82.6,80,9,526,139,5,290,4,236,115.006495,0.0578299999999956,40117,32647,0
192.168.5.2,60491,223.109.82.6,80,9,526,142,5,290,4,236,125.059068,0.0546190000000024,42476,34566,0
192.168.5.2,60495,223.109.82.6,80,9,526,143,5,290,4,236,135.005338,0.0500059999999962,46394,37755,0
192.168.5.2,60503,223.109.82.6,80,9,526,144,5,290,4,236,145.012896,0.0504809999999906,45957,37400,0
192.168.5.2,60508,223.109.82.6,80,9,526,146,5,290,4,236,155.03006,0.0538659999999993,43069,35049,0
192.168.5.2,60514,223.109.82.6,80,9,526,148,5,290,4,236,165.019847,0.0532159999999919,43595,35478,0
192.168.5.2,60520,223.109.82.6,80,9,526,150,5,290,4,236,175.050634,0.0507550000000094,45709,37198,0
192.168.5.2,60525,223.109.82.41,80,9,526,152,5,290,4,236,185.065219,0.0458659999999895,50582,41163,0
192.168.5.2,60533,223.109.82.41,80,10,580,155,6,344,4,236,195.085618,0.3553079999999795,7745,5313,0
192.168.5.2,60539,223.109.82.41,80,10,580,157,6,344,4,236,205.095592,0.3568759999999997,7711,5290,0
192.168.5.2,60544,223.109.82.41,80,9,526,159,5,290,4,236,215.150992,0.0441730000000006,52520,42741,0
192.168.5.2,60548,223.109.82.41,80,9,526,160,5,290,4,236,225.107034,0.046291999999994,50116,40784,0
192.168.5.2,60552,223.109.82.41,80,9,526,161,5,290,4,236,235.155989,0.0452879999999993,51227,41688,0
192.168.5.2,60559,223.109.82.41,80,9,526,164,5,290,4,236,245.119658,0.0503290000000049,46096,37513,0
