Address A,Port A,Address B,Port B,Packets,Bytes,Stream ID,Packets A to B,Bytes A to B,Packets B to A,Bytes B to A,Rel Start,Duration,Bits/s A to B,Bits/s B to A,Flows
192.168.5.2,51350,103.216.253.85,2011,2127,1296828,86,1031,764409,1096,532419,30.324266,36.599124,167087,116378,907
192.168.5.2,51269,103.216.253.85,2011,31676,31595515,48,18888,23658177,12788,7937338,13.167169,53.74331,3521655,1181518,565
192.168.5.2,51352,103.216.253.85,2011,233,125710,87,118,90516,115,35194,31.520693,35.396530000000006,20457,7954,101
192.168.5.2,50307,1.12.12.12,443,363,79043,0,180,20610,183,58433,0.0,70.103403,2351,6668,90
192.168.5.2,51275,103.216.253.85,2011,1662,1279148,51,1059,1194390,603,84758,14.542959,52.37437,182438,12946,78
192.168.5.2,63282,223.5.5.5,443,436,64196,1,201,23656,235,40540,1.1e-05,70.071632,2700,4628,76
192.168.5.2,51277,103.216.253.85,2011,464,344560,52,211,105887,253,238673,14.643824,52.273338,16205,36526,59
192.168.5.2,51279,103.216.253.85,2011,481,420023,53,191,54093,290,365930,15.218873,51.700971,8370,56622,46
192.168.5.2,51182,103.216.253.85,2011,1118,1130444,8,284,65412,834,1065032,2.560772,10.394679,50342,819674,42
192.168.5.2,51329,103.216.253.85,2011,150,93892,78,76,62066,74,31826,18.299845,48.62682699999999,10210,5235,29
192.168.5.2,51186,122.205.109.41,443,731,654724,9,225,20318,506,634406,2.562909,9.740932,16686,521022,20
192.168.5.2,51226,103.216.253.85,2011,78,40336,27,36,20429,42,19907,5.118091,7.212924000000001,22658,22079,19
192.168.5.2,51285,103.216.253.85,2011,65,29494,56,34,21357,31,8137,15.621551,51.295817,3330,1269,19
192.168.5.2,51235,103.216.253.85,2011,104,80491,32,45,19328,59,61163,6.523898,5.8098160000000005,26614,84220,17
192.168.5.2,51243,103.216.253.85,2011,577,569040,36,199,37572,378,531468,8.759423,3.574255000000001,84094,1189546,17
192.168.5.2,51323,103.216.253.85,2011,95,53302,75,47,29027,48,24275,18.235745,48.684154,4769,3988,17
192.168.5.2,51262,103.216.253.85,2011,99,55611,44,50,34936,49,20675,12.918169,53.994437,5176,3063,15
192.168.5.2,51241,103.216.253.85,2011,64,34041,35,32,19534,32,14507,8.73957,3.588139,43552,32344,13
192.168.5.2,51267,103.216.253.85,2011,67,31604,47,33,19367,34,12237,12.924931,53.992257,2869,1813,13
192.168.5.2,51282,103.216.253.85,2011,115,85391,54,46,13428,69,71963,15.543071,51.373397,2091,11206,13
192.168.5.2,51287,103.216.253.85,2011,103,70408,57,45,16680,58,53728,15.694933,51.222539000000005,2605,8391,13
192.168.5.2,51319,103.216.253.85,2011,63,28824,73,30,13604,33,15220,17.863451,49.059067,2218,2481,13
192.168.5.2,51331,103.216.253.85,2011,401,380657,79,143,28146,258,352511,18.365575,48.56117,4636,58072,13
192.168.5.2,51333,103.216.253.85,2011,67,36190,80,33,18770,34,17420,18.46769,48.448825,3099,2876,13
192.168.5.2,51209,121.43.167.86,443,38,15352,20,20,4984,18,10368,2.927261,9.379245,4251,8843,12
192.168.5.2,51259,103.216.253.85,2011,50,22445,43,24,10631,26,11814,12.648898,54.27356,1567,1741,11
192.168.5.2,51295,103.216.253.85,2011,57,34322,61,27,12958,30,21364,16.010695,50.906848,2036,3357,11
192.168.5.2,51299,103.216.253.85,2011,44,16682,63,22,12351,22,4331,16.288328,50.632068,1951,684,11
192.168.5.2,51366,103.216.253.85,2011,58,32561,92,29,17431,29,15130,57.448338,9.469181,14726,12782,11
192.168.5.2,51311,103.216.253.85,2011,50,27337,69,25,12834,25,14503,17.748781,49.166754000000005,2088,2359,10
192.168.5.2,51196,218.92.216.56,443,150,93591,15,74,9353,76,84238,2.56521,9.736571,7684,69213,10
192.168.5.2,51179,103.216.253.85,2011,43,22344,6,21,11301,22,11043,2.559497,9.779428,9244,9033,9
192.168.5.2,51213,103.216.253.85,2011,53,27636,21,25,13180,28,14456,2.944826,9.392410000000002,11226,12312,9
192.168.5.2,51227,103.216.253.85,2011,40,19576,28,20,10664,20,8912,5.119031,7.207886,11835,9891,9
192.168.5.2,51264,103.216.253.85,2011,47,19455,45,24,12558,23,6897,12.919051,53.998655,1860,1021,9
192.168.5.2,51292,103.216.253.85,2011,164,142471,59,63,15272,101,127199,15.820439,51.098052,2391,19914,9
192.168.5.2,51293,103.216.253.85,2011,50,24896,60,24,10363,26,14533,15.821551,51.095756,1622,2275,9
192.168.5.2,51298,103.216.253.85,2011,84,58271,62,38,17264,46,41007,16.287105,50.62621300000001,2728,6479,9
192.168.5.2,51313,103.216.253.85,2011,50,27551,70,24,13001,26,14550,17.753038,49.16349699999999,2115,2367,9
192.168.5.2,51321,103.216.253.85,2011,43,20627,74,21,9640,22,10987,17.888001,49.029248,1572,1792,9
192.168.5.2,51325,103.216.253.85,2011,121,95590,76,50,17883,71,77707,18.238413,48.674934,2939,12771,9
192.168.5.2,51378,103.216.253.85,2011,53,23128,97,28,17821,25,5307,60.181,6.745764000000008,21134,6293,9
192.168.5.2,51166,20.42.72.131,443,38,15034,3,19,6743,19,8291,0.139305,62.398248,864,1062,8
192.168.5.2,51205,103.216.253.85,2011,32,17635,18,16,8764,16,8871,2.758214,9.571216,7325,7414,7
192.168.5.2,51207,103.216.253.85,2011,33,17947,19,17,8353,16,9594,2.787194,9.539945,7004,8045,7
192.168.5.2,51219,103.216.253.85,2011,39,20561,23,20,8436,19,12125,2.977152,9.350832,7217,10373,7
192.168.5.2,51231,103.216.253.85,2011,77,61346,30,31,10720,46,50626,6.426863,5.905519000000001,14522,68581,7
192.168.5.2,51233,103.216.253.85,2011,90,73068,31,37,9156,53,63912,6.439281,5.891708,12432,86782,7
192.168.5.2,51237,103.216.253.85,2011,51,37730,33,22,11540,29,26190,6.540427,5.788771,15948,36194,7
192.168.5.2,51245,103.216.253.85,2011,33,17581,37,16,8981,17,8600,9.096994,3.233366,22220,21278,7
192.168.5.2,51247,103.216.253.85,2011,36,18796,38,16,8433,20,10363,9.874131,2.464582,27373,33638,7
192.168.5.2,51256,103.216.253.85,2011,48,20594,42,25,9131,23,11463,12.520647,54.399298,1342,1685,7
192.168.5.2,51257,103.216.253.85,2011,49,22007,41,24,11816,25,10191,12.520647,54.394912000000005,1737,1498,7
192.168.5.2,51271,103.216.253.85,2011,41,24918,49,20,10694,21,14224,13.344505,53.571927,1596,2124,7
192.168.5.2,51273,103.216.253.85,2011,46,21792,50,21,10574,25,11218,13.527242,53.386292,1584,1681,7
192.168.5.2,51283,103.216.253.85,2011,40,16814,55,21,9344,19,7470,15.543075,51.374213,1455,1163,7
192.168.5.2,51289,103.216.253.85,2011,50,23479,58,24,9063,26,14416,15.818796,51.097696000000006,1418,2257,7
192.168.5.2,51301,103.216.253.85,2011,46,24493,64,22,9704,24,14789,16.30742,50.616131,1533,2337,7
192.168.5.2,51303,103.216.253.85,2011,39,22072,65,18,7964,21,14108,16.559284,50.36114099999999,1265,2241,7
192.168.5.2,51305,103.216.253.85,2011,43,22918,66,19,8665,24,14253,16.651809,50.26635,1379,2268,7
192.168.5.2,51307,103.216.253.85,2011,47,27458,67,23,12668,24,14790,17.034769,49.891954,2031,2371,7
192.168.5.2,51309,103.216.253.85,2011,50,26211,68,25,10883,25,15328,17.276302,49.64082499999999,1753,2470,7
192.168.5.2,51317,103.216.253.85,2011,46,22803,72,22,8495,24,14308,17.819598,49.097672,1384,2331,7
192.168.5.2,51327,103.216.253.85,2011,62,31489,77,31,14177,31,17312,18.267027,48.652848000000006,2331,2846,7
192.168.5.2,51335,103.216.253.85,2011,37,17644,81,18,8014,19,9630,18.593378,48.317024,1326,1594,7
192.168.5.2,51337,103.216.253.85,2011,48,26991,82,23,11294,25,15697,19.085546,47.841241,1888,2624,7
192.168.5.2,51339,103.216.253.85,2011,67,41778,83,30,11005,37,30773,19.838156,47.07928,1870,5229,7
192.168.5.2,51368,103.216.253.85,2011,38,19477,93,17,8508,21,10969,57.689819,9.232675999999998,7372,9504,7
192.168.5.2,51370,103.216.253.85,2011,39,23555,94,19,10057,20,13498,58.230795,8.692550999999995,9255,12422,7
192.168.5.2,51372,103.216.253.85,2011,40,22618,95,19,10608,21,12010,58.347205,8.56828999999999,9904,11213,7
192.168.5.2,51380,120.232.217.159,2011,53,30712,98,28,20110,25,10602,60.493226,6.424123999999999,25043,13202,7
192.168.5.2,51382,120.232.217.159,2011,43,23621,99,21,12451,22,11170,61.724358,5.195563,19171,17199,7
192.168.5.2,51168,221.5.100.174,2011,37,17651,4,17,8817,20,8834,0.572863,11.769324,5993,6004,7
192.168.5.2,51360,20.213.196.214,443,18,6928,90,8,1501,10,5427,42.693822,15.944920000000003,753,2722,6
192.168.5.2,51203,103.216.253.85,2011,34,14193,17,17,7199,17,6994,2.578935,9.750515,5906,5738,6
192.168.5.2,51191,183.60.150.17,443,97,67089,12,45,6522,52,60567,2.564707,9.762965,5344,49630,6
192.168.5.2,51229,103.216.253.85,2011,25,12121,29,12,4726,13,7395,5.121828,7.204384999999999,5247,8211,4
192.168.5.2,51253,103.216.253.85,2011,40,16678,40,19,6713,21,9965,12.342099,54.54078500000001,984,1461,4
192.168.5.2,51265,103.216.253.85,2011,31,12382,46,15,4312,16,8070,12.91964,54.007169000000005,638,1195,4
192.168.5.2,51181,122.205.109.41,443,22,8718,7,10,2413,12,6305,2.559735,9.741976,1981,5177,4
192.168.5.2,51187,122.205.109.41,443,23,8772,10,10,2413,13,6359,2.564144,0.0467450000000004,412963,1088287,4
192.168.5.2,51193,122.205.109.41,443,22,8782,13,10,2477,12,6305,2.564741,0.0458879999999997,431834,1099198,4
192.168.5.2,51195,122.205.109.41,443,22,8750,14,10,2445,12,6305,2.564822,0.0458449999999999,426655,1100229,4
192.168.5.2,51202,183.60.150.17,443,59,35514,16,30,4706,29,30808,2.578453,9.743745,3863,25294,4
192.168.5.2,51315,103.216.253.85,2011,31,17681,71,16,5570,15,12111,17.756176,0.1443890000000003,308610,671020,3
192.168.5.2,51240,103.216.253.85,2011,20,13157,34,9,4563,11,8594,8.739569,0.1260659999999998,289562,545365,2
192.168.5.2,51190,122.205.109.41,443,17,7764,11,8,2289,9,5475,2.564273,0.0464280000000001,394417,943396,2
