Address A,Port A,Address B,Port B,Packets,Bytes,Stream ID,Packets A to B,Bytes A to B,Packets B to A,Bytes B to A,Rel Start,Duration,Bits/s A to B,Bits/s B to A,Flows
116.205.106.69,11112,192.168.5.2,64520,8,530,35,4,288,4,242,6.194463,237.563324,9.0,8.0,0
142.251.215.238,443,192.168.5.2,63225,3,1598,23,1,1466,2,132,3.5224450000000003,13.711759999999998,855.0,77.0,1
142.251.215.238,443,192.168.5.2,63200,1,74,48,1,74,0,0,8.127136,0.0,,,0
142.251.215.238,443,192.168.5.2,63203,1,74,49,1,74,0,0,8.420678,0.0,,,0
175.24.155.136,443,192.168.5.2,63018,10,950,86,5,603,5,347,23.237885,54.146719,89.0,51.0,2
192.168.5.2,63602,10.201.3.133,7680,14,1024,130,7,516,7,508,146.529183,0.0100350000000162,411360.0,404982.0,3
192.168.5.2,63496,10.208.124.200,7680,12,916,91,7,516,5,400,25.992284,0.0277509999999985,148751.0,115311.0,3
192.168.5.2,63622,10.208.124.200,7680,12,916,136,7,516,5,400,186.891445,0.0174619999999947,236399.0,183255.0,3
192.168.5.2,63572,10.208.166.184,7680,11,862,120,6,462,5,400,106.274434,0.0175279999999986,210862.0,182565.0,4
192.168.5.2,63265,13.89.179.9,443,3,198,3,2,132,1,66,0.080919,0.173394,6090.0,3045.0,0
192.168.5.2,63291,13.89.179.9,443,17,1118,78,8,440,9,678,14.31611,110.798692,31.0,48.0,1
192.168.5.2,63485,13.107.21.239,443,59,19728,85,28,10404,31,9324,22.762206,126.19116200000002,659.0,591.0,6
192.168.5.2,63016,20.190.148.164,443,3,162,108,2,108,1,54,72.887676,0.0640340000000065,13492.0,6746.0,0
192.168.5.2,64209,20.197.71.89,443,2,121,59,1,55,1,66,10.067945,0.0938660000000002,4687.0,5625.0,1
192.168.5.2,63492,20.213.196.212,443,36,9255,88,17,2799,19,6456,24.127842,104.701226,213.0,493.0,8
192.168.5.2,63236,23.218.210.69,443,1,54,38,1,54,0,0,6.901239,0.0,,,0
192.168.5.2,63289,23.218.210.69,443,4,303,6,3,249,1,54,1.085812,10.891899,182.0,39.0,1
192.168.5.2,63312,23.218.210.69,443,16,6518,0,9,4566,7,1952,0.0,0.631534,57840.0,24727.0,4
192.168.5.2,63318,23.218.210.69,443,37,11882,5,19,3660,18,8222,0.467832,16.826801999999997,1740.0,3909.0,5
192.168.5.2,63376,23.218.210.69,443,38,12208,28,20,3986,18,8222,4.440825,17.364862,1836.0,3787.0,5
192.168.5.2,63482,60.210.10.4,80,16,1705,84,9,791,7,914,22.670279,60.054802,105.0,121.0,2
192.168.5.2,63347,61.156.44.221,443,113,87716,15,41,6615,72,81101,1.407852,11.722794,4514.0,55345.0,10
192.168.5.2,63348,101.69.128.55,443,93,66533,17,41,5978,52,60555,1.6310639999999998,11.492446,4161.0,42152.0,6
192.168.5.2,63349,101.69.128.55,443,53,35053,16,22,4114,31,30939,1.6310639999999998,11.492385,2863.0,21537.0,4
192.168.5.2,65125,103.212.12.46,3000,3,200,141,2,133,1,67,213.936082,0.0763709999999946,13931.0,7018.0,2
192.168.5.2,63494,112.83.167.2,443,31,7813,90,15,1702,16,6111,25.001989,90.04469,151.0,542.0,4
192.168.5.2,63686,119.188.204.71,443,16,6696,153,8,2438,8,4258,244.34036,0.0410770000000013,474815.0,829271.0,4
192.168.5.2,63688,119.188.204.71,443,33,11784,154,17,6653,16,5131,244.340361,1.4586359999999845,36488.0,28141.0,6
192.168.5.2,63241,120.53.53.53,443,467,86289,1,232,23647,235,62642,0.064469,244.337014,774.0,2051.0,122
192.168.5.2,63600,120.133.65.232,443,30,6535,129,15,1792,15,4743,144.415581,60.14469600000001,238.0,630.0,7
192.168.5.2,63350,120.232.217.159,2061,32,13917,18,15,6945,17,6972,1.645008,11.810389,4704.0,4722.0,6
192.168.5.2,63352,120.232.217.159,2061,41,19070,19,19,9762,22,9308,1.816784,11.511033,6784.0,6468.0,7
192.168.5.2,63361,120.232.217.159,2061,214,123156,22,99,77381,115,45775,2.858095,10.466814,59143.0,34986.0,29
