Address A,Port A,Address B,Port B,Packets,Bytes,Stream ID,Packets A to B,Bytes A to B,Packets B to A,Bytes B to A,Rel Start,Duration,Bits/s A to B,Bits/s B to A,Flows
192.168.5.2,50876,183.240.139.64,2011,29478,29643691,20,19568,27539690,9910,2104001,6.278773,47.316788,4656223,355730,501
192.168.5.2,50307,1.12.12.12,443,216,48494,1,107,12067,109,36427,0.220224,48.859195,1975,5964,70
192.168.5.2,50902,183.240.139.64,2011,1302,972135,33,808,893867,494,78268,8.324557,45.271027,157958,13831,66
192.168.5.2,63282,223.5.5.5,443,265,36163,2,123,14173,142,21990,0.220741,48.411543,2342,3633,53
192.168.5.2,50930,183.240.139.64,2011,134,92161,51,67,60228,67,31933,11.721111,41.876099,11505,6100,29
192.168.5.2,50884,183.240.139.64,2011,64,29882,24,33,18964,31,10918,7.517708,46.076192,3292,1895,16
192.168.5.2,50920,183.240.139.64,2011,75,48794,42,36,27023,39,21771,9.433982,44.16503,4894,3943,15
192.168.5.2,50878,183.240.139.64,2011,52,22148,21,25,11520,27,10628,6.496956,47.098425000000006,1956,1805,13
192.168.5.2,50916,183.240.139.64,2011,60,28603,40,28,13341,32,15262,9.24908,44.353778,2406,2752,13
192.168.5.2,50922,183.240.139.64,2011,75,40519,43,35,22693,40,17826,9.503901,44.09504,4117,3234,13
192.168.5.2,50874,183.240.139.64,2011,51,26773,19,24,14140,27,12633,6.272407,47.316547,2390,2135,11
192.168.5.2,50898,183.240.139.64,2011,57,24387,31,27,12862,30,11525,8.163209,45.435834,2264,2029,11
192.168.5.2,50912,183.240.139.64,2011,59,27189,38,27,12049,32,15140,9.217992,44.375804,2172,2729,11
192.168.5.2,50858,183.240.139.64,2011,51,29298,11,23,13663,28,15635,3.120592,2.3821220000000003,45885,52507,9
192.168.5.2,50868,183.240.139.64,2011,49,25422,16,24,13450,25,11972,5.544339,48.051768,2239,1993,9
192.168.5.2,50888,183.240.139.64,2011,48,24566,26,23,10107,25,14459,7.581813,46.015278,1757,2513,9
192.168.5.2,50892,183.240.139.64,2011,83,56840,28,36,15869,47,40971,7.765958,45.833221,2769,7151,9
192.168.5.2,50926,183.240.139.64,2011,115,93938,45,47,16316,68,77622,9.601335,43.993228,2967,14115,9
192.168.5.2,50846,103.166.52.49,2011,36,22322,5,19,11853,17,10469,2.855324,2.634085,35998,31795,7
192.168.5.2,50848,103.166.52.49,2011,37,18723,6,19,8957,18,9766,2.862282,2.628556,27260,29722,7
192.168.5.2,50844,120.232.217.159,2011,31,16964,4,15,8404,16,8560,0.983239,4.506136,14920,15197,7
192.168.5.2,50852,183.240.139.64,2011,36,19323,8,17,10152,19,9171,2.893972,2.611566,31098,28093,7
192.168.5.2,50871,183.240.139.64,2011,49,22634,18,25,12645,24,9989,5.711897,47.887205,2112,1668,7
192.168.5.2,50872,183.240.139.64,2011,45,18706,17,21,7160,24,11546,5.711897,47.876257,1196,1929,7
192.168.5.2,50886,183.240.139.64,2011,47,22281,25,23,8008,24,14273,7.580438,46.008552,1392,2481,7
192.168.5.2,50890,183.240.139.64,2011,49,26375,27,23,11241,26,15134,7.75507,45.845290000000006,1961,2640,7
192.168.5.2,50894,183.240.139.64,2011,39,15459,29,21,10489,18,4970,7.811495,45.78237,1832,868,7
192.168.5.2,50896,183.240.139.64,2011,47,22787,30,23,8463,24,14324,8.058584,45.53695,1486,2516,7
192.168.5.2,50900,183.240.139.64,2011,45,26820,32,22,12130,23,14690,8.225986,45.374496,2138,2590,7
192.168.5.2,50904,183.240.139.64,2011,39,21142,34,18,7101,21,14041,8.481336,45.110291,1259,2490,7
192.168.5.2,50906,183.240.139.64,2011,42,18595,35,22,12110,20,6485,8.600498,44.999941,2152,1152,7
192.168.5.2,50908,183.240.139.64,2011,48,25791,36,22,10258,26,15533,8.803702,44.79994,1831,2773,7
192.168.5.2,50910,183.240.139.64,2011,38,17753,37,19,9657,19,8096,9.124099,44.472863,1737,1456,7
192.168.5.2,50914,183.240.139.64,2011,42,19644,39,19,8604,23,11040,9.228701,44.373972,1551,1990,7
192.168.5.2,50918,183.240.139.64,2011,51,32610,41,23,9839,28,22771,9.267008,44.333271,1775,4109,7
192.168.5.2,50928,183.240.139.64,2011,42,23692,50,21,9603,21,14089,11.560099,42.036959,1827,2681,7
192.168.5.2,50932,183.240.139.64,2011,64,42291,52,28,11526,36,30765,11.902696,41.694332,2211,5902,7
192.168.5.2,50934,183.240.139.64,2011,43,29035,53,21,13423,22,15612,12.340914,41.255151000000005,2602,3027,7
192.168.5.2,50959,183.240.139.64,2011,40,21603,60,19,8984,21,12619,48.089557,5.5074380000000005,13049,18330,7
192.168.5.2,50961,183.240.139.64,2011,35,19764,61,16,8928,19,10836,48.156364,5.442709999999998,13122,15927,7
192.168.5.2,50963,183.240.139.64,2011,38,21951,62,19,10163,19,11788,48.523618,5.076709000000001,16015,18575,7
192.168.5.2,50965,20.37.198.118,443,17,6864,63,8,1511,9,5353,48.540491,0.8555939999999964,14128,50051,6
192.168.5.2,50842,20.198.167.116,443,32,11094,3,15,2905,17,8189,0.222151,45.68298600000001,508,1434,6
192.168.5.2,50856,121.43.167.86,443,29,12592,10,15,3916,14,8676,3.094538,2.372773,13203,29251,6
192.168.5.2,50850,183.240.139.64,2011,28,10483,7,14,5822,14,4661,2.867566,2.636038,17668,14145,6
192.168.5.2,50865,183.240.139.64,2011,38,16680,14,18,6762,20,9918,5.48707,48.074574,1125,1650,4
192.168.5.2,50924,183.240.139.64,2011,27,12215,44,14,4779,13,7436,9.522704,44.072637,867,1349,4
192.168.5.2,50722,104.208.16.91,443,14,3511,0,7,2875,7,636,0.0,46.396247,495,109,3
183.61.168.1,443,192.168.5.2,50792,5,295,48,3,186,2,109,10.469703,15.034687000000002,98,57,1
192.168.5.2,50777,23.218.210.69,443,8,532,23,4,220,4,312,6.982674,45.643889,38,54,1
192.168.5.2,60623,116.205.106.69,11112,2,133,54,1,55,1,78,12.584533,0.026313,16721,23714,1
192.168.5.2,50808,117.18.232.200,443,7,454,9,4,220,3,234,2.96541,45.712804,38,40,1
192.168.5.2,50794,121.36.25.6,443,4,220,49,4,220,0,0,10.622328,45.02585500000001,39,0,1
192.168.5.2,50860,183.240.139.64,2011,16,4938,12,9,4468,7,470,3.39298,0.150652,237262,24958,1
192.168.5.2,50862,183.240.139.64,2011,14,3854,13,8,3450,6,404,3.504599,0.1233539999999999,223746,26201,1
192.168.5.2,50866,183.240.139.64,2011,16,4324,15,9,3842,7,482,5.487525,0.0940220000000007,326902,41011,1
183.61.168.1,443,192.168.5.2,50791,6,349,46,3,186,3,163,10.466217,15.03586,98,86,0
183.61.168.1,443,192.168.5.2,50790,6,349,47,3,186,3,163,10.469703,15.034687000000002,98,86,0
192.168.5.2,50945,10.203.168.228,7680,3,222,57,3,222,0,0,27.115599,3.015578000000001,588,0,0
