Address A,Port A,Address B,Port B,Packets,Bytes,Stream ID,Packets A to B,Bytes A to B,Packets B to A,Bytes B to A,Rel Start,Duration,Bits/s A to B,Bits/s B to A,Flows
192.168.5.2,59093,221.5.100.174,2011,79,34066,35,35,11431,44,22635,7.093156,239.892913,381,754,9
192.168.5.2,59107,221.5.100.174,2011,67,19561,40,35,11872,32,7689,7.686096,239.300428,396,257,9
192.168.5.2,59126,221.5.100.174,2011,71,20817,51,35,9477,36,11340,7.691187,239.294838,316,379,9
192.168.5.2,59175,221.5.100.174,2011,75,21680,77,37,11327,38,10353,9.739071,237.248101,381,349,9
192.168.5.2,59179,221.5.100.174,2011,322,267946,79,124,17591,198,250355,9.831515,237.154986,593,8445,9
192.168.5.2,59187,221.5.100.174,2011,69,25783,83,34,10756,35,15027,10.389866,236.594864,363,508,9
192.168.5.2,59207,221.5.100.174,2011,72,26178,88,36,14447,36,11731,10.945883,236.040215,489,397,9
192.168.5.2,59231,221.5.100.174,2011,77,21681,95,39,13429,38,8252,18.33197,228.652882,469,288,9
192.168.5.2,59382,52.168.117.168,443,29,12412,145,15,4604,14,7808,241.672503,2.841038999999995,12964,21986,8
192.168.5.2,59159,221.5.100.174,2011,67,20534,69,34,13335,33,7199,8.449133,238.537032,447,241,8
192.168.5.2,59168,221.5.100.174,2011,320,306669,74,98,13905,222,292764,8.703034,238.28179,466,9829,8
192.168.5.2,59267,120.232.217.159,2011,70,26093,110,34,13691,36,12402,61.769247,185.223134,591,535,7
192.168.5.2,59345,120.232.217.159,2011,38,20930,136,18,8411,20,12519,201.799122,45.18732899999998,1489,2216,7
192.168.5.2,59022,221.5.100.174,2011,32,15506,3,15,6870,17,8636,0.749252,4.49979,12213,15353,7
192.168.5.2,59044,221.5.100.174,2011,33,17914,13,16,8227,17,9687,2.558902,2.694986,24421,28755,7
192.168.5.2,59053,221.5.100.174,2011,33,15361,16,16,6643,17,8718,2.560904,2.6930050000000003,19734,25898,7
192.168.5.2,59061,221.5.100.174,2011,35,17860,20,17,8644,18,9216,2.647423,2.607206,26523,28278,7
192.168.5.2,59063,221.5.100.174,2011,35,19412,21,18,9891,17,9521,2.739089,2.513634,31479,30301,7
192.168.5.2,59073,221.5.100.174,2011,38,21231,24,17,8926,21,12305,2.942745,2.310604,30904,42603,7
192.168.5.2,59127,221.5.100.174,2011,139,95580,52,57,11118,82,84462,7.691567,239.294642,371,2823,7
192.168.5.2,59157,221.5.100.174,2011,319,263741,67,127,15903,192,247838,7.85284,239.133303,532,8291,7
192.168.5.2,59193,221.5.100.174,2011,63,18615,85,32,9788,31,8827,10.750487,236.234277,331,298,7
192.168.5.2,59209,221.5.100.174,2011,62,16574,89,31,9352,31,7222,11.25029,235.73686,317,245,7
192.168.5.2,59261,221.5.100.174,2011,74,32637,108,38,21184,36,11453,60.614428,186.378083,909,491,7
192.168.5.2,59246,20.213.196.212,443,30,7739,100,14,1876,16,5863,31.44593,75.176998,199,623,6
192.168.5.2,59055,101.69.128.53,443,86,66073,18,37,5718,49,60355,2.563088,2.6666830000000004,17153,181063,6
192.168.5.2,59347,120.133.65.231,443,23,6095,137,11,1545,12,4550,208.182224,45.32046300000002,272,803,6
192.168.5.2,59028,221.5.100.174,2011,30,13466,8,14,6539,16,6927,2.54361,2.7088149999999995,19311,20457,6
192.168.5.2,59084,221.5.100.174,2011,36,19206,31,17,8061,19,11145,5.216902,0.3196760000000003,201729,278907,6
192.168.5.2,59085,221.5.100.174,2011,41,20755,30,20,10988,21,9767,5.216901,0.3372359999999998,260660,231695,6
192.168.5.2,59106,221.5.100.174,2011,618,609746,39,203,20845,415,588901,7.685874,120.200155,1387,39194,6
192.168.5.2,59181,221.5.100.174,2011,60,15632,80,31,8915,29,6717,9.993819,236.992496,300,226,6
192.168.5.2,59185,221.5.100.174,2011,134,104634,82,49,9936,85,94698,10.236796,120.559942,659,6283,6
192.168.5.2,59225,221.5.100.174,2011,56,17670,93,28,8335,28,9335,15.958408,231.028067,288,323,6
192.168.5.2,59257,10.201.108.124,7680,12,916,106,6,462,6,454,59.441925,0.0369000000000028,100162,98428,4
192.168.5.2,59054,101.69.128.53,443,53,35137,17,26,4462,27,30675,2.563055,2.6648090000000004,13395,92089,4
192.168.5.2,59037,122.205.109.41,443,21,8570,9,10,2381,11,6189,2.558109,0.0464959999999998,409669,1064865,4
192.168.5.2,59088,221.5.100.174,2011,65,18407,32,31,7426,34,10981,5.261137,241.697263,245,363,4
192.168.5.2,59135,221.5.100.174,2011,29,9771,55,15,4519,14,5252,7.696134,60.702508,595,692,4
192.168.5.2,59136,221.5.100.174,2011,31,11518,56,16,6200,15,5318,7.696134,60.702269,817,700,4
192.168.5.2,59145,221.5.100.174,2011,26,10349,60,13,5032,13,5317,7.701348,10.663554,3775,3988,4
192.168.5.2,59149,221.5.100.174,2011,31,9442,63,16,4117,15,5325,7.703369,60.694976,542,701,4
192.168.5.2,59330,10.201.108.124,7680,12,916,131,7,516,5,400,180.803813,0.0109999999999956,375272,290909,3
192.168.5.2,59096,221.5.100.174,2011,29,8543,37,14,4048,15,4495,7.098863,61.300803,528,586,3
192.168.5.2,59122,221.5.100.174,2011,23,10784,47,12,4801,11,5983,7.690626,0.1270480000000002,302310,376739,3
192.168.5.2,59132,221.5.100.174,2011,30,9986,53,15,5361,15,4625,7.694876,60.703741,706,609,3
192.168.5.2,59133,221.5.100.174,2011,31,11571,54,15,5227,16,6344,7.694883,60.708963,688,835,3
192.168.5.2,59138,221.5.100.174,2011,30,10834,57,15,4539,15,6295,7.697866,60.704839,598,829,3
192.168.5.2,59140,221.5.100.174,2011,32,11842,58,16,5498,16,6344,7.699058,60.70482499999999,724,836,3
192.168.5.2,59143,221.5.100.174,2011,31,11097,59,15,4753,16,6344,7.700768,60.703135,626,836,3
192.168.5.2,59155,221.5.100.174,2011,32,12147,66,16,5803,16,6344,7.711394,60.68745,764,836,3
192.168.5.2,59189,221.5.100.174,2011,22,8853,84,11,4300,11,4553,10.518675,0.2054179999999998,167463,177316,3
192.168.5.2,59197,221.5.100.174,2011,26,13067,86,12,5398,14,7669,10.762036,0.176323,244914,347952,3
192.168.5.2,59213,221.5.100.174,2011,20,10830,90,10,4921,10,5909,11.526265,0.1322709999999993,297631,357387,3
192.168.5.2,58927,20.42.73.28,443,21,1517,0,10,607,11,910,0.0,126.001768,38,57,2
192.168.5.2,59255,23.206.188.207,80,12,1126,105,6,527,6,599,58.622017,0.8416970000000035,5008,5693,2
192.168.5.2,59335,23.206.188.207,80,10,974,133,5,449,5,525,180.927547,0.8406070000000057,4273,4996,2
192.168.5.2,59383,23.206.188.207,80,11,1040,146,5,449,6,591,242.058621,0.8042780000000107,4466,5878,2
192.168.5.2,58936,40.119.213.159,443,26,1815,68,13,760,13,1055,8.289595,149.97199700000002,40,56,2
192.168.5.2,60720,103.212.12.52,3000,3,200,102,2,133,1,67,38.682273,0.0785219999999995,13550,6826,2
192.168.5.2,59286,110.249.194.78,80,13,1938,117,7,1458,6,480,97.448828,0.12760999999999,91403,30091,2
192.168.5.2,59040,122.205.109.41,443,17,7764,11,8,2289,9,5475,2.558802,0.0456099999999999,401490,960315,2
192.168.5.2,59043,122.205.109.41,443,13,7548,12,7,2235,6,5313,2.558867,0.0358009999999997,499427,1187229,2
192.168.5.2,59046,122.205.109.41,443,16,7646,14,8,2225,8,5421,2.559275,0.0450409999999998,395195,962856,2
192.168.5.2,59047,122.205.109.41,443,16,7614,15,7,2139,9,5475,2.559368,0.045007,380207,973181,2
192.168.5.2,59020,192.168.5.1,52869,11,2056,1,5,1135,6,921,0.000274,0.007958,1140990,925860,2
192.168.5.2,59089,221.5.100.174,2011,21,12775,33,9,3940,12,8835,5.26193,0.0919160000000003,342921,768962,2
192.168.5.2,59108,221.5.100.174,2011,18,9021,41,9,4600,9,4421,7.686179,0.0873210000000002,421433,405034,2
192.168.5.2,59110,221.5.100.174,2011,17,8331,42,9,3976,8,4355,7.68649,0.0895029999999996,355384,389260,2
192.168.5.2,59111,221.5.100.174,2011,16,8092,43,8,3738,8,4354,7.68666,0.089175,335340,390602,2
192.168.5.2,59113,221.5.100.174,2011,17,8466,45,9,4112,8,4354,7.687446,0.0844710000000006,389435,412354,2
192.168.5.2,59123,221.5.100.174,2011,18,9415,48,9,3564,9,5851,7.690908999999999,0.0899870000000007,316845,520164,2
192.168.5.2,59147,221.5.100.174,2011,19,10258,61,9,4341,10,5917,7.702173,0.0894319999999995,388317,529296,2
192.168.5.2,59148,221.5.100.174,2011,19,10175,62,9,4258,10,5917,7.702373,0.0834489999999998,408201,567244,2
192.168.5.2,59169,221.5.100.174,2011,19,10242,73,9,4002,10,6240,8.703034,0.1363969999999987,234726,365990,2
192.168.5.2,59233,10.203.199.2,7680,9,673,96,5,413,4,260,18.994311,0.0329720000000008,100206,63083,1
192.168.5.2,59311,10.203.199.2,7680,8,619,125,5,413,3,206,140.305763,0.023034999999993,143433,71543,1
192.168.5.2,58934,20.44.229.112,443,13,767,7,7,383,6,384,2.27002,67.489717,45,45,1
192.168.5.2,60627,20.197.71.89,443,2,121,121,1,55,1,66,113.329077,0.0906389999999959,4854,5825,1
192.168.5.2,59240,23.206.188.207,80,14,1258,98,7,593,7,665,28.047585,0.835958999999999,5674,6363,1
192.168.5.2,59280,23.206.188.207,80,14,1258,115,7,593,7,665,89.192271,0.8490209999999934,5587,6266,1
192.168.5.2,59301,23.206.188.207,80,12,1106,122,6,515,6,591,119.777364,0.8440310000000011,4881,5601,1
192.168.5.2,59316,23.206.188.207,80,12,1106,127,6,515,6,591,150.349191,0.8424470000000213,4890,5612,1
192.168.5.2,59352,23.206.188.207,80,12,1106,139,6,515,6,591,211.497628,0.8341269999999952,4939,5668,1
192.168.5.2,60623,116.205.106.69,11112,6,398,101,3,176,3,222,36.853354,182.792057,7,9,1
192.168.5.2,59288,121.248.49.141,7680,9,593,118,5,365,4,228,99.875156,0.0100910000000027,289366,180755,1
192.168.5.2,59354,121.248.49.141,7680,9,593,140,5,365,4,228,220.871019,0.0116380000000049,250902,156727,1
192.168.5.2,59075,221.5.100.174,2011,17,5406,25,9,4870,8,536,3.251485,0.120981,322034,35443,1
192.168.5.2,59077,221.5.100.174,2011,17,4001,26,9,3465,8,536,3.340101,0.1999700000000004,138620,21443,1
192.168.5.2,59079,221.5.100.174,2011,16,4330,28,9,3860,7,470,5.164981,0.0876840000000003,352173,42881,1
192.168.5.2,59081,221.5.100.174,2011,16,4472,29,9,4002,7,470,5.168446,0.0842539999999996,379993,44626,1
52.113.194.132,443,192.168.5.2,58967,8,483,2,5,318,3,165,0.018189,50.498368,50,26,0
192.168.5.2,59017,20.189.173.23,443,3,198,27,2,132,1,66,4.877022,0.1791939999999998,5893,2946,0
192.168.5.2,59025,223.109.82.6,80,9,526,6,5,290,4,236,0.885003,0.053617,43269,35212,0
192.168.5.2,59202,223.109.82.6,80,10,580,87,6,344,4,236,10.834841,0.3559169999999998,7732,5304,0
192.168.5.2,59236,223.109.82.6,80,9,526,97,5,290,4,236,20.893575,0.0551070000000031,42099,34260,0
192.168.5.2,59243,223.109.82.6,80,10,580,99,6,344,4,236,30.850781,0.3640589999999974,7559,5185,0
192.168.5.2,59249,223.109.82.6,80,9,526,103,5,290,4,236,40.893027,0.0515869999999978,44972,36598,0
192.168.5.2,59253,223.109.82.6,80,9,526,104,5,290,4,236,50.846379,0.0536159999999981,43270,35213,0
192.168.5.2,59264,223.109.82.6,80,9,526,109,5,290,4,236,60.843781,0.0575990000000032,40278,32778,0
192.168.5.2,59272,223.109.82.6,80,9,526,112,5,290,4,236,70.853433,0.0600859999999983,38611,31421,0
192.168.5.2,59278,223.109.82.6,80,9,526,114,5,290,4,236,80.861584,0.052219000000008,44428,36155,0
192.168.5.2,59283,223.109.82.6,80,9,526,116,5,290,4,236,90.915831,0.0520920000000018,44536,36243,0
192.168.5.2,59291,223.109.82.6,80,10,580,119,6,344,4,236,100.883175,0.3599999999999994,7644,5244,0
192.168.5.2,59295,223.109.82.6,80,7,418,120,4,236,3,182,110.927783,0.0589870000000019,32007,24683,0
192.168.5.2,59304,223.109.82.6,80,10,580,123,6,344,4,236,120.8849,0.3623070000000012,7595,5211,0
192.168.5.2,59308,223.109.82.6,80,10,580,124,6,344,4,236,130.943247,0.3567809999999838,7713,5291,0
192.168.5.2,59314,223.109.82.6,80,10,580,126,6,344,4,236,140.892414,0.3533600000000092,7788,5342,0
192.168.5.2,59319,223.109.82.6,80,9,526,128,5,290,4,236,150.944534,0.0518370000000061,44755,36421,0
192.168.5.2,59323,223.109.82.6,80,10,580,129,6,344,4,236,160.893053,0.3594099999999969,7656,5253,0
192.168.5.2,59327,223.109.82.6,80,9,526,130,5,290,4,236,170.948942,0.0517560000000116,44825,36478,0
192.168.5.2,59333,223.109.82.6,80,9,526,132,5,290,4,236,180.91352,0.051431000000008,45108,36709,0
192.168.5.2,59338,223.109.82.6,80,10,580,134,6,344,4,236,190.949913,0.3585349999999891,7675,5265,0
192.168.5.2,59342,223.109.82.6,80,10,580,135,6,344,4,236,200.906518,0.3650260000000003,7539,5172,0
192.168.5.2,59350,223.109.82.6,80,9,526,138,5,290,4,236,210.949437,0.0526959999999974,44026,35828,0
192.168.5.2,59357,223.109.82.6,80,9,526,141,5,290,4,236,220.903042,0.0502439999999921,46174,37576,0
192.168.5.2,59361,223.109.82.6,80,9,526,142,5,290,4,236,230.902209,0.0549279999999896,42237,34372,0
192.168.5.2,59369,223.109.82.6,80,10,580,143,6,344,4,236,240.971737,0.3506800000000112,7847,5383,0
192.168.5.2,59388,223.109.82.6,80,9,526,147,5,290,4,236,250.926436,0.0527470000000107,43983,35793,0
