Address A,Port A,Address B,Port B,Packets,Bytes,Stream ID,Packets A to B,Bytes A to B,Packets B to A,Bytes B to A,Rel Start,Duration,Bits/s A to B,Bits/s B to A,Flows
192.168.5.2,56405,120.232.217.159,2011,4791,4179781,38,1999,346023,2792,3833758,8.408579,59.986214,46147.0,511285.0,119
192.168.5.2,54350,1.12.12.12,443,449,83049,3,222,22428,227,60621,3.319143,252.308818,711.0,1922.0,102
223.5.5.5,443,192.168.5.2,54710,410,57560,1,223,37637,187,19923,0.199569,255.393998,1178.0,624.0,101
192.168.5.2,56563,120.232.217.159,2011,492,307805,116,239,166453,253,141352,77.290269,177.309678,7510.0,6377.0,59
192.168.5.2,56425,120.232.217.159,2011,18017,18685528,47,5673,515824,12344,18169704,9.61228,58.777978,70206.0,2472994.0,30
192.168.5.2,56409,120.232.217.159,2011,329,280588,40,123,28800,206,251788,8.618755,59.770723,3854.0,33700.0,29
192.168.5.2,56345,112.82.180.41,443,691,651817,7,173,16714,518,635103,3.348124,3.419578,39101.0,1485804.0,28
192.168.5.2,56537,120.232.217.159,2011,22315,21585113,104,8265,753689,14050,20831424,72.55876,182.047805,33120.0,915426.0,22
192.168.5.2,56431,120.232.217.159,2011,154,119252,50,64,23050,90,96202,10.122531,58.272472,3164.0,13207.0,21
192.168.5.2,56550,120.232.217.159,2011,118,44367,108,58,31630,60,12737,73.078252,181.528555,1393.0,561.0,21
192.168.5.2,56419,120.232.217.159,2011,224,181412,45,92,22128,132,159284,8.978974000000001,59.416135,2979.0,21446.0,19
192.168.5.2,56461,120.232.217.159,2011,80,40143,64,39,23014,41,17129,11.912837,56.481705000000005,3259.0,2426.0,19
192.168.5.2,56364,120.232.217.159,2011,117,71585,19,56,41767,61,29818,3.833976,2.9671320000000003,112612.0,80395.0,15
192.168.5.2,56401,120.232.217.159,2011,60,27501,34,28,14180,32,13321,6.908343,61.48415,1845.0,1733.0,13
