Address A,Port A,Address B,Port B,Packets,Bytes,Stream ID,Packets A to B,Bytes A to B,Packets B to A,Bytes B to A,Rel Start,Duration,Bits/s A to B,Bits/s B to A,Flows
192.168.5.2,60776,120.232.217.159,2011,3544,3144923,40,1307,313740,2237,2831183,5.839611,40.948685000000005,61294,553118,97
192.168.5.2,59490,223.5.5.5,443,281,40093,3,131,14846,150,25247,0.154114,46.629308,2547,4331,84
192.168.5.2,58499,120.53.53.53,443,296,57140,2,151,16284,145,40856,0.154095,46.711063,2788,6997,82
192.168.5.2,60794,120.232.217.159,2011,338,195116,50,179,154778,159,40338,9.899506,36.880031,33574,8750,49
192.168.5.2,60796,120.232.217.159,2011,957,965278,51,282,64928,675,900350,9.928824,36.859594,14091,195411,49
192.168.5.2,60778,120.232.217.159,2011,1212,1170508,41,382,100385,830,1070123,6.283749,40.51099,19823,211324,47
192.168.5.2,60784,120.232.217.159,2011,399,321940,44,166,44617,233,277323,7.037031,39.750219,8979,55813,41
192.168.5.2,60774,120.232.217.159,2011,151,90670,38,64,33405,87,57265,5.838291,40.952955,6525,11186,31
192.168.5.2,60782,120.232.217.159,2011,262,228360,43,105,21739,157,206621,6.949069,39.833033,4366,41497,20
192.168.5.2,60712,122.205.109.41,443,711,654976,9,211,21030,500,633946,2.879835,2.685229,62653,1888691,18
192.168.5.2,60800,120.232.217.159,2011,68,31425,53,32,19157,36,12268,10.683606,36.064878,4249,2721,14
192.168.5.2,60827,183.240.139.64,2011,67,31875,65,30,16030,37,15845,16.308851,30.483548000000003,4206,4158,14
192.168.5.2,60788,120.232.217.159,2011,78,49128,46,36,17197,42,31931,7.634252,39.153028000000006,3513,6524,13
192.168.5.2,60790,120.232.217.159,2011,84,43561,48,40,26975,44,16586,9.597185,37.191165,5802,3567,13
192.168.5.2,60824,183.240.139.64,2011,48,23552,64,22,12078,26,11474,16.248333,30.543475000000004,3163,3005,13
192.168.5.2,60864,183.240.139.64,2011,170,138761,85,66,22005,104,116756,20.875106,25.913265,6793,36045,13
192.168.5.2,60866,183.240.139.64,2011,398,379803,86,142,27409,256,352394,21.157496,25.6388,8552,109956,13
192.168.5.2,60868,183.240.139.64,2011,63,27642,87,28,12217,35,15425,21.454599,25.343888,3856,4869,13
192.168.5.2,60798,120.232.217.159,2011,45,22279,52,24,13023,21,9256,10.251798,36.536529,2851,2026,11
192.168.5.2,60870,183.240.139.64,2011,61,33583,88,31,16574,30,17009,22.058374,24.73795,5359,5500,11
192.168.5.2,60768,120.232.217.159,2011,52,25342,35,26,13402,26,11940,5.643916,41.147385,2605,2321,9
192.168.5.2,60780,120.232.217.159,2011,95,65597,42,40,11089,55,54508,6.937681,39.849448,2226,10942,9
192.168.5.2,60803,120.232.217.159,2011,42,18487,54,22,11771,20,6716,13.8954,32.893038999999995,2862,1633,9
192.168.5.2,60815,120.232.217.159,2011,166,146590,59,63,14343,103,132247,15.851698,30.938635,3708,34195,9
192.168.5.2,60816,120.232.217.159,2011,45,21342,60,23,10315,22,11027,15.851698,30.935526000000003,2667,2851,9
192.168.5.2,60836,183.240.139.64,2011,347,329918,70,121,18381,226,311537,16.90579,29.885811,4920,83393,9
192.168.5.2,60844,183.240.139.64,2011,51,30695,74,25,13794,26,16901,17.595579999999998,29.201676,3778,4630,9
192.168.5.2,60846,183.240.139.64,2011,43,25142,75,20,10980,23,14162,17.872474,28.911249,3038,3918,9
192.168.5.2,60858,183.240.139.64,2011,53,32911,82,25,11777,28,21134,20.786212,26.012307,3621,6499,9
192.168.5.2,60822,183.240.139.64,2011,44,25111,63,21,10074,23,15037,16.021033,30.767362,2619,3909,8
192.168.5.2,60838,183.240.139.64,2011,56,33241,71,27,15158,29,18083,16.972876,29.820244,4066,4851,8
192.168.5.2,60727,218.92.216.56,443,187,113332,18,97,11575,90,101757,2.880183,2.683494,34507,303356,8
192.168.5.2,60696,120.232.217.159,2011,35,17197,8,16,8429,19,8768,1.132945,4.447523,15161,15771,7
192.168.5.2,60716,120.232.217.159,2011,35,19999,14,17,10349,18,9650,2.879862,2.712242,30525,28463,7
192.168.5.2,60725,120.232.217.159,2011,35,19819,20,16,10979,19,8840,2.880183,2.710865,32399,26087,7
192.168.5.2,60732,120.232.217.159,2011,34,18415,21,17,9473,17,8942,3.058098,2.5340409999999998,29906,28230,7
192.168.5.2,60734,120.232.217.159,2011,30,19054,22,15,9470,15,9584,3.077467,2.508175,30205,30568,7
192.168.5.2,60742,120.232.217.159,2011,38,19799,24,17,7716,21,12083,3.240185,2.355999,26200,41028,7
192.168.5.2,60769,120.232.217.159,2011,44,21795,36,20,10163,24,11632,5.64465,41.138713,1976,2262,7
192.168.5.2,60770,120.232.217.159,2011,49,24270,37,25,14223,24,10047,5.645119,41.135113,2766,1953,7
192.168.5.2,60786,120.232.217.159,2011,52,36629,45,23,10120,29,26509,7.050651,39.740627,2037,5336,7
192.168.5.2,60806,120.232.217.159,2011,47,24856,56,23,10386,24,14470,14.116691,32.671795,2543,3543,7
192.168.5.2,60808,120.232.217.159,2011,43,20636,57,21,9585,22,11051,14.280384,32.509969000000005,2358,2719,7
192.168.5.2,60833,183.240.139.64,2011,42,23690,68,21,9639,21,14051,16.53798,30.250583,2549,3715,7
192.168.5.2,60834,183.240.139.64,2011,42,21157,69,19,6980,23,14177,16.538772,30.279565,1844,3745,7
192.168.5.2,60840,183.240.139.64,2011,65,51578,72,27,11379,38,40199,17.012777,29.777504,3057,10799,7
192.168.5.2,60842,183.240.139.64,2011,43,24929,73,20,10041,23,14888,17.034478,29.754947,2699,4002,7
192.168.5.2,60848,183.240.139.64,2011,46,25692,77,22,10491,24,15201,18.493315,28.299833000000003,2965,4297,7
192.168.5.2,60850,183.240.139.64,2011,40,22591,78,18,7833,22,14758,19.143672,27.643521000000003,2266,4270,7
192.168.5.2,60854,183.240.139.64,2011,39,18738,80,19,10020,20,8718,20.194334,26.597236,3013,2622,7
192.168.5.2,60856,183.240.139.64,2011,60,39862,81,27,9480,33,30382,20.539352,26.250958,2889,9258,7
192.168.5.2,60860,183.240.139.64,2011,43,21699,83,22,10460,21,11239,20.862479,25.929895,3227,3467,7
192.168.5.2,60862,183.240.139.64,2011,35,18315,84,19,9592,16,8723,20.869123,25.924045000000003,2960,2691,7
192.168.5.2,60882,183.240.139.64,2011,49,30345,92,26,18862,23,11483,40.888842,5.880344000000001,25661,15622,7
192.168.5.2,60884,183.240.139.64,2011,34,22969,93,16,9086,18,13883,41.376844,5.412616,13429,20519,7
192.168.5.2,60886,183.240.139.64,2011,34,21636,94,16,7829,18,13807,41.378956,5.409506999999998,11578,20418,7
192.168.5.2,60888,183.240.139.64,2011,44,24358,95,22,9246,22,15112,41.844029,4.9472920000000045,14951,24436,7
192.168.5.2,60890,183.240.139.64,2011,43,26334,96,21,11073,22,15261,41.893964,4.8984550000000056,18084,24923,7
192.168.5.2,60713,120.232.217.159,2011,31,14863,10,15,7935,16,6928,2.879836,2.7032929999999995,23482,20502,6
192.168.5.2,60738,121.43.167.86,443,32,12908,23,15,4012,17,8896,3.235848,2.3319280000000004,13763,30518,6
192.168.5.2,60719,183.60.150.17,443,91,66785,16,43,6470,48,60315,2.880007,2.7037000000000004,19144,178466,6
120.232.217.159,2011,192.168.5.2,60691,13,3922,0,6,1490,7,2432,0.0,45.255593,263,429,5
192.168.5.2,60852,183.240.139.64,2011,35,17273,79,18,8848,17,8425,19.221486,27.580062,2566,2443,5
192.168.5.2,60763,120.232.217.159,2011,38,15834,33,18,5936,20,9898,5.581074,41.179622,1153,1922,4
192.168.5.2,60804,120.232.217.159,2011,29,12632,55,14,4641,15,7991,13.89572,32.894656,1128,1943,4
192.168.5.2,60710,122.205.109.41,443,21,8664,11,9,2359,12,6305,2.879837,0.0530659999999998,355632,950514,4
192.168.5.2,60711,122.205.109.41,443,21,8632,12,9,2327,12,6305,2.879838,0.053099,350590,949923,4
192.168.5.2,60714,122.205.109.41,443,21,8664,13,9,2359,12,6305,2.879854,0.0529800000000002,356209,952057,4
192.168.5.2,60721,122.205.109.41,443,22,8782,17,10,2477,12,6305,2.880072,0.0527169999999999,375893,956807,4
192.168.5.2,60726,122.205.109.41,443,20,8580,19,9,2391,11,6189,2.880183,0.0527759999999997,362437,938153,4
192.168.5.2,60718,183.60.150.17,443,51,34874,15,24,4186,27,30688,2.879904,2.6995750000000003,12404,90941,4
192.168.5.2,60075,20.189.173.27,443,14,3506,6,7,2870,7,636,0.216292,45.989078,499,110,3
192.168.5.2,60775,120.232.217.159,2011,26,14186,39,12,5230,14,8956,5.8393180000000005,0.1282389999999997,326265,558706,3
192.168.5.2,60687,20.189.173.24,443,11,5691,5,7,4981,4,710,0.214657,5.277884,7549,1076,2
192.168.5.2,60689,120.232.217.159,2011,9,1162,1,5,569,4,593,0.059123,45.14271,100,105,2
192.168.5.2,60756,120.232.217.159,2011,20,10172,30,10,3565,10,6607,5.516068,0.0924120000000003,308617,571960,2
192.168.5.2,60759,120.232.217.159,2011,21,10885,31,10,4212,11,6673,5.552866,0.0920860000000001,365918,579718,2
192.168.5.2,60760,120.232.217.159,2011,22,12888,32,9,3996,13,8892,5.552878,0.0920740000000002,347198,772595,2
192.168.5.2,60764,120.232.217.159,2011,23,13198,34,10,4279,13,8919,5.581719,0.0894460000000005,382711,797710,2
192.168.5.2,60793,120.232.217.159,2011,22,13048,49,10,4389,12,8659,9.899506,0.0845310000000001,415374,819486,2
192.168.5.2,60694,125.39.113.4,80,13,1544,4,7,682,6,862,0.189745,45.126864,120,152,2
192.168.5.2,60820,183.240.139.64,2011,23,15951,61,9,4350,14,11601,16.020727,0.1099619999999994,316472,844000,2
192.168.5.2,60821,183.240.139.64,2011,21,15081,62,8,3547,13,11534,16.020752,0.112805999999999,251546,817970,2
192.168.5.2,60828,183.240.139.64,2011,24,16307,66,10,4276,14,12031,16.308851,0.1604969999999994,213137,599687,2
192.168.5.2,60830,183.240.139.64,2011,22,16358,67,9,4392,13,11966,16.345399,0.090249,389322,1060709,2
192.168.5.2,60872,10.203.199.2,7680,8,619,89,5,413,3,206,23.270653,0.047547999999999,69487,34659,1
192.168.5.2,60627,20.197.71.89,443,2,121,76,1,55,1,66,18.30768,0.0906120000000001,4855,5827,1
