,Time,Direction,StreamID
0,8.485181,1,42.0
1,8.485647,0,42.0
2,8.526208,1,42.0
3,53.527358,0,42.0
4,8.677251,1,43.0
5,8.684043,0,43.0
6,8.716755,1,43.0
7,8.717022,0,43.0
8,8.71732,1,43.0
9,8.717922,0,43.0
10,8.722533,1,43.0
11,10.701147,0,43.0
12,10.735414,1,43.0
13,10.736327,0,43.0
14,11.489916,1,43.0
15,11.49034,0,43.0
16,11.556616,1,43.0
17,11.560721,0,43.0
18,11.672191,1,43.0
19,11.675133,0,43.0
20,11.807623,1,43.0
21,11.811332,0,43.0
22,11.943347,1,43.0
23,11.945757,0,43.0
24,11.94714,1,43.0
25,18.010326,0,43.0
26,18.042509,1,43.0
27,18.050427,0,43.0
28,18.137286,1,43.0
29,18.140181,0,43.0
30,19.359245,1,43.0
31,19.377983,0,43.0
32,12.451445,1,78.0
33,12.451984,0,78.0
34,12.66521,1,78.0
35,77.356426,1,118.0
36,77.357771,0,118.0
37,77.393158,1,118.0
38,77.393383,0,118.0
39,77.411066,1,118.0
40,77.411459,0,118.0
41,85.969733,1,118.0
42,85.970021,0,118.0
43,89.317095,1,118.0
44,89.317829,0,118.0
45,117.309581,1,118.0
46,117.335814,0,118.0
47,119.320696,1,118.0
48,119.320996,0,118.0
49,157.293454,1,118.0
50,157.311555,0,118.0
51,159.318407,1,118.0
52,159.318724,0,118.0
53,197.293625,1,118.0
54,197.312887,0,118.0
55,199.325824,1,118.0
56,199.326136,0,118.0
57,230.254243,1,118.0
58,230.2739,0,118.0
59,237.318355,1,118.0
60,237.318708,0,118.0
61,239.314788,1,118.0
62,239.31514,0,118.0
63,242.528113,1,118.0
64,242.529004,0,118.0
65,242.533441,1,118.0
66,242.602633,0,118.0
67,252.17716,1,118.0
68,252.178308,0,118.0
69,252.363036,1,118.0
70,252.363274,0,118.0
71,252.560458,1,118.0
72,252.560731,0,118.0
73,252.564468,1,118.0
74,252.565324,0,118.0
75,252.597516,1,118.0
76,252.614301,0,118.0
77,252.649662,1,118.0
78,253.532901,0,118.0
79,253.585495,1,118.0
80,253.586052,0,118.0
81,253.647354,1,118.0
82,253.647616,0,118.0
83,253.724416,1,118.0
84,253.724983,0,118.0
85,253.734329,1,118.0
86,254.339241,0,118.0
87,254.393563,1,118.0
88,254.393825,0,118.0
89,254.398943,1,118.0
90,254.414381,0,118.0
91,254.472389,1,118.0
92,254.472596,0,118.0
93,11.500703,1,66.0
94,11.501271,0,66.0
95,11.712353,1,66.0
96,12.509442,1,79.0
97,12.509958,0,79.0
98,12.725814,1,79.0
99,11.517426,1,67.0
100,11.517999,0,67.0
101,11.731911,1,67.0
102,10.800854,1,61.0
103,10.843285,0,61.0
104,10.888524,1,61.0
105,10.888729,0,61.0
106,10.889157,1,61.0
107,10.897611,0,61.0
108,11.504386,1,61.0
109,11.506733,0,61.0
110,11.683587,1,61.0
111,11.712392,0,61.0
112,8.683563,1,44.0
113,8.684504,0,44.0
114,72.615466,1,106.0
115,72.616828,0,106.0
116,72.659087,1,106.0
117,77.991498,0,106.0
118,78.033326,1,106.0
119,83.05614,0,106.0
120,83.097086,1,106.0
121,89.602283,0,106.0
122,89.643985,1,106.0
123,93.856409,0,106.0
124,93.897602,1,106.0
125,99.17621,0,106.0
126,99.218259,1,106.0
127,102.382624,0,106.0
128,102.423053,1,106.0
129,108.217706,0,106.0
130,108.257738,1,106.0
131,118.306765,0,106.0
132,118.347029,1,106.0
133,139.431773,0,106.0
134,139.475367,1,106.0
135,184.603757,0,106.0
136,10.554878,1,58.0
137,10.55533,0,58.0
138,10.77408,1,58.0
139,4.271537,1,24.0
140,4.274162,0,24.0
141,4.309245,1,24.0
142,4.309501,0,24.0
143,4.310552,1,24.0
144,4.337336,0,24.0
145,8.477877,1,41.0
146,8.479362,0,41.0
147,8.517544,1,41.0
148,8.517725,0,41.0
149,8.56318,1,41.0
150,8.589253,0,41.0
151,8.594377,1,41.0
152,8.595961,0,41.0
153,8.600619,1,41.0
154,8.685095,0,41.0
155,8.685552,1,41.0
156,8.686464,0,41.0
157,8.689384,1,41.0
158,8.794176,0,41.0
159,8.794185,1,41.0
160,9.080365,0,41.0
161,9.128319,1,41.0
162,9.130241,0,41.0
163,9.28749,1,41.0
164,9.290524,0,41.0
165,9.355462,1,41.0
166,9.357936,0,41.0
167,9.358395,1,41.0
168,9.815198,0,41.0
169,9.875074,1,41.0
170,9.876626,0,41.0
171,9.900101,1,41.0
172,10.066279,0,41.0
173,10.129349,1,41.0
174,10.130724,0,41.0
175,10.203458,1,41.0
176,10.203896,0,41.0
177,10.41245,1,41.0
178,10.41314,0,41.0
179,10.736471,1,41.0
180,10.737235,0,41.0
181,10.743138,1,41.0
182,10.90921,0,41.0
183,10.951381,1,41.0
184,10.951968,0,41.0
185,11.015163,1,41.0
186,11.015779,0,41.0
187,11.028437,1,41.0
188,11.048582,0,41.0
189,11.626238,1,41.0
190,11.626586,0,41.0
191,11.633018,1,41.0
192,11.63974,0,41.0
193,11.699536,1,41.0
194,11.699843,0,41.0
195,11.862484,1,41.0
196,11.862858,0,41.0
197,12.036984,1,41.0
198,12.037185,0,41.0
199,12.095218,1,41.0
200,12.095508,0,41.0
201,12.173807,1,41.0
202,12.174174,0,41.0
203,12.270555,1,41.0
204,12.270851,0,41.0
205,12.81942,1,41.0
206,12.820497,0,41.0
207,13.210108,1,41.0
208,13.210525,0,41.0
209,13.498176,1,41.0
210,13.498645,0,41.0
211,14.983052,1,41.0
212,14.983435,0,41.0
213,15.038868,1,41.0
214,15.045753,0,41.0
215,15.145166,1,41.0
216,15.145516,0,41.0
217,15.245233,1,41.0
218,15.266373,0,41.0
219,15.316879,1,41.0
220,15.317278,0,41.0
221,15.320129,1,41.0
222,15.320836,0,41.0
223,15.361229,1,41.0
224,15.361948,0,41.0
225,15.681746,1,41.0
226,15.685102,0,41.0
227,15.685224,1,41.0
228,16.307594,0,41.0
