,Time,Direction,StreamID
0,65.713949,1,127.0
1,65.714492,0,127.0
2,65.756604,1,127.0
3,65.756729,0,127.0
4,65.759976,1,127.0
5,65.760256,0,127.0
6,17.330394,1,89.0
7,17.332057,0,89.0
8,17.371641,1,89.0
9,17.371836,0,89.0
10,17.37259,1,89.0
11,17.430603,0,89.0
12,3.936045,1,19.0
13,3.937759,0,19.0
14,3.981049,1,19.0
15,3.981228,0,19.0
16,3.9817,1,19.0
17,4.017165,0,19.0
18,16.179479,1,85.0
19,16.180035,0,85.0
20,16.218637,1,85.0
21,16.21881,0,85.0
22,16.690754,1,85.0
23,16.691069,0,85.0
24,12.876345,1,63.0
25,12.877579,0,63.0
26,12.91599,1,63.0
27,12.916124,0,63.0
28,12.916172,1,63.0
29,13.144399,0,63.0
30,13.264508,1,63.0
31,13.265128,0,63.0
32,19.15908,1,63.0
33,19.159721,0,63.0
34,35.005397,1,63.0
35,35.059281,0,63.0
36,74.347945,1,63.0
37,74.404658,0,63.0
38,65.894704,1,128.0
39,65.895945,0,128.0
40,65.935559,1,128.0
41,65.935693,0,128.0
42,65.936128,1,128.0
43,65.951708,0,128.0
44,75.799706,1,128.0
45,75.800034,0,128.0
46,75.80127,1,128.0
47,75.801368,0,128.0
48,75.803144,1,128.0
49,75.803409,0,128.0
50,15.484258,1,81.0
51,15.484807,0,81.0
52,15.527827,1,81.0
53,15.528028,0,81.0
54,15.529212,1,81.0
55,16.011391,0,81.0
56,12.568047,1,59.0
57,12.569075,0,59.0
58,12.610615,1,59.0
59,12.610735,0,59.0
60,12.610832,1,59.0
61,12.69715,0,59.0
62,12.77642,1,59.0
63,12.777021,0,59.0
64,64.092996,1,124.0
65,64.093577,0,124.0
66,64.145563,1,124.0
67,64.145778,0,124.0
68,64.14689,1,124.0
69,64.147189,0,124.0
70,16.444948,1,86.0
71,16.446582,0,86.0
72,16.486532,1,86.0
73,16.486644,0,86.0
74,16.48706,1,86.0
75,16.807627,0,86.0
76,13.095662,1,65.0
77,13.096903,0,65.0
78,13.150146,1,65.0
79,13.150302,0,65.0
80,13.189095,1,65.0
81,13.18944,0,65.0
82,2.098199,1,2.0
83,2.103976,0,2.0
84,2.143656,1,2.0
85,2.143987,0,2.0
86,2.281893,1,2.0
87,2.284428,0,2.0
88,17.182917,1,87.0
89,17.184879,0,87.0
90,17.224123,1,87.0
91,17.224253,0,87.0
92,17.353799,1,87.0
93,17.354002,0,87.0
94,17.830162,1,87.0
95,17.831066,0,87.0
96,18.241595,1,87.0
97,18.241887,0,87.0
98,9.334017,1,49.0
99,9.334593,0,49.0
100,9.377858,1,49.0
101,9.378039,0,49.0
102,9.385307,1,49.0
103,9.391805,0,49.0
104,16.027888,1,83.0
105,16.030245,0,83.0
106,16.068846,1,83.0
107,16.068969,0,83.0
108,16.069042,1,83.0
109,16.08235,0,83.0
110,66.536205,1,131.0
111,66.536783,0,131.0
112,66.580022,1,131.0
113,66.580181,0,131.0
114,66.580563,1,131.0
115,67.082515,0,131.0
116,68.400062,1,131.0
117,68.401024,0,131.0
118,17.722006,1,93.0
119,17.722526,0,93.0
120,17.763921,1,93.0
121,17.764141,0,93.0
122,17.765518,1,93.0
123,18.002707,0,93.0
124,18.200389,1,93.0
125,18.201527,0,93.0
126,18.245203,1,93.0
127,18.245541,0,93.0
128,19.329396,1,93.0
129,19.329708,0,93.0
130,19.38529,1,93.0
131,19.386339,0,93.0
132,20.083519,1,93.0
133,20.083804,0,93.0
134,11.52494,1,54.0
135,11.526414,0,54.0
136,11.58291,1,54.0
137,56.59754,0,54.0
138,15.306218,1,79.0
139,15.309458,0,79.0
140,15.351801,1,79.0
141,15.352001,0,79.0
142,15.365944,1,79.0
143,15.366808,0,79.0
144,15.918339,1,79.0
145,15.919387,0,79.0
146,4.115954,1,24.0
147,4.120772,0,24.0
148,4.160118,1,24.0
149,4.160346,0,24.0
150,4.161298,1,24.0
151,4.420523,0,24.0
152,4.50981,1,24.0
153,4.510428,0,24.0
154,9.075603,1,24.0
155,9.076295,0,24.0
156,9.35172,1,24.0
157,9.352591,0,24.0
158,16.125508,1,84.0
159,16.12725,0,84.0
160,16.168714,1,84.0
161,16.168874,0,84.0
162,16.347486,1,84.0
163,16.348612,0,84.0
164,16.353096,1,84.0
165,16.353306,0,84.0
166,5.299952,1,35.0
167,5.300324,0,35.0
168,5.339701,1,35.0
169,17.741119,1,94.0
170,17.776419,0,94.0
171,17.818537,1,94.0
172,17.818661,0,94.0
173,17.819899,1,94.0
174,17.855089,0,94.0
175,17.882882,1,94.0
176,17.883229,0,94.0
177,17.95907,1,94.0
178,17.95944,0,94.0
179,11.603816,1,56.0
180,11.605204,0,56.0
181,11.643806,1,56.0
182,11.643998,0,56.0
183,11.662988,1,56.0
184,11.665006,0,56.0
185,37.138763,1,56.0
186,37.159121,0,56.0
187,17.352874,1,90.0
188,17.35499,0,90.0
189,17.394914,1,90.0
190,17.395093,0,90.0
191,17.408517,1,90.0
192,17.409594,0,90.0
193,18.110805,1,90.0
194,18.111101,0,90.0
195,18.14213,1,90.0
196,18.14318,0,90.0
197,18.146241,1,90.0
198,19.836109,0,90.0
199,19.889568,1,90.0
200,19.889909,0,90.0
201,8.548396,1,44.0
202,8.549913,0,44.0
203,8.595196,1,44.0
204,8.595388,0,44.0
205,8.595472,1,44.0
206,8.613951,0,44.0
207,8.615258,1,44.0
208,9.393824,0,44.0
209,9.475197,1,44.0
210,9.476472,0,44.0
211,10.632226,1,44.0
212,10.632513,0,44.0
213,74.500197,1,133.0
214,74.501557,0,133.0
215,74.539971,1,133.0
216,74.54015,0,133.0
217,74.540631,1,133.0
218,74.554332,0,133.0
219,3.971565,1,20.0
220,3.972102,0,20.0
221,4.0235,1,20.0
222,4.02363,0,20.0
223,4.033341,1,20.0
224,4.033996,0,20.0
225,6.074108,1,39.0
226,6.076297,0,39.0
227,6.120699,1,39.0
228,6.120872,0,39.0
229,6.121133,1,39.0
230,6.189443,0,39.0
231,12.083912,1,57.0
232,12.085264,0,57.0
233,12.138295,1,57.0
234,12.138466,0,57.0
235,12.207323,1,57.0
236,12.207729,0,57.0
237,12.587512,1,57.0
238,12.588506,0,57.0
239,12.619622,1,57.0
240,12.656117,0,57.0
241,16.428688,1,57.0
242,16.430128,0,57.0
243,18.24328,1,57.0
244,18.243494,0,57.0
245,66.295072,1,57.0
246,66.331871,0,57.0
247,65.937852,1,129.0
248,65.939071,0,129.0
249,65.978534,1,129.0
250,65.97874,0,129.0
251,66.22435,1,129.0
252,66.224689,0,129.0
253,66.402461,1,129.0
254,66.402744,0,129.0
255,66.558727,1,129.0
256,66.559821,0,129.0
257,66.561467,1,129.0
258,66.561574,0,129.0
259,66.786058,1,129.0
260,66.786396,0,129.0
261,68.49973,1,129.0
262,68.500793,0,129.0
263,68.501935,1,129.0
264,68.506989,0,129.0
265,17.405117,1,91.0
266,17.462512,0,91.0
267,17.501005,1,91.0
268,17.501124,0,91.0
269,17.501533,1,91.0
270,17.559374,0,91.0
271,17.612133,1,91.0
272,17.711482,0,91.0
273,17.796558,1,91.0
274,17.869334,0,91.0
275,18.071198,1,91.0
276,18.071636,0,91.0
277,18.215942,1,91.0
278,18.216288,0,91.0
279,3.782255,1,9.0
280,3.783535,0,9.0
281,3.830859,1,9.0
282,3.831432,0,9.0
283,3.849291,1,9.0
284,3.854017,0,9.0
285,6.857926,1,9.0
286,6.858316,0,9.0
287,14.107981,1,68.0
288,14.109374,0,68.0
289,14.153543,1,68.0
290,14.154228,0,68.0
291,14.155532,1,68.0
292,14.176262,0,68.0
293,15.841734,1,68.0
294,15.842053,0,68.0
295,15.918284,1,68.0
296,15.919093,0,68.0
297,15.920872,1,68.0
298,16.014637,0,68.0
299,16.076763,1,68.0
300,16.077086,0,68.0
301,16.267428,1,68.0
302,16.268255,0,68.0
303,17.811808,1,68.0
304,17.812068,0,68.0
305,26.040743,1,68.0
306,26.041094,0,68.0
307,26.053004,1,68.0
308,26.839357,0,68.0
309,26.901398,1,68.0
310,26.901786,0,68.0
311,27.296846,1,68.0
312,27.297486,0,68.0
313,28.068531,1,68.0
314,28.163499,0,68.0
315,28.213337,1,68.0
316,28.217432,0,68.0
317,28.217853,1,68.0
318,29.22988,0,68.0
319,29.339954,1,68.0
320,29.340279,0,68.0
321,29.34411,1,68.0
322,29.923411,0,68.0
323,29.986322,1,68.0
324,29.986513,0,68.0
325,30.886999,1,68.0
326,30.887317,0,68.0
327,37.51716,1,68.0
328,37.517467,0,68.0
329,37.517686,1,68.0
330,37.518206,0,68.0
331,37.518989,1,68.0
332,42.352973,0,68.0
333,42.43084,1,68.0
334,42.431424,0,68.0
335,44.040761,1,68.0
336,44.041106,0,68.0
337,44.849145,1,68.0
338,44.849452,0,68.0
339,45.946762,1,68.0
340,45.947091,0,68.0
341,47.677754,1,68.0
342,47.678053,0,68.0
343,50.024368,1,68.0
344,50.024645,0,68.0
345,58.195627,1,68.0
346,58.195924,0,68.0
347,58.220099,1,68.0
348,59.273055,0,68.0
349,59.333765,1,68.0
350,59.335056,0,68.0
351,64.061964,1,68.0
352,64.062349,0,68.0
353,65.909545,1,68.0
354,65.910212,0,68.0
355,69.049696,1,68.0
356,69.049976,0,68.0
357,69.295154,1,68.0
358,69.295625,0,68.0
359,69.321386,1,68.0
360,69.669437,0,68.0
361,75.741615,1,68.0
362,75.741986,0,68.0
363,76.452218,1,68.0
364,76.452807,0,68.0
365,76.466458,1,68.0
366,76.468017,0,68.0
367,76.477874,1,68.0
368,5.294969,1,33.0
369,5.296341,0,33.0
370,5.336557,1,33.0
371,5.336732,0,33.0
372,5.42044,1,33.0
373,5.421176,0,33.0
374,5.622891,1,33.0
375,5.623708,0,33.0
376,5.681131,1,33.0
377,5.681914,0,33.0
378,6.549302,1,33.0
379,6.550267,0,33.0
380,6.58787,1,33.0
381,8.328825,0,33.0
382,8.45245,1,33.0
383,8.453347,0,33.0
384,74.504653,1,134.0
385,74.505041,0,134.0
386,74.545575,1,134.0
387,74.545713,0,134.0
388,74.546215,1,134.0
389,74.560921,0,134.0
390,6.157498,1,40.0
391,6.15899,0,40.0
392,6.199888,1,40.0
393,6.200089,0,40.0
394,6.202156,1,40.0
395,6.202443,0,40.0
396,6.258073,1,40.0
397,6.36488,0,40.0
398,6.453098,1,40.0
399,6.453479,0,40.0
400,6.508115,1,40.0
401,6.508657,0,40.0
402,6.564569,1,40.0
403,6.564996,0,40.0
404,6.613983,1,40.0
405,6.614282,0,40.0
406,18.018467,1,97.0
407,18.019894,0,97.0
408,18.058467,1,97.0
409,18.058761,0,97.0
410,18.072926,1,97.0
411,18.073149,0,97.0
412,66.193825,1,130.0
413,66.195253,0,130.0
414,66.239374,1,130.0
415,66.239556,0,130.0
416,66.239565,1,130.0
417,66.433364,0,130.0
418,17.452867,1,92.0
419,17.453843,0,92.0
420,17.494337,1,92.0
421,17.494492,0,92.0
422,17.494513,1,92.0
423,17.641518,0,92.0
424,18.004846,1,92.0
425,18.005025,0,92.0
426,18.413274,1,92.0
427,38.115664,0,92.0
428,58.353451,1,92.0
429,58.359989,0,92.0
430,17.217221,1,88.0
431,17.219117,0,88.0
432,17.25794,1,88.0
433,17.258256,0,88.0
434,17.457803,1,88.0
435,17.459247,0,88.0
436,18.181666,1,98.0
437,18.182239,0,98.0
438,18.223342,1,98.0
439,18.223512,0,98.0
440,18.249777,1,98.0
441,18.250641,0,98.0
442,23.328782,1,98.0
443,23.329134,0,98.0
444,30.155129,1,98.0
445,30.155509,0,98.0
446,30.225375,1,98.0
447,30.225658,0,98.0
448,31.31752,1,98.0
449,31.317832,0,98.0
450,31.470914,1,98.0
451,31.471199,0,98.0
452,31.474238,1,98.0
453,31.548725,0,98.0
454,31.615061,1,98.0
455,31.615397,0,98.0
456,34.939196,1,98.0
457,34.940616,0,98.0
458,40.018184,1,98.0
459,40.018478,0,98.0
460,59.036468,1,98.0
461,59.061638,0,98.0
462,64.318062,1,98.0
463,64.31841,0,98.0
464,61.974429,1,118.0
465,61.975941,0,118.0
466,62.017551,1,118.0
467,62.017764,0,118.0
468,62.020906,1,118.0
469,62.193282,0,118.0
470,30.318052,1,104.0
471,30.318653,0,104.0
472,30.359811,1,104.0
473,30.360047,0,104.0
