,inRemoteIP,inRemotePort,inLocIP,inLocPort,outLocIP,outLocPort,outRemoteIP,outRemotePort,M Address A,M Port A,M Address B,M Port B,M Packets,M Bytes,M Stream ID,M Rel Start,M Duration,M Flows,Server Name,W Address A,W Port A,W Address B,W Port B,W Packets,W Bytes,W Stream ID,W Rel Start,W Duration,W Flows
71,198.18.0.1,61048,198.18.0.28,443,192.168.5.2,61051,221.5.100.174,2011,198.18.0.1,61048,198.18.0.28,443,29,15734,33,5.500604,6.14478,4,drive.google.com,192.168.5.2,61051,221.5.100.174,2011,27,15806,29,5.454683,6.18049,4
72,198.18.0.1,61055,198.18.0.33,443,192.168.5.2,61056,221.5.100.174,2011,198.18.0.1,61055,198.18.0.33,443,117,80445,35,6.436154,5.211243,7,lh3.googleusercontent.com,192.168.5.2,61056,221.5.100.174,2011,76,60277,30,6.38949,5.247629,7
73,198.18.0.1,61057,198.18.0.34,443,192.168.5.2,61058,221.5.100.174,2011,198.18.0.1,61057,198.18.0.34,443,161,116886,36,6.447964,5.200129,7,fonts.gstatic.com,192.168.5.2,61058,221.5.100.174,2011,87,73339,31,6.401579,5.239713,7
74,198.18.0.1,61059,198.18.0.32,443,192.168.5.2,61060,221.5.100.174,2011,198.18.0.1,61059,198.18.0.32,443,136,83160,37,6.532328,5.115131,17,ssl.gstatic.com,192.168.5.2,61060,221.5.100.174,2011,102,77530,32,6.486215,5.150857,17
75,198.18.0.1,61065,198.18.0.41,443,192.168.5.2,61066,221.5.100.174,2011,198.18.0.1,61065,198.18.0.41,443,71,28281,41,8.490207999999999,3.157732000000001,13,play.google.com,192.168.5.2,61066,221.5.100.174,2011,63,33889,34,8.444468,3.1934240000000003,13
76,198.18.0.1,61064,198.18.0.41,443,192.168.5.2,61067,221.5.100.174,2011,198.18.0.1,61064,198.18.0.41,443,11,2345,40,8.489569,0.1031089999999999,1,play.google.com,192.168.5.2,61067,221.5.100.174,2011,21,13051,35,8.444496000000001,0.1000689999999995,2
77,198.18.0.1,61068,198.18.0.36,443,192.168.5.2,61069,221.5.100.174,2011,198.18.0.1,61068,198.18.0.36,443,1415,1107768,42,8.510307,3.1377190000000006,17,www.gstatic.com,192.168.5.2,61069,221.5.100.174,2011,537,565264,36,8.465023,3.172851999999999,17
78,198.18.0.1,61070,198.18.0.38,443,192.168.5.2,61071,221.5.100.174,2011,198.18.0.1,61070,198.18.0.38,443,37,15177,43,8.810153,2.835853,7,content-autofill.googleapis.com,192.168.5.2,61071,221.5.100.174,2011,32,16708,38,8.763663,2.871730000000001,7
79,198.18.0.1,61072,198.18.0.19,443,192.168.5.2,61073,221.5.100.174,2011,198.18.0.1,61072,198.18.0.19,443,52,25617,44,9.198582,2.447719,9,clients4.google.com,192.168.5.2,61073,221.5.100.174,2011,49,29548,39,9.153053,2.4823699999999995,9
80,198.18.0.1,61074,198.18.0.41,443,192.168.5.2,61075,221.5.100.174,2011,198.18.0.1,61074,198.18.0.41,443,44,17080,45,9.217807,2.4300549999999994,7,play.google.com,192.168.5.2,61075,221.5.100.174,2011,38,19914,40,9.171152,2.4666870000000003,7
81,198.18.0.1,61082,198.18.0.21,443,192.168.5.2,61084,221.5.100.174,2011,198.18.0.1,61082,198.18.0.21,443,10,2361,48,11.566961,0.0781360000000006,1,clients2.google.com,192.168.5.2,61084,221.5.100.174,2011,19,12447,43,11.524929,0.0974830000000004,2
82,198.18.0.1,61083,198.18.0.22,443,192.168.5.2,61085,221.5.100.174,2011,198.18.0.1,61083,198.18.0.22,443,10,2363,49,11.567937,0.0775039999999993,1,update.googleapis.com,192.168.5.2,61085,221.5.100.174,2011,19,11087,44,11.525896,0.0965559999999996,2
83,198.18.0.1,61087,198.18.0.22,443,192.168.5.2,61088,221.5.100.174,2011,198.18.0.1,61087,198.18.0.22,443,43,19568,51,11.645721,0.2971830000000004,6,update.googleapis.com,192.168.5.2,61088,221.5.100.174,2011,41,22397,45,11.600967,0.3316499999999998,6
84,198.18.0.1,61086,198.18.0.21,443,192.168.5.2,61089,221.5.100.174,2011,198.18.0.1,61086,198.18.0.21,443,38,17853,50,11.645565,0.2817939999999996,6,clients2.google.com,192.168.5.2,61089,221.5.100.174,2011,34,18029,46,11.600984,0.3157300000000003,6
85,198.18.0.1,61090,198.18.0.23,5228,192.168.5.2,61091,221.5.100.174,2011,198.18.0.1,61090,198.18.0.23,5228,36,15589,52,11.687669,29.640794,4,mtalk.google.com,192.168.5.2,61091,221.5.100.174,2011,32,15648,47,11.640068,29.678566000000004,4
86,198.18.0.1,61092,198.18.0.24,443,192.168.5.2,61093,221.5.100.174,2011,198.18.0.1,61092,198.18.0.24,443,10,2336,53,11.688643,0.0964999999999989,1,android.clients.google.com,192.168.5.2,61093,221.5.100.174,2011,20,12512,48,11.642686,0.0994860000000006,2
87,198.18.0.1,61094,198.18.0.24,443,192.168.5.2,61095,221.5.100.174,2011,198.18.0.1,61094,198.18.0.24,443,60,19553,54,11.785235,29.566129,9,android.clients.google.com,192.168.5.2,61095,221.5.100.174,2011,48,22378,49,11.739283,29.604185,9
88,198.18.0.1,61096,198.18.0.10,443,192.168.5.2,61099,221.5.100.174,2011,198.18.0.1,61096,198.18.0.10,443,87,42445,55,11.8722,29.480049,15,accounts.google.com,192.168.5.2,61099,221.5.100.174,2011,92,52043,50,11.827719,29.514677,15
89,198.18.0.1,61097,198.18.0.16,443,192.168.5.2,61100,221.5.100.174,2011,198.18.0.1,61097,198.18.0.16,443,43,10659,56,11.873773,29.477862,9,www.googleapis.com,192.168.5.2,61100,221.5.100.174,2011,42,17980,52,11.828339,29.513096,9
90,198.18.0.1,61098,198.18.0.80,443,192.168.5.2,61101,221.5.100.174,2011,198.18.0.1,61098,198.18.0.80,443,30,13165,57,11.874388,29.479901,4,accountcapabilities-pa.googleapis.com,192.168.5.2,61101,221.5.100.174,2011,27,12639,51,11.828336,29.51543,4
91,198.18.0.1,61102,198.18.0.27,443,192.168.5.2,61103,221.5.100.174,2011,198.18.0.1,61102,198.18.0.27,443,103,50937,58,11.881064,29.470907,19,optimizationguide-pa.googleapis.com,192.168.5.2,61103,221.5.100.174,2011,96,57840,53,11.836021,29.506346,19
92,198.18.0.1,61104,198.18.0.28,443,192.168.5.2,61105,221.5.100.174,2011,198.18.0.1,61104,198.18.0.28,443,7338,5866985,59,12.080164,29.271667,101,drive.google.com,192.168.5.2,61105,221.5.100.174,2011,3018,3115982,54,12.033479,29.30793,99
93,198.18.0.1,61106,198.18.0.19,443,192.168.5.2,61107,221.5.100.174,2011,198.18.0.1,61106,198.18.0.19,443,52,20982,60,12.136965,29.214736,9,clients4.google.com,192.168.5.2,61107,221.5.100.174,2011,58,29181,55,12.090529,29.253204,9
94,198.18.0.1,61110,198.18.0.85,443,192.168.5.2,61111,221.5.100.174,2011,198.18.0.1,61110,198.18.0.85,443,40,18810,62,12.439729,28.912621,7,accounts.google.com.hk,192.168.5.2,61111,221.5.100.174,2011,40,22317,57,12.393305,28.949887000000004,7
95,198.18.0.1,61112,198.18.0.41,443,192.168.5.2,61113,221.5.100.174,2011,198.18.0.1,61112,198.18.0.41,443,236,132756,66,14.037022,27.314466000000003,34,play.google.com,192.168.5.2,61113,221.5.100.174,2011,289,157661,60,13.993012,27.348443000000003,34
