,inRemoteIP,inRemotePort,inLocIP,inLocPort,outLocIP,outLocPort,outRemoteIP,outRemotePort,M Address A,M Port A,M Address B,M Port B,M Packets,M Bytes,M Stream ID,M Rel Start,M Duration,M Flows,Server Name,W Address A,W Port A,W Address B,W Port B,W Packets,W Bytes,W Stream ID,W Rel Start,W Duration,W Flows
112,198.18.0.1,50927,198.18.1.7,443,192.168.5.2,50928,183.240.139.64,2011,198.18.0.1,50927,198.18.1.7,443,43,17267,58,11.558705,41.993962,7,taskassist-pa.clients6.google.com,192.168.5.2,50928,183.240.139.64,2011,42,23692,50,11.560099,42.036959,7
113,198.18.0.1,50929,198.18.1.7,443,192.168.5.2,50930,183.240.139.64,2011,198.18.0.1,50929,198.18.1.7,443,150,84504,59,11.720002,41.833353,29,taskassist-pa.clients6.google.com,192.168.5.2,50930,183.240.139.64,2011,134,92161,51,11.721111,41.876099,29
114,198.18.0.1,50931,198.18.0.44,443,192.168.5.2,50932,183.240.139.64,2011,198.18.0.1,50931,198.18.0.44,443,86,48804,60,11.90145,41.652108,7,ogs.google.com,192.168.5.2,50932,183.240.139.64,2011,64,42291,52,11.902696,41.694332,7
115,198.18.0.1,50933,198.18.1.8,443,192.168.5.2,50934,183.240.139.64,2011,198.18.0.1,50933,198.18.1.8,443,56,28444,63,12.339055,41.214909,7,subscriptionsfirstparty-pa.clients6.google.com,192.168.5.2,50934,183.240.139.64,2011,43,29035,53,12.340914,41.255151000000005,7
116,198.18.0.1,50958,198.18.0.28,443,192.168.5.2,50959,183.240.139.64,2011,198.18.0.1,50958,198.18.0.28,443,46,22106,69,48.087982,5.466338,7,drive.google.com,192.168.5.2,50959,183.240.139.64,2011,40,21603,60,48.089557,5.5074380000000005,7
117,198.18.0.1,50960,198.18.0.35,443,192.168.5.2,50961,183.240.139.64,2011,198.18.0.1,50960,198.18.0.35,443,39,17713,70,48.153534,5.400525999999999,7,clients6.google.com,192.168.5.2,50961,183.240.139.64,2011,35,19764,61,48.156364,5.442709999999998,7
118,198.18.0.1,50962,198.18.0.35,443,192.168.5.2,50963,183.240.139.64,2011,198.18.0.1,50962,198.18.0.35,443,38,17523,71,48.522053,5.032162999999997,7,clients6.google.com,192.168.5.2,50963,183.240.139.64,2011,38,21951,62,48.523618,5.076709000000001,7
119,198.18.0.1,51167,198.18.0.9,443,192.168.5.2,51168,221.5.100.174,2011,198.18.0.1,51167,198.18.0.9,443,39,14637,3,0.569134,11.718991,7,clientservices.googleapis.com,192.168.5.2,51168,221.5.100.174,2011,37,17651,4,0.572863,11.769324,7
120,198.18.0.1,51171,198.18.0.10,443,192.168.5.2,51182,103.216.253.85,2011,198.18.0.1,51171,198.18.0.10,443,2528,1862245,10,2.5561730000000003,10.360309,44,accounts.google.com,192.168.5.2,51182,103.216.253.85,2011,1118,1130444,8,2.560772,10.394679,42
121,198.18.0.1,51172,198.18.0.11,443,192.168.5.2,51179,103.216.253.85,2011,198.18.0.1,51172,198.18.0.11,443,44,16995,11,2.556356,9.734229,9,www.google.com,192.168.5.2,51179,103.216.253.85,2011,43,22344,6,2.559497,9.779428,9
122,198.18.0.1,51204,198.18.0.16,443,192.168.5.2,51205,103.216.253.85,2011,198.18.0.1,51204,198.18.0.16,443,39,15162,22,2.751302,9.539106,7,www.googleapis.com,192.168.5.2,51205,103.216.253.85,2011,32,17635,18,2.758214,9.571216,7
123,198.18.0.1,51206,198.18.0.10,443,192.168.5.2,51207,103.216.253.85,2011,198.18.0.1,51206,198.18.0.10,443,36,15112,23,2.785327,9.505571,7,accounts.google.com,192.168.5.2,51207,103.216.253.85,2011,33,17947,19,2.787194,9.539945,7
124,198.18.0.1,51212,198.18.0.19,443,192.168.5.2,51213,103.216.253.85,2011,198.18.0.1,51212,198.18.0.19,443,50,23442,27,2.94391,9.347632,9,clients4.google.com,192.168.5.2,51213,103.216.253.85,2011,53,27636,21,2.944826,9.392410000000002,9
125,198.18.0.1,51224,198.18.0.27,443,192.168.5.2,51226,103.216.253.85,2011,198.18.0.1,51224,198.18.0.27,443,92,30939,42,5.117521,7.173695,19,optimizationguide-pa.googleapis.com,192.168.5.2,51226,103.216.253.85,2011,78,40336,27,5.118091,7.212924000000001,19
