,Time,Direction,StreamID
0,15.579628,0,55.0
1,15.645805,1,55.0
2,15.647554,0,55.0
3,15.69205,1,55.0
4,15.692795,0,55.0
5,15.692853,1,55.0
6,15.694439,0,55.0
7,16.320517,0,62.0
8,16.380595,1,62.0
9,16.381638,0,62.0
10,16.420025,1,62.0
11,16.420423,0,62.0
12,16.420793,1,62.0
13,16.466775,0,62.0
14,16.921265,1,62.0
15,16.921767,0,62.0
16,0.608467,0,4.0
17,0.66508,1,4.0
18,0.670102,0,4.0
19,0.70881,1,4.0
20,0.709379,0,4.0
21,0.70939,1,4.0
22,0.849988,0,4.0
23,17.791247,0,71.0
24,17.855207,1,71.0
25,17.857094,0,71.0
26,18.632231,0,81.0
27,18.693828,1,81.0
28,18.695473,0,81.0
29,18.736454,1,81.0
30,18.736892,0,81.0
31,18.752481,1,81.0
32,18.752948,0,81.0
33,12.561112,0,42.0
34,12.631807,1,42.0
35,12.63372,0,42.0
36,12.682585,1,42.0
37,12.682993,0,42.0
38,12.825561,1,42.0
39,12.830111,0,42.0
40,15.856754,0,58.0
41,15.917727,1,58.0
42,15.920715,0,58.0
43,15.960601,1,58.0
44,15.961138,0,58.0
45,15.961978,1,58.0
46,15.997584,0,58.0
47,2.822819,0,19.0
48,2.894354,1,19.0
49,2.895168,0,19.0
50,2.946547,1,19.0
51,2.946909,0,19.0
52,2.971532,1,19.0
53,2.972621,0,19.0
54,61.756815,0,99.0
55,61.813279,1,99.0
56,61.815099,0,99.0
57,61.851306,1,99.0
58,61.851784,0,99.0
59,61.856527,1,99.0
60,62.055668,0,99.0
61,17.079156,0,67.0
62,17.147979,1,67.0
63,17.149439,0,67.0
64,17.200732,1,67.0
65,17.201059,0,67.0
66,17.201318,1,67.0
67,17.639428,0,67.0
68,18.273938,0,76.0
69,18.335698,1,76.0
70,18.336602,0,76.0
71,18.378309,1,76.0
72,18.378884,0,76.0
73,18.60793,1,76.0
74,18.609425,0,76.0
75,19.705879,1,76.0
76,19.768557,0,76.0
77,18.304798,0,77.0
78,18.371732,1,77.0
79,18.372921,0,77.0
80,18.417969,1,77.0
81,18.418329,0,77.0
82,18.418653,1,77.0
83,18.493292,0,77.0
84,30.366792,0,86.0
85,30.441802,1,86.0
86,30.442673,0,86.0
87,30.491699,1,86.0
88,30.492195,0,86.0
89,30.493543,1,86.0
90,30.576638,0,86.0
91,30.648041,1,86.0
92,30.681483,0,86.0
93,30.739973,1,86.0
94,30.771594,0,86.0
95,30.82898,1,86.0
96,30.853921,0,86.0
97,30.976788,1,86.0
98,30.977718,0,86.0
99,31.113257,1,86.0
100,31.114415,0,86.0
101,31.178393,1,86.0
102,31.178998,0,86.0
103,31.231978,1,86.0
104,31.233303,0,86.0
105,31.285364,1,86.0
106,31.285994,0,86.0
107,31.349163,1,86.0
108,31.3499,0,86.0
109,31.403551,1,86.0
110,31.404132,0,86.0
111,31.458443,1,86.0
112,31.45909,0,86.0
113,31.513673,1,86.0
114,31.514315,0,86.0
115,32.865611,1,86.0
116,32.866191,0,86.0
117,32.920678,1,86.0
118,32.921304,0,86.0
119,32.978594,1,86.0
120,32.979146,0,86.0
121,33.032777,1,86.0
122,33.033236,0,86.0
123,33.090106,1,86.0
124,33.090649,0,86.0
125,33.143364,1,86.0
126,33.14399,0,86.0
127,33.19776,1,86.0
128,33.198247,0,86.0
129,33.251218,1,86.0
130,33.251681,0,86.0
131,33.305554,1,86.0
132,33.306219,0,86.0
133,33.362006,1,86.0
134,33.362619,0,86.0
135,33.417303,1,86.0
136,33.417856,0,86.0
137,33.47017,1,86.0
138,33.470637,0,86.0
139,33.524917,1,86.0
140,33.525434,0,86.0
141,33.578479,1,86.0
142,33.579001,0,86.0
143,33.631098,1,86.0
144,33.631598,0,86.0
145,33.688182,1,86.0
146,33.688663,0,86.0
147,33.74239,1,86.0
148,33.743139,0,86.0
149,33.796134,1,86.0
150,33.796585,0,86.0
151,33.85056,1,86.0
152,33.851066,0,86.0
153,33.908217,1,86.0
154,33.908692,0,86.0
155,33.962118,1,86.0
156,33.96269,0,86.0
157,34.016493,1,86.0
158,34.016978,0,86.0
159,34.071412,1,86.0
160,34.072199,0,86.0
161,34.125314,1,86.0
162,34.125831,0,86.0
163,34.179402,1,86.0
164,34.179969,0,86.0
165,34.232799,1,86.0
166,34.233331,0,86.0
167,34.28671,1,86.0
168,34.287227,0,86.0
169,34.340553,1,86.0
170,34.3411,0,86.0
171,34.396602,1,86.0
172,34.397327,0,86.0
173,34.450244,1,86.0
174,34.450818,0,86.0
175,34.507549,1,86.0
176,34.508032,0,86.0
177,34.561169,1,86.0
178,34.561623,0,86.0
179,34.619326,1,86.0
180,34.620018,0,86.0
181,34.67735,1,86.0
182,34.677964,0,86.0
183,34.733812,1,86.0
184,34.734434,0,86.0
185,34.799758,1,86.0
186,34.800393,0,86.0
187,34.855711,1,86.0
188,34.85634,0,86.0
189,34.913369,1,86.0
190,34.913921,0,86.0
191,34.966962,1,86.0
192,34.967519,0,86.0
193,35.030117,1,86.0
194,35.030704,0,86.0
195,35.086758,1,86.0
196,35.087208,0,86.0
197,35.148536,1,86.0
198,35.148892,0,86.0
199,35.211628,1,86.0
200,35.212162,0,86.0
201,35.266161,1,86.0
202,35.266746,0,86.0
203,35.324937,1,86.0
204,35.325592,0,86.0
205,35.381331,1,86.0
206,35.381965,0,86.0
207,35.435581,1,86.0
208,35.436182,0,86.0
209,35.489844,1,86.0
210,35.490488,0,86.0
211,35.54561,1,86.0
212,35.546251,0,86.0
213,35.601216,1,86.0
214,35.601843,0,86.0
215,35.65444,1,86.0
216,35.655044,0,86.0
217,35.712914,1,86.0
218,35.713544,0,86.0
219,35.76681,1,86.0
220,35.767368,0,86.0
221,35.820815,1,86.0
222,35.821467,0,86.0
223,35.875154,1,86.0
224,35.875706,0,86.0
225,35.929057,1,86.0
226,35.929406,0,86.0
227,35.982235,1,86.0
228,35.982779,0,86.0
229,36.036248,1,86.0
230,36.036895,0,86.0
231,36.090921,1,86.0
232,36.09139,0,86.0
233,36.145793,1,86.0
234,36.146441,0,86.0
235,36.199605,1,86.0
236,36.200101,0,86.0
237,36.257415,1,86.0
238,36.257969,0,86.0
239,36.31218,1,86.0
240,36.312692,0,86.0
241,36.365473,1,86.0
242,36.365969,0,86.0
243,36.418868,1,86.0
244,36.419341,0,86.0
245,36.473274,1,86.0
246,36.473745,0,86.0
247,36.526743,1,86.0
248,36.527297,0,86.0
249,36.580181,1,86.0
250,36.580704,0,86.0
251,36.637673,1,86.0
252,36.638231,0,86.0
253,36.691218,1,86.0
254,36.691803,0,86.0
255,36.745285,1,86.0
256,36.745813,0,86.0
257,36.798378,1,86.0
258,36.798821,0,86.0
259,36.851557,1,86.0
260,36.852502,0,86.0
261,36.904977,1,86.0
262,36.905513,0,86.0
263,36.95765,1,86.0
264,36.958033,0,86.0
265,37.011975,1,86.0
266,37.012454,0,86.0
267,37.06802,1,86.0
268,37.068673,0,86.0
269,37.121702,1,86.0
270,37.122239,0,86.0
271,37.174734,1,86.0
272,37.17523,0,86.0
273,37.228877,1,86.0
274,37.229393,0,86.0
275,37.283133,1,86.0
276,37.283794,0,86.0
277,37.343002,1,86.0
278,37.34357,0,86.0
279,37.396327,1,86.0
280,37.396747,0,86.0
281,37.44985,1,86.0
282,37.45041,0,86.0
283,37.509488,1,86.0
284,37.510204,0,86.0
285,37.564177,1,86.0
286,37.564777,0,86.0
287,37.618016,1,86.0
288,37.618541,0,86.0
289,37.672146,1,86.0
290,37.672598,0,86.0
291,37.728712,1,86.0
292,37.729203,0,86.0
293,37.783521,1,86.0
294,37.78405,0,86.0
295,37.838794,1,86.0
296,37.839271,0,86.0
297,37.893355,1,86.0
298,37.893893,0,86.0
299,37.948141,1,86.0
300,37.948684,0,86.0
301,38.003343,1,86.0
302,38.00385,0,86.0
303,38.056999,1,86.0
304,38.057522,0,86.0
305,38.110452,1,86.0
306,38.110958,0,86.0
307,38.163336,1,86.0
308,38.163889,0,86.0
309,38.217658,1,86.0
310,38.218071,0,86.0
311,38.270512,1,86.0
312,38.271027,0,86.0
313,38.325233,1,86.0
314,38.325715,0,86.0
315,38.378909,1,86.0
316,38.379431,0,86.0
317,38.432667,1,86.0
318,38.4332,0,86.0
319,38.485277,1,86.0
320,38.4857,0,86.0
321,38.539307,1,86.0
322,38.539812,0,86.0
323,38.595189,1,86.0
324,38.595688,0,86.0
325,38.648293,1,86.0
326,38.648761,0,86.0
327,38.700964,1,86.0
328,38.701483,0,86.0
329,38.755949,1,86.0
330,38.75649,0,86.0
331,38.809939,1,86.0
332,38.81033,0,86.0
333,38.867087,1,86.0
334,38.867537,0,86.0
335,38.92049,1,86.0
336,38.920927,0,86.0
337,38.97428,1,86.0
338,38.97476,0,86.0
339,39.028092,1,86.0
340,39.028462,0,86.0
341,39.081201,1,86.0
342,39.081676,0,86.0
343,39.13489,1,86.0
344,39.135276,0,86.0
345,39.18776,1,86.0
346,39.188357,0,86.0
347,39.243008,1,86.0
348,39.24339,0,86.0
349,39.29644,1,86.0
350,39.296879,0,86.0
351,39.353318,1,86.0
352,39.353924,0,86.0
353,39.40794,1,86.0
354,39.408466,0,86.0
355,39.46237,1,86.0
356,39.462789,0,86.0
357,39.517714,1,86.0
358,39.518227,0,86.0
359,39.571785,1,86.0
360,39.572167,0,86.0
361,39.626165,1,86.0
362,39.626665,0,86.0
363,39.679932,1,86.0
364,39.680384,0,86.0
365,39.735162,1,86.0
366,39.735604,0,86.0
367,39.788317,1,86.0
368,39.788863,0,86.0
369,39.841902,1,86.0
370,39.842349,0,86.0
371,39.895911,1,86.0
372,39.896498,0,86.0
373,39.952733,1,86.0
374,39.953238,0,86.0
375,40.0074,1,86.0
376,40.007937,0,86.0
377,40.061195,1,86.0
378,40.0617,0,86.0
379,40.114525,1,86.0
380,40.115074,0,86.0
