,inRemoteIP,inRemotePort,inLocIP,inLocPort,outLocIP,outLocPort,outRemoteIP,outRemotePort,M Address A,M Port A,M Address B,M Port B,M Packets,M Bytes,M Stream ID,M Rel Start,M Duration,M Flows,Server Name,W Address A,W Port A,W Address B,W Port B,W Packets,W Bytes,W Stream ID,W Rel Start,W Duration,W Flows
28,198.18.0.1,50446,198.18.0.41,443,192.168.5.2,50447,221.5.100.174,2011,198.18.0.1,50446,198.18.0.41,443,76,28993,44,8.435246,2.944381,13,play.google.com,192.168.5.2,50447,221.5.100.174,2011,65,32493,35,8.435533,2.984089000000001,13
29,198.18.0.1,50448,198.18.0.36,443,192.168.5.2,50449,221.5.100.174,2011,198.18.0.1,50448,198.18.0.36,443,1380,1086302,45,8.461001,2.917860000000001,17,www.gstatic.com,192.168.5.2,50449,221.5.100.174,2011,508,561606,36,8.461855,2.953881000000001,17
30,198.18.0.1,50450,198.18.0.38,443,192.168.5.2,50451,221.5.100.174,2011,198.18.0.1,50450,198.18.0.38,443,37,15072,47,8.789423,2.590022000000001,7,content-autofill.googleapis.com,192.168.5.2,50451,221.5.100.174,2011,34,17784,37,8.78927,2.6303730000000005,7
31,198.18.0.1,50452,198.18.0.41,443,192.168.5.2,50453,221.5.100.174,2011,198.18.0.1,50452,198.18.0.41,443,41,16893,49,9.228893,2.1504700000000003,7,play.google.com,192.168.5.2,50453,221.5.100.174,2011,37,18228,39,9.22871,2.1908890000000003,7
32,198.18.0.1,50454,198.18.0.21,443,192.168.5.2,50457,221.5.100.174,2011,198.18.0.1,50454,198.18.0.21,443,10,2361,50,11.285662,0.1172529999999998,1,clients2.google.com,192.168.5.2,50457,221.5.100.174,2011,17,5332,41,11.365187,0.0838649999999994,1
33,198.18.0.1,50455,198.18.0.22,443,192.168.5.2,50456,221.5.100.174,2011,198.18.0.1,50455,198.18.0.22,443,10,2299,51,11.285892,0.119159999999999,1,update.googleapis.com,192.168.5.2,50456,221.5.100.174,2011,16,4129,40,11.365187,0.0853719999999995,1
34,198.18.0.1,50458,198.18.0.21,443,192.168.5.2,50460,221.5.100.174,2011,198.18.0.1,50458,198.18.0.21,443,40,17864,52,11.377749,0.2767110000000006,6,clients2.google.com,192.168.5.2,50460,221.5.100.174,2011,36,19026,43,11.378728,0.3115749999999995,6
35,198.18.0.1,50459,198.18.0.22,443,192.168.5.2,50461,221.5.100.174,2011,198.18.0.1,50459,198.18.0.22,443,43,19619,53,11.377898,0.3409089999999999,6,update.googleapis.com,192.168.5.2,50461,221.5.100.174,2011,39,21642,42,11.378726,0.3311679999999999,6
36,198.18.0.1,50462,198.18.0.23,5228,192.168.5.2,50464,221.5.100.174,2011,198.18.0.1,50462,198.18.0.23,5228,42,15982,54,11.418682,65.090503,4,mtalk.google.com,192.168.5.2,50464,221.5.100.174,2011,40,15668,44,11.418292,65.12687500000001,4
37,198.18.0.1,50463,198.18.0.24,443,192.168.5.2,50465,221.5.100.174,2011,198.18.0.1,50463,198.18.0.24,443,10,2272,55,11.418872,0.0881759999999989,1,android.clients.google.com,192.168.5.2,50465,221.5.100.174,2011,21,12985,45,11.420342,0.094717000000001,2
38,198.18.0.1,50466,198.18.0.24,443,192.168.5.2,50467,221.5.100.174,2011,198.18.0.1,50466,198.18.0.24,443,60,19422,56,11.50704,65.023437,9,android.clients.google.com,192.168.5.2,50467,221.5.100.174,2011,50,22770,46,11.507436,65.060193,9
39,198.18.0.1,50468,198.18.0.10,443,192.168.5.2,50469,221.5.100.174,2011,198.18.0.1,50468,198.18.0.10,443,100,45714,57,11.972668,64.558116,17,accounts.google.com,192.168.5.2,50469,221.5.100.174,2011,104,55668,47,11.972843,64.596858,17
40,198.18.0.1,50471,198.18.0.80,443,192.168.5.2,50472,221.5.100.174,2011,198.18.0.1,50471,198.18.0.80,443,35,13382,60,12.465976,61.94035000000001,4,accountcapabilities-pa.googleapis.com,192.168.5.2,50472,221.5.100.174,2011,33,13891,49,12.466513,61.97602800000001,4
41,198.18.0.1,50470,198.18.0.16,443,192.168.5.2,50473,221.5.100.174,2011,198.18.0.1,50470,198.18.0.16,443,49,11106,59,12.465699,64.065156,9,www.googleapis.com,192.168.5.2,50473,221.5.100.174,2011,47,18574,48,12.466514,64.103211,9
42,198.18.0.1,50474,198.18.0.27,443,192.168.5.2,50475,221.5.100.174,2011,198.18.0.1,50474,198.18.0.27,443,81,25790,61,12.470787,64.05958,15,optimizationguide-pa.googleapis.com,192.168.5.2,50475,221.5.100.174,2011,73,35843,50,12.471239,64.097993,15
43,198.18.0.1,50476,198.18.1.4,443,192.168.5.2,50477,221.5.100.174,2011,198.18.0.1,50476,198.18.1.4,443,45481,37026686,62,12.623157,63.907418,463,mail.google.com,192.168.5.2,50477,221.5.100.174,2011,31593,31154739,51,12.623153,63.944796,467
44,198.18.0.1,50478,198.18.0.19,443,192.168.5.2,50479,221.5.100.174,2011,198.18.0.1,50478,198.18.0.19,443,82,31516,63,12.778107,63.750852,15,clients4.google.com,192.168.5.2,50479,221.5.100.174,2011,89,42460,52,12.778062,63.787378,15
46,198.18.0.1,50482,198.18.0.85,443,192.168.5.2,50483,221.5.100.174,2011,198.18.0.1,50482,198.18.0.85,443,48,19005,65,12.983582,63.547064000000006,7,accounts.google.com.hk,192.168.5.2,50483,221.5.100.174,2011,45,21128,54,12.98344,63.586331,7
47,198.18.0.1,50484,198.18.0.41,443,192.168.5.2,50485,221.5.100.174,2011,198.18.0.1,50484,198.18.0.41,443,1314,1004741,68,13.998138,62.531347,82,play.google.com,192.168.5.2,50485,221.5.100.174,2011,1616,1170207,56,14.000005,62.569016000000005,82
48,198.18.0.1,50486,198.18.0.32,443,192.168.5.2,50487,221.5.100.174,2011,198.18.0.1,50486,198.18.0.32,443,776,389766,69,14.092437,62.43672599999999,65,ssl.gstatic.com,192.168.5.2,50487,221.5.100.174,2011,498,349882,57,14.092877,62.476214,65
49,198.18.0.1,50488,198.18.0.36,443,192.168.5.2,50489,221.5.100.174,2011,198.18.0.1,50488,198.18.0.36,443,917,658472,70,14.592885,61.937526,50,www.gstatic.com,192.168.5.2,50489,221.5.100.174,2011,485,421107,58,14.593314,61.974605,50
50,198.18.0.1,50490,198.18.0.33,443,192.168.5.2,50492,221.5.100.174,2011,198.18.0.1,50490,198.18.0.33,443,133,66704,71,14.615954,61.912838,13,lh3.googleusercontent.com,192.168.5.2,50492,221.5.100.174,2011,89,54268,59,14.616251,61.95179600000001,13
51,198.18.0.1,50491,198.18.0.34,443,192.168.5.2,50493,221.5.100.174,2011,198.18.0.1,50491,198.18.0.34,443,165,105825,72,14.616104,61.912916,15,fonts.gstatic.com,192.168.5.2,50493,221.5.100.174,2011,118,89194,60,14.616485,61.95266600000001,15
52,198.18.0.1,50494,198.18.0.38,443,192.168.5.2,50495,221.5.100.174,2011,198.18.0.1,50494,198.18.0.38,443,83,15423,73,14.805456,61.726987,21,content-autofill.googleapis.com,192.168.5.2,50495,221.5.100.174,2011,80,32690,61,14.805406,61.764342000000006,21
53,198.18.0.1,50496,198.18.0.11,443,192.168.5.2,50497,221.5.100.174,2011,198.18.0.1,50496,198.18.0.11,443,138,87273,74,15.043267,61.485733,13,www.google.com,192.168.5.2,50497,221.5.100.174,2011,100,71254,62,15.04372,61.525631,13
54,198.18.0.1,50498,198.18.0.34,443,192.168.5.2,50499,221.5.100.174,2011,198.18.0.1,50498,198.18.0.34,443,69,30157,75,15.060567,61.470376,11,fonts.gstatic.com,192.168.5.2,50499,221.5.100.174,2011,55,32435,63,15.060588,61.507294,11
55,198.18.0.1,50504,198.18.0.39,443,192.168.5.2,50506,221.5.100.174,2011,198.18.0.1,50504,198.18.0.39,443,56,21670,77,15.196125,61.33491,7,ogads-pa.clients6.google.com,192.168.5.2,50506,221.5.100.174,2011,47,22656,65,15.196096,61.37150200000001,7
56,198.18.0.1,50505,198.18.0.30,443,192.168.5.2,50507,221.5.100.174,2011,198.18.0.1,50505,198.18.0.30,443,432,326818,78,15.197482,61.333906000000006,13,apis.google.com,192.168.5.2,50507,221.5.100.174,2011,215,191733,66,15.197372,61.37155,13
57,198.18.0.1,50508,198.18.0.40,443,192.168.5.2,50509,221.5.100.174,2011,198.18.0.1,50508,198.18.0.40,443,63,25098,79,15.199263,61.33000799999999,9,waa-pa.clients6.google.com,192.168.5.2,50509,221.5.100.174,2011,52,23957,67,15.199202,61.36991,9
58,198.18.0.1,50510,198.18.0.40,443,192.168.5.2,50511,221.5.100.174,2011,198.18.0.1,50510,198.18.0.40,443,138,87831,80,15.369372,61.162903,9,waa-pa.clients6.google.com,192.168.5.2,50511,221.5.100.174,2011,87,58059,68,15.369569,61.199502,9
59,198.18.0.1,50512,198.18.0.39,443,192.168.5.2,50513,221.5.100.174,2011,198.18.0.1,50512,198.18.0.39,443,63,26871,81,15.380543,61.151113,7,ogads-pa.clients6.google.com,192.168.5.2,50513,221.5.100.174,2011,49,25603,69,15.380728,61.190463,7
60,198.18.0.1,50514,198.18.0.41,443,192.168.5.2,50515,221.5.100.174,2011,198.18.0.1,50514,198.18.0.41,443,41,7601,82,15.618328,60.91421,9,play.google.com,192.168.5.2,50515,221.5.100.174,2011,42,13963,70,15.618669,60.952541,9
61,198.18.0.1,50516,198.18.1.5,443,192.168.5.2,50517,221.5.100.174,2011,198.18.0.1,50516,198.18.1.5,443,58,23378,83,15.928077,60.60427899999999,7,appsgrowthpromo-pa.clients6.google.com,192.168.5.2,50517,221.5.100.174,2011,50,23876,71,15.928448,60.64068399999999,7
62,198.18.0.1,50518,198.18.0.43,443,192.168.5.2,50519,221.5.100.174,2011,198.18.0.1,50518,198.18.0.43,443,57,24587,84,16.025591,60.50575,9,addons-pa.clients6.google.com,192.168.5.2,50519,221.5.100.174,2011,46,23410,72,16.025699,60.547367,9
63,198.18.0.1,50520,198.18.1.5,443,192.168.5.2,50521,221.5.100.174,2011,198.18.0.1,50520,198.18.1.5,443,58,26813,85,16.084369,60.446769,7,appsgrowthpromo-pa.clients6.google.com,192.168.5.2,50521,221.5.100.174,2011,45,27023,73,16.084506,60.48351799999999,7
64,198.18.0.1,50522,198.18.0.43,443,192.168.5.2,50523,221.5.100.174,2011,198.18.0.1,50522,198.18.0.43,443,59,27739,86,16.349831000000002,60.180303,7,addons-pa.clients6.google.com,192.168.5.2,50523,221.5.100.174,2011,51,26470,74,16.350158,60.215583,7
65,198.18.0.1,50524,198.18.0.48,443,192.168.5.2,50525,221.5.100.174,2011,198.18.0.1,50524,198.18.0.48,443,70,26066,87,17.074473,59.45547500000001,11,signaler-pa.clients6.google.com,192.168.5.2,50525,221.5.100.174,2011,59,27859,75,17.074473,59.491991,11
66,198.18.0.1,50526,198.18.1.6,443,192.168.5.2,50527,221.5.100.174,2011,198.18.0.1,50526,198.18.1.6,443,49,17876,88,17.11584,59.415977000000005,7,mail-ads.google.com,192.168.5.2,50527,221.5.100.174,2011,44,19203,76,17.116549,59.451451,7
67,198.18.0.1,50528,198.18.0.110,443,192.168.5.2,50529,221.5.100.174,2011,198.18.0.1,50528,198.18.0.110,443,53,21563,89,17.233506,59.298669,7,peoplestackwebexperiments-pa.clients6.google.com,192.168.5.2,50529,221.5.100.174,2011,43,24508,77,17.23417,59.335142,7
68,198.18.0.1,50530,198.18.0.111,443,192.168.5.2,50531,221.5.100.174,2011,198.18.0.1,50530,198.18.0.111,443,63,19029,90,17.246685,59.282905,15,peoplestack-pa.clients6.google.com,192.168.5.2,50531,221.5.100.174,2011,61,28302,78,17.247064,59.31964899999999,15
69,198.18.0.1,50532,198.18.0.47,443,192.168.5.2,50533,221.5.100.174,2011,198.18.0.1,50532,198.18.0.47,443,1133,864747,91,17.307685,59.22208,15,contacts.google.com,192.168.5.2,50533,221.5.100.174,2011,406,386152,79,17.308323,59.257447,15
70,198.18.0.1,50534,198.18.0.48,443,192.168.5.2,50535,221.5.100.174,2011,198.18.0.1,50534,198.18.0.48,443,81,32836,92,17.356289,59.176554,13,signaler-pa.clients6.google.com,192.168.5.2,50535,221.5.100.174,2011,78,36660,80,17.356376,59.213418,13
71,198.18.0.1,50537,198.18.0.110,443,192.168.5.2,50540,221.5.100.174,2011,198.18.0.1,50537,198.18.0.110,443,65,29271,94,17.465897,59.06718600000001,11,peoplestackwebexperiments-pa.clients6.google.com,192.168.5.2,50540,221.5.100.174,2011,64,32158,82,17.468078,59.104257,11
72,198.18.0.1,50538,198.18.1.6,443,192.168.5.2,50541,221.5.100.174,2011,198.18.0.1,50538,198.18.1.6,443,158,105710,95,17.466978,59.066231,9,mail-ads.google.com,192.168.5.2,50541,221.5.100.174,2011,115,81938,83,17.468754,59.103557,9
73,198.18.0.1,50536,198.18.0.111,443,192.168.5.2,50539,221.5.100.174,2011,198.18.0.1,50536,198.18.0.111,443,96,49331,93,17.464642,59.06691000000001,17,peoplestack-pa.clients6.google.com,192.168.5.2,50539,221.5.100.174,2011,93,53269,81,17.465421,59.105727,17
74,198.18.0.1,50542,198.18.0.31,443,192.168.5.2,50543,221.5.100.174,2011,198.18.0.1,50542,198.18.0.31,443,44,13934,96,17.563846,58.968847,7,fonts.googleapis.com,192.168.5.2,50543,221.5.100.174,2011,39,19916,84,17.56522,59.00459500000001,7
75,198.18.0.1,50544,198.18.1.7,443,192.168.5.2,50545,221.5.100.174,2011,198.18.0.1,50544,198.18.1.7,443,53,21617,97,17.921924,58.60852899999999,7,taskassist-pa.clients6.google.com,192.168.5.2,50545,221.5.100.174,2011,44,20895,85,17.922125,58.644556,7
76,198.18.0.1,50546,198.18.1.7,443,192.168.5.2,50547,221.5.100.174,2011,198.18.0.1,50546,198.18.1.7,443,144,78087,98,18.077586,58.452214,29,taskassist-pa.clients6.google.com,192.168.5.2,50547,221.5.100.174,2011,145,91711,86,18.077963,58.491032,29
77,198.18.0.1,50548,198.18.1.8,443,192.168.5.2,50549,221.5.100.174,2011,198.18.0.1,50548,198.18.1.8,443,59,26635,99,18.358385,58.170321,7,subscriptionsfirstparty-pa.clients6.google.com,192.168.5.2,50549,221.5.100.174,2011,52,28618,87,18.358654,58.206878,7
78,198.18.0.1,50550,198.18.0.44,443,192.168.5.2,50551,221.5.100.174,2011,198.18.0.1,50550,198.18.0.44,443,89,51717,100,19.196324,57.335617,7,ogs.google.com,192.168.5.2,50551,221.5.100.174,2011,63,41864,88,19.196312,57.372735,7
79,198.18.0.1,50560,198.18.0.32,443,192.168.5.2,50561,221.5.100.174,2011,198.18.0.1,50560,198.18.0.32,443,2901,887586,104,30.219242,46.314649,905,ssl.gstatic.com,192.168.5.2,50561,221.5.100.174,2011,2108,1315121,93,30.219402,46.35177,905
80,198.18.0.1,50562,198.18.0.36,443,192.168.5.2,50563,221.5.100.174,2011,198.18.0.1,50562,198.18.0.36,443,278,52392,105,31.166614,45.36484,101,www.gstatic.com,192.168.5.2,50563,221.5.100.174,2011,231,119747,94,31.166646,45.40232,101
81,198.18.0.1,50587,198.18.0.38,443,192.168.5.2,50588,221.5.100.174,2011,198.18.0.1,50587,198.18.0.38,443,41,14850,112,59.241378,17.292277999999996,7,content-autofill.googleapis.com,192.168.5.2,50588,221.5.100.174,2011,37,18805,101,59.241783,17.329329,7
82,198.18.0.1,50597,198.18.0.9,443,192.168.5.2,50598,120.232.217.159,2011,198.18.0.1,50597,198.18.0.9,443,237,173002,117,61.587173,14.952637000000005,13,clientservices.googleapis.com,192.168.5.2,50598,120.232.217.159,2011,296,189212,106,61.587179,14.988587000000004,13
83,198.18.0.1,50599,198.18.0.22,443,192.168.5.2,50600,221.5.100.174,2011,198.18.0.1,50599,198.18.0.22,443,50,25681,118,61.873031,14.666744000000008,7,update.googleapis.com,192.168.5.2,50600,221.5.100.174,2011,49,26639,107,61.873181,14.705241999999998,7
84,198.18.0.1,50609,198.18.0.19,443,192.168.5.2,50610,221.5.100.174,2011,198.18.0.1,50609,198.18.0.19,443,50,25735,123,62.936044,13.603911000000004,7,clients4.google.com,192.168.5.2,50610,221.5.100.174,2011,48,27803,112,62.936186,13.642198999999998,7
85,198.18.0.1,50611,198.18.0.10,443,192.168.5.2,50612,221.5.100.174,2011,198.18.0.1,50611,198.18.0.10,443,38,15625,124,63.985798,12.548228999999992,7,accounts.google.com,192.168.5.2,50612,221.5.100.174,2011,36,18853,113,63.986005,12.584893,7
86,198.18.0.1,50617,198.18.0.86,443,192.168.5.2,50618,221.5.100.174,2011,198.18.0.1,50617,198.18.0.86,443,46,23496,126,65.577894,10.955071000000004,7,drive-thirdparty.googleusercontent.com,192.168.5.2,50618,221.5.100.174,2011,35,21382,115,65.579829,10.989835,7
87,198.18.0.1,50619,198.18.1.4,443,192.168.5.2,50620,221.5.100.174,2011,198.18.0.1,50619,198.18.1.4,443,47,25237,127,65.611321,10.921570000000004,7,mail.google.com,192.168.5.2,50620,221.5.100.174,2011,49,27261,116,65.612282,10.959990000000005,7
88,198.18.0.1,50621,198.18.0.63,443,192.168.5.2,50622,221.5.100.174,2011,198.18.0.1,50621,198.18.0.63,443,61,19492,128,65.795663,10.73839199999999,13,beacons.gcp.gvt2.com,192.168.5.2,50622,221.5.100.174,2011,55,26246,117,65.796052,10.774815000000004,13
89,198.18.0.1,50623,198.18.0.28,443,192.168.5.2,50624,221.5.100.174,2011,198.18.0.1,50623,198.18.0.28,443,88,41556,129,65.840348,10.693035999999992,19,drive.google.com,192.168.5.2,50624,221.5.100.174,2011,92,49825,118,65.841485,10.728352,19
90,198.18.0.1,50625,198.18.0.35,443,192.168.5.2,50626,221.5.100.174,2011,198.18.0.1,50625,198.18.0.35,443,39,17853,130,66.090695,10.442988,7,clients6.google.com,192.168.5.2,50626,221.5.100.174,2011,37,20131,119,66.090837,10.481699000000006,7
91,198.18.0.1,50627,198.18.0.35,443,192.168.5.2,50628,221.5.100.174,2011,198.18.0.1,50627,198.18.0.35,443,51,26250,131,66.435404,10.09814999999999,9,clients6.google.com,192.168.5.2,50628,221.5.100.174,2011,49,26945,120,66.435486,10.137083000000004,9
92,198.18.0.1,50631,198.18.1.13,443,192.168.5.2,50633,221.5.100.174,2011,198.18.0.1,50631,198.18.1.13,443,40,14300,133,74.406359,2.125628000000006,7,google.com.hk,192.168.5.2,50633,221.5.100.174,2011,33,16620,122,74.406509,2.1614660000000043,7
93,198.18.0.1,50632,198.18.0.63,443,192.168.5.2,50634,221.5.100.174,2011,198.18.0.1,50632,198.18.0.63,443,38,14211,134,74.406476,2.125674000000004,7,beacons.gcp.gvt2.com,192.168.5.2,50634,221.5.100.174,2011,35,18442,123,74.406515,2.162692000000007,7
