,inRemoteIP,inRemotePort,inLocIP,inLocPort,outLocIP,outLocPort,outRemoteIP,outRemotePort,M Address A,M Port A,M Address B,M Port B,M Packets,M Bytes,M Stream ID,M Rel Start,M Duration,M Flows,Server Name,W Address A,W Port A,W Address B,W Port B,W Packets,W Bytes,W Stream ID,W Rel Start,W Duration,W Flows
59,198.18.0.1,60502,198.18.0.40,443,192.168.5.2,60503,120.232.217.159,2011,198.18.0.1,60502,198.18.0.40,443,107,68550,83,16.999069,21.321241,9,waa-pa.clients6.google.com,192.168.5.2,60503,120.232.217.159,2011,83,56642,68,16.783964,21.354028,9
60,198.18.0.1,60504,198.18.0.39,443,192.168.5.2,60505,120.232.217.159,2011,198.18.0.1,60504,198.18.0.39,443,54,26984,84,17.051014,21.2689,7,ogads-pa.clients6.google.com,192.168.5.2,60505,120.232.217.159,2011,48,25692,69,16.836264,21.301668,7
61,198.18.0.1,60506,198.18.0.42,443,192.168.5.2,60507,120.232.217.159,2011,198.18.0.1,60506,198.18.0.42,443,61,30241,85,17.785021,20.535516,9,people-pa.clients6.google.com,192.168.5.2,60507,120.232.217.159,2011,49,30816,70,17.569897,20.571856,9
62,198.18.0.1,60508,198.18.0.43,443,192.168.5.2,60509,120.232.217.159,2011,198.18.0.1,60508,198.18.0.43,443,49,21262,86,17.918728,20.399989,7,addons-pa.clients6.google.com,192.168.5.2,60509,120.232.217.159,2011,43,23011,71,17.703916,20.432143000000003,7
63,198.18.0.1,60510,198.18.0.43,443,192.168.5.2,60511,120.232.217.159,2011,198.18.0.1,60510,198.18.0.43,443,56,24565,87,18.223493,20.097147,7,addons-pa.clients6.google.com,192.168.5.2,60511,120.232.217.159,2011,50,26666,72,18.00832,20.129557,7
64,198.18.0.1,60512,198.18.0.34,443,192.168.5.2,60513,120.232.217.159,2011,198.18.0.1,60512,198.18.0.34,443,34,14011,88,18.855882,19.463235,7,fonts.gstatic.com,192.168.5.2,60513,120.232.217.159,2011,33,16877,73,18.640614,19.509269000000003,7
65,198.18.0.1,60514,198.18.0.44,443,192.168.5.2,60515,120.232.217.159,2011,198.18.0.1,60514,198.18.0.44,443,73,44814,89,20.850612,17.467725999999995,7,ogs.google.com,192.168.5.2,60515,120.232.217.159,2011,63,40312,74,20.635737,17.496869000000004,7
66,198.18.0.1,60516,198.18.0.45,443,192.168.5.2,60520,120.232.217.159,2011,198.18.0.1,60516,198.18.0.45,443,64,31816,90,20.903437,17.41658,9,youtube.googleapis.com,192.168.5.2,60520,120.232.217.159,2011,51,30749,75,20.689551,17.446562,9
67,198.18.0.1,60522,198.18.0.32,443,192.168.5.2,60523,120.232.217.159,2011,198.18.0.1,60522,198.18.0.32,443,36,14428,92,20.985179,17.334943,7,ssl.gstatic.com,192.168.5.2,60523,120.232.217.159,2011,32,16514,77,20.770448,17.367571999999996,7
68,198.18.0.1,60524,198.18.0.46,443,192.168.5.2,60525,120.232.217.159,2011,198.18.0.1,60524,198.18.0.46,443,253,190902,93,20.990162,17.329565999999996,15,docs.google.com,192.168.5.2,60525,120.232.217.159,2011,178,139989,78,20.775099,17.361079,15
69,198.18.0.1,60526,198.18.0.47,443,192.168.5.2,60527,120.232.217.159,2011,198.18.0.1,60526,198.18.0.47,443,796,640280,94,21.03592,17.283942999999997,17,contacts.google.com,192.168.5.2,60527,120.232.217.159,2011,404,392677,79,20.820879,17.323798,17
70,198.18.0.1,60529,198.18.0.48,443,192.168.5.2,60530,120.232.217.159,2011,198.18.0.1,60529,198.18.0.48,443,66,23376,95,21.620319,16.700143,11,signaler-pa.clients6.google.com,192.168.5.2,60530,120.232.217.159,2011,59,28717,80,21.4056,16.741129,11
71,198.18.0.1,60531,198.18.0.48,443,192.168.5.2,60532,120.232.217.159,2011,198.18.0.1,60531,198.18.0.48,443,67,28364,96,21.900266,16.418472000000005,11,signaler-pa.clients6.google.com,192.168.5.2,60532,120.232.217.159,2011,64,33960,81,21.685424,16.454404,11
