,inRemoteIP,inRemotePort,inLocIP,inLocPort,outLocIP,outLocPort,outRemoteIP,outRemotePort,M Address A,M Port A,M Address B,M Port B,M Packets,M Bytes,M Stream ID,M Rel Start,M Duration,M Flows,Server Name,W Address A,W Port A,W Address B,W Port B,W Packets,W Bytes,W Stream ID,W Rel Start,W Duration,W Flows
44,198.18.0.1,56438,198.18.0.190,443,192.168.5.2,56439,120.232.217.159,2011,198.18.0.1,56438,198.18.0.190,443,191,122289,61,10.693145,57.64207999999999,11,yt3.ggpht.com,192.168.5.2,56439,120.232.217.159,2011,104,73063,54,10.719122,57.682491,11
47,198.18.0.1,56446,198.18.0.188,443,192.168.5.2,56447,120.232.217.159,2011,198.18.0.1,56446,198.18.0.188,443,27,12469,66,11.074713,0.6383690000000009,4,rr3---sn-q4flrnee.googlevideo.com,192.168.5.2,56447,120.232.217.159,2011,28,14708,57,11.099489,0.672013999999999,4
48,198.18.0.1,56448,198.18.0.188,443,192.168.5.2,56449,120.232.217.159,2011,198.18.0.1,56448,198.18.0.188,443,26,12441,67,11.088646,0.6445479999999986,4,rr3---sn-q4flrnee.googlevideo.com,192.168.5.2,56449,120.232.217.159,2011,31,14635,58,11.113194,0.6807680000000005,4
57,198.18.0.1,56465,198.18.0.194,443,192.168.5.2,56467,120.232.217.159,2011,198.18.0.1,56465,198.18.0.194,443,49,19028,77,11.955381,56.37854399999999,7,youtube.com,192.168.5.2,56467,120.232.217.159,2011,46,22157,67,11.980657,56.412558,7
58,198.18.0.1,56468,198.18.0.188,443,192.168.5.2,56469,120.232.217.159,2011,198.18.0.1,56468,198.18.0.188,443,26,12447,78,12.023994,0.6420940000000002,4,rr3---sn-q4flrnee.googlevideo.com,192.168.5.2,56469,120.232.217.159,2011,27,13089,68,12.048739,0.6767120000000002,4
59,198.18.0.1,56470,198.18.0.188,443,192.168.5.2,56471,120.232.217.159,2011,198.18.0.1,56470,198.18.0.188,443,27,12555,79,12.07011,0.6565500000000011,4,rr3---sn-q4flrnee.googlevideo.com,192.168.5.2,56471,120.232.217.159,2011,30,14292,69,12.095897,0.6976589999999998,4
68,198.18.0.1,56536,198.18.0.185,443,192.168.5.2,56537,120.232.217.159,2011,198.18.0.1,56536,198.18.0.185,443,58308,46829418,106,72.535141,182.011405,22,rr5---sn-i3belne6.googlevideo.com,192.168.5.2,56537,120.232.217.159,2011,22315,21585113,104,72.55876,182.047805,22
78,198.18.0.1,56562,198.18.0.182,443,192.168.5.2,56563,120.232.217.159,2011,198.18.0.1,56562,198.18.0.182,443,579,357777,118,77.266673,177.278791,59,www.youtube.com,192.168.5.2,56563,120.232.217.159,2011,492,307805,116,77.290269,177.309678,59
85,198.18.0.1,56677,198.18.0.187,443,192.168.5.2,56678,221.5.100.174,2011,198.18.0.1,56677,198.18.0.187,443,12732,10206346,156,252.158735,2.387745999999993,4,rr2---sn-i3belnls.googlevideo.com,192.168.5.2,56678,221.5.100.174,2011,5904,5072598,153,252.182048,2.4270070000000032,4
86,198.18.0.1,56679,198.18.0.183,443,192.168.5.2,56680,221.5.100.174,2011,198.18.0.1,56679,198.18.0.183,443,105,69565,157,252.511049,2.0348049999999773,9,i.ytimg.com,192.168.5.2,56680,221.5.100.174,2011,70,48346,154,252.535334,2.071193999999992,9
