,inRemoteIP,inRemotePort,inLocIP,inLocPort,outLocIP,outLocPort,outRemoteIP,outRemotePort,M Address A,M Port A,M Address B,M Port B,M Packets,M Bytes,M Stream ID,M Rel Start,M Duration,M Flows,Server Name,W Address A,W Port A,W Address B,W Port B,W Packets,W Bytes,W Stream ID,W Rel Start,W Duration,W Flows
29,198.18.0.1,60773,198.18.0.28,443,192.168.5.2,60776,120.232.217.159,2011,198.18.0.1,60773,198.18.0.28,443,7403,5876732,46,5.8380410000000005,40.909427,95,drive.google.com,192.168.5.2,60776,120.232.217.159,2011,3544,3144923,40,5.839611,40.948685000000005,97
30,198.18.0.1,60772,198.18.0.28,443,192.168.5.2,60775,120.232.217.159,2011,198.18.0.1,60772,198.18.0.28,443,27,14668,45,5.837823,0.0930020000000002,3,drive.google.com,192.168.5.2,60775,120.232.217.159,2011,26,14186,39,5.8393180000000005,0.1282389999999997,3
31,198.18.0.1,60771,198.18.0.27,443,192.168.5.2,60774,120.232.217.159,2011,198.18.0.1,60771,198.18.0.27,443,182,87369,44,5.835606,40.911371,31,optimizationguide-pa.googleapis.com,192.168.5.2,60774,120.232.217.159,2011,151,90670,38,5.838291,40.952955,31
32,198.18.0.1,60777,198.18.0.10,443,192.168.5.2,60778,120.232.217.159,2011,198.18.0.1,60777,198.18.0.10,443,2789,2054273,47,6.282147,40.4661,47,accounts.google.com,192.168.5.2,60778,120.232.217.159,2011,1212,1170508,41,6.283749,40.51099,47
33,198.18.0.1,60779,198.18.0.33,443,192.168.5.2,60780,120.232.217.159,2011,198.18.0.1,60779,198.18.0.33,443,129,87524,48,6.936043,39.811737,9,lh3.googleusercontent.com,192.168.5.2,60780,120.232.217.159,2011,95,65597,42,6.937681,39.849448,9
34,198.18.0.1,60781,198.18.0.34,443,192.168.5.2,60782,120.232.217.159,2011,198.18.0.1,60781,198.18.0.34,443,466,349418,49,6.947385,39.801213,20,fonts.gstatic.com,192.168.5.2,60782,120.232.217.159,2011,262,228360,43,6.949069,39.833033,20
35,198.18.0.1,60783,198.18.0.32,443,192.168.5.2,60784,120.232.217.159,2011,198.18.0.1,60783,198.18.0.32,443,746,531253,50,7.035032,39.71192,41,ssl.gstatic.com,192.168.5.2,60784,120.232.217.159,2011,399,321940,44,7.037031,39.750219,41
37,198.18.0.1,60787,198.18.0.11,443,192.168.5.2,60788,120.232.217.159,2011,198.18.0.1,60787,198.18.0.11,443,111,62684,52,7.632238,39.114802,13,www.google.com,192.168.5.2,60788,120.232.217.159,2011,78,49128,46,7.634252,39.153028000000006,13
38,198.18.0.1,60789,198.18.0.19,443,192.168.5.2,60790,120.232.217.159,2011,198.18.0.1,60789,198.18.0.19,443,76,36847,54,9.595929,37.151638,13,clients4.google.com,192.168.5.2,60790,120.232.217.159,2011,84,43561,48,9.597185,37.191165,13
39,198.18.0.1,60791,198.18.0.41,443,192.168.5.2,60794,120.232.217.159,2011,198.18.0.1,60791,198.18.0.41,443,300,165953,55,9.89754,36.848915,49,play.google.com,192.168.5.2,60794,120.232.217.159,2011,338,195116,50,9.899506,36.880031,49
40,198.18.0.1,60792,198.18.0.41,443,192.168.5.2,60793,120.232.217.159,2011,198.18.0.1,60792,198.18.0.41,443,10,2357,56,9.897733,0.085374999999999,1,play.google.com,192.168.5.2,60793,120.232.217.159,2011,22,13048,49,9.899506,0.0845310000000001,2
41,198.18.0.1,60795,198.18.0.36,443,192.168.5.2,60796,120.232.217.159,2011,198.18.0.1,60795,198.18.0.36,443,2251,1749752,57,9.925303,36.821477,49,www.gstatic.com,192.168.5.2,60796,120.232.217.159,2011,957,965278,51,9.928824,36.859594,49
42,198.18.0.1,60797,198.18.0.38,443,192.168.5.2,60798,120.232.217.159,2011,198.18.0.1,60797,198.18.0.38,443,45,12956,58,10.250007,36.496416,11,content-autofill.googleapis.com,192.168.5.2,60798,120.232.217.159,2011,45,22279,52,10.251798,36.536529,11
43,198.18.0.1,60799,198.18.0.41,443,192.168.5.2,60800,120.232.217.159,2011,198.18.0.1,60799,198.18.0.41,443,78,20297,59,10.681488,36.065025,13,play.google.com,192.168.5.2,60800,120.232.217.159,2011,68,31425,53,10.683606,36.064878,14
44,198.18.0.1,60802,198.18.0.80,443,192.168.5.2,60804,120.232.217.159,2011,198.18.0.1,60802,198.18.0.80,443,32,13301,66,13.894553,32.860558,4,accountcapabilities-pa.googleapis.com,192.168.5.2,60804,120.232.217.159,2011,29,12632,55,13.89572,32.894656,4
45,198.18.0.1,60801,198.18.0.16,443,192.168.5.2,60803,120.232.217.159,2011,198.18.0.1,60801,198.18.0.16,443,42,10880,65,13.894002,32.853891,9,www.googleapis.com,192.168.5.2,60803,120.232.217.159,2011,42,18487,54,13.8954,32.893038999999995,9
47,198.18.0.1,60807,198.18.0.85,443,192.168.5.2,60808,120.232.217.159,2011,198.18.0.1,60807,198.18.0.85,443,44,19007,68,14.278905,32.467802,7,accounts.google.com.hk,192.168.5.2,60808,120.232.217.159,2011,43,20636,57,14.280384,32.509969000000005,7
49,198.18.0.1,60813,198.18.0.30,443,192.168.5.2,60815,120.232.217.159,2011,198.18.0.1,60813,198.18.0.30,443,360,268350,71,15.849665,30.898473,9,apis.google.com,192.168.5.2,60815,120.232.217.159,2011,166,146590,59,15.851698,30.938635,9
50,198.18.0.1,60818,198.18.0.86,443,192.168.5.2,60822,183.240.139.64,2011,198.18.0.1,60818,198.18.0.86,443,56,25275,74,16.013119,30.735173,8,drive-thirdparty.googleusercontent.com,192.168.5.2,60822,183.240.139.64,2011,44,25111,63,16.021033,30.767362,8
51,198.18.0.1,60817,198.18.0.86,443,192.168.5.2,60820,183.240.139.64,2011,198.18.0.1,60817,198.18.0.86,443,10,2380,73,16.0129,0.1109600000000021,1,drive-thirdparty.googleusercontent.com,192.168.5.2,60820,183.240.139.64,2011,23,15951,61,16.020727,0.1099619999999994,2
52,198.18.0.1,60819,198.18.0.86,443,192.168.5.2,60821,183.240.139.64,2011,198.18.0.1,60819,198.18.0.86,443,10,2380,75,16.013331,0.110599999999998,1,drive-thirdparty.googleusercontent.com,192.168.5.2,60821,183.240.139.64,2011,21,15081,62,16.020752,0.112805999999999,2
53,198.18.0.1,60823,198.18.0.35,443,192.168.5.2,60824,183.240.139.64,2011,198.18.0.1,60823,198.18.0.35,443,54,19380,76,16.246504,30.502590999999995,13,clients6.google.com,192.168.5.2,60824,183.240.139.64,2011,48,23552,64,16.248333,30.543475000000004,13
54,198.18.0.1,60826,198.18.0.37,443,192.168.5.2,60827,183.240.139.64,2011,198.18.0.1,60826,198.18.0.37,443,69,21458,78,16.307327,30.441062,14,drivefrontend-pa.clients6.google.com,192.168.5.2,60827,183.240.139.64,2011,67,31875,65,16.308851,30.483548000000003,14
55,198.18.0.1,60825,198.18.0.37,443,192.168.5.2,60828,183.240.139.64,2011,198.18.0.1,60825,198.18.0.37,443,31,20998,77,16.307191,0.114968000000001,2,drivefrontend-pa.clients6.google.com,192.168.5.2,60828,183.240.139.64,2011,24,16307,66,16.308851,0.1604969999999994,2
56,198.18.0.1,60829,198.18.0.37,443,192.168.5.2,60830,183.240.139.64,2011,198.18.0.1,60829,198.18.0.37,443,10,2282,79,16.342497,0.0799619999999983,1,drivefrontend-pa.clients6.google.com,192.168.5.2,60830,183.240.139.64,2011,22,16358,67,16.345399,0.090249,2
57,198.18.0.1,60831,198.18.0.39,443,192.168.5.2,60833,183.240.139.64,2011,198.18.0.1,60831,198.18.0.39,443,55,23586,80,16.536245,30.21307,7,ogads-pa.clients6.google.com,192.168.5.2,60833,183.240.139.64,2011,42,23690,68,16.53798,30.250583,7
58,198.18.0.1,60832,198.18.0.40,443,192.168.5.2,60834,183.240.139.64,2011,198.18.0.1,60832,198.18.0.40,443,54,23490,81,16.537447,30.211919,7,waa-pa.clients6.google.com,192.168.5.2,60834,183.240.139.64,2011,42,21157,69,16.538772,30.279565,7
59,198.18.0.1,60835,198.18.0.35,443,192.168.5.2,60836,183.240.139.64,2011,198.18.0.1,60835,198.18.0.35,443,785,596071,82,16.903561,29.845486,9,clients6.google.com,192.168.5.2,60836,183.240.139.64,2011,347,329918,70,16.90579,29.885811,9
60,198.18.0.1,60837,198.18.0.37,443,192.168.5.2,60838,183.240.139.64,2011,198.18.0.1,60837,198.18.0.37,443,53,26511,83,16.971189,29.77797,8,drivefrontend-pa.clients6.google.com,192.168.5.2,60838,183.240.139.64,2011,56,33241,71,16.972876,29.820244,8
61,198.18.0.1,60839,198.18.0.40,443,192.168.5.2,60840,183.240.139.64,2011,198.18.0.1,60839,198.18.0.40,443,101,67548,84,17.010823,29.738795,7,waa-pa.clients6.google.com,192.168.5.2,60840,183.240.139.64,2011,65,51578,72,17.012777,29.777504,7
62,198.18.0.1,60841,198.18.0.39,443,192.168.5.2,60842,183.240.139.64,2011,198.18.0.1,60841,198.18.0.39,443,53,26957,85,17.03256,29.717089,7,ogads-pa.clients6.google.com,192.168.5.2,60842,183.240.139.64,2011,43,24929,73,17.034478,29.754947,7
63,198.18.0.1,60843,198.18.0.42,443,192.168.5.2,60844,183.240.139.64,2011,198.18.0.1,60843,198.18.0.42,443,56,29818,86,17.593858,29.156192,9,people-pa.clients6.google.com,192.168.5.2,60844,183.240.139.64,2011,51,30695,74,17.595579999999998,29.201676,9
64,198.18.0.1,60845,198.18.0.43,443,192.168.5.2,60846,183.240.139.64,2011,198.18.0.1,60845,198.18.0.43,443,50,21319,87,17.870128,28.876258,9,addons-pa.clients6.google.com,192.168.5.2,60846,183.240.139.64,2011,43,25142,75,17.872474,28.911249,9
65,198.18.0.1,60847,198.18.0.43,443,192.168.5.2,60848,183.240.139.64,2011,198.18.0.1,60847,198.18.0.43,443,50,24248,88,18.491626,28.257081000000003,7,addons-pa.clients6.google.com,192.168.5.2,60848,183.240.139.64,2011,46,25692,77,18.493315,28.299833000000003,7
66,198.18.0.1,60849,198.18.0.107,443,192.168.5.2,60850,183.240.139.64,2011,198.18.0.1,60849,198.18.0.107,443,49,24542,89,19.141883,27.60538,7,lh5.googleusercontent.com,192.168.5.2,60850,183.240.139.64,2011,40,22591,78,19.143672,27.643521000000003,7
67,198.18.0.1,60851,198.18.0.34,443,192.168.5.2,60852,183.240.139.64,2011,198.18.0.1,60851,198.18.0.34,443,34,13979,90,19.219857,27.527263,5,fonts.gstatic.com,192.168.5.2,60852,183.240.139.64,2011,35,17273,79,19.221486,27.580062,5
68,198.18.0.1,60853,198.18.0.108,443,192.168.5.2,60854,183.240.139.64,2011,198.18.0.1,60853,198.18.0.108,443,38,14436,91,20.192622,26.554376,7,drive.usercontent.google.com,192.168.5.2,60854,183.240.139.64,2011,39,18738,80,20.194334,26.597236,7
69,198.18.0.1,60855,198.18.0.44,443,192.168.5.2,60856,183.240.139.64,2011,198.18.0.1,60855,198.18.0.44,443,65,39304,92,20.537597,26.209015,7,ogs.google.com,192.168.5.2,60856,183.240.139.64,2011,60,39862,81,20.539352,26.250958,7
70,198.18.0.1,60857,198.18.0.45,443,192.168.5.2,60858,183.240.139.64,2011,198.18.0.1,60857,198.18.0.45,443,55,27556,93,20.784475,25.965519,9,youtube.googleapis.com,192.168.5.2,60858,183.240.139.64,2011,53,32911,82,20.786212,26.012307,9
71,198.18.0.1,60859,198.18.0.108,443,192.168.5.2,60860,183.240.139.64,2011,198.18.0.1,60859,198.18.0.108,443,39,16081,94,20.860331,25.889551,7,drive.usercontent.google.com,192.168.5.2,60860,183.240.139.64,2011,43,21699,83,20.862479,25.929895,7
72,198.18.0.1,60861,198.18.0.32,443,192.168.5.2,60862,183.240.139.64,2011,198.18.0.1,60861,198.18.0.32,443,36,14428,95,20.86676,25.883379,7,ssl.gstatic.com,192.168.5.2,60862,183.240.139.64,2011,35,18315,84,20.869123,25.924045000000003,7
73,198.18.0.1,60863,198.18.0.46,443,192.168.5.2,60864,183.240.139.64,2011,198.18.0.1,60863,198.18.0.46,443,300,216274,96,20.873061,25.876665000000003,15,docs.google.com,192.168.5.2,60864,183.240.139.64,2011,170,138761,85,20.875106,25.913265,13
74,198.18.0.1,60865,198.18.0.47,443,192.168.5.2,60866,183.240.139.64,2011,198.18.0.1,60865,198.18.0.47,443,843,666501,97,21.15522,25.592886,13,contacts.google.com,192.168.5.2,60866,183.240.139.64,2011,398,379803,86,21.157496,25.6388,13
75,198.18.0.1,60867,198.18.0.48,443,192.168.5.2,60868,183.240.139.64,2011,198.18.0.1,60867,198.18.0.48,443,70,23633,98,21.453006,25.296779000000004,13,signaler-pa.clients6.google.com,192.168.5.2,60868,183.240.139.64,2011,63,27642,87,21.454599,25.343888,13
76,198.18.0.1,60869,198.18.0.48,443,192.168.5.2,60870,183.240.139.64,2011,198.18.0.1,60869,198.18.0.48,443,69,29472,99,22.056375,24.693078000000003,11,signaler-pa.clients6.google.com,192.168.5.2,60870,183.240.139.64,2011,61,33583,88,22.058374,24.73795,11
77,198.18.0.1,60881,198.18.0.109,443,192.168.5.2,60882,183.240.139.64,2011,198.18.0.1,60881,198.18.0.109,443,51,28338,103,40.88719,5.839190000000002,7,sb-ssl.google.com,192.168.5.2,60882,183.240.139.64,2011,49,30345,92,40.888842,5.880344000000001,7
78,198.18.0.1,60885,198.18.0.111,443,192.168.5.2,60886,183.240.139.64,2011,198.18.0.1,60885,198.18.0.111,443,44,23925,105,41.377428,5.371435999999996,7,peoplestack-pa.clients6.google.com,192.168.5.2,60886,183.240.139.64,2011,34,21636,94,41.378956,5.409506999999998,7
79,198.18.0.1,60883,198.18.0.110,443,192.168.5.2,60884,183.240.139.64,2011,198.18.0.1,60883,198.18.0.110,443,45,21140,104,41.374973,5.373834000000002,7,peoplestackwebexperiments-pa.clients6.google.com,192.168.5.2,60884,183.240.139.64,2011,34,22969,93,41.376844,5.412616,7
80,198.18.0.1,60887,198.18.0.111,443,192.168.5.2,60888,183.240.139.64,2011,198.18.0.1,60887,198.18.0.111,443,52,26507,106,41.842294,4.905313,7,peoplestack-pa.clients6.google.com,192.168.5.2,60888,183.240.139.64,2011,44,24358,95,41.844029,4.9472920000000045,7
81,198.18.0.1,60889,198.18.0.110,443,192.168.5.2,60890,183.240.139.64,2011,198.18.0.1,60889,198.18.0.110,443,54,26767,107,41.892115,4.858214000000004,7,peoplestackwebexperiments-pa.clients6.google.com,192.168.5.2,60890,183.240.139.64,2011,43,26334,96,41.893964,4.8984550000000056,7
