,Time,Direction,StreamID
0,11.961228,1,72.0
1,11.962073,0,72.0
2,12.18467,1,72.0
3,3.810589,1,24.0
4,3.812436,0,24.0
5,3.851064,1,24.0
6,3.851542,0,24.0
7,3.873035,1,24.0
8,3.874201,0,24.0
9,6.833626,1,42.0
10,6.834325,0,42.0
11,6.877548,1,42.0
12,21.889405,0,42.0
13,10.290383,1,63.0
14,10.291016,0,63.0
15,10.584766,1,63.0
16,10.37975,1,64.0
17,10.380556,0,64.0
18,10.674337,1,64.0
19,9.503779,1,59.0
20,9.506369,0,59.0
21,9.550213,1,59.0
22,9.550693,0,59.0
23,9.55092,1,59.0
24,9.556064,0,59.0
25,243.735266,1,59.0
26,243.737054,0,59.0
27,243.781577,1,59.0
28,243.810232,0,59.0
29,6.752504,1,38.0
30,6.534758,1,36.0
31,6.536516,0,36.0
32,6.579958,1,36.0
33,6.580368,0,36.0
34,6.580707,1,36.0
35,6.660176,0,36.0
36,6.660365,1,36.0
37,6.66175,0,36.0
38,6.663168,1,36.0
39,6.750567,0,36.0
40,6.751158,1,36.0
41,6.751539,0,36.0
42,6.752504,1,36.0
43,6.841918,0,36.0
44,6.842438,1,36.0
45,7.201404,0,36.0
46,7.250619,1,36.0
47,7.253381,0,36.0
48,7.481647,1,36.0
49,7.484912,0,36.0
50,7.520424,1,36.0
51,7.916535,0,36.0
52,7.996351,1,36.0
53,7.999298,0,36.0
54,8.004028,1,36.0
55,8.117263,0,36.0
56,8.173166,1,36.0
57,8.174472,0,36.0
58,8.347571,1,36.0
59,8.348324,0,36.0
60,8.664752,1,36.0
61,8.665443,0,36.0
62,8.670636,1,36.0
63,8.708633,0,36.0
64,9.045193,1,36.0
65,9.045842,0,36.0
66,9.047432,1,36.0
67,9.317016,0,36.0
68,9.358316,1,36.0
69,9.364938,0,36.0
70,9.46069,1,36.0
71,9.461482,0,36.0
72,9.544857,1,36.0
73,9.545805,0,36.0
74,9.724942,1,36.0
75,9.753348,0,36.0
