Address A,Port A,Address B,Port B,Packets,Bytes,Stream ID,Packets A to B,Bytes A to B,Packets B to A,Bytes B to A,Rel Start,Duration,Bits/s A to B,Bits/s B to A,Flows
198.18.0.1,60868,198.18.0.84,443,4104,2986614,61,1741,116924,2363,2869690,11.269577,236.980248,3947.0,96875.0,266
198.18.0.1,60863,198.18.0.88,443,514,183964,56,257,117601,257,66363,11.268176,236.981503,3969.0,2240.0,116
198.18.0.1,60848,198.18.0.86,443,265,74969,49,118,29407,147,45562,11.262653,236.985416,992.0,1538.0,69
198.18.0.1,60991,198.18.0.124,443,11192,8952091,130,4853,314929,6339,8637162,18.781064,229.470056,10979.0,301116.0,54
198.18.0.1,60901,198.18.0.100,443,133,22184,76,61,8342,72,13842,11.287344,236.960093,281.0,467.0,29
198.18.0.1,60865,198.18.0.84,443,5364,4162538,58,2334,148164,3030,4014374,11.26899,236.98061,5001.0,135517.0,27
198.18.0.1,60769,198.18.0.176,443,1651,1283354,7,718,49824,933,1233530,6.242344,2.605301,152992.0,3787754.0,26
198.18.0.1,60899,198.18.0.99,443,116,19326,75,54,7292,62,12034,11.28627,236.961316,246.0,406.0,23
198.18.0.1,60913,198.18.0.90,443,581,421534,82,242,17556,339,403978,12.153349,235.915333,595.0,13699.0,21
198.18.0.1,60944,198.18.0.106,443,124,57828,101,65,30542,59,27286,13.941398,234.310037,1042.0,931.0,20
198.18.0.1,60961,198.18.0.115,443,10341,8220755,113,4518,276820,5823,7943935,14.858595,233.390264,9488.0,272297.0,20
198.18.0.1,60934,198.18.0.95,443,622,466727,95,259,18072,363,448655,13.831033,170.326528,848.0,21072.0,16
198.18.0.1,60910,198.18.0.26,443,97,21564,80,45,5612,52,15952,12.062634,236.185129,190.0,540.0,15
198.18.0.1,61038,198.18.0.175,443,200,126794,149,115,118184,85,8610,64.070346,184.185765,5133.0,373.0,15
198.18.0.1,61051,198.18.0.42,443,93,21346,155,45,9247,48,12099,76.004429,172.24507699999998,429.0,561.0,13
198.18.0.1,60831,198.18.0.181,443,118,24300,40,58,6309,60,17991,8.928802,239.320236,210.0,601.0,13
198.18.0.1,60923,198.18.0.103,443,177,88704,87,76,7001,101,81703,13.091479,235.155792,238.0,2779.0,12
198.18.0.1,60847,198.18.0.85,443,79,12578,48,38,4544,41,8034,11.261058,236.987088,153.0,271.0,11
198.18.0.1,60909,198.18.0.6,443,168,87218,79,76,7639,92,79579,12.062443,236.186118,258.0,2695.0,10
198.18.0.1,60919,198.18.0.12,443,132,59814,85,59,5821,73,53993,12.652678,235.595736,197.0,1833.0,10
198.18.0.1,60921,198.18.0.103,443,380,254067,86,164,12148,216,241919,12.66074,235.588456,412.0,8214.0,10
198.18.0.1,60790,198.18.0.177,443,271,146062,14,119,10757,152,135305,6.247481,2.605827000000001,33024.0,415392.0,10
198.18.0.1,60871,198.18.0.6,443,84,18251,62,40,4948,44,13303,11.269777,236.980221,167.0,449.0,9
198.18.0.1,60837,198.18.0.11,443,116,43087,43,54,6650,62,36437,10.680943,237.568143,223.0,1226.0,9
198.18.0.1,60929,198.18.0.19,443,81,16005,92,39,6578,42,9427,13.425098,234.822833,224.0,321.0,9
198.18.0.1,61052,198.18.0.42,443,74,15018,156,37,5021,37,9997,76.004605,172.244037,233.0,464.0,9
198.18.0.1,61013,198.18.0.78,443,88,25496,143,43,7757,45,17739,26.191708,222.057614,279.0,639.0,9
198.18.0.1,60849,198.18.0.87,443,77,12659,50,38,4821,39,7838,11.262957,236.985037,162.0,264.0,9
198.18.0.1,60907,198.18.0.102,443,81,13010,78,39,5513,42,7497,12.006741,236.243147,186.0,253.0,9
198.18.0.1,60924,198.18.0.104,443,611,442485,88,261,17671,350,424814,13.092907,235.157276,601.0,14452.0,9
198.18.0.1,60931,198.18.0.104,443,80,20321,93,37,4718,43,15603,13.509904,234.740438,160.0,531.0,9
198.18.0.1,60953,198.18.0.111,443,83,17256,109,40,5763,43,11493,14.310808,233.93674,197.0,393.0,9
198.18.0.1,60915,198.18.0.12,443,795,592168,83,346,23047,449,569121,12.255615,235.992652,781.0,19292.0,8
198.18.0.1,60839,198.18.0.81,443,116,42510,44,51,5689,65,36821,10.684825,237.563905,191.0,1239.0,8
198.18.0.1,60935,198.18.0.109,443,227,151550,96,96,7886,131,143664,13.831928,165.193695,381.0,6957.0,8
198.18.0.1,61080,198.18.0.167,443,49,14451,163,23,4291,26,10160,123.456558,122.339962,280.0,664.0,8
198.18.0.1,60762,198.18.0.169,443,59,15684,1,27,7041,32,8643,0.002101,171.774681,327.0,402.0,8
198.18.0.1,60774,198.18.0.6,443,37,14336,12,18,3403,19,10933,6.2436,2.5949940000000007,10490.0,33704.0,7
198.18.0.1,60905,198.18.0.12,443,655,490630,77,284,19183,371,471447,11.434021,236.815395,648.0,15926.0,7
198.18.0.1,60773,198.18.0.19,443,34,15337,11,17,3500,17,11837,6.243392,2.595032,10789.0,36491.0,7
198.18.0.1,60799,198.18.0.19,443,36,14911,19,17,3220,19,11691,6.425528,2.412598000000001,10677.0,38766.0,7
198.18.0.1,60843,198.18.0.52,443,37,6836,46,15,1759,22,5077,10.934063,105.457442,133.0,385.0,7
198.18.0.1,61044,198.18.0.78,443,71,18404,152,34,6881,37,11523,65.419846,182.836315,301.0,504.0,7
198.18.0.1,60955,198.18.0.91,443,70,13004,110,34,4871,36,8133,14.427904,233.819402,166.0,278.0,7
198.18.0.1,60939,198.18.0.92,443,70,14073,97,34,4766,36,9307,13.931714,234.31552,162.0,317.0,7
198.18.0.1,60872,198.18.0.101,443,227,142047,63,99,7987,128,134060,11.270027,236.98006,269.0,4525.0,7
198.18.0.1,60972,198.18.0.135,443,854,682113,121,361,26182,493,655931,16.019429,0.3754550000000023,557872.0,13976236.0,7
198.18.0.1,60797,198.18.0.157,443,36,15102,18,17,3582,19,11520,6.344276,2.4942590000000004,11488.0,36948.0,7
198.18.0.1,60807,198.18.0.161,443,41,18635,24,19,3381,22,15254,6.610479,2.228351,12138.0,54763.0,7
198.18.0.1,60764,198.18.0.175,443,39,14689,4,18,3387,21,11302,4.406399,4.428735999999999,6118.0,20415.0,7
198.18.0.1,60832,198.18.0.179,443,82,20174,41,39,4564,43,15610,8.928997,239.320251,152.0,521.0,7
198.18.0.1,60833,198.18.0.180,443,83,21770,42,40,8369,43,13401,8.92918,239.319749,279.0,447.0,7
198.18.0.1,61040,198.18.0.180,443,79,27028,150,39,13433,40,13595,64.302142,183.953915,584.0,591.0,7
198.18.0.1,61120,198.18.0.197,443,45,16066,173,21,3981,24,12085,193.481743,54.774284,581.0,1765.0,7
198.18.0.1,60766,198.18.0.7,443,28,10081,5,13,3530,15,6551,6.232309,2.6053170000000003,10839.0,20115.0,6
198.18.0.1,60801,198.18.0.9,443,34,13713,20,16,3834,18,9879,6.553462,2.2998840000000005,13336.0,34363.0,6
198.18.0.1,60852,198.18.0.83,443,1555,1230480,52,674,43158,881,1187322,11.265029,120.172649,2873.0,79041.0,6
198.18.0.1,60927,198.18.0.105,443,65,10747,91,32,4016,33,6731,13.292378,234.956113,136.0,229.0,6
198.18.0.1,60989,198.18.0.122,443,61,13329,129,30,4612,31,8717,18.547562,229.703754,160.0,303.0,6
198.18.0.1,60845,198.18.0.173,443,37,9192,47,17,1904,20,7288,10.986061,75.19870700000001,202.0,775.0,6
198.18.0.1,60792,198.18.0.178,443,183,87317,16,77,7628,106,79689,6.247922,2.607164,23406.0,244523.0,6
198.18.0.1,61035,198.18.0.218,443,34,12414,148,14,3462,20,8952,59.829679,105.163358,263.0,680.0,6
198.18.0.1,60827,198.18.0.14,5228,72,17436,38,35,3781,37,13655,8.87348,239.34988,126.0,456.0,4
198.18.0.1,60855,198.18.0.83,443,26,8339,55,11,2492,15,5847,11.265732,57.808388,344.0,809.0,4
198.18.0.1,60882,198.18.0.91,443,28,8052,66,14,2624,14,5428,11.274167,64.729547,324.0,670.0,4
198.18.0.1,60883,198.18.0.92,443,28,8027,67,14,2599,14,5428,11.275049,64.72864200000001,321.0,670.0,4
198.18.0.1,60891,198.18.0.95,443,27,8290,70,11,2423,16,5867,11.282834,57.792257,335.0,812.0,4
198.18.0.1,60896,198.18.0.96,443,28,8035,73,14,2593,14,5442,11.285199,64.71795399999999,320.0,672.0,4
198.18.0.1,60956,198.18.0.110,443,115,53381,111,53,5386,62,47995,14.430355,233.820851,184.0,1642.0,4
198.18.0.1,61007,198.18.0.120,443,27,11300,140,11,3129,16,8171,25.079908,45.110512,554.0,1449.0,4
198.18.0.1,60975,198.18.0.135,443,732,550855,122,319,22062,413,528793,16.395294,231.856044,761.0,18245.0,4
198.18.0.1,60791,198.18.0.178,443,111,61308,15,49,5438,62,55870,6.247701,2.6068489999999995,16688.0,171456.0,4
198.18.0.1,61009,198.18.1.15,443,31,14372,141,13,3257,18,11115,25.191758,45.11706,577.0,1970.0,4
198.18.0.1,60959,198.18.1.25,443,33,14440,112,14,3275,19,11165,14.63702,45.909933,570.0,1945.0,4
198.18.0.1,60971,198.18.1.26,443,67,15972,120,33,4257,34,11715,15.630337,232.620718,146.0,402.0,4
198.18.0.1,60978,198.18.1.27,443,33,14337,124,14,3243,19,11094,16.73231,45.449955,570.0,1952.0,4
198.18.0.1,60983,198.18.1.28,443,33,12999,125,14,3245,19,9754,17.188258,45.7646,567.0,1705.0,4
198.18.0.1,60987,198.18.1.29,443,31,14340,128,13,3223,18,11117,17.956387,46.10061,559.0,1929.0,4
198.18.0.1,60997,198.18.1.31,443,33,14443,134,14,3275,19,11168,24.073705,45.276296,578.0,1973.0,4
198.18.0.1,61003,198.18.1.32,443,31,14307,137,13,3191,18,11116,24.361749,45.716555,558.0,1945.0,4
198.18.0.1,60840,198.18.0.81,443,28,7041,45,14,2623,14,4418,10.684968,65.318701,321.0,541.0,3
198.18.0.1,60850,198.18.0.83,443,18,7284,51,9,2388,9,4896,11.264234,0.0927980000000001,205866.0,422078.0,3
198.18.0.1,60854,198.18.0.83,443,18,7222,54,9,2324,9,4898,11.265472,0.0919369999999997,202225.0,426204.0,3
198.18.0.1,60866,198.18.0.84,443,22,10291,59,11,2429,11,7862,11.269249,0.0926329999999993,209774.0,678980.0,3
198.18.0.1,60874,198.18.0.89,443,32,10757,64,16,2669,16,8088,11.270644,64.733088,329.0,999.0,3
198.18.0.1,60864,198.18.0.90,443,26,7204,57,13,2578,13,4626,11.268438,64.73476099999999,318.0,571.0,3
198.18.0.1,60887,198.18.0.93,443,28,8351,69,14,2554,14,5797,11.276437,64.726945,315.0,716.0,3
198.18.0.1,60892,198.18.0.94,443,32,10761,71,16,2673,16,8088,11.283086,64.720253,330.0,999.0,3
198.18.0.1,60893,198.18.0.97,443,32,10800,72,16,2712,16,8088,11.284203,64.71901799999999,335.0,999.0,3
198.18.0.1,60898,198.18.0.98,443,32,10732,74,16,2644,16,8088,11.286017,64.717113,326.0,999.0,3
198.18.0.1,61011,198.18.0.106,443,23,3680,142,12,2641,11,1039,25.3094,62.984977,335.0,131.0,3
198.18.0.1,60804,198.18.0.9,443,12,6465,22,6,2136,6,4329,6.559165,0.0408879999999998,417922.0,846996.0,2
198.18.0.1,60916,198.18.0.12,443,19,10701,84,10,2297,9,8404,12.25593,0.0958850000000008,191646.0,701173.0,2
