Address A,Port A,Address B,Port B,Packets,Bytes,Stream ID,Packets A to B,Bytes A to B,Packets B to A,Bytes B to A,Rel Start,Duration,Bits/s A to B,Bits/s B to A,Flows
198.18.0.1,50560,198.18.0.32,443,2901,887586,104,1181,130355,1720,757231,30.219242,46.314649,22516.0,130797.0,905
198.18.0.1,50476,198.18.1.4,443,45481,37026686,62,23371,22630259,22110,14396427,12.623157,63.907418,2832880.0,1802160.0,463
198.18.0.1,50562,198.18.0.36,443,278,52392,105,115,15764,163,36628,31.166614,45.36484,2779.0,6459.0,101
198.18.0.1,50484,198.18.0.41,443,1314,1004741,68,766,932446,548,72295,13.998138,62.531347,119293.0,9249.0,82
198.18.0.1,50486,198.18.0.32,443,776,389766,69,344,32496,432,357270,14.092437,62.43672599999999,4163.0,45776.0,65
198.18.0.1,50488,198.18.0.36,443,917,658472,70,393,33832,524,624640,14.592885,61.937526,4369.0,80680.0,50
198.18.0.1,50378,198.18.0.10,443,2735,2006438,7,1169,86961,1566,1919477,3.684002,8.779043,79244.0,1749144.0,40
198.18.0.1,50546,198.18.1.7,443,144,78087,98,82,47825,62,30262,18.077586,58.452214,6545.0,4141.0,29
198.18.0.1,50379,198.18.0.12,443,1604,1232247,8,690,47928,914,1184319,3.684248,7.704006,49769.0,1229821.0,24
198.18.0.1,50494,198.18.0.38,443,83,15423,73,39,6543,44,8880,14.805456,61.726987,847.0,1150.0,21
198.18.0.1,50623,198.18.0.28,443,88,41556,129,42,19360,46,22196,65.840348,10.693035999999992,14484.0,16605.0,19
198.18.0.1,50468,198.18.0.10,443,100,45714,57,52,25056,48,20658,11.972668,64.558116,3104.0,2559.0,17
198.18.0.1,50432,198.18.0.27,443,77,25522,33,37,6915,40,18607,5.196185,6.183081,8946.0,24074.0,17
198.18.0.1,50442,198.18.0.32,443,187,120294,40,82,9023,105,111271,6.056402,5.322381999999999,13562.0,167249.0,17
198.18.0.1,50448,198.18.0.36,443,1380,1086302,45,595,49975,785,1036327,8.461001,2.917860000000001,137018.0,2841334.0,17
198.18.0.1,50536,198.18.0.111,443,96,49331,93,48,20267,48,29064,17.464642,59.06691000000001,2744.0,3936.0,17
