Address A,Port A,Address B,Port B,Packets,Bytes,Stream ID,Packets A to B,Bytes A to B,Packets B to A,Bytes B to A,Rel Start,Duration,Bits/s A to B,Bits/s B to A,Flows
198.18.0.1,60211,198.18.0.78,443,46,19451,26,22,6099,24,13352,3.379876,10.18837,4788.0,10484.0,9
198.18.0.1,60234,198.18.0.87,443,38,10790,45,18,3836,20,6954,5.887249,7.680824,3995.0,7242.0,9
198.18.0.1,60273,198.18.0.99,443,36,11773,61,17,4228,19,7545,5.903795,7.665685000000001,4412.0,7874.0,9
198.18.0.1,60277,198.18.0.6,443,43,16707,63,20,4378,23,12329,5.971685,7.597598,4609.0,12981.0,9
198.18.0.1,60305,198.18.0.104,443,569,439993,79,240,16718,329,423275,8.025652,5.5441790000000015,24123.0,610766.0,9
198.18.0.1,60309,198.18.0.104,443,42,17678,81,19,3892,23,13786,8.365292,5.204442,5982.0,21191.0,9
198.18.0.1,60401,198.18.0.78,443,81,15862,138,40,8190,41,7672,18.859686,228.367426,286.0,268.0,9
198.18.0.1,60463,198.18.0.48,443,63,15463,162,30,4151,33,11312,87.038013,160.189232,207.0,564.0,9
198.18.0.1,60527,198.18.1.24,443,71,32328,178,34,4732,37,27596,186.609207,60.63466600000001,624.0,3640.0,9
198.18.0.1,60224,198.18.0.81,443,74,43507,36,31,4854,43,38653,5.37565,8.192333999999999,4740.0,37745.0,8
198.18.0.1,60293,198.18.0.12,443,743,577405,73,319,21590,424,555815,6.987573,6.57974,26250.0,675789.0,8
198.18.0.1,60324,198.18.0.109,443,212,156544,93,89,7628,123,148916,8.765836,4.804083,12702.0,247982.0,8
198.18.0.1,60480,198.18.0.56,443,67,18956,166,35,5506,32,13450,109.339952,63.27623200000001,696.0,1700.0,8
198.18.0.1,60172,198.18.0.175,443,39,14721,3,18,3419,21,11302,0.912618,12.648894,2162.0,7148.0,7
198.18.0.1,60182,198.18.0.19,443,40,18016,17,19,5063,21,12953,3.044629,10.521579,3849.0,9848.0,7
198.18.0.1,60183,198.18.0.6,443,35,16016,18,16,4172,19,11844,3.044888,10.521346,3172.0,9005.0,7
198.18.0.1,60205,198.18.0.157,443,39,15365,22,18,3538,21,11827,3.185083,10.381166,2726.0,9114.0,7
198.18.0.1,60282,198.18.0.101,443,216,159747,66,93,7854,123,151893,5.974001,7.593799,8274.0,160017.0,7
198.18.0.1,60285,198.18.0.12,443,694,532715,67,303,20734,391,511981,6.131653,7.436666000000001,22304.0,550764.0,7
198.18.0.1,60287,198.18.0.102,443,30,9953,69,14,3847,16,6106,6.68073,6.887002,4468.0,7092.0,7
198.18.0.1,60311,198.18.0.92,443,30,11212,82,14,3714,16,7498,8.710971,4.858207,6115.0,12346.0,7
198.18.0.1,60329,198.18.0.91,443,30,11066,96,14,3918,16,7148,9.220632,4.349587,7206.0,13146.0,7
198.18.0.1,60331,198.18.0.111,443,30,12013,97,14,3875,16,8138,9.229041,4.339834999999999,7143.0,15001.0,7
198.18.0.1,60365,198.18.0.11,443,81,19453,120,38,5015,43,14438,14.313785,232.913069,172.0,495.0,7
198.18.0.1,60385,198.18.0.111,443,67,10222,129,33,5088,34,5134,15.493578,231.733161,175.0,177.0,7
198.18.0.1,60438,198.18.0.180,443,78,27111,153,39,13401,39,13710,60.818649,186.414685,575.0,588.0,7
198.18.0.1,60441,198.18.0.78,443,82,26522,154,40,11237,42,15285,62.216642,185.016561,485.0,660.0,7
198.18.0.1,60516,198.18.0.52,443,33,6576,175,15,1747,18,4829,167.628218,75.29067699999999,185.0,513.0,7
198.18.0.1,60168,198.18.0.169,443,39,14438,1,19,6523,20,7915,0.011298,6.262208,8333.0,10111.0,6
198.18.0.1,60174,198.18.0.7,443,28,10017,10,13,3466,15,6551,3.029971,10.535239,2631.0,4974.0,6
198.18.0.1,60187,198.18.0.178,443,219,121153,20,95,8792,124,112361,3.048654,10.54404,6670.0,85250.0,6
198.18.0.1,60228,198.18.0.83,443,1453,1161069,39,622,39924,831,1121145,5.883492,7.685103,41559.0,1167083.0,6
198.18.0.1,60307,198.18.0.105,443,30,9034,80,14,3167,16,5867,8.22534,5.344927,4740.0,8781.0,6
198.18.0.1,60349,198.18.0.179,443,40,18029,111,18,3424,22,14605,13.565517,0.2836580000000008,96566.0,411904.0,6
198.18.0.1,60350,198.18.0.180,443,41,19487,112,19,7230,22,12257,13.565647,0.2961819999999999,195285.0,331066.0,6
198.18.0.1,60353,198.18.0.84,443,27,7754,113,13,3316,14,4438,13.575683,0.181718,145984.0,195379.0,6
198.18.0.1,60356,198.18.0.181,443,39,17508,115,18,3437,21,14071,13.632336,0.1644279999999991,167222.0,684603.0,6
198.18.0.1,60391,198.18.0.122,443,64,15718,133,32,4772,32,10946,17.010837,230.21803,165.0,380.0,6
198.18.0.1,60397,198.18.0.84,443,63,7952,136,31,4151,32,3801,17.843921,229.383002,144.0,132.0,6
198.18.0.1,60403,198.18.1.21,443,91,26203,139,43,4663,48,21540,19.090514,228.13665,163.0,755.0,6
198.18.0.1,60407,198.18.1.22,443,208,124790,142,92,7555,116,117235,19.584304,227.642733,265.0,4119.0,6
198.18.0.1,60430,198.18.0.173,443,34,9024,150,16,1840,18,7184,47.883017,75.17629399999998,195.0,764.0,6
198.18.0.1,60455,198.18.1.23,443,35,11190,159,17,3417,18,7773,77.079417,5.5180449999999865,4953.0,11269.0,6
198.18.0.1,60529,198.18.0.197,443,43,16125,179,21,4078,22,12047,188.338583,58.89469399999999,553.0,1636.0,5
198.18.0.1,60177,198.18.0.176,443,21,9830,12,10,2349,11,7481,3.043206,0.055806,336737.0,1072429.0,4
198.18.0.1,60181,198.18.0.176,443,21,8606,16,10,2381,11,6225,3.044273,10.535159,1808.0,4727.0,4
198.18.0.1,60186,198.18.0.178,443,101,64258,19,45,5278,56,58980,3.048386,10.544154,4004.0,44748.0,4
198.18.0.1,60256,198.18.0.91,443,20,7551,53,10,2331,10,5220,5.894889,7.670029,2431.0,5444.0,4
198.18.0.1,60257,198.18.0.92,443,20,7654,54,10,2434,10,5220,5.895873,7.668974,2539.0,5445.0,4
198.18.0.1,60267,198.18.0.96,443,20,7566,58,10,2332,10,5234,5.900941,7.663441000000001,2434.0,5463.0,4
198.18.0.1,60269,198.18.0.95,443,20,7863,60,10,2371,10,5492,5.901457,7.663000000000001,2475.0,5733.0,4
198.18.0.1,60316,198.18.0.106,443,29,13663,86,14,3241,15,10422,8.717219,4.848057000000001,5348.0,17197.0,4
198.18.0.1,60355,198.18.0.14,5228,72,17470,114,35,3813,37,13657,13.632063,233.569027,130.0,467.0,4
198.18.0.1,60399,198.18.0.135,443,1877,1469283,137,820,52390,1057,1416893,18.462408,228.766651,1832.0,49548.0,4
198.18.0.1,60457,10.201.108.124,7680,16,1084,160,6,438,10,646,80.444371,45.00871099999999,77.0,114.0,4
198.18.0.1,60535,10.201.108.124,7680,16,1084,181,6,438,10,646,200.579534,45.009682,77.0,114.0,4
198.18.0.1,59755,198.18.0.169,443,38,4537,0,18,3359,20,1178,0.0,169.741674,158.0,55.0,3
198.18.0.1,60223,198.18.0.81,443,16,5963,35,8,2278,8,3685,5.375431,8.189356,2225.0,3599.0,3
198.18.0.1,60238,198.18.0.84,443,22,10323,46,11,2461,11,7862,5.890193,0.0962459999999998,204559.0,653492.0,3
198.18.0.1,60239,198.18.0.90,443,18,6767,47,9,2349,9,4418,5.890519,7.673889,2448.0,4605.0,3
198.18.0.1,60255,198.18.0.89,443,22,10280,52,11,2452,11,7828,5.894588,7.670366,2557.0,8164.0,3
198.18.0.1,60261,198.18.0.93,443,22,10263,55,11,2401,11,7862,5.897816,7.666949,2505.0,8203.0,3
198.18.0.1,60262,198.18.0.94,443,22,10220,56,11,2392,11,7828,5.898131,7.66655,2496.0,8168.0,3
198.18.0.1,60263,198.18.0.97,443,18,7855,57,9,2335,9,5520,5.899096,7.665558000000001,2436.0,5760.0,3
198.18.0.1,60268,198.18.0.98,443,22,10255,59,11,2427,11,7828,5.901266,7.663050999999999,2533.0,8172.0,3
198.18.0.1,60294,198.18.0.12,443,22,10911,74,11,2403,11,8508,6.987788,0.097404,197363.0,698780.0,3
198.18.0.1,60363,198.18.0.81,443,23,3699,119,12,2666,11,1033,14.227159,62.602001,340.0,132.0,3
198.18.0.1,60451,198.18.0.42,443,22,9224,157,11,2462,11,6762,76.903417,0.1037570000000016,189828.0,521372.0,3
198.18.0.1,60176,198.18.0.176,443,13,7398,11,6,2049,7,5349,3.042931,0.0418910000000001,391301.0,1021508.0,2
198.18.0.1,60179,198.18.0.176,443,12,6529,14,6,2113,6,4416,3.043739,0.0438360000000002,385619.0,805912.0,2
198.18.0.1,60180,198.18.0.176,443,12,6465,15,6,2049,6,4416,3.043991,0.0461049999999998,355536.0,766250.0,2
198.18.0.1,60227,198.18.0.83,443,16,7072,38,8,2224,8,4848,5.883201,0.0938350000000003,189609.0,413321.0,2
198.18.0.1,60229,198.18.0.83,443,15,7004,40,8,2212,7,4792,5.884645,0.0923519999999999,191614.0,415107.0,2
198.18.0.1,60170,121.248.49.141,7680,12,715,2,5,343,7,372,0.375599,45.008837,60.0,66.0,1
198.18.1.20,443,198.18.0.1,60082,37,1948,4,19,1012,18,936,1.67637,245.00655,33.0,30.0,1
198.18.0.1,60207,198.18.0.8,443,13,2426,23,6,2054,7,372,3.35269,45.001469,365.0,66.0,1
198.18.0.1,60208,198.18.0.8,443,13,2426,24,6,2054,7,372,3.353593,45.001596000000006,365.0,66.0,1
198.18.0.1,60213,198.18.0.10,443,13,2504,27,6,2132,7,372,3.733971,45.135248,377.0,65.0,1
198.18.0.1,60215,198.18.0.10,443,13,2472,28,6,2100,7,372,3.868119,45.098095,372.0,65.0,1
198.18.0.239,443,198.18.0.1,60101,35,1851,37,18,967,17,884,5.748805,239.957186,32.0,29.0,1
198.18.0.1,60230,198.18.0.83,443,11,2408,41,6,2140,5,268,5.884913,0.0922879999999999,185506.0,23231.0,1
198.18.0.1,60231,198.18.0.83,443,10,2324,42,6,2108,4,216,5.885187,0.0920860000000001,183133.0,18765.0,1
198.18.0.1,60240,198.18.0.84,443,10,2361,48,6,2145,4,216,5.890745,0.0958110000000003,179102.0,18035.0,1
198.18.0.1,60278,198.18.0.84,443,10,2265,64,6,2049,4,216,5.972183,0.0401280000000001,408492.0,43062.0,1
198.18.0.1,60279,198.18.0.84,443,10,2329,65,6,2113,4,216,5.972952,0.039384,429209.0,43875.0,1
198.18.0.1,60312,198.18.0.8,443,13,2458,83,6,2086,7,372,8.712024,45.001993,370.0,66.0,1
198.18.0.1,60314,198.18.0.8,443,13,2458,84,6,2086,7,372,8.713425,45.002107,370.0,66.0,1
198.18.0.1,60315,198.18.0.107,443,13,2456,85,6,2084,7,372,8.716866,45.002184,370.0,66.0,1
198.18.0.1,60317,198.18.0.107,443,14,2572,87,6,2148,8,424,8.718258,45.001835,381.0,75.0,1
198.18.0.1,60319,198.18.0.108,443,13,2522,88,6,2150,7,372,8.723021,45.001694,382.0,66.0,1
198.18.0.1,60320,198.18.0.108,443,15,2562,89,6,2086,9,476,8.724023,60.00082,278.0,63.0,1
198.18.0.1,60321,198.18.0.108,443,13,2490,90,6,2118,7,372,8.726463,45.002813,376.0,66.0,1
198.18.0.1,60322,198.18.0.108,443,14,2574,91,6,2150,8,424,8.727579,45.001669,382.0,75.0,1
198.18.0.1,60327,198.18.0.8,443,13,2490,94,6,2118,7,372,9.043016,45.001879,376.0,66.0,1
198.18.0.1,60328,198.18.0.8,443,14,2478,95,6,2054,8,424,9.044208,45.001405000000005,365.0,75.0,1
198.18.0.1,60335,198.18.0.115,443,10,2339,100,6,2123,4,216,9.799412,0.0835629999999998,203247.0,20679.0,1
198.18.0.1,60337,198.18.0.115,443,10,2275,101,6,2059,4,216,9.878756,0.0373420000000006,441111.0,46274.0,1
198.18.0.203,443,198.18.0.1,60162,16,856,102,10,544,6,312,10.550955,104.999728,41.0,23.0,1
198.18.0.1,60341,198.18.0.113,443,14,2502,105,6,2078,8,424,11.386606,45.00199,369.0,75.0,1
198.18.0.1,60342,198.18.0.114,443,13,2484,106,6,2112,7,372,11.386774,45.001817,375.0,66.0,1
198.18.0.1,60343,198.18.0.113,443,13,2418,107,6,2046,7,372,11.387344,45.001187,363.0,66.0,1
198.18.0.1,60344,198.18.0.114,443,14,2504,108,6,2080,8,424,11.38775,60.00103200000001,277.0,56.0,1
198.18.0.1,60345,198.18.0.180,443,10,2299,109,6,2083,4,216,13.494674,0.0703490000000002,236876.0,24563.0,1
198.18.0.1,60346,198.18.0.179,443,10,2361,110,6,2145,4,216,13.495335,0.0689569999999992,248850.0,25059.0,1
198.18.0.1,60361,198.18.0.8,443,13,2458,117,6,2086,7,372,14.043537,45.002416,370.0,66.0,1
198.18.0.1,60362,198.18.0.8,443,11,2374,118,5,2066,6,308,14.044589,0.0005069999999989,,,1
198.18.0.1,60367,198.18.0.8,443,13,2458,121,6,2086,7,372,14.338644,45.005849,370.0,66.0,1
198.18.0.1,60368,198.18.0.8,443,13,2426,122,6,2054,7,372,14.342291,45.002695,365.0,66.0,1
198.18.0.1,60382,198.18.0.8,443,13,2490,127,6,2118,7,372,15.324782,45.001375,376.0,66.0,1
198.18.0.1,60383,198.18.0.8,443,13,2426,128,6,2054,7,372,15.325677,45.000985,365.0,66.0,1
198.18.0.1,60387,198.18.0.8,443,13,2458,130,6,2086,7,372,16.384052,45.002163,370.0,66.0,1
198.18.0.1,60388,198.18.0.8,443,12,2426,131,6,2118,6,308,16.385075,0.0004699999999999,,,1
198.18.0.1,60404,198.18.0.8,443,14,2478,140,6,2054,8,424,19.091956,45.001474,365.0,75.0,1
198.18.0.1,60405,198.18.0.8,443,13,2522,141,6,2150,7,372,19.092736,45.000652,382.0,66.0,1
198.18.0.1,60409,198.18.0.8,443,13,2426,143,6,2054,7,372,24.105572,45.001649,365.0,66.0,1
198.18.0.1,60410,198.18.0.8,443,13,2490,144,6,2118,7,372,24.10648,45.000789,376.0,66.0,1
198.18.0.1,60424,10.203.199.2,7680,12,715,148,5,343,7,372,40.380284,45.059651,60.0,66.0,1
198.18.0.1,60486,121.248.49.141,7680,12,715,168,5,343,7,372,120.51069,45.00869100000001,60.0,66.0,1
198.18.0.1,60510,10.203.199.2,7680,12,715,173,5,343,7,372,160.537651,45.013668,60.0,66.0,1
198.18.0.1,60554,121.248.49.141,7680,9,559,186,5,343,4,216,240.668662,0.0070599999999956,388668.0,244759.0,1
198.18.0.1,60561,198.18.0.102,443,11,2709,188,6,2441,5,268,247.177975,0.0507719999999949,384621.0,42227.0,1
198.18.0.1,60562,198.18.0.8,443,10,2366,189,6,2150,4,216,247.178163,0.003877999999986,,,1
198.18.0.1,60563,198.18.0.8,443,11,2418,190,6,2150,5,268,247.17837,0.0023219999999923,,,1
198.18.0.1,60564,198.18.0.8,443,10,2302,191,6,2086,4,216,247.180949,0.0020230000000083,,,1
198.18.0.1,60566,198.18.0.8,443,10,2366,192,6,2150,4,216,247.182299,0.0039260000000069,,,1
198.18.0.1,60025,198.18.0.173,443,4,208,5,2,104,2,104,1.767191,0.152498,5455.0,5455.0,0
198.18.1.20,80,198.18.0.1,60086,36,1872,6,18,936,18,936,1.803305,244.937838,30.0,30.0,0
198.18.0.219,443,198.18.0.1,58560,34,1768,7,17,884,17,884,2.080884,240.006413,29.0,29.0,0
198.18.0.8,443,198.18.0.1,60120,1,52,8,1,52,0,0,2.415024,0.0,,,0
198.18.0.8,443,198.18.0.1,60119,1,52,9,1,52,0,0,2.41507,0.0,,,0
198.18.0.8,443,198.18.0.1,60137,1,52,29,1,52,0,0,4.28194,0.0,,,0
198.18.0.8,443,198.18.0.1,60138,1,52,30,1,52,0,0,4.282959,0.0,,,0
198.18.0.1,60217,198.18.0.5,80,7,380,31,4,216,3,164,4.865184,0.039371,43890.0,33324.0,0
198.18.0.201,80,198.18.0.1,60090,7,364,32,5,260,2,104,4.865187,45.001964,46.0,18.0,0
10.201.108.124,7680,198.18.0.1,60139,1,52,33,1,52,0,0,4.973584,0.0,,,0
198.18.0.167,443,198.18.0.1,60146,2,104,68,2,104,0,0,6.421361,15.00038,55.0,0.0,0
198.18.0.167,443,198.18.0.1,60152,2,104,70,2,104,0,0,6.694583,15.000393,55.0,0.0,0
198.18.0.218,443,198.18.0.1,60067,3,156,98,3,156,0,0,9.382513,30.001833,41.0,0.0,0
198.18.0.204,80,198.18.0.1,60165,7,364,103,5,260,2,104,10.638278,45.001258,46.0,18.0,0
198.18.0.1,60373,198.18.0.5,80,7,380,124,4,216,3,164,14.870456,0.0410839999999996,42060.0,31934.0,0
198.18.0.1,60411,198.18.0.5,80,7,380,145,4,216,3,164,24.875758,0.0374139999999982,46185.0,35067.0,0
198.18.0.1,60418,198.18.0.5,80,7,380,147,4,216,3,164,34.89647,0.0362539999999995,47663.0,36189.0,0
198.18.0.1,60426,198.18.0.5,80,7,380,149,4,216,3,164,44.901286,0.0407220000000023,42434.0,32218.0,0
198.18.0.1,60432,198.18.0.5,80,7,380,151,4,216,3,164,54.903856,0.0357330000000004,48358.0,36716.0,0
198.18.0.1,60443,198.18.0.5,80,7,380,155,4,216,3,164,64.906222,0.0380099999999998,45461.0,34517.0,0
198.18.0.1,60447,198.18.0.5,80,7,380,156,4,216,3,164,74.916065,0.3418350000000032,5055.0,3838.0,0
198.18.0.1,60459,198.18.0.5,80,7,380,161,4,216,3,164,84.923886,0.0839990000000057,20571.0,15619.0,0
198.18.0.1,60466,198.18.0.5,80,7,380,163,4,216,3,164,94.93947,0.0371559999999959,46506.0,35310.0,0
198.18.0.1,60470,198.18.0.5,80,7,380,164,4,216,3,164,104.941194,0.0812209999999993,21275.0,16153.0,0
198.18.0.1,60482,198.18.0.5,80,7,380,167,4,216,3,164,114.957373,0.0412189999999981,41922.0,31829.0,0
198.18.0.1,60489,198.18.0.5,80,7,380,169,4,216,3,164,124.964386,0.0838689999999928,20603.0,15643.0,0
198.18.0.1,60493,198.18.0.5,80,7,380,170,4,216,3,164,134.956574,0.0352290000000152,49050.0,37242.0,0
198.18.0.1,60501,198.18.0.5,80,7,380,171,4,216,3,164,144.963894,0.0354159999999978,48791.0,37045.0,0
198.18.0.1,60506,198.18.0.5,80,7,380,172,4,216,3,164,154.981235,0.038644000000005,44715.0,33950.0,0
198.18.0.1,60512,198.18.0.5,80,7,380,174,4,216,3,164,164.970781,0.0375760000000013,45986.0,34915.0,0
198.18.0.1,60518,198.18.0.5,80,7,380,176,4,216,3,164,175.001429,0.0359609999999861,48052.0,36483.0,0
198.18.0.1,60523,198.18.0.5,80,7,380,177,4,216,3,164,185.016277,0.03238300000001,53361.0,40515.0,0
198.18.0.1,60531,198.18.0.5,80,7,380,180,4,216,3,164,195.036834,0.3424530000000061,5045.0,3831.0,0
198.18.0.1,60537,198.18.0.5,80,7,380,182,4,216,3,164,205.046852,0.3426110000000051,5043.0,3829.0,0
198.18.0.1,60542,198.18.0.5,80,7,380,183,4,216,3,164,215.05633,0.0770339999999976,22431.0,17031.0,0
198.18.0.1,60546,198.18.0.5,80,7,380,184,4,216,3,164,225.058383,0.0326410000000123,52939.0,40194.0,0
198.18.0.1,60550,198.18.0.5,80,7,380,185,4,216,3,164,235.060328,0.0782930000000021,22070.0,16757.0,0
198.18.0.1,60557,198.18.0.5,80,7,380,187,4,216,3,164,245.070734,0.0352630000000147,49003.0,37206.0,0
