Address A,Port A,Address B,Port B,Packets,Bytes,Stream ID,Packets A to B,Bytes A to B,Packets B to A,Bytes B to A,Rel Start,Duration,Bits/s A to B,Bits/s B to A,Flows
198.18.0.1,59118,198.18.0.84,443,4169,3066164,63,1776,119280,2393,2946884,7.687876,239.253193,3988.0,98536.0,266
198.18.0.1,59114,198.18.0.88,443,555,205100,59,271,123592,284,81508,7.687081,239.254937,4132.0,2725.0,120
198.18.0.1,59105,198.18.0.86,443,258,74965,57,116,29631,142,45334,7.683737,239.257679,990.0,1515.0,67
198.18.0.1,59226,198.18.0.124,443,11873,9455639,130,5191,336541,6682,9119098,16.206791,230.736781,11668.0,316173.0,54
198.18.0.1,59150,198.18.0.100,443,128,21238,77,59,8128,69,13110,7.70695,239.235416,271.0,438.0,29
198.18.0.1,59117,198.18.0.84,443,5375,4183430,62,2334,148113,3041,4035317,7.687711,239.253189,4952.0,134930.0,27
198.18.0.1,59371,198.18.0.55,443,95,33142,174,49,10884,46,22258,241.070502,2.944536,29570.0,60472.0,24
198.18.0.1,59164,198.18.0.90,443,682,498531,86,287,20388,395,478143,8.609859,238.165018,684.0,16060.0,21
198.18.0.1,59151,198.18.0.99,443,119,20072,78,55,7289,64,12783,7.707255,239.235379,243.0,427.0,21
198.18.0.1,59258,198.18.0.175,443,293,191198,143,165,179952,128,11246,60.405001,186.543591,7717.0,482.0,21
198.18.0.1,59214,198.18.0.115,443,10220,8148437,117,4451,272304,5769,7876133,11.525675,235.417065,9253.0,267648.0,20
198.18.0.1,59030,198.18.0.176,443,1680,1292225,14,728,50388,952,1241837,2.553133,2.6741270000000004,150742.0,3715117.0,20
198.18.0.1,59182,198.18.0.95,443,726,534316,96,310,21300,416,513016,10.231855,186.398938,914.0,22017.0,18
198.18.0.1,59161,198.18.0.26,443,103,22833,85,47,5877,56,16956,8.512113,238.42939,197.0,568.0,17
198.18.0.1,59090,198.18.0.181,443,117,24114,43,57,6300,60,17814,5.31929,241.621464,208.0,589.0,13
198.18.0.1,59176,198.18.0.103,443,185,97812,93,81,7365,104,90447,9.816528,237.125908,248.0,3051.0,12
198.18.0.1,59095,198.18.0.81,443,142,47878,48,62,7522,80,40356,7.09497,239.845316,250.0,1346.0,11
198.18.0.1,59098,198.18.0.85,443,81,13642,51,39,4596,42,9046,7.681773,239.260063,153.0,302.0,11
198.18.0.1,59160,198.18.0.6,443,151,77819,84,67,7064,84,70755,8.511918,238.429229,237.0,2374.0,10
198.18.0.1,59068,198.18.0.9,443,38,13871,29,18,3906,20,9965,2.842211,2.388395,13083.0,33378.0,10
198.18.0.1,59170,198.18.0.12,443,131,61969,90,59,5890,72,56079,9.161208,237.779239,198.0,1886.0,10
198.18.0.1,59172,198.18.0.103,443,428,280089,91,187,13640,241,266449,9.169182,237.770922,458.0,8964.0,10
198.18.0.1,59220,198.18.0.135,443,2510,1979987,122,1086,70841,1424,1909146,12.74824,234.19536,2419.0,65215.0,10
198.18.0.1,59052,198.18.0.177,443,222,134381,23,96,9309,126,125072,2.558998,2.671575,27875.0,374526.0,10
198.18.0.1,59119,198.18.0.6,443,88,19299,64,42,5407,46,13892,7.688051,239.252879,180.0,464.0,9
198.18.0.1,59092,198.18.0.11,443,118,45450,46,55,6688,63,38762,7.089289,239.851319,223.0,1292.0,9
198.18.0.1,59174,198.18.0.19,443,82,16223,92,40,6625,42,9598,9.734806,237.207368,223.0,323.0,9
198.18.0.1,59274,198.18.0.42,443,82,19993,149,40,7952,42,12041,76.983588,169.958551,374.0,566.0,9
198.18.0.1,59066,198.18.0.78,443,42,19025,28,19,5885,23,13140,2.828033,2.385215,19738.0,44071.0,9
198.18.0.1,59230,198.18.0.78,443,81,15579,133,40,7954,41,7625,18.328557,228.612223,278.0,266.0,9
