Address A,Port A,Address B,Port B,Packets,Bytes,Stream ID,Packets A to B,Bytes A to B,Packets B to A,Bytes B to A,Rel Start,Duration,Bits/s A to B,Bits/s B to A,Flows
198.18.0.1,60212,198.18.0.41,443,63,18938,77,29,4398,34,14540,16.674893,52.076183,675,2233,10
198.18.0.1,60142,198.18.0.24,443,62,19646,39,29,4339,33,15307,6.559632,62.189809,558,1969,9
198.18.0.1,60173,198.18.0.30,443,337,252056,58,146,12560,191,239496,14.514805,54.234322000000006,1852,35327,9
198.18.0.1,60172,198.18.0.31,443,53,17947,57,25,4039,28,13908,14.51455,54.23445,595,2051,9
198.18.0.1,60152,198.18.0.33,443,128,84285,48,55,5914,73,78371,11.489209,57.259542,826,10949,9
198.18.0.1,60206,198.18.0.35,443,810,612949,74,349,25576,461,587373,15.953792,52.796156,3875,89002,9
198.18.0.1,60198,198.18.0.40,443,61,25029,70,28,4145,33,20884,15.37513,53.37608300000001,621,3130,9
198.18.0.1,60202,198.18.0.40,443,118,69946,72,52,9184,66,60762,15.847098,52.902135,1388,9188,9
198.18.0.1,60208,198.18.0.42,443,70,31116,75,32,7737,38,23379,16.387236,52.36295799999999,1182,3571,9
198.18.0.1,60223,198.18.0.45,443,79,36000,82,36,4634,43,31366,19.591157,49.159779,754,5104,9
198.18.0.1,60074,198.18.0.7,443,48,18525,0,23,6690,25,11835,0.076365,60.920808,878,1554,8
198.18.0.1,60122,198.18.0.18,443,37,13905,23,17,3918,20,9987,3.894628,2.3331850000000003,13433,34243,8
198.18.0.1,60194,198.18.0.35,443,51,19099,68,23,4605,28,14494,15.308815,53.44192700000001,689,2169,8
198.18.0.1,60076,198.18.0.9,443,35,14428,3,16,3231,19,11197,1.458143,4.74863,5443,18863,7
198.18.0.1,60118,198.18.0.10,443,38,15410,18,18,3653,20,11757,3.79867,2.410161,12125,39024,7
198.18.0.1,60128,198.18.0.10,443,37,15633,26,17,3264,20,12369,4.274054,1.9349730000000005,13494,51138,7
198.18.0.1,60082,198.18.0.11,443,34,11679,5,16,3350,18,8329,3.48702,2.722106,9845,24478,7
198.18.0.1,60116,198.18.0.16,443,39,15231,17,18,3634,21,11597,3.702828,2.506156,11600,37019,7
198.18.0.1,60166,198.18.0.19,443,51,20481,54,24,5180,27,15301,14.400155,54.349161,762,2252,7
198.18.0.1,60271,198.18.0.19,443,42,20557,98,20,6215,22,14342,62.699789,6.056227999999997,8209,18945,7
198.18.0.1,60138,198.18.0.21,443,52,18739,37,24,3828,28,14911,6.466817,62.281771,491,1915,7
198.18.0.1,60139,198.18.0.22,443,53,20199,38,25,7634,28,12565,6.467138,62.281408000000006,980,1613,7
198.18.0.1,60265,198.18.0.22,443,50,25645,96,24,12729,26,12916,61.379631,7.376485000000002,13804,14007,7
198.18.0.1,60221,198.18.0.32,443,40,14685,81,19,3612,21,11073,19.500876,49.24998199999999,586,1798,7
198.18.0.1,60216,198.18.0.34,443,40,14311,79,19,3601,21,10710,17.878751,50.871507,566,1684,7
198.18.0.1,60196,198.18.0.39,443,56,21693,69,25,3793,31,17900,15.373471,53.37788799999999,568,2682,7
198.18.0.1,60204,198.18.0.39,443,62,26258,73,29,5665,33,20593,15.862023,52.88859,856,3114,7
198.18.0.1,60210,198.18.0.43,443,44,17116,76,20,3470,24,13646,16.562537,52.18713400000001,531,2091,7
198.18.0.1,60214,198.18.0.43,443,58,24330,78,27,5525,31,18805,17.182488,51.567941,857,2917,7
198.18.0.1,60219,198.18.0.44,443,88,44868,80,39,6246,49,38622,19.38804,49.362758,1012,6259,7
198.18.0.1,60134,198.18.0.72,443,44,18957,32,20,3414,24,15543,4.763739,1.4451529999999997,18899,86042,7
198.18.0.1,60158,198.18.0.72,443,74,41025,51,33,5190,41,35835,11.59739,57.15209999999999,726,5016,7
198.18.0.1,60176,198.18.0.86,443,43,17130,59,20,3635,23,13495,15.078737,53.672403,541,2011,7
198.18.0.1,60089,198.18.0.14,443,177,84945,12,73,7400,104,77545,3.492877,2.743964,21574,226081,6
198.18.0.1,60092,198.18.0.15,443,29,9997,15,13,3518,16,6479,3.513853,2.694916,10443,19233,6
198.18.0.1,60247,198.18.0.55,443,29,8776,90,13,1696,16,7080,41.796337,30.840055,439,1836,6
198.18.0.1,60257,198.18.0.99,443,31,14335,93,13,1963,18,12372,55.940773,15.101597000000003,1039,6554,6
198.18.0.1,60261,198.18.0.100,443,22,7350,94,10,1843,12,5507,56.060847,15.285671999999998,964,2882,6
198.18.0.1,60084,198.18.0.12,443,21,9942,7,10,2445,11,7497,3.487461,0.1187559999999998,164707,505035,4
198.18.0.1,60085,198.18.0.12,443,20,9842,8,10,2413,10,7429,3.487662,0.11863,162724,500986,4
198.18.0.1,60086,198.18.0.12,443,20,9842,9,10,2413,10,7429,3.487874,0.1167759999999997,165307,508940,4
198.18.0.1,60087,198.18.0.12,443,20,9812,10,10,2445,10,7367,3.488159,0.1181839999999998,165504,498680,4
198.18.0.1,60088,198.18.0.12,443,20,9842,11,10,2413,10,7429,3.488423,0.1178449999999999,163808,504323,4
198.18.0.1,60113,198.18.0.12,443,21,8638,16,10,2413,11,6225,3.59373,2.625438,7352,18968,4
198.18.0.1,60091,198.18.0.14,443,73,39994,14,30,4242,43,35752,3.51289,2.7197210000000003,12477,105163,4
198.18.0.1,60136,198.18.0.23,5228,42,15918,36,20,3045,22,12873,6.24547,62.476975,389,1648,4
198.18.0.1,60146,198.18.0.28,443,35,16037,45,17,2717,18,13320,10.453499,58.298785,372,1827,4
198.18.0.1,60183,198.18.0.37,443,35,21264,63,16,2720,19,18544,15.129712,0.1029689999999998,211325,1440744,3
198.18.0.1,60124,198.18.0.18,443,13,6453,24,6,2072,7,4381,3.925713,0.0439739999999999,376950,797016,2
198.18.0.1,60241,10.203.168.228,7680,12,715,88,5,343,7,372,28.815112,45.06233400000001,60,66,1
198.18.0.1,60273,10.203.199.2,7680,9,559,99,5,343,4,216,69.318351,0.0240219999999879,114228,71934,1
198.18.0.1,60072,198.18.0.7,443,12,580,1,6,268,6,312,0.187994,4.223218,507,591,1
198.18.0.1,60120,198.18.0.17,443,13,2490,21,6,2118,7,372,3.889961,45.003907,376,66,1
198.18.0.1,60121,198.18.0.17,443,13,2490,22,6,2118,7,372,3.892374,45.002532,376,66,1
198.18.0.1,60126,198.18.0.20,443,13,2440,25,6,2068,7,372,4.260706,45.092749,366,65,1
198.18.0.1,60130,198.18.0.20,443,13,2472,28,6,2100,7,372,4.352371,45.087677,372,66,1
198.18.0.1,60178,198.18.0.35,443,10,2265,60,6,2049,4,216,15.082112,1.043391999999999,15710,1656,1
198.18.0.1,60188,198.18.0.36,443,11,2409,65,6,2141,5,268,15.184602,0.0429600000000007,398696,49906,1
198.18.0.1,60189,198.18.0.36,443,10,2261,66,6,2045,4,216,15.184774,0.0427629999999989,382573,40408,1
198.18.0.1,60186,198.18.0.37,443,10,2346,64,6,2130,4,216,15.155014,0.0778189999999998,218969,22205,1
198.18.0.1,60168,198.18.0.41,443,10,2357,55,6,2141,4,216,14.433081,0.0989740000000001,173055,17459,1
198.18.0.1,60132,198.18.0.71,443,13,2490,30,6,2118,7,372,4.44802,45.001202,376,66,1
198.18.0.1,60133,198.18.0.71,443,13,2522,31,6,2150,7,372,4.448683,45.001052,382,66,1
10.208.135.8,7680,198.18.0.1,60018,3,156,43,3,156,0,0,8.802421,30.000093,41,0,0
198.18.0.1,60078,198.18.0.26,80,7,380,4,4,216,3,164,2.000087,0.0332259999999999,52007,39487,0
198.18.0.1,60160,198.18.0.26,80,7,380,52,4,216,3,164,11.998259,0.0306989999999984,56288,42737,0
198.18.0.1,60233,198.18.0.26,80,7,380,87,4,216,3,164,22.002019,0.3393239999999977,5092,3866,0
198.18.0.1,60243,198.18.0.26,80,7,380,89,4,216,3,164,32.003917,0.3303960000000003,5230,3970,0
198.18.0.1,60249,198.18.0.26,80,7,380,91,4,216,3,164,42.011963,0.0282789999999977,61105,46394,0
198.18.0.1,60253,198.18.0.26,80,7,380,92,4,216,3,164,52.029193,0.0762830000000036,22652,17199,0
198.18.0.1,60267,198.18.0.26,80,7,380,97,4,216,3,164,62.036004,0.3430620000000033,5036,3824,0
198.18.0.1,60275,198.18.0.26,80,7,380,100,4,216,3,164,72.040196,0.3717180000000013,4648,3529,0
198.18.0.8,443,198.18.0.1,60006,10,520,2,5,260,5,260,1.288487,60.001408,34,34,0
198.18.0.17,443,198.18.0.1,60022,3,156,19,3,156,0,0,3.844011,30.000678,41,0,0
198.18.0.17,443,198.18.0.1,60023,3,156,20,3,156,0,0,3.845476,30.000711,41,0,0
198.18.0.20,443,198.18.0.1,60026,3,156,27,3,156,0,0,4.287296,30.000899000000004,41,0,0
198.18.0.20,443,198.18.0.1,60028,3,156,29,3,156,0,0,4.378475,30.00008,41,0,0
198.18.0.52,443,198.18.0.1,59974,14,706,42,7,364,7,342,8.702903,60.017863,48,45,0
198.18.0.71,443,198.18.0.1,60050,3,156,40,3,156,0,0,7.459929,30.001295,41,0,0
198.18.0.71,443,198.18.0.1,60048,3,156,41,3,156,0,0,7.459965,30.001243,41,0,0
198.18.0.89,80,198.18.0.1,59567,10,520,35,5,260,5,260,5.770724,60.002523,34,34,0
198.18.0.89,443,198.18.0.1,59563,10,520,34,5,260,5,260,5.728954,60.000745,34,34,0
198.18.0.92,443,198.18.0.1,59576,10,520,33,5,260,5,260,4.84219,60.002489,34,34,0
