Address A,Port A,Address B,Port B,Packets,Bytes,Stream ID,Packets A to B,Bytes A to B,Packets B to A,Bytes B to A,Rel Start,Duration,Bits/s A to B,Bits/s B to A,Flows
10.203.175.33,7680,198.18.0.1,54724,2,104,87,2,104,0,0,10.860577,15.000351000000002,55.0,0.0,0
23.35.111.50,80,198.18.0.1,54730,2,104,90,2,104,0,0,11.241724,15.000469,55.0,0.0,0
198.18.0.1,55231,10.201.25.103,7680,13,910,175,6,429,7,481,244.452342,0.0082170000000019,417670.0,468297.0,4
198.18.0.1,55155,10.201.108.124,7680,12,715,147,5,343,7,372,164.022805,45.02173399999998,60.0,66.0,1
198.18.0.1,55189,10.203.141.10,7680,11,663,160,5,343,6,320,204.28498,35.00097500000001,78.0,73.0,1
198.18.0.1,55107,10.203.175.33,7680,16,1084,131,6,438,10,646,101.192922,45.020037000000016,77.0,114.0,4
198.18.0.1,55199,10.203.175.33,7680,15,1032,164,6,438,9,594,221.709985,30.02588400000002,116.0,158.0,4
198.18.0.1,55061,10.203.199.2,7680,16,1084,112,6,438,10,646,60.987778,45.032317,77.0,114.0,4
198.18.0.1,55163,10.203.199.2,7680,16,1084,150,6,438,10,646,181.420039,45.02655300000001,77.0,114.0,4
198.18.0.1,55051,10.203.214.225,7680,16,1066,108,6,429,10,637,43.101825,45.019168,76.0,113.0,4
198.18.0.1,55121,10.208.13.114,7680,12,715,135,5,343,7,372,123.530148,50.002587000000005,54.0,59.0,1
198.18.0.1,55097,10.208.124.200,7680,16,1066,127,6,429,10,637,83.292518,45.13622000000001,76.0,112.0,4
198.18.0.1,54905,58.192.113.12,7680,16,1066,23,6,429,10,637,3.037903,45.013639,76.0,113.0,4
198.18.0.1,54964,121.9.250.45,6881,6,384,62,4,272,2,112,7.978429,10.149359,214.0,88.0,1
198.18.0.1,55081,121.9.250.45,6881,6,500,120,4,388,2,112,78.103399,10.142627000000005,306.0,88.0,1
198.18.0.1,55139,121.9.250.45,6881,6,384,143,4,272,2,112,148.101441,10.132472000000009,214.0,88.0,1
198.18.0.1,55195,121.9.250.45,6881,6,564,162,4,452,2,112,218.283731,10.142583000000002,356.0,88.0,1
198.18.0.1,55029,121.248.49.141,7680,16,1084,102,6,438,10,646,20.844749,45.01082400000001,77.0,114.0,4
198.18.0.1,55133,121.248.49.141,7680,16,1084,141,6,438,10,646,141.2658,45.013092,77.0,114.0,4
198.18.0.1,54870,198.18.0.5,80,9,484,9,5,268,4,216,2.516529,19.014456000000003,112.0,90.0,0
198.18.0.1,55014,198.18.0.5,80,9,484,95,5,268,4,216,12.52352,18.978195,112.0,91.0,0
198.18.0.1,55031,198.18.0.5,80,9,484,103,5,268,4,216,22.521606,19.03419,112.0,90.0,0
198.18.0.1,55039,198.18.0.5,80,9,484,106,5,268,4,216,32.529048,18.988957,112.0,91.0,0
198.18.0.1,55047,198.18.0.5,80,9,484,107,5,268,4,216,42.528089,19.01506,112.0,90.0,0
198.18.0.1,55053,198.18.0.5,80,7,380,109,4,216,3,164,52.530244,0.0214989999999986,80375.0,61026.0,0
