Address A,Port A,Address B,Port B,Packets,Bytes,Stream ID,Packets A to B,Bytes A to B,Packets B to A,Bytes B to A,Rel Start,Duration,Bits/s A to B,Bits/s B to A,Flows
23.32.238.169,80,198.18.0.1,63243,3,156,22,3,156,0,0,2.490411,30.001325,41.0,0.0,0
183.236.183.60,6881,198.18.0.1,63296,3,156,70,3,156,0,0,11.609808,30.000436,41.0,0.0,0
198.18.0.1,63601,10.201.3.133,7680,17,1136,143,6,438,11,698,146.470366,60.00922399999999,58.0,93.0,4
198.18.0.1,63495,10.208.124.200,7680,16,1084,103,6,438,10,646,25.933639,45.021449,77.0,114.0,4
198.18.0.1,63621,10.208.124.200,7680,16,1084,149,6,438,10,646,186.832587,45.01535200000001,77.0,114.0,4
198.18.0.1,63571,10.208.166.184,7680,16,1084,131,6,438,10,646,106.215649,45.01695,77.0,114.0,4
198.18.0.1,63511,121.9.250.45,6881,6,384,109,4,272,2,112,47.602682,10.187792000000002,213.0,87.0,1
198.18.0.1,63579,121.9.250.45,6881,6,683,134,4,571,2,112,117.906307,10.147793000000007,450.0,88.0,1
198.18.0.1,63623,121.9.250.45,6881,6,384,150,4,272,2,112,188.246577,10.16017500000001,214.0,88.0,1
198.18.0.1,63535,121.248.50.68,7680,17,1136,119,6,438,11,698,65.9719,60.012294,58.0,93.0,4
198.18.0.1,63649,121.248.50.68,7680,14,980,157,6,438,8,542,227.104375,15.011391000000003,233.0,288.0,4
198.18.0.1,63519,183.236.183.60,6881,12,708,112,5,336,7,372,55.758896,45.148499,59.0,65.0,1
198.18.0.1,63577,183.236.183.60,6881,12,1216,133,5,844,7,372,115.853016,45.349620000000016,148.0,65.0,1
198.18.0.1,63615,183.236.183.60,6881,12,708,147,5,336,7,372,175.977419,45.524993,59.0,65.0,1
198.18.0.1,63657,183.236.183.60,6881,9,959,161,5,743,4,216,236.136133,0.6690159999999992,8884.0,2582.0,1
198.18.0.1,63316,198.18.0.4,443,34,12333,3,14,2983,20,9350,0.40894,45.93915,519.0,1628.0,7
198.18.0.1,63374,198.18.0.4,443,34,12581,30,14,3231,20,9350,4.381902,45.863479,563.0,1630.0,7
198.18.0.1,63260,198.18.0.5,443,4,208,1,2,104,2,104,0.022647,0.1739,4784.0,4784.0,0
198.18.0.1,63362,198.18.0.6,80,7,380,25,4,216,3,164,3.677149,0.0294289999999999,58717.0,44581.0,0
198.18.0.1,63467,198.18.0.6,80,7,380,90,4,216,3,164,13.68891,0.0330560000000001,52274.0,39690.0,0
198.18.0.1,63488,198.18.0.6,80,7,380,101,4,216,3,164,23.70513,0.3329869999999992,5189.0,3940.0,0
198.18.0.1,63501,198.18.0.6,80,7,380,106,4,216,3,164,33.728655,0.3333859999999973,5183.0,3935.0,0
198.18.0.1,63507,198.18.0.6,80,7,380,108,4,216,3,164,43.729126,0.0315620000000009,54749.0,41568.0,0
198.18.0.1,63515,198.18.0.6,80,7,380,111,4,216,3,164,53.73907,0.0749279999999998,23062.0,17510.0,0
198.18.0.1,63529,198.18.0.6,80,7,380,117,4,216,3,164,63.750417,0.0332289999999986,52002.0,39483.0,0
198.18.0.1,63537,198.18.0.6,80,7,380,120,4,216,3,164,73.766471,0.3840739999999982,4499.0,3416.0,0
198.18.0.1,63551,198.18.0.6,80,7,380,126,4,216,3,164,83.755604,0.0304009999999976,56840.0,43156.0,0
198.18.0.1,63561,198.18.0.6,80,7,380,128,4,216,3,164,93.770593,0.0757349999999945,22816.0,17323.0,0
198.18.0.1,63567,198.18.0.6,80,7,380,130,4,216,3,164,103.794461,0.0314850000000035,54883.0,41670.0,0
198.18.0.1,63573,198.18.0.6,80,7,380,132,4,216,3,164,113.800712,0.3850869999999986,4487.0,3407.0,0
198.18.0.1,63583,198.18.0.6,80,7,380,136,4,216,3,164,123.804035,0.3402949999999975,5077.0,3855.0,0
198.18.0.1,63591,198.18.0.6,80,7,380,140,4,216,3,164,133.818345,0.3814279999999996,4530.0,3439.0,0
198.18.0.1,63595,198.18.0.6,80,7,380,141,4,216,3,164,143.829474,0.0275010000000008,62834.0,47707.0,0
198.18.0.1,63603,198.18.0.6,80,7,380,144,4,216,3,164,153.830438,0.0746280000000183,23154.0,17580.0,0
198.18.0.1,63607,198.18.0.6,80,7,380,145,4,216,3,164,163.831495,0.0634960000000148,27214.0,20662.0,0
198.18.0.1,63611,198.18.0.6,80,7,380,146,4,216,3,164,173.835651,0.098148999999978,17605.0,13367.0,0
198.18.0.1,63617,198.18.0.6,80,7,380,148,4,216,3,164,183.845763,0.0540059999999869,31996.0,24293.0,0
198.18.0.1,63627,198.18.0.6,80,7,380,152,4,216,3,164,193.854002,0.1167810000000031,14796.0,11234.0,0
198.18.0.1,63631,198.18.0.6,80,7,380,153,4,216,3,164,203.85123,0.3654400000000066,4728.0,3590.0,0
198.18.0.1,63639,198.18.0.6,80,7,380,154,4,216,3,164,213.879821,0.0748260000000016,23093.0,17534.0,0
198.18.0.1,63645,198.18.0.6,80,7,380,156,4,216,3,164,223.88739,0.0306369999999844,56402.0,42824.0,0
198.18.0.1,63653,198.18.0.6,80,7,380,160,4,216,3,164,233.886372,0.0860700000000065,20076.0,15243.0,0
198.18.0.1,63675,198.18.0.6,80,7,380,174,4,216,3,164,243.883935,0.0296689999999841,58242.0,44221.0,0
198.18.0.1,63314,198.18.0.7,443,38,14617,0,17,3315,21,11302,0.004285,13.045254,2032.0,6930.0,7
198.18.0.1,63521,198.18.0.7,443,183,142795,113,118,135043,65,7752,59.846818,13.091932,82519.0,4736.0,15
198.18.0.1,63541,198.18.0.7,443,103,45735,121,58,39817,45,5918,73.953127,171.785288,1854.0,275.0,9
