Address A,Port A,Address B,Port B,Packets,Bytes,Stream ID,Packets A to B,Bytes A to B,Packets B to A,Bytes B to A,Rel Start,Duration,Bits/s A to B,Bits/s B to A,Flows
198.18.0.1,63582,198.18.0.114,443,1776,1045552,93,1001,720719,775,324833,15.507833,308.3599,18698.0,8427.0,280
198.18.0.1,63584,198.18.0.166,443,15326,11824008,94,6582,556698,8744,11267310,15.71381,308.008728,14459.0,292649.0,133
198.18.0.1,63585,198.18.0.166,443,68978,54970617,95,29445,1926834,39533,53043783,15.713915,308.008357,50046.0,1377723.0,133
198.18.0.1,63487,198.18.0.114,443,9720,7612202,34,4266,301580,5454,7310622,5.612506,8.000875,301547.0,7309822.0,87
198.18.0.1,63644,198.18.0.63,443,235,43766,118,111,25331,124,18435,66.573296,257.294226,787.0,573.0,57
198.18.0.1,63491,198.18.0.115,443,531,393148,36,229,17873,302,375275,5.819576,7.794639,18343.0,385162.0,23
198.18.0.1,63630,198.18.0.9,443,289,182423,112,166,171238,123,11185,60.760284,257.460661,5320.0,347.0,22
198.18.0.1,63433,198.18.0.12,443,1612,1250761,8,694,48240,918,1202521,3.036147,10.584588,36460.0,908884.0,20
198.18.0.1,63500,198.18.0.34,443,745,451074,42,325,30671,420,420403,6.210216,7.404159000000001,33139.0,454234.0,20
198.18.0.1,63514,198.18.0.36,443,189,128453,51,79,8318,110,120135,7.209233,6.404486,10390.0,150063.0,17
198.18.0.1,63436,198.18.0.10,443,55,22630,11,27,5839,28,16791,3.038612,10.574548,4417.0,12702.0,13
198.18.0.1,63696,198.18.0.63,443,82,17531,139,39,5508,43,12023,128.39985,195.46724100000003,225.0,492.0,13
198.18.0.1,63524,198.18.0.119,443,148,94817,56,64,8074,84,86743,8.05349,5.560480999999999,11616.0,124799.0,13
198.18.0.1,63666,198.18.0.142,443,91,17921,127,43,5656,48,12265,89.572461,234.295178,193.0,418.0,13
198.18.0.1,63528,198.18.0.36,443,87,31245,59,39,6841,48,24404,8.07104,5.543062000000001,9873.0,35220.0,12
198.18.0.1,63506,198.18.0.10,443,51,22156,46,23,5436,28,16720,6.630691,6.981356000000001,6229.0,19159.0,11
198.18.0.1,63616,198.18.0.24,443,99,12495,108,50,5989,49,6506,36.880563,286.986981,166.0,181.0,11
198.18.0.1,63544,198.18.0.41,443,57,21845,67,27,9036,30,12809,8.611697,5.002767,14449.0,20483.0,11
198.18.0.1,63654,198.18.0.63,443,94,18072,123,46,5786,48,12286,73.077796,250.789276,184.0,391.0,11
198.18.0.1,63530,198.18.0.121,443,151,105468,60,65,7015,86,98453,8.396326,5.216595,10757.0,150984.0,11
198.18.0.1,63445,198.18.0.13,443,222,124859,16,96,9356,126,115503,3.043515,10.601685,7060.0,87158.0,10
198.18.0.1,63474,198.18.0.18,443,36,13763,25,17,3854,19,9909,3.360539,10.272981,3001.0,7716.0,10
198.18.0.1,63600,198.18.0.19,443,94,25666,104,45,7869,49,17797,20.811644,240.458933,261.0,592.0,10
198.18.0.1,63596,198.18.0.41,443,82,13853,101,41,8152,41,5701,17.145241,261.398574,249.0,174.0,10
198.18.0.1,63648,198.18.0.10,443,92,18202,120,45,5889,47,12313,67.165571,256.701924,183.0,383.0,9
198.18.0.1,63484,198.18.0.27,443,80,40054,32,37,5878,43,34176,5.608853,8.004193,5874.0,34158.0,9
198.18.0.1,63494,198.18.0.31,443,72,39111,37,31,4824,41,34287,5.906176,7.708394999999999,5006.0,35584.0,9
198.18.0.1,63590,198.18.0.11,443,71,11136,97,34,5714,37,5422,16.115932,240.187182,190.0,180.0,8
198.18.0.1,63634,198.18.0.19,443,85,23332,114,41,7879,44,15453,62.237641,240.344081,262.0,514.0,8
198.18.0.1,63632,198.18.0.22,443,86,27546,113,42,13508,44,14038,60.980762,240.318586,449.0,467.0,8
198.18.0.1,63594,198.18.0.49,443,68,10392,100,33,5470,35,4922,16.304272,240.162443,182.0,163.0,8
198.18.0.1,63588,198.18.0.115,443,76,19746,96,36,5222,40,14524,16.061008,240.165127,173.0,483.0,8
198.18.0.1,63504,198.18.0.154,443,8452,6802579,45,3675,236433,4777,6566146,6.544348,7.288657,259507.0,7206974.0,8
198.18.0.1,63694,198.18.0.167,443,35,11357,138,16,3510,19,7847,127.670371,5.562280000000001,5048.0,11286.0,8
198.18.0.1,63431,198.18.0.9,443,35,14496,2,16,3295,19,11201,1.038046,12.570377,2096.0,7128.0,7
198.18.0.1,63467,198.18.0.10,443,34,15150,22,16,3200,18,11950,3.221823,10.390592,2463.0,9200.0,7
198.18.0.1,63692,198.18.0.10,443,71,15986,137,35,4486,36,11500,127.490812,196.376752,182.0,468.0,7
198.18.0.1,63434,198.18.0.11,443,35,14224,9,16,3362,19,10862,3.03766,10.575034,2543.0,8217.0,7
198.18.0.1,63542,198.18.0.11,443,85,56927,66,38,5291,47,51636,8.606807,5.005779,8455.0,82522.0,7
198.18.0.1,63464,198.18.0.16,443,39,15223,20,18,3570,21,11653,3.136903,10.475266,2726.0,8899.0,7
198.18.0.1,63522,198.18.0.34,443,34,14577,55,16,3787,18,10790,7.770988,5.842872000000001,5185.0,14773.0,7
198.18.0.1,63516,198.18.0.38,443,38,15140,52,17,3528,21,11612,7.23125,6.380695,4423.0,14558.0,7
198.18.0.1,63534,198.18.0.41,443,44,17224,62,20,3623,24,13601,8.461246,5.151711000000001,5626.0,21120.0,7
198.18.0.1,63547,198.18.0.49,443,36,14547,69,17,3871,19,10676,8.635750999999999,4.978558000000001,6220.0,17155.0,7
198.18.0.1,63476,198.18.0.72,443,42,18644,26,19,3317,23,15327,3.457837,10.155761,2612.0,12073.0,7
198.18.0.1,63550,198.18.0.122,443,39,18506,72,18,3731,21,14775,8.978192,4.634581000000001,6440.0,25503.0,7
198.18.0.1,63531,198.18.0.125,443,152,110930,61,64,6655,88,104275,8.396484,5.217026000000001,10205.0,159899.0,7
198.18.0.1,63672,198.18.0.139,443,71,14513,129,34,4589,37,9924,98.418366,225.45664,162.0,352.0,7
198.18.0.1,63460,198.18.0.14,443,221,115894,18,95,8812,126,107082,3.055124,10.57058,6669.0,81041.0,6
198.18.0.1,63461,198.18.0.15,443,25,9758,19,12,3434,13,6324,3.056358,10.554938,2602.0,4793.0,6
198.18.0.1,63572,198.18.0.21,443,42,18176,88,19,3541,23,14635,13.611604,0.3142230000000001,90152.0,372601.0,6
198.18.0.1,63573,198.18.0.22,443,43,19653,89,20,7378,23,12275,13.611763,0.3222909999999999,183138.0,304693.0,6
198.18.0.1,63577,198.18.0.24,443,41,17682,91,19,3437,22,14245,13.672496,0.1709869999999984,160807.0,666483.0,6
198.18.0.1,63580,198.18.0.55,443,39,9389,92,18,2008,21,7381,13.697163,75.20163,213.0,785.0,6
198.18.0.1,63772,198.18.0.79,443,30,8350,164,14,1688,16,6662,267.161383,48.49975599999999,278.0,1098.0,6
198.18.0.1,63556,198.18.0.148,443,39,11710,77,18,6525,21,5185,9.353368,4.2703050000000005,12223.0,9713.0,6
198.18.0.1,63496,198.18.0.156,443,29,12947,39,14,4779,15,8168,5.907383,7.703674,4962.0,8482.0,6
198.18.0.1,63664,198.18.0.167,443,31,9472,126,15,3693,16,5779,88.49098,5.595905000000002,5279.0,8261.0,6
198.18.0.1,63766,198.18.0.168,443,38,11451,162,18,3503,20,7948,258.758548,5.566562999999974,5034.0,11422.0,6
198.18.0.1,63804,198.18.0.36,443,29,8747,173,15,4062,14,4685,322.273224,1.5938189999999963,20388.0,23515.0,5
