Address A,Port A,Address B,Port B,Packets,Bytes,Stream ID,Packets A to B,Bytes A to B,Packets B to A,Bytes B to A,Rel Start,Duration,Bits/s A to B,Bits/s B to A,Flows
198.18.0.1,60773,198.18.0.28,443,7403,5876732,46,3223,363877,4180,5512855,5.8380410000000005,40.909427,71157,1078060,95
198.18.0.1,60795,198.18.0.36,443,2251,1749752,57,963,77961,1288,1671791,9.925303,36.821477,16938,363220,49
198.18.0.1,60791,198.18.0.41,443,300,165953,55,162,126109,138,39844,9.89754,36.848915,27378,8650,49
198.18.0.1,60777,198.18.0.10,443,2789,2054273,47,1201,122107,1588,1932166,6.282147,40.4661,24140,381982,47
198.18.0.1,60783,198.18.0.32,443,746,531253,50,321,24608,425,506645,7.035032,39.71192,4957,102064,41
198.18.0.1,60771,198.18.0.27,443,182,87369,44,83,16203,99,71166,5.835606,40.911371,3168,13916,31
198.18.0.1,60781,198.18.0.34,443,466,349418,49,197,14963,269,334455,6.947385,39.801213,3007,67225,20
198.18.0.1,60703,198.18.0.12,443,1535,1221611,13,659,46132,876,1175479,2.810341,2.7546409999999995,133976,3413813,18
198.18.0.1,60863,198.18.0.46,443,300,216274,96,129,16548,171,199726,20.873061,25.876665000000003,5115,61747,15
198.18.0.1,60826,198.18.0.37,443,69,21458,78,31,6405,38,15053,16.307327,30.441062,1683,3955,14
198.18.0.1,60787,198.18.0.11,443,111,62684,52,50,8606,61,54078,7.632238,39.114802,1760,11060,13
198.18.0.1,60789,198.18.0.19,443,76,36847,54,39,17953,37,18894,9.595929,37.151638,3865,4068,13
198.18.0.1,60823,198.18.0.35,443,54,19380,76,24,4745,30,14635,16.246504,30.502590999999995,1244,3838,13
198.18.0.1,60799,198.18.0.41,443,78,20297,59,36,5199,42,15098,10.681488,36.065025,1153,3349,13
198.18.0.1,60865,198.18.0.47,443,843,666501,97,360,30423,483,636078,21.15522,25.592886,9509,198829,13
198.18.0.1,60867,198.18.0.48,443,70,23633,98,32,5043,38,18590,21.453006,25.296779000000004,1594,5879,13
198.18.0.1,60797,198.18.0.38,443,45,12956,58,20,3940,25,9016,10.250007,36.496416,863,1976,11
198.18.0.1,60869,198.18.0.48,443,69,29472,99,33,9100,36,20372,22.056375,24.693078000000003,2948,6600,11
198.18.0.1,60801,198.18.0.16,443,42,10880,65,20,4606,22,6274,13.894002,32.853891,1121,1527,9
198.18.0.1,60765,198.18.0.24,443,56,19247,41,26,4139,30,15108,5.6416,41.105937,805,2940,9
198.18.0.1,60813,198.18.0.30,443,360,268350,71,157,13404,203,254946,15.849665,30.898473,3470,66008,9
198.18.0.1,60814,198.18.0.31,443,49,17673,72,23,3970,26,13703,15.849829,30.898172,1027,3547,9
198.18.0.1,60779,198.18.0.33,443,129,87524,48,55,5952,74,81572,6.936043,39.811737,1196,16391,9
198.18.0.1,60835,198.18.0.35,443,785,596071,82,337,25118,448,570953,16.903561,29.845486,6732,153042,9
198.18.0.1,60843,198.18.0.42,443,56,29818,86,27,7819,29,21999,17.593858,29.156192,2145,6036,9
198.18.0.1,60845,198.18.0.43,443,50,21319,87,22,3668,28,17651,17.870128,28.876258,1016,4890,9
198.18.0.1,60857,198.18.0.45,443,55,27556,93,24,3989,31,23567,20.784475,25.965519,1229,7261,9
198.18.0.1,60705,198.18.0.13,443,230,148683,15,100,9565,130,139118,2.814355,2.749312,27832,404808,8
198.18.0.1,60837,198.18.0.37,443,53,26511,83,24,9037,29,17474,16.971189,29.77797,2427,4694,8
198.18.0.1,60818,198.18.0.86,443,56,25275,74,26,4242,30,21033,16.013119,30.735173,1104,5474,8
198.18.0.1,60695,198.18.0.9,443,39,14744,5,18,3411,21,11333,1.131254,4.416717,6178,20527,7
198.18.0.1,60697,198.18.0.10,443,39,15687,7,18,3729,21,11958,2.807187,2.744343,10870,34858,7
198.18.0.1,60733,198.18.0.10,443,30,12187,20,14,2976,16,9211,3.072634,2.479226,9602,29722,7
198.18.0.1,60698,198.18.0.11,443,35,14254,8,16,3394,19,10860,2.80747,2.7438100000000003,9895,31664,7
198.18.0.1,60731,198.18.0.16,443,39,15144,19,18,3538,21,11606,3.052597,2.499006,11326,37153,7
198.18.0.1,60766,198.18.0.21,443,46,18377,42,21,3715,25,14662,5.641759,41.105949,723,2853,7
198.18.0.1,60767,198.18.0.22,443,48,19958,43,23,7540,25,12418,5.641915,41.105449,1467,2416,7
198.18.0.1,60861,198.18.0.32,443,36,14428,95,17,3455,19,10973,20.86676,25.883379,1067,3391,7
198.18.0.1,60831,198.18.0.39,443,55,23586,80,25,3816,30,19770,16.536245,30.21307,1010,5234,7
198.18.0.1,60841,198.18.0.39,443,53,26957,85,24,5680,29,21277,17.03256,29.717089,1529,5727,7
198.18.0.1,60832,198.18.0.40,443,54,23490,81,24,3736,30,19754,16.537447,30.211919,989,5230,7
198.18.0.1,60839,198.18.0.40,443,101,67548,84,44,6711,57,60837,17.010823,29.738795,1805,16365,7
198.18.0.1,60847,198.18.0.43,443,50,24248,88,23,5667,27,18581,18.491626,28.257081000000003,1604,5260,7
198.18.0.1,60855,198.18.0.44,443,65,39304,92,28,5882,37,33422,20.537597,26.209015,1795,10201,7
198.18.0.1,60740,198.18.0.72,443,37,14850,27,16,3105,21,11745,3.238232,2.3131820000000003,10738,40619,7
198.18.0.1,60785,198.18.0.72,443,62,37088,51,27,4607,35,32481,7.04859,39.698592000000005,928,6545,7
198.18.0.1,60805,198.18.0.72,443,51,25338,67,24,6354,27,18984,14.114936,32.63355,1557,4653,7
198.18.0.1,60807,198.18.0.85,443,44,19007,68,21,5801,23,13206,14.278905,32.467802,1429,3253,7
198.18.0.1,60849,198.18.0.107,443,49,24542,89,22,3879,27,20663,19.141883,27.60538,1124,5988,7
198.18.0.1,60853,198.18.0.108,443,38,14436,91,18,3442,20,10994,20.192622,26.554376,1036,3312,7
198.18.0.1,60859,198.18.0.108,443,39,16081,94,19,5287,20,10794,20.860331,25.889551,1633,3335,7
198.18.0.1,60881,198.18.0.109,443,51,28338,103,25,13681,26,14657,40.88719,5.839190000000002,18743,20080,7
198.18.0.1,60883,198.18.0.110,443,45,21140,104,20,3563,25,17577,41.374973,5.373834000000002,5304,26166,7
198.18.0.1,60889,198.18.0.110,443,54,26767,107,25,5856,29,20911,41.892115,4.858214000000004,9643,34434,7
198.18.0.1,60885,198.18.0.111,443,44,23925,105,20,3632,24,20293,41.377428,5.371435999999996,5409,30223,7
198.18.0.1,60887,198.18.0.111,443,52,26507,106,24,5813,28,20694,41.842294,4.905313,9480,33749,7
198.18.0.1,60706,198.18.0.14,443,181,110810,16,77,7664,104,103146,2.815186,2.768447,22146,298061,6
198.18.0.1,60708,198.18.0.15,443,28,10017,18,13,3466,15,6551,2.840087,2.710615,10229,19334,6
198.18.0.1,60737,198.18.0.18,443,33,13693,25,16,3866,17,9827,3.233672,2.334019,13250,33682,6
198.18.0.1,60851,198.18.0.34,443,34,13979,90,17,3476,17,10503,19.219857,27.527263,1010,3052,5
198.18.0.105,80,198.18.0.1,60690,15,2152,0,8,1268,7,884,0.0,45.200344,224,156,5
198.18.0.1,60699,198.18.0.12,443,21,9862,9,10,2381,11,7481,2.808131,0.1245929999999999,152881,480348,4
198.18.0.1,60700,198.18.0.12,443,22,9914,10,10,2381,12,7533,2.808342,0.1242849999999999,153260,484885,4
198.18.0.1,60701,198.18.0.12,443,20,9874,11,10,2445,10,7429,2.809026,0.1226589999999996,159466,484530,4
198.18.0.1,60702,198.18.0.12,443,20,9780,12,10,2413,10,7367,2.809292,0.1234259999999998,156401,477500,4
198.18.0.1,60704,198.18.0.12,443,20,9778,14,10,2349,10,7429,2.810649,0.1220260000000004,153999,487043,4
198.18.0.1,60707,198.18.0.14,443,83,40806,17,34,4454,49,36352,2.83885,2.740626,13001,106112,4
198.18.0.1,60761,198.18.0.23,5228,38,15805,39,18,2952,20,12853,5.580077,41.138604,574,2499,4
198.18.0.1,60802,198.18.0.80,443,32,13301,66,15,2709,17,10592,13.894553,32.860558,659,2578,4
198.18.0.1,60074,198.18.0.7,443,19,3556,4,10,2950,9,606,0.216019,45.334936,520,106,3
198.18.0.1,60772,198.18.0.28,443,27,14668,45,13,2520,14,12148,5.837823,0.0930020000000002,216769,1044966,3
198.18.0.1,60686,198.18.0.7,443,20,5961,3,11,5047,9,914,0.214346,5.278208,7649,1385,2
198.18.0.1,60743,198.18.0.18,443,13,6517,29,6,2136,7,4381,3.266202,0.0376229999999999,454190,931557,2
198.18.0.1,60825,198.18.0.37,443,31,20998,77,15,2614,16,18384,16.307191,0.114968000000001,181894,1279242,2
198.18.0.1,60688,198.18.0.104,80,10,1061,1,5,517,5,544,0.058771,45.081103,91,96,2
