Address A,Port A,Address B,Port B,Packets,Bytes,Stream ID,Packets A to B,Bytes A to B,Packets B to A,Bytes B to A,Rel Start,Duration,Bits/s A to B,Bits/s B to A,Flows
198.18.0.1,62503,198.18.0.114,443,10876,8227966,46,4983,1019736,5893,7208230,11.937942,305.034073,26744.0,189047.0,342
198.18.0.1,62530,198.18.0.136,443,14032,11081128,59,6055,518441,7977,10562687,13.442694,303.45415599999995,13667.0,278465.0,129
198.18.0.1,62531,198.18.0.136,443,72930,58785351,60,31218,2028699,41712,56756652,13.443479,303.453434,53482.0,1496286.0,129
198.18.0.1,62610,198.18.0.63,443,229,42223,95,106,23836,123,18387,72.59973600000001,244.372257,780.0,601.0,53
198.18.0.1,62518,198.18.0.34,443,784,456692,53,345,31654,439,425038,12.427745,243.132173,1041.0,13985.0,26
198.18.0.1,62443,198.18.0.12,443,1487,1124287,7,630,44212,857,1080075,3.151861,2.64674,133634.0,3264619.0,24
198.18.0.1,62749,198.18.0.75,443,93,32579,144,48,10783,45,21796,277.36163,32.944290000000024,2618.0,5292.0,22
198.18.0.1,62590,198.18.0.9,443,345,237376,89,203,224915,142,12461,59.648167,257.33248,6992.0,387.0,21
198.18.0.1,62528,198.18.0.36,443,239,136156,58,102,9626,137,126530,13.367853,242.228925,317.0,4178.0,20
198.18.0.1,62548,198.18.0.41,443,126,34284,69,61,14426,65,19858,14.186787,271.92331,424.0,584.0,18
198.18.0.1,62509,198.18.0.115,443,428,284396,49,184,14766,244,269630,12.143869,242.906565,486.0,8880.0,18
198.18.0.1,62534,198.18.0.119,443,195,102120,61,86,9285,109,92835,13.512096,240.636264,308.0,3086.0,16
198.18.0.1,62538,198.18.0.36,443,150,46928,64,69,8624,81,38304,13.92904,241.625721,285.0,1268.0,14
198.18.0.1,62498,198.18.0.24,443,122,24070,40,61,6506,61,17564,5.902095,311.06986700000004,167.0,451.0,13
198.18.0.1,62546,198.18.0.11,443,135,60820,68,61,7372,74,53448,14.113858,240.851445,244.0,1775.0,12
198.18.0.1,62500,198.18.0.10,443,85,16669,44,40,6635,45,10034,10.313547,240.483651,220.0,333.0,10
198.18.0.1,62451,198.18.0.13,443,259,163957,11,114,10469,145,153488,3.155247,2.644883,31665.0,464256.0,10
198.18.0.1,62476,198.18.0.18,443,38,13867,21,18,3906,20,9961,3.459201,2.348136,13307.0,33936.0,10
198.18.0.1,62572,198.18.0.19,443,97,28581,82,46,7959,51,20622,27.139982,240.504465,264.0,685.0,10
198.18.0.1,62502,198.18.0.27,443,106,33832,45,48,6295,58,27537,11.936346,240.505571,209.0,915.0,10
198.18.0.1,62512,198.18.0.31,443,114,43984,50,52,5871,62,38113,12.224673,243.038759,193.0,1254.0,10
198.18.0.1,62562,198.18.0.72,443,92,27713,78,44,7538,48,20175,15.366462,240.525905,250.0,671.0,10
198.18.0.1,62540,198.18.0.121,443,99,35191,65,45,5408,54,29783,13.971189,241.664878,179.0,985.0,10
198.18.0.1,62715,198.18.0.159,443,51,15821,131,24,4820,27,11001,227.065183,89.90706399999999,428.0,978.0,9
198.18.0.1,62578,198.18.0.7,443,78,28496,84,36,15800,42,12696,36.335525,170.65028,740.0,595.0,8
198.18.0.1,62594,198.18.0.19,443,81,19384,91,39,7572,42,11812,62.380142,240.353975,252.0,393.0,8
198.18.0.1,62592,198.18.0.22,443,90,27739,90,44,13708,46,14031,59.856047,240.309185,456.0,467.0,8
198.18.0.1,62550,198.18.0.34,443,71,13923,70,34,4618,37,9305,14.513625,240.152455,153.0,309.0,8
198.18.0.1,62526,198.18.0.38,443,78,17293,57,37,4455,41,12838,13.348728,240.180779,148.0,427.0,8
198.18.0.1,62542,198.18.0.41,443,85,19217,66,40,4574,45,14643,14.027953,240.161312,152.0,487.0,8
198.18.0.1,62553,198.18.0.49,443,75,17373,72,36,5334,39,12039,14.874922,240.17053,177.0,401.0,8
198.18.0.1,62755,198.18.0.76,443,56,20430,145,29,5196,27,15234,277.997125,32.71280300000001,1270.0,3725.0,8
198.18.0.1,62558,198.18.0.122,443,79,20788,75,37,4778,42,16010,15.310285,240.162753,159.0,533.0,8
198.18.0.1,62433,198.18.0.9,443,35,14427,0,16,3231,19,11196,0.007729,5.780944,4471.0,15493.0,7
198.18.0.1,62439,198.18.0.10,443,39,15651,3,19,3781,20,11870,3.150024,2.641502,11451.0,35949.0,7
198.18.0.1,62472,198.18.0.10,443,34,14952,16,16,3200,18,11752,3.31036,2.481252,10317.0,37890.0,7
198.18.0.1,62440,198.18.0.11,443,36,14315,4,17,3452,19,10863,3.150225,2.6414290000000005,10454.0,32900.0,7
198.18.0.1,62470,198.18.0.16,443,40,15279,15,19,3686,21,11593,3.26022,2.531223,11649.0,36639.0,7
198.18.0.1,62783,198.18.0.36,443,27,7890,154,13,3952,14,3938,315.878249,1.0940909999999917,28897.0,28794.0,7
198.18.0.1,62480,198.18.0.72,443,39,18517,24,18,3265,21,15252,3.504669,2.2870740000000005,11420.0,53350.0,7
198.18.0.1,62637,198.18.0.79,443,35,7260,103,15,1759,20,5501,119.739097,105.14324,133.0,418.0,7
198.18.0.1,62655,198.18.0.112,443,40,10593,110,17,1988,23,8605,148.994714,139.170843,114.0,494.0,7
198.18.0.1,62661,198.18.0.113,443,42,8934,113,17,2164,25,6770,149.111944,154.052866,112.0,351.0,7
198.18.0.1,62784,198.18.0.135,443,38,19146,155,18,5482,20,13664,315.878526,1.0939209999999662,40090.0,99926.0,7
198.18.0.1,62466,198.18.0.14,443,181,110882,13,77,7748,104,103134,3.175159,2.630904,23559.0,313607.0,6
198.18.0.1,62467,198.18.0.15,443,28,10050,14,13,3498,15,6552,3.176216,2.614694,10702.0,20046.0,6
198.18.0.1,62490,198.18.0.21,443,33,14025,36,14,3180,19,10845,5.791091,0.2853150000000006,89164.0,304084.0,6
198.18.0.1,62491,198.18.0.22,443,43,19732,37,20,7281,23,12451,5.791242,0.3029479999999998,192270.0,328795.0,6
198.18.0.1,62658,198.18.0.53,80,25,6291,111,13,5431,12,860,149.040679,60.30953,720.0,114.0,6
198.18.0.1,62727,198.18.0.53,80,26,5994,135,13,5082,13,912,243.215636,75.24071799999999,540.0,96.0,6
198.18.0.1,62564,198.18.0.77,443,36,13084,79,15,3526,21,9558,19.263312,105.16388,268.0,727.0,6
198.18.0.1,62725,198.18.0.112,443,33,10177,134,15,1866,18,8311,243.178673,75.05717800000002,198.0,885.0,6
198.18.0.1,62731,198.18.0.113,443,29,7328,137,13,1927,16,5401,243.28627,75.13380999999998,205.0,575.0,6
198.18.0.1,62695,198.18.0.158,443,32,11341,124,16,3673,16,7668,193.04756,5.584565999999995,5261.0,10984.0,6
198.18.0.1,62707,198.18.0.139,443,53,17680,128,26,4306,27,13374,217.512566,99.468115,346.0,1075.0,5
198.18.0.1,62697,198.18.0.142,443,52,12604,125,26,4206,26,8398,193.85814,123.114148,273.0,545.0,5
198.18.0.1,62444,198.18.0.12,443,20,9716,8,10,2349,10,7367,3.152161,0.0317919999999998,591092.0,1853799.0,4
198.18.0.1,62446,198.18.0.12,443,20,9748,9,10,2381,10,7367,3.152339,0.0321349999999998,592749.0,1834012.0,4
198.18.0.1,62454,198.18.0.14,443,162,86306,12,75,7134,87,79172,3.156517,2.651776,21522.0,238849.0,4
198.18.0.1,62494,198.18.0.23,5228,77,14278,38,37,3870,40,10408,5.830137,314.67571200000003,98.0,264.0,4
198.18.0.1,62774,198.18.0.23,5228,34,15545,151,16,2880,18,12665,305.507867,11.448433000000025,2012.0,8850.0,4
198.18.0.1,62657,198.18.0.53,80,20,3684,112,9,2952,11,732,149.040704,60.11117999999999,392.0,97.0,4
198.18.0.1,62728,198.18.0.53,80,23,4209,136,10,3373,13,836,243.215644,60.10674399999999,448.0,111.0,4
198.18.0.1,62506,198.18.0.114,443,37,16136,47,18,2768,19,13368,11.940423,60.659245,365.0,1763.0,4
198.18.0.1,62514,198.18.0.156,443,43,12284,51,20,3990,23,8294,12.227337,165.96433199999998,192.0,399.0,4
198.18.0.1,62515,198.18.0.156,443,43,12248,52,20,3952,23,8296,12.227529,165.964207,190.0,399.0,4
198.18.0.1,62441,198.18.0.12,443,12,6465,5,6,2049,6,4416,3.151251,0.028988,565475.0,1218711.0,2
198.18.0.1,62442,198.18.0.12,443,12,6561,6,6,2145,6,4416,3.15156,0.0264190000000001,649532.0,1337219.0,2
198.18.0.1,62447,198.18.0.12,443,15,7534,10,8,2185,7,5349,3.152526,0.0254579999999999,686621.0,1680886.0,2
198.18.0.1,62614,198.18.0.91,80,20,1869,97,9,721,11,1148,78.599559,105.054628,54.0,87.0,2
198.18.0.1,62604,10.201.3.133,7680,12,715,93,5,343,7,372,65.045061,50.00267,54.0,59.0,1
198.18.0.1,62631,10.203.168.228,7680,12,715,101,5,343,7,372,105.137803,45.01864099999999,60.0,66.0,1
198.18.0.1,62776,10.203.168.228,7680,10,611,152,5,343,5,268,305.888954,15.020708000000011,182.0,142.0,1
198.18.0.1,62685,10.203.199.2,7680,12,715,120,5,343,7,372,185.420368,45.024573,60.0,66.0,1
198.18.0.1,62743,10.208.135.8,7680,12,715,142,5,343,7,372,265.84503,50.00092999999998,54.0,59.0,1
198.18.0.1,62570,121.248.49.141,7680,12,715,81,5,343,7,372,24.952729,45.00810399999999,60.0,66.0,1
198.18.0.1,62713,121.248.49.141,7680,12,715,130,5,343,7,372,225.638144,45.01341200000002,60.0,66.0,1
198.18.0.1,62653,192.168.31.22,7680,13,767,109,5,343,8,424,145.248512,65.001027,42.0,52.0,1
198.18.0.1,62474,198.18.0.17,443,13,2458,19,6,2086,7,372,3.434433,45.001868,370.0,66.0,1
198.18.0.1,62475,198.18.0.17,443,13,2490,20,6,2118,7,372,3.435593,45.001743000000005,376.0,66.0,1
198.18.0.1,62482,198.18.0.20,443,13,2440,25,6,2068,7,372,3.774198,45.084583,366.0,66.0,1
198.18.0.1,62484,198.18.0.20,443,13,2440,26,6,2068,7,372,3.857192,45.086778,366.0,66.0,1
198.18.0.1,62486,198.18.0.21,443,10,2265,34,6,2049,4,216,5.749323,0.0414279999999998,395674.0,41710.0,1
198.18.0.1,62487,198.18.0.22,443,10,2299,35,6,2083,4,216,5.75023,0.040642,410019.0,42517.0,1
198.18.0.1,62495,198.18.0.24,443,10,2272,39,6,2056,4,216,5.83042,0.0716679999999998,229502.0,24111.0,1
198.18.0.1,62544,198.18.0.41,443,10,2293,67,6,2077,4,216,14.031874,0.0976149999999993,170219.0,17702.0,1
198.18.0.1,62556,198.18.0.49,443,10,2263,74,6,2047,4,216,14.90887,0.063941999999999,256107.0,27024.0,1
198.18.0.1,62687,198.18.0.52,443,13,2727,121,6,2355,7,372,186.665341,50.00294099999999,376.0,59.0,1
198.18.0.1,62689,198.18.0.52,443,17,2967,122,9,2543,8,424,191.66705,45.362426,448.0,74.0,1
198.18.0.1,62612,198.18.0.55,443,12,862,96,5,490,7,372,76.983296,50.00450500000001,78.0,59.0,1
198.18.0.1,62478,198.18.0.71,443,13,2490,22,6,2118,7,372,3.500403,45.005557,376.0,66.0,1
198.18.0.1,62479,198.18.0.71,443,13,2426,23,6,2054,7,372,3.504452,45.004031,365.0,66.0,1
198.18.0.1,62508,198.18.0.115,443,10,2353,48,6,2137,4,216,12.143679,0.0981919999999991,174107.0,17598.0,1
198.18.0.1,62524,198.18.0.118,443,13,2493,55,6,2121,7,372,13.22232,45.00292400000001,377.0,66.0,1
198.18.0.1,62525,198.18.0.118,443,13,2525,56,6,2153,7,372,13.22338,45.001816,382.0,66.0,1
198.18.0.1,62552,198.18.0.118,443,13,2525,71,6,2153,7,372,14.874691,45.001000000000005,382.0,66.0,1
198.18.0.1,62554,198.18.0.118,443,13,2525,73,6,2153,7,372,14.87571,45.00101,382.0,66.0,1
198.18.0.1,62560,198.18.0.118,443,13,2493,76,6,2121,7,372,15.322825,45.002737,377.0,66.0,1
