Address A,Port A,Address B,Port B,Packets,Bytes,Stream ID,Packets A to B,Bytes A to B,Packets B to A,Bytes B to A,Rel Start,Duration,Bits/s A to B,Bits/s B to A,Flows
198.18.0.1,56404,198.18.0.182,443,9277,7277343,41,4050,349429,5227,6927914,8.384427,59.950397,46629.0,924486.0,111
198.18.0.1,56562,198.18.0.182,443,579,357777,118,289,146749,290,211028,77.266673,177.278791,6622.0,9522.0,59
198.18.0.1,56424,198.18.0.185,443,49709,39986000,52,21687,1372506,28022,38613494,9.588165,58.745356,186909.0,5258423.0,30
198.18.0.1,56408,198.18.0.183,443,600,434966,43,254,19779,346,415187,8.59353,59.741868,2648.0,55597.0,29
198.18.0.1,56331,198.18.0.176,443,1480,1147351,5,630,44176,850,1103175,3.29729,3.4483340000000005,102486.0,2559322.0,28
198.18.0.1,56536,198.18.0.185,443,58308,46829418,106,25523,1590279,32785,45239139,72.535141,182.011405,69897.0,1988408.0,22
198.18.0.1,56430,198.18.0.12,443,233,154444,57,100,9711,133,144733,10.096743,58.23782,1333.0,19881.0,21
198.18.0.1,56542,198.18.0.42,443,156,31666,110,76,16453,80,15213,73.054662,181.49142,725.0,670.0,21
198.18.0.1,56418,198.18.0.27,443,351,255018,48,148,12469,203,242549,8.954747,59.380252,1679.0,32677.0,19
198.18.0.1,56460,198.18.0.20,443,96,33913,74,48,13861,48,20052,11.886269,56.448415,1964.0,2841.0,19
198.18.0.1,56363,198.18.0.78,443,108,63986,18,55,31683,53,32303,3.808343,2.928292,86556.0,88250.0,15
198.18.0.1,56398,198.18.0.181,443,73,21664,37,34,5154,39,16510,6.882221,61.452702,670.0,2149.0,13
198.18.0.1,56442,198.18.0.191,443,173,102561,63,76,9192,97,93369,10.942075,57.392219,1281.0,13014.0,13
198.18.0.1,56522,198.18.0.175,443,165,123753,100,97,116424,68,7329,59.300139,9.031447999999996,103127.0,6491.0,13
198.18.0.1,56617,198.18.0.20,443,69,15756,134,36,9354,33,6402,167.584355,86.96135000000001,860.0,588.0,13
198.18.0.1,56422,198.18.0.19,443,61,22717,51,28,5650,33,17067,9.39868,58.934957,766.0,2316.0,11
198.18.0.1,56438,198.18.0.190,443,191,122289,61,85,8245,106,114044,10.693145,57.64207999999999,1144.0,15827.0,11
198.18.0.1,56337,198.18.0.177,443,228,127006,10,98,9389,130,117617,3.301694,3.453488,21749.0,272459.0,10
198.18.0.1,56367,198.18.0.9,443,35,13775,21,17,3918,18,9857,3.87169,2.8818019999999995,10876.0,27363.0,10
198.18.0.1,56412,198.18.0.36,443,121,63443,45,55,6289,66,57154,8.685746,59.649024,843.0,7665.0,10
198.18.0.1,56524,198.18.0.180,443,61,28689,101,28,14349,33,14340,59.774154,8.730707000000002,13148.0,13139.0,10
198.18.0.1,56526,198.18.0.196,80,69,32299,102,31,3302,38,28997,60.097067,139.95917699999998,188.0,1657.0,10
198.18.0.1,56402,198.18.0.11,443,77,35833,40,35,5693,42,30140,8.380939,59.953698,759.0,4021.0,9
198.18.0.1,56440,198.18.0.19,443,47,14329,62,22,5702,25,8627,10.740836,57.59288599999999,792.0,1198.0,9
198.18.0.1,56458,198.18.0.6,443,105,62586,73,47,5996,58,56590,11.583978,56.751223,845.0,7977.0,9
198.18.0.1,56491,198.18.0.78,443,47,14896,92,23,7879,24,7017,23.580052,44.754079,1408.0,1254.0,9
198.18.0.1,56540,198.18.0.19,443,74,17101,108,37,5404,37,11697,73.054289,181.491657,238.0,515.0,9
198.18.0.1,56541,198.18.0.42,443,80,17518,109,39,5505,41,12013,73.054513,181.491493,242.0,529.0,9
198.18.0.1,56560,198.18.0.181,443,71,10810,117,35,5048,36,5762,75.084785,179.461005,225.0,256.0,9
198.18.0.1,56679,198.18.0.183,443,105,69565,157,46,6180,59,63385,252.511049,2.0348049999999773,24297.0,249203.0,9
198.18.0.1,56426,198.18.0.187,443,15369,12564221,53,6560,407310,8809,12156911,9.624365,58.709138,55502.0,1656561.0,8
198.18.0.1,56452,198.18.0.173,443,40,10468,70,19,2757,21,7711,11.402787,105.141028,209.0,586.0,8
198.18.0.1,56520,198.18.0.173,443,44,10674,99,21,2859,23,7815,56.907146,135.18854,169.0,462.0,8
198.18.0.1,56653,198.18.0.199,443,36,11357,145,17,3417,19,7940,230.439553,5.280399000000017,5176.0,12029.0,8
198.18.0.1,56335,198.18.0.6,443,34,14173,9,16,3362,18,10811,3.299146,3.437172,7825.0,25162.0,7
198.18.0.1,56359,198.18.0.19,443,39,15453,15,18,3648,21,11805,3.569093,3.167027,9214.0,29819.0,7
198.18.0.1,56361,198.18.0.157,443,41,15534,16,19,3666,22,11868,3.636262,3.100411,9459.0,30623.0,7
198.18.0.1,56369,198.18.0.19,443,36,15052,22,17,3188,19,11864,4.002119,2.7340729999999995,9328.0,34714.0,7
198.18.0.1,56372,198.18.0.161,443,42,18754,24,19,3393,23,15361,4.19079,2.5458670000000003,10661.0,48269.0,7
198.18.0.1,56436,198.18.0.26,443,45,15087,60,21,3725,24,11362,10.120218,58.214271,511.0,1561.0,7
198.18.0.1,56450,198.18.0.27,443,43,15005,68,20,3952,23,11053,11.269491,57.06445599999999,554.0,1549.0,7
198.18.0.1,56454,198.18.0.20,443,50,17429,71,23,3766,27,13663,11.44725,56.88675500000001,529.0,1921.0,7
198.18.0.1,56462,198.18.0.12,443,44,16802,75,21,4085,23,12717,11.895968,56.43911700000001,579.0,1802.0,7
198.18.0.1,56464,198.18.0.193,443,43,15148,76,20,4260,23,10888,11.954203,56.381159,604.0,1544.0,7
198.18.0.1,56465,198.18.0.194,443,49,19028,77,23,3980,26,15048,11.955381,56.37854399999999,564.0,2135.0,7
198.18.0.1,56497,198.18.0.157,443,844,661232,94,360,26412,484,634820,32.415721,35.918506,5882.0,141391.0,7
198.18.0.1,56528,198.18.0.78,443,51,26909,103,25,12414,26,14495,62.177022,6.154631000000002,16136.0,18841.0,7
198.18.0.1,56534,198.18.0.175,443,148,94560,105,89,88194,59,6366,69.181085,185.37205,3806.0,274.0,7
198.18.0.1,56594,198.18.0.197,443,57,17073,128,27,4282,30,12791,138.468917,116.08419,295.0,881.0,7
198.18.0.1,56601,198.18.0.52,443,35,7260,130,15,1759,20,5501,145.307311,105.130663,133.0,418.0,7
198.18.0.1,56636,198.18.0.48,443,47,14641,140,23,3798,24,10843,197.31513,57.23047,530.0,1515.0,7
198.18.0.1,56651,198.18.0.49,443,46,18161,144,22,3770,24,14391,230.276956,24.268608,1242.0,4743.0,7
198.18.0.1,56681,198.18.0.12,443,25,7822,158,12,3958,13,3864,253.092092,1.4541109999999833,21775.0,21258.0,7
198.18.0.175,443,198.18.0.1,56325,33,12536,0,19,11188,14,1348,0.0,6.732596,13294.0,1601.0,6
198.18.0.1,56327,198.18.0.7,443,28,10049,2,13,3498,15,6551,3.281286,3.454341,8101.0,15171.0,6
198.18.0.1,56338,198.18.0.178,443,225,114552,11,97,8916,128,105636,3.301938,3.446973,20692.0,245168.0,6
198.18.0.1,56388,198.18.0.179,443,40,18076,32,18,3456,22,14620,6.735586,0.2703630000000006,102262.0,432603.0,6
198.18.0.1,56389,198.18.0.180,443,43,19730,33,20,7313,23,12417,6.735856,0.2760040000000003,211967.0,359907.0,6
198.18.0.1,56475,198.18.0.195,443,43,12214,83,20,6572,23,5642,12.218364,56.12824199999999,936.0,804.0,6
198.18.0.1,56489,198.18.0.169,443,36,11733,91,17,3866,19,7867,21.458293,6.309369,4901.0,9975.0,6
198.18.0.1,56628,198.18.0.198,443,35,11306,137,17,3534,18,7772,187.611551,5.698053000000016,4961.0,10911.0,6
198.18.0.1,56685,198.18.0.195,443,33,11860,161,16,6550,17,5310,253.809113,0.7483009999999979,70025.0,56768.0,6
198.18.0.169,443,198.18.0.1,56120,49,7385,87,25,1554,24,5831,12.777755,196.061075,63.0,237.0,5
198.18.0.1,56329,198.18.0.176,443,20,9812,3,10,2445,10,7367,3.295496,0.0611069999999998,320094.0,964472.0,4
198.18.0.1,56334,198.18.0.176,443,20,9858,8,10,2413,10,7445,3.298223,0.0584009999999999,330542.0,1019845.0,4
198.18.0.1,56339,198.18.0.178,443,101,50337,12,44,5202,57,45135,3.302219,3.446649,12074.0,104762.0,4
198.18.0.1,56354,198.18.0.176,443,20,8522,13,10,2349,10,6173,3.348654,3.396803,5532.0,14538.0,4
198.18.0.1,56392,198.18.0.14,5228,74,17540,34,36,3833,38,13707,6.79154,247.73898,123.0,442.0,4
198.18.0.1,56406,198.18.0.182,443,36,16144,42,17,2780,19,13364,8.387606,59.945958,371.0,1783.0,4
198.18.0.1,56414,198.18.0.184,443,32,11683,46,16,3753,16,7930,8.68868,59.64479600000001,503.0,1063.0,4
198.18.0.1,56415,198.18.0.184,443,32,11647,47,16,3715,16,7932,8.688933,59.644494,498.0,1063.0,4
198.18.0.1,56432,198.18.0.188,443,26,12441,58,13,4540,13,7901,10.1072,0.6679459999999988,54375.0,94630.0,4
198.18.0.1,56433,198.18.0.188,443,26,12449,59,13,4548,13,7901,10.107548,0.6503709999999998,55943.0,97187.0,4
198.18.0.1,56446,198.18.0.188,443,27,12469,66,13,4516,14,7953,11.074713,0.6383690000000009,56594.0,99666.0,4
198.18.0.1,56448,198.18.0.188,443,26,12441,67,13,4540,13,7901,11.088646,0.6445479999999986,56349.0,98065.0,4
198.18.0.1,56468,198.18.0.188,443,26,12447,78,13,4548,13,7899,12.023994,0.6420940000000002,56664.0,98415.0,4
198.18.0.1,56470,198.18.0.188,443,27,12555,79,13,4604,14,7951,12.07011,0.6565500000000011,56099.0,96882.0,4
198.18.0.1,56473,198.18.0.195,443,18,6884,81,9,2314,9,4570,12.217917,0.0730880000000002,253283.0,500218.0,4
198.18.0.1,56578,10.201.108.124,7680,16,1084,122,6,438,10,646,113.00935,45.01019699999999,77.0,114.0,4
198.18.0.1,56656,10.201.108.124,7680,14,980,146,6,438,8,542,233.534329,15.017327999999992,233.0,288.0,4
198.18.0.1,56677,198.18.0.187,443,12732,10206346,156,5560,342415,7172,9863931,252.158735,2.387745999999993,1147240.0,33048510.0,4
198.18.0.1,56410,198.18.0.183,443,21,8949,44,10,2431,11,6518,8.598039,0.0871080000000006,223263.0,598613.0,3
198.18.0.1,56544,198.18.0.42,443,22,10968,112,11,2440,11,8528,73.054953,0.101157999999998,192965.0,674430.0,3
198.18.0.1,56330,198.18.0.176,443,14,7450,4,7,2101,7,5349,3.296996,0.0530629999999998,316755.0,806437.0,2
198.18.0.1,56332,198.18.0.176,443,11,5141,6,6,2049,5,3092,3.297578,0.051822,316313.0,477326.0,2
198.18.0.1,56333,198.18.0.176,443,12,6561,7,6,2145,6,4416,3.297886,0.0586889999999997,292388.0,601952.0,2
198.18.0.1,56668,198.18.0.201,80,7,1193,151,4,461,3,732,247.503241,0.1730169999999873,21315.0,33846.0,2
198.18.0.1,56704,198.18.0.202,80,10,849,171,5,465,5,384,255.54332,1.0431500000000256,3566.0,2944.0,2
198.18.0.167,443,198.18.0.1,56134,32,1712,14,18,1017,14,695,3.364065,192.387939,42.0,28.0,1
198.18.0.1,56365,198.18.0.8,443,13,2490,19,6,2118,7,372,3.848256,45.004156,376.0,66.0,1
198.18.0.1,56366,198.18.0.8,443,13,2490,20,6,2118,7,372,3.850305,45.003023,376.0,66.0,1
198.18.0.1,56371,198.18.0.160,443,13,2490,23,6,2118,7,372,4.190564,45.0018,376.0,66.0,1
198.18.0.1,56373,198.18.0.160,443,14,2542,25,6,2118,8,424,4.191863,60.001654,282.0,56.0,1
198.18.0.1,56376,198.18.0.10,443,13,2504,26,6,2132,7,372,4.379973,45.098351,378.0,65.0,1
198.18.0.1,56378,198.18.0.10,443,13,2472,27,6,2100,7,372,4.476363,45.103198,372.0,65.0,1
198.18.0.165,443,198.18.0.1,56105,25,1377,28,14,805,11,572,4.541077,165.000838,39.0,27.0,1
198.18.0.1,56384,198.18.0.179,443,10,2329,30,6,2113,4,216,6.666476,0.0686460000000002,246248.0,25172.0,1
198.18.0.1,56385,198.18.0.180,443,10,2299,31,6,2083,4,216,6.667345,0.0683090000000001,243950.0,25296.0,1
198.18.0.1,56393,198.18.0.181,443,10,2336,35,6,2120,4,216,6.79178,0.0903309999999999,187753.0,19129.0,1
