Address A,Port A,Address B,Port B,Packets,Bytes,Stream ID,Packets A to B,Bytes A to B,Packets B to A,Bytes B to A,Rel Start,Duration,Bits/s A to B,Bits/s B to A,Flows
198.18.0.1,63120,198.18.0.114,443,1829,1149518,76,1046,813866,783,335652,12.91524,302.387206,21531.0,8880.0,272
198.18.0.1,63135,198.18.0.136,443,48838,38521660,86,21112,1426542,27726,37095118,16.341083,298.91178499999995,38179.0,992804.0,127
198.18.0.1,63145,198.18.0.136,443,14012,10987758,90,6075,516675,7937,10471083,21.803928,293.448843,14085.0,285462.0,125
198.18.0.1,63047,198.18.0.114,443,10041,7878471,31,4419,321429,5622,7557042,5.246974,7.158824000000001,359197.0,8445009.0,75
198.18.0.1,63186,198.18.0.63,443,214,43845,107,107,26384,107,17461,66.279231,249.02329000000003,847.0,560.0,31
198.18.0.1,62997,198.18.0.12,443,1368,1065794,8,571,40324,797,1025470,2.761255,9.650744,33426.0,850065.0,26
198.18.0.1,63060,198.18.0.34,443,808,496923,37,360,33057,448,463866,5.712201,6.693090999999999,39511.0,554441.0,23
198.18.0.1,63179,198.18.0.9,443,265,184735,103,166,174842,99,9893,60.422551,254.88626900000003,5487.0,310.0,21
198.18.0.1,63072,198.18.0.36,443,217,145616,45,92,9329,125,136287,6.749015,5.6553,13196.0,192791.0,19
198.18.0.1,63051,198.18.0.115,443,536,389943,33,232,17750,304,372193,5.478433,6.927743,20497.0,429800.0,17
198.18.0.1,63082,198.18.0.36,443,105,40586,52,48,7606,57,32980,7.719714,4.685319,12986.0,56312.0,16
198.18.0.1,63118,198.18.0.24,443,116,23623,75,59,6390,57,17233,12.548875,302.75355,168.0,455.0,13
198.18.0.1,63078,198.18.0.119,443,141,89091,49,60,7779,81,81312,7.702566,4.702402,13234.0,138332.0,13
198.18.0.1,63133,198.18.0.41,443,87,15583,85,43,9489,44,6094,16.105718,262.55738599999995,289.0,185.0,12
198.18.0.1,63123,198.18.0.115,443,105,40413,81,47,6045,58,34368,15.041786,247.091517,195.0,1112.0,12
198.18.0.1,63044,198.18.0.27,443,62,30214,29,27,5264,35,24950,5.242755,7.162472999999999,5879.0,27867.0,11
198.18.0.1,63092,198.18.0.41,443,58,23859,57,27,7722,31,16137,8.2582,4.147468999999999,14894.0,31126.0,11
198.18.0.1,63014,198.18.0.13,443,255,149411,15,112,10329,143,139082,2.772884,9.65291,8560.0,115266.0,10
198.18.0.1,63141,198.18.0.19,443,93,25608,88,44,7828,49,17780,20.475114,240.479303,260.0,591.0,10
198.18.0.1,63054,198.18.0.31,443,87,47315,34,38,5254,49,42061,5.55488,6.851014,6135.0,49115.0,9
198.18.0.1,63070,198.18.0.38,443,43,16147,44,19,3710,24,12437,6.734164,5.670063000000001,5234.0,17547.0,9
